AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg_ori,yaw_deg_ori_cal,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.0688,9609.0652,1.3339115113056434,0.2345672253480009,-0.09821250557780559,-0.10194045785736736,0.4890098871646409,-0.39827141713975306,-0.25559993595285313,19.121769649334034,-21.773775746815296,-142.990005,-150.8109444874481,0.0,142.990005,0.3185041436000478,0.194673,-0.36234,-0.85403001,1.0,0.0,0.0,0.0,142.85502814203903
0.0727,9609.0852,1.1094673080312036,0.3154940721443076,0.15222453561084137,-0.1126818254227864,0.5436454287553921,-0.35374636976257023,-0.34702707836181546,19.14158699637343,-21.774844286167006,-142.792603,-150.77357539461863,0.0,142.792603,0.3173715535327949,0.18800899,-0.36207899,-0.85605299,1.0,0.0,0.0,0.0,142.99191632878345
0.0757,9609.1052,0.9684125726282939,0.3955622096461857,0.3658729545433417,-0.11355588131808966,0.5649526618435258,-0.3162210198226397,-0.5243967915612142,19.129789536158086,-21.811267621770142,-142.329239,-150.547939524031,0.0,142.329239,0.3172204579978723,0.179353,-0.36168101,-0.858132,1.0,0.0,0.0,0.0,143.0101740406866
0.076,9609.1252,0.8560531631030863,0.47751906714712167,0.5326012912701827,-0.10483175055707983,0.5492037812679936,-0.2962702288496206,-0.5789870550867793,19.074135639491796,-21.90333819741573,-142.041809,-150.51525919428147,0.0,142.041809,0.3164367791574478,0.172745,-0.36287299,-0.85927302,1.0,0.0,0.0,0.0,143.10485470678012
0.0894,9609.1452,0.8104205958110842,0.5432844485667134,0.6643375424490969,-0.1096665227797151,0.5208109731336766,-0.30463529431786224,-0.5104902155210365,19.052604814351618,-21.982665286874997,-142.064636,-150.6884912831291,0.0,142.064636,0.3145036174645037,0.168327,-0.36414701,-0.86031997,1.0,0.0,0.0,0.0,143.33829951608615
0.1227,9609.1652,0.868977752344219,0.5802539345164712,0.791997028576306,-0.16645023773712814,0.50399630583846,-0.3496759491917823,-0.49260653485962713,19.15032216749281,-21.963941208755745,-142.083084,-150.6629515369858,0.0,142.083084,0.3138768892066755,0.16605499,-0.36291301,-0.86151099,1.0,0.0,0.0,0.0,143.4139481287204
0.1251,9609.1851,1.0167249404529288,0.6409658653657297,0.9322604628179434,-0.2955839122179234,0.5017272597064727,-0.4269697190848653,-0.4643047423086255,19.26961918213259,-21.921767433430958,-142.128693,-150.6410556818135,0.0,142.128693,0.313177208335791,0.16388001,-0.361417,-0.86281002,1.0,0.0,0.0,0.0,143.49838291659947
0.1663,9609.2051,1.2260391471903302,0.7473148244041212,1.0734767339450109,-0.48400386616494473,0.4954013923629962,-0.5060154036209747,-0.3523395146472872,19.319464667163462,-21.92773086847377,-142.2948,-150.86120122246746,0.0,142.2948,0.3105787928905945,0.15945999,-0.36175099,-0.86443597,1.0,0.0,0.0,0.0,143.8117706189446
0.1697,9609.2251,1.4686134601579361,0.9093260426432614,1.1861801882912673,-0.689422777983649,0.4552390489457468,-0.5429827365786918,-0.20965748295790831,19.218428366392686,-22.04988102432237,-142.313934,-151.20039795078335,0.0,142.313934,0.3070996782265646,0.151879,-0.36524299,-0.86557502,1.0,0.0,0.0,0.0,144.23093946616956
0.1863,9609.2451,1.686049487003188,1.0895781452171134,1.2515616682666675,-0.8552788621678584,0.3618769759951196,-0.5014122155508646,-0.05257015337979709,19.01658366510236,-22.249931673080948,-142.145386,-151.54136839611516,0.0,142.145386,0.3039195507306165,0.143636,-0.37113801,-0.86559701,1.0,0.0,0.0,0.0,144.61365339439593
0.2078,9609.2651,1.7978687967367657,1.246396814742286,1.26592820473277,-0.9286441809958526,0.21747535532075143,-0.3638619046512653,0.17673562819823552,18.82573065670203,-22.445305863841472,-141.97963,-151.90314711801935,0.0,141.97963,0.3016652335957522,0.13927899,-0.37811199,-0.86407799,1.0,0.0,0.0,0.0,144.88470320393768
0.2292,9609.2851,1.8990448523200945,1.3712054496477206,1.1948592021040483,-0.8756900107824794,0.05650367192519337,-0.1182163001169497,0.45406257166365727,18.664085240345017,-22.634768939346717,-141.872681,-152.3339066572597,0.0,141.872681,0.2987986738552892,0.13477001,-0.38537499,-0.86257899,1.0,0.0,0.0,0.0,145.22907404091802
0.2439,9609.3051,2.0068588055641188,1.515286573524362,1.0193146793465715,-0.6875430780875135,-0.06678530712429386,0.21201255004775155,0.8081015099914843,18.417600658673415,-22.914990245234147,-141.717407,-152.90068702875087,0.0,141.717407,0.2949896594636156,0.129134,-0.39502299,-0.860385,1.0,0.0,0.0,0.0,145.6861653817871
0.2686,9609.3251,1.890671878022175,1.5975559269374946,0.829508688209323,-0.40209455291411506,-0.10861553611767868,0.5527300181214961,1.18699064780761,18.397292703211104,-23.029277300693924,-141.58551,-153.22725302452687,0.0,141.58551,0.2962639008207039,0.136351,-0.40222499,-0.855483,1.0,0.0,0.0,0.0,145.53331624511085
0.2834,9609.3451,1.6716499491452086,1.6347583719488497,0.6796706413120557,-0.09951505607176442,-0.03804654891463577,0.8342284946250769,1.4633657698527855,18.591753264042378,-22.985416552731326,-141.466003,-153.24979889284407,0.0,141.466003,0.3000683523469268,0.147121,-0.40521199,-0.85095102,1.0,0.0,0.0,0.0,145.07658286213072
0.3026,9609.3651,1.3144630856791697,1.6273957246604995,0.6450137762110018,0.12859912876880436,0.08581475995976862,0.9962342625238669,1.374546453748147,19.09370973584474,-22.710089816618016,-140.925293,-152.3828800695059,0.0,140.925293,0.3092718256384498,0.15980799,-0.40033901,-0.84766799,1.0,0.0,0.0,0.0,143.96929437642666
0.3191,9609.3851,0.8352714542247766,1.6203460110055876,0.7381345636058008,0.22276384132033855,0.1544359487389398,1.035357366642765,0.9450029886435889,19.724133266048216,-22.320991967467066,-139.872467,-150.7265321565049,0.0,139.872467,0.321747761677746,0.16952901,-0.389768,-0.84606099,1.0,0.0,0.0,0.0,142.46268983936773
0.3461,9609.4051,0.2947302160541003,1.6585928230847617,0.9068380516347307,0.18748112983742135,0.06291466412334618,1.0162982339966649,0.4949545710803278,20.2360108427578,-21.998915161069597,-138.7771,-149.07680265141641,0.0,138.7771,0.3322624725188792,0.17332999,-0.379163,-0.84604597,1.0,0.0,0.0,0.0,141.18768795363397
0.3595,9609.4251,-0.1693212450220849,1.7638316387024342,1.036778976295082,0.08230093911679648,-0.21678441188301478,1.0344636851918065,0.25749168260813704,20.494424213660356,-21.872817479976476,-137.962891,-148.0439870310651,0.0,137.962891,0.3376202013662095,0.16995899,-0.37271899,-0.847471,1.0,0.0,0.0,0.0,140.53609992417898
0.3795,9609.4451,-0.6540469176122152,1.8615387610425165,0.9943672925322602,-0.037301437079821254,-0.6026172279767626,1.1481429840765582,0.3171825711234586,20.567654140298558,-21.89443993087294,-137.482376,-147.5748368071539,0.0,137.482376,0.3411802111283697,0.171314,-0.37171599,-0.84621203,1.0,0.0,0.0,0.0,140.10240955325395
0.4008,9609.4651,-1.2708382424336846,1.8083617649781791,0.6831640701254429,-0.12582054790145725,-0.9558253243453237,1.3340621322010073,0.6421438199163063,20.620159518920044,-21.915080987181085,-137.346176,-147.362683254494,0.0,137.346176,0.3467135536496948,0.187704,-0.374522,-0.83921999,1.0,0.0,0.0,0.0,139.4271348045747
0.4227,9609.4851,-1.7193315643408669,1.56750117383787,0.13938698725600496,-0.15167140087702313,-1.161442941723738,1.5366813160193984,0.9084938405860807,20.70447783790089,-21.89855470920064,-137.130997,-146.93983238256197,0.0,137.130997,0.3539474346147735,0.20687699,-0.37679601,-0.83063102,1.0,0.0,0.0,0.0,138.5421022624079
0.4394,9609.5051,-1.9277011264131874,1.1601736663562345,-0.5141722929118924,-0.12334554767057448,-1.1890829251048427,1.7114571732309782,0.9065176013970806,20.84055006905158,-21.843256067030243,-136.42952,-145.87430965992422,0.0,136.42952,0.3639495585205179,0.223676,-0.37596399,-0.82229,1.0,0.0,0.0,0.0,137.3140979321767
0.4608,9609.5251,-1.9867347476937187,0.6526231106363642,-1.1690893261005346,-0.07607299383800503,-1.0737097314752733,1.8362186139474428,0.7046793855685145,20.984947064892125,-21.78617089654758,-135.320602,-144.26423433411313,0.0,135.320602,0.3758619351702683,0.23804601,-0.37275299,-0.81432003,1.0,0.0,0.0,0.0,135.8448085796137
