AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0699,9609.0652,-10.7,-26.5,-4.8
0.073,9609.0852,-10.7,-26.5,-4.7
0.0745,9609.1052,-10.8,-26.5,-4.6
0.0764,9609.1252,-10.9,-26.5,-4.7
0.0883,9609.1452,-10.9,-26.5,-4.7
0.1235,9609.1652,-11,-26.6,-4.8
0.1256,9609.1851,-11.1,-26.6,-4.7
0.1671,9609.2051,-11.3,-26.6,-4.8
0.1703,9609.2251,-11.4,-26.6,-4.7
0.1851,9609.2451,-11.4,-26.5,-4.6
0.2063,9609.2651,-11.6,-26.5,-4.6
0.2282,9609.2851,-11.8,-26.4,-4.4
0.2425,9609.3051,-12.1,-26.4,-4.3
0.2651,9609.3251,-12.4,-26.5,-4.2
0.2824,9609.3451,-12.7,-26.5,-3.9
0.3008,9609.3651,-13,-26.4,-3.8
0.3201,9609.3851,-13.3,-26.4,-3.7
0.3444,9609.4051,-13.5,-26.4,-3.9
0.3605,9609.4251,-13.7,-26.4,-4.2
0.3804,9609.4451,-13.9,-26.3,-4.4
0.4019,9609.4651,-14.1,-26.2,-4.4
0.4206,9609.4851,-14.3,-26.1,-4.4
0.4405,9609.5051,-14.5,-26.1,-4.5
0.462,9609.5251,-14.7,-26,-4.7
0.4801,9609.5451,-14.8,-26,-4.9
0.5032,9609.5651,-14.9,-25.9,-5.2
0.5328,9609.585,-15,-25.9,-5.6
0.5522,9609.605,-15,-25.7,-5.9
0.5664,9609.625,-15.1,-25.5,-6.3
0.5839,9609.645,-15.1,-25.4,-6.6
0.6005,9609.665,-15.2,-25.2,-6.9
0.6216,9609.685,-15.2,-25,-7.3
0.6462,9609.705,-15.3,-24.7,-7.5
0.6707,9609.725,-15.4,-24.5,-7.6
0.6857,9609.745,-15.4,-24.2,-7.9
0.7157,9609.765,-15.6,-24,-8.3
0.7268,9609.785,-15.7,-23.7,-8.6
0.7418,9609.805,-15.8,-23.3,-8.8
0.7642,9609.825,-16,-23,-9.1
0.7831,9609.845,-16.2,-22.6,-9.4
0.8009,9609.865,-16.3,-22.2,-9.5
0.823,9609.885,-16.6,-21.8,-9.8
0.8404,9609.905,-16.8,-21.5,-10
0.8613,9609.925,-17,-21.2,-10.2
0.8861,9609.9451,-17.3,-20.8,-10.4
0.9036,9609.9651,-17.6,-20.6,-10.5
0.9251,9609.9851,-17.8,-20.4,-10.5
0.9463,9610.0051,-18,-20.2,-10.3
0.9665,9610.0252,-18.2,-20,-10
0.9864,9610.0453,-18.5,-20,-9.8
1.0058,9610.0653,-18.6,-20,-9.4
1.0258,9610.0854,-18.8,-20,-9
1.0483,9610.1055,-18.9,-20.2,-8.7
1.0665,9610.1255,-19,-20.4,-8.3
1.0897,9610.1456,-18.9,-20.7,-7.6
1.1039,9610.1656,-18.9,-21.4,-6.7
1.1246,9610.1857,-18.1,-22.2,-5.5
1.1429,9610.2058,-18.1,-22.9,-4.2
1.1618,9610.2258,-17.9,-23.7,-3.9
1.1841,9610.2459,-17,-24.2,-3.9
1.2023,9610.2659,-16,-24.9,-1.7
1.2222,9610.286,-15.4,-25.4,-2.6
1.2503,9610.3061,-14.7,-25.9,-2.2
1.2773,9610.3261,-14.5,-26.6,-2.8
1.2882,9610.3462,-13.5,-26.8,-0.9
1.3066,9610.3663,-13.2,-27.3,-3
1.3231,9610.3863,-12.6,-27.3,-1.7
1.3424,9610.4064,-11.9,-27.3,-2
1.3641,9610.4264,-12,-27.8,-2.8
1.3883,9610.4465,-11.4,-27.6,-1.3
1.4021,9610.4666,-11.1,-27.8,-2.1
1.4252,9610.4866,-11.1,-27.9,-2.4
1.443,9610.5067,-10.9,-27.9,-2.4
1.4628,9610.5267,-10.5,-28.1,-2.4
1.4853,9610.5467,-10.2,-28.2,-2.6
1.5039,9610.5667,-9.9,-28.1,-3.1
1.5231,9610.5868,-9.7,-28.1,-3.4
1.5543,9610.6068,-9.7,-28,-3.8
1.5824,9610.6268,-9.7,-27.9,-4.1
1.5946,9610.6469,-9.7,-27.7,-4.4
1.609,9610.6669,-9.9,-27.5,-4.7
1.6253,9610.6869,-10.1,-27.3,-4.9
1.643,9610.7069,-10.5,-27.1,-5.1
1.6645,9610.727,-10.8,-26.8,-5.3
1.6912,9610.747,-11.3,-26.5,-5.8
1.7076,9610.767,-12.2,-25.8,-6.6
1.7256,9610.7871,-13.3,-24.9,-7.4
1.7476,9610.8071,-14,-23.9,-7.3
1.7643,9610.8271,-15.2,-22.9,-8.2
1.7889,9610.8471,-16.2,-22,-9.1
1.8031,9610.8672,-16.4,-21,-7.6
1.8232,9610.8872,-16.9,-20,-8.8
1.8468,9610.9072,-17.4,-19.7,-10.3
1.8703,9610.9273,-17.7,-18.6,-10.4
1.8844,9610.9473,-18.2,-17.8,-9.3
1.9047,9610.9673,-18.1,-17.2,-10.8
1.9249,9610.9873,-18.3,-17,-10.6
1.9429,9611.0074,-18.3,-16.3,-11.3
1.9726,9611.0274,-18.5,-16.3,-11.2
1.9837,9611.0474,-18.8,-15.8,-11.8
2.0085,9611.0675,-18.9,-15.4,-11.3
2.0254,9611.0875,-18.9,-15.2,-11.2
2.0486,9611.1075,-19.1,-15.1,-11.3
2.0702,9611.1275,-19.2,-14.7,-11.5
2.0983,9611.1476,-19.3,-14.2,-11.7
2.1105,9611.1676,-19.5,-13.8,-12
2.1256,9611.1876,-19.6,-13.4,-12.1
2.145,9611.2077,-19.7,-13.1,-12.2
2.1621,9611.2276,-19.8,-12.9,-12.2
2.1838,9611.2476,-19.9,-12.9,-12.1
2.2053,9611.2676,-20,-12.8,-11.8
2.2283,9611.2876,-20.2,-12.9,-11.5
2.2428,9611.3076,-20.3,-13.2,-11.1
2.2677,9611.3276,-20.8,-15.1,-8.2
