AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0688,9609.0652,-2.10936,7.62098,5.78457
0.0727,9609.0852,-2.27696,7.72154,6.09582
0.0757,9609.1052,-1.87951,7.75266,6.96016
0.076,9609.1252,-1.47008,7.69041,7.13015
0.0894,9609.1452,-1.36234,7.54915,6.81411
0.1227,9609.1652,-1.32882,7.66407,6.87157
0.1251,9609.1851,-1.73106,7.86519,7.04396
0.1663,9609.2051,-2.22668,8.11659,7.18522
0.1697,9609.2251,-2.41343,8.08307,7.42704
0.1863,9609.2451,-2.27456,8.03519,7.39352
0.2078,9609.2651,-2.33202,8.26982,7.0272
0.2292,9609.2851,-2.31526,8.6146,7.60901
0.2439,9609.3051,-2.16682,8.17166,7.98251
0.2686,9609.3251,-2.07105,7.88435,7.14212
0.2834,9609.3451,-2.6361,7.95857,6.0216
0.3026,9609.3651,-2.87074,7.99927,5.70316
0.3191,9609.3851,-2.35118,7.73111,6.40229
0.3461,9609.4051,-1.54431,7.32409,7.60661
0.3595,9609.4251,-1.18517,7.13015,8.9091
0.3795,9609.4451,-0.98405,6.92424,9.58668
0.4008,9609.4651,-1.00081,6.58665,9.05994
0.4227,9609.4851,-0.95532,6.2299,8.05913
0.4394,9609.5051,-0.69434,5.84203,7.20677
0.4608,9609.5251,-0.32562,5.55711,6.61299
0.4822,9609.5451,0.05028,5.36557,6.024
0.5009,9609.5651,0.54829,5.25064,5.52599
0.524,9609.585,0.9601,5.18839,5.30332
0.5544,9609.605,1.25221,5.21952,5.3105
0.5685,9609.625,1.59938,5.23628,5.23149
0.5827,9609.645,1.86275,5.28416,4.9753
0.5994,9609.665,2.14048,5.3943,4.86517
0.62,9609.685,2.62413,5.4781,5.08305
0.6514,9609.705,3.14847,5.59781,5.18839
0.6752,9609.725,3.35198,5.83245,4.9777
0.6839,9609.745,3.40705,6.13653,4.58504
0.7179,9609.765,3.65127,6.53876,4.36476
0.7253,9609.785,3.89309,6.95776,4.41983
0.7404,9609.805,4.00802,7.32169,4.71912
0.7661,9609.825,4.0559,7.6545,5.18361
0.7793,9609.845,4.32167,8.1142,5.76781
0.7997,9609.865,4.86517,8.51165,6.16047
0.8219,9609.885,5.08783,8.84924,6.03357
0.846,9609.905,4.86038,9.14613,5.74147
0.8601,9609.925,4.67123,9.18204,5.8109
0.8837,9609.9451,4.54194,9.05994,6.21314
0.902,9609.9651,4.31688,9.0312,6.43342
0.9279,9609.9851,4.06308,8.94501,6.28976
0.9528,9610.0051,3.74704,8.71277,6.1461
0.9694,9610.0252,3.41184,8.39912,6.31849
0.9852,9610.0453,3.02397,8.10223,6.76383
1.0085,9610.0653,2.56666,7.84364,6.91945
1.0279,9610.0854,2.17161,7.66168,6.69439
1.0445,9610.1055,1.8819,7.43901,6.33046
