AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0709,9609.0652,-0.2127,-0.60626,0.04498
0.0734,9609.0852,-0.49553,-0.87076,0.29605
0.0748,9609.1052,-0.28478,-0.75287,0.35958
0.0767,9609.1252,-0.06426,-0.67284,0.12928
0.0889,9609.1452,-0.22125,-0.32954,0.07492
0.124,9609.1652,-0.28723,-0.20675,0.08591
0.1265,9609.1851,-0.21026,-0.47004,-0.01855
0.1684,9609.2051,-0.02944,-0.94957,0.10729
0.1714,9609.2251,0.19291,-1.24278,0.29239
0.1857,9609.2451,0.47941,-0.96606,0.39073
0.207,9609.2651,0.58509,-0.86893,0.33392
0.2287,9609.2851,0.69016,-1.25133,0.39501
0.243,9609.3051,1.04385,-0.03816,0.33881
0.2669,9609.3251,0.96627,0.5776,0.30766
0.2828,9609.3451,0.26377,1.23306,0.47931
0.3018,9609.3651,-0.58961,1.47923,0.79268
0.3208,9609.3851,-0.98361,1.00398,0.86599
0.3435,9609.4051,-0.859,0.0999,0.74259
0.3615,9609.4251,-0.27501,-0.20065,0.51657
0.3812,9609.4451,0.93267,1.22695,0.30827
0.4025,9609.4651,1.45007,1.85064,0.26184
0.4217,9609.4851,1.14525,1.93311,0.47503
0.4415,9609.5051,0.78606,1.95082,0.64913
0.4631,9609.5251,0.63396,1.85736,0.75176
0.4809,9609.5451,0.46169,1.76573,0.86904
0.5053,9609.5651,0.1923,1.83903,0.97106
0.5395,9609.585,-0.02211,1.68448,1.05474
0.5534,9609.605,-0.02822,1.40837,1.14699
0.5673,9609.625,0.108,1.21351,1.1592
0.5849,9609.645,0.10495,0.86959,1.11278
0.6017,9609.665,-0.11191,0.79568,1.16714
0.6231,9609.685,-0.24386,0.92335,1.23434
0.6473,9609.705,-0.10091,0.97405,1.10667
0.6731,9609.725,0.07013,0.80606,0.91547
0.6873,9609.745,0.04875,0.35891,0.90997
0.7169,9609.765,-0.173,-0.12551,0.92402
0.7279,9609.785,-0.43445,-0.11696,0.82506
0.7428,9609.805,-0.567,-0.10718,0.77253
0.7651,9609.825,-0.54257,-0.21714,0.85133
0.7863,9609.845,-0.38863,-0.44499,0.91669
0.8022,9609.865,-0.16322,-0.4902,0.72182
0.8241,9609.885,-0.02822,-0.57266,0.32782
0.8417,9609.905,-0.0948,-0.96789,0.05048
0.8625,9609.925,-0.22492,-1.47125,-0.09368
0.8874,9609.9451,-0.16383,-1.53172,-0.26595
0.905,9609.9651,0.07379,-1.43093,-0.48219
0.9266,9609.9851,0.12572,-1.41443,-0.70271
0.9476,9610.0051,-0.08686,-1.52317,-0.87376
0.9682,9610.0252,-0.27257,-1.50484,-0.98432
