AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0688,9609.0652,-2.10936,7.62098,5.78457,-0.2127,-0.60626,0.04498,-10.7,-26.5,-4.8,47.979519,8.738847,-142.990005,0.3185041436000478,0.194673,-0.36234,-0.85403001
0.0727,9609.0852,-2.27696,7.72154,6.09582,-0.49553,-0.87076,0.29605,-10.7,-26.5,-4.7,47.667881,7.857744,-142.792603,0.3173715535327949,0.18800899,-0.36207899,-0.85605299
0.0757,9609.1052,-1.87951,7.75266,6.96016,-0.28478,-0.75287,0.35958,-10.8,-26.5,-4.6,47.267357,6.63059,-142.329239,0.3172204579978723,0.179353,-0.36168101,-0.858132
0.076,9609.1252,-1.47008,7.69041,7.13015,-0.06426,-0.67284,0.12928,-10.9,-26.5,-4.7,47.133327,5.670623,-142.041809,0.31643677915744783,0.172745,-0.36287299,-0.85927302
0.0894,9609.1452,-1.36234,7.54915,6.81411,-0.22125,-0.32954,0.07492,-10.9,-26.5,-4.7,47.091663,5.105018,-142.064636,0.3145036174645037,0.168327,-0.36414701,-0.86031997
0.1227,9609.1652,-1.32882,7.66407,6.87157,-0.28723,-0.20675,0.08591,-11.0,-26.6,-4.8,46.848495,4.889856,-142.083084,0.3138768892066755,0.16605499,-0.36291301,-0.86151099
0.1251,9609.1851,-1.73106,7.86519,7.04396,-0.21026,-0.47004,-0.01855,-11.1,-26.6,-4.7,46.57832,4.708339,-142.128693,0.31317720833579105,0.16388001,-0.361417,-0.86281002
0.1663,9609.2051,-2.22668,8.11659,7.18522,-0.02944,-0.94957,0.10729,-11.3,-26.6,-4.8,46.424782,4.24168,-142.2948,0.31057879289059453,0.15945999,-0.36175099,-0.86443597
0.1697,9609.2251,-2.41343,8.08307,7.42704,0.19291,-1.24278,0.29239,-11.4,-26.6,-4.7,46.51656,3.215242,-142.313934,0.30709967822656464,0.151879,-0.36524299,-0.86557502
0.1863,9609.2451,-2.27456,8.03519,7.39352,0.47941,-0.96606,0.39073,-11.4,-26.5,-4.6,46.871174,1.934048,-142.145386,0.3039195507306165,0.143636,-0.37113801,-0.86559701
0.2078,9609.2651,-2.33202,8.26982,7.0272,0.58509,-0.86893,0.33392,-11.6,-26.5,-4.6,47.516094,1.066519,-141.97963,0.3016652335957522,0.13927899,-0.37811199,-0.86407799
0.2292,9609.2851,-2.31526,8.6146,7.60901,0.69016,-1.25133,0.39501,-11.8,-26.4,-4.4,48.190887,0.189365,-141.872681,0.29879867385528924,0.13477001,-0.38537499,-0.86257899
0.2439,9609.3051,-2.16682,8.17166,7.98251,1.04385,-0.03816,0.33881,-12.1,-26.4,-4.3,49.106625,-0.948997,-141.717407,0.2949896594636156,0.129134,-0.39502299,-0.860385
0.2686,9609.3251,-2.07105,7.88435,7.14212,0.96627,0.5776,0.30766,-12.4,-26.5,-4.2,50.262737,-0.451227,-141.58551,0.2962639008207039,0.136351,-0.40222499,-0.855483
0.2834,9609.3451,-2.6361,7.95857,6.0216,0.26377,1.23306,0.47931,-12.7,-26.5,-3.9,51.070808,0.656976,-141.466003,0.30006835234692686,0.147121,-0.40521199,-0.85095102
0.3026,9609.3651,-2.87074,7.99927,5.70316,-0.58961,1.47923,0.79268,-13.0,-26.4,-3.8,51.037357,2.123902,-140.925293,0.3092718256384498,0.15980799,-0.40033901,-0.84766799
0.3191,9609.3851,-2.35118,7.73111,6.40229,-0.98361,1.00398,0.86599,-13.3,-26.4,-3.7,50.230595,3.23077,-139.872467,0.32174776167774605,0.16952901,-0.389768,-0.84606099
0.3461,9609.4051,-1.54431,7.32409,7.60661,-0.859,0.0999,0.74259,-13.5,-26.4,-3.9,49.179417,3.624808,-138.7771,0.33226247251887925,0.17332999,-0.379163,-0.84604597
0.3595,9609.4251,-1.18517,7.13015,8.9091,-0.27501,-0.20065,0.51657,-13.7,-26.4,-4.2,48.288033,3.135777,-137.962891,0.3376202013662095,0.16995899,-0.37271899,-0.847471
0.3795,9609.4451,-0.98405,6.92424,9.58668,0.93267,1.22695,0.30827,-13.9,-26.3,-4.4,48.244884,3.124163,-137.482376,0.34118021112836977,0.171314,-0.37171599,-0.84621203
0.4008,9609.4651,-1.00081,6.58665,9.05994,1.45007,1.85064,0.26184,-14.1,-26.2,-4.4,49.355988,4.874438,-137.346176,0.34671355364969486,0.187704,-0.374522,-0.83921999
0.4227,9609.4851,-0.95532,6.2299,8.05913,1.14525,1.93311,0.47503,-14.3,-26.1,-4.4,50.570137,6.958595,-137.130997,0.3539474346147735,0.20687699,-0.37679601,-0.83063102
0.4394,9609.5051,-0.69434,5.84203,7.20677,0.78606,1.95082,0.64913,-14.5,-26.1,-4.5,51.362888,8.67629,-136.42952,0.3639495585205179,0.223676,-0.37596399,-0.82229
