AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0721,9609.0652,47.979519,8.738847,-142.990005,0.194673,-0.36234,-0.85403001
0.0737,9609.0852,47.667881,7.857744,-142.792603,0.18800899,-0.36207899,-0.85605299
0.0752,9609.1052,47.267357,6.63059,-142.329239,0.179353,-0.36168101,-0.858132
0.0771,9609.1252,47.133327,5.670623,-142.041809,0.172745,-0.36287299,-0.85927302
0.0876,9609.1452,47.091663,5.105018,-142.064636,0.168327,-0.36414701,-0.86031997
0.1245,9609.1652,46.848495,4.889856,-142.083084,0.16605499,-0.36291301,-0.86151099
0.127,9609.1851,46.57832,4.708339,-142.128693,0.16388001,-0.361417,-0.86281002
0.169,9609.2051,46.424782,4.24168,-142.2948,0.15945999,-0.36175099,-0.86443597
0.1723,9609.2251,46.51656,3.215242,-142.313934,0.151879,-0.36524299,-0.86557502
0.1841,9609.2451,46.871174,1.934048,-142.145386,0.143636,-0.37113801,-0.86559701
0.2054,9609.2651,47.516094,1.066519,-141.97963,0.13927899,-0.37811199,-0.86407799
0.2273,9609.2851,48.190887,0.189365,-141.872681,0.13477001,-0.38537499,-0.86257899
0.2417,9609.3051,49.106625,-0.948997,-141.717407,0.129134,-0.39502299,-0.860385
0.2631,9609.3251,50.262737,-0.451227,-141.58551,0.136351,-0.40222499,-0.855483
0.2816,9609.3451,51.070808,0.656976,-141.466003,0.147121,-0.40521199,-0.85095102
0.3033,9609.3651,51.037357,2.123902,-140.925293,0.15980799,-0.40033901,-0.84766799
0.3217,9609.3851,50.230595,3.23077,-139.872467,0.16952901,-0.389768,-0.84606099
0.3451,9609.4051,49.179417,3.624808,-138.7771,0.17332999,-0.379163,-0.84604597
0.3624,9609.4251,48.288033,3.135777,-137.962891,0.16995899,-0.37271899,-0.847471
0.3821,9609.4451,48.244884,3.124163,-137.482376,0.171314,-0.37171599,-0.84621203
0.4033,9609.4651,49.355988,4.874438,-137.346176,0.187704,-0.374522,-0.83921999
0.4194,9609.4851,50.570137,6.958595,-137.130997,0.20687699,-0.37679601,-0.83063102
0.4431,9609.5051,51.362888,8.67629,-136.42952,0.223676,-0.37596399,-0.82229
0.4639,9609.5251,51.815479,10.012964,-135.320602,0.23804601,-0.37275299,-0.81432003
0.484,9609.5451,52.150417,10.91243,-133.907089,0.24988499,-0.36920199,-0.806422
0.5072,9609.5651,52.310879,11.441886,-132.144363,0.25968099,-0.364627,-0.79855001
0.5473,9609.585,52.24509,11.643495,-130.015991,0.26760599,-0.358531,-0.79071897
0.5555,9609.605,52.066017,11.314694,-127.597046,0.27231401,-0.35276499,-0.78318298
0.5651,9609.625,51.986431,10.475698,-124.985786,0.274351,-0.34920001,-0.77542597
0.5856,9609.645,52.048012,9.304102,-122.366859,0.27463901,-0.348021,-0.76758701
0.603,9609.665,52.04129,7.724858,-119.720284,0.27212301,-0.348129,-0.760539
0.6244,9609.685,51.803566,5.913965,-116.858856,0.26793301,-0.347388,-0.75358897
0.6444,9609.705,51.492432,4.140895,-113.928741,0.26393601,-0.34618199,-0.746059
0.6685,9609.725,51.334496,2.544888,-111.298164,0.26087001,-0.346221,-0.73852003
0.6886,9609.745,51.320831,0.817758,-108.911842,0.256964,-0.34860101,-0.73160601
0.7132,9609.765,51.225681,-1.511615,-106.493858,0.24911401,-0.35344699,-0.72583902
0.7289,9609.785,50.878223,-4.185082,-104.15992,0.23779801,-0.358899,-0.72154599
0.7447,9609.805,50.286667,-6.58693,-102.117851,0.22615699,-0.36261401,-0.718274
0.7629,9609.825,49.605389,-8.820626,-100.275063,0.214496,-0.365787,-0.71539402
0.7871,9609.845,48.961102,-11.243905,-98.388519,0.20201001,-0.37041599,-0.712098
0.806,9609.865,48.472679,-13.764687,-96.572281,0.18961699,-0.37693101,-0.70850998
0.8251,9609.885,48.241409,-15.959715,-95.186325,0.179373,-0.384271,-0.705639
0.8451,9609.905,48.205669,-17.837458,-94.408577,0.170248,-0.39218,-0.70472002
0.864,9609.925,48.155891,-19.841969,-94.07103,0.15879001,-0.401292,-0.70602101
0.8884,9609.9451,48.078457,-21.995157,-94.051277,0.145116,-0.41133901,-0.708902
0.9064,9609.9651,48.200459,-23.854561,-94.275192,0.133486,-0.42117399,-0.71205699
0.923,9609.9851,48.625664,-25.276381,-94.749451,0.12535,-0.43062899,-0.715298
0.944,9610.0051,49.113007,-26.355206,-95.602829,0.118192,-0.43904999,-0.71971101
0.9704,9610.0252,49.447067,-27.103003,-96.879646,0.110478,-0.44543999,-0.72576398
0.9886,9610.0453,49.704048,-27.536989,-98.440483,0.103086,-0.45015499,-0.732692
1.0043,9610.0653,50.199726,-27.835966,-100.04052,0.097643,-0.45546001,-0.73909801
1.0267,9610.0854,51.017498,-27.856447,-101.577347,0.09592,-0.461202,-0.74426103
1.0528,9610.1055,51.889896,-27.613647,-103.244987,0.095543,-0.466299,-0.74938202
1.0761,9610.1255,52.678329,-27.190943,-105.223083,0.094484,-0.47056299,-0.75542802
1.0883,9610.1456,53.391968,-26.629551,-107.496727,0.092595,-0.474222,-0.76227999
1.1033,9610.1656,54.115421,-25.834908,-110.007523,0.091202,-0.477386,-0.76938701
1.1253,9610.1857,54.9468,-24.743929,-112.598175,0.091883,-0.48036999,-0.77582598
1.1424,9610.2058,55.877865,-23.195534,-115.400223,0.095122,-0.482851,-0.78183103
1.161,9610.2258,56.76651,-21.104303,-118.693939,0.099658,-0.48417199,-0.78843898
1.1848,9610.2459,57.294327,-18.460571,-122.726898,0.103236,-0.48278701,-0.79711998
1.2051,9610.2659,57.305908,-15.594495,-127.220886,0.104507,-0.47848099,-0.80773997
1.2258,9610.286,57.123753,-12.849921,-131.695251,0.104716,-0.47372901,-0.81827199
1.2579,9610.3061,57.083702,-10.419324,-135.781128,0.10519,-0.47086,-0.82683802
1.2807,9610.3261,57.063969,-8.048481,-139.530319,0.106946,-0.468391,-0.83388901
1.2902,9610.3462,56.773479,-5.441158,-143.074646,0.110781,-0.46366701,-0.84068298
1.3052,9610.3663,56.037086,-2.731766,-146.420151,0.115511,-0.45568299,-0.84815598
1.3214,9610.3863,55.041451,-0.26516,-149.176743,0.120817,-0.445999,-0.85523498
1.3448,9610.4064,54.012974,1.942811,-151.50943,0.12636399,-0.436349,-0.86154002
1.3654,9610.4264,52.935516,3.978726,-153.506943,0.132314,-0.42645401,-0.86729598
1.3861,9610.4465,51.739742,5.662878,-154.90007,0.13808,-0.41572601,-0.87253201
1.4007,9610.4666,50.635067,7.055245,-155.726685,0.144114,-0.40559101,-0.87654001
1.427,9610.4866,49.691933,8.072047,-155.919113,0.14989699,-0.396595,-0.87910599
1.4451,9610.5067,48.821373,8.825014,-155.712234,0.155173,-0.388091,-0.88090098
1.4643,9610.5267,48.084614,9.437439,-155.199631,0.160565,-0.38042599,-0.88171899
1.4872,9610.5467,47.628078,9.856434,-154.297638,0.166099,-0.37472001,-0.88093102
1.5058,9610.5667,47.442875,10.434874,-153.052048,0.174308,-0.37019899,-0.87809998
1.5245,9610.5868,47.337486,10.994562,-151.532181,0.183301,-0.36576101,-0.87422401
1.5502,9610.6068,47.334282,11.351715,-149.797592,0.191522,-0.36206201,-0.86958498
1.5926,9610.6268,47.636387,11.713449,-148.020493,0.20040099,-0.36047101,-0.86349499
1.5961,9610.6469,48.233944,12.094213,-146.210983,0.21008401,-0.36084899,-0.85595202
1.6101,9610.6669,49.047218,12.202251,-144.012878,0.219459,-0.36266199,-0.84676403
1.6267,9610.6869,49.93058,11.83112,-141.173737,0.22766,-0.36489901,-0.83600998
1.6453,9610.7069,50.590168,11.114276,-137.879623,0.23452599,-0.36540401,-0.82489198
1.6662,9610.727,50.857712,10.468778,-134.467178,0.24144299,-0.36240199,-0.814125
1.69,9610.747,50.849781,10.034582,-130.981445,0.24928901,-0.35637999,-0.80304402
1.7067,9610.767,50.858295,9.267743,-127.098747,0.25596201,-0.35069001,-0.79048198
1.7245,9610.7871,50.801117,8.095044,-122.947502,0.26035601,-0.34548101,-0.77722597
1.7466,9610.8071,50.618587,6.480324,-118.816803,0.26120001,-0.34141201,-0.76464802
1.765,9610.8271,50.438114,3.956316,-114.490044,0.25665501,-0.341221,-0.75242198
1.7897,9610.8471,50.420101,1.066311,-109.801239,0.25178999,-0.343629,-0.73791701
1.8059,9610.8672,50.525955,-1.488085,-105.13401,0.25005999,-0.34599599,-0.72142702
1.8245,9610.8872,50.490139,-3.636936,-100.839996,0.24948201,-0.34683499,-0.705396
1.8565,9610.9072,50.078388,-5.695231,-96.745934,0.24715599,-0.34587401,-0.69036603
1.8721,9610.9273,49.127899,-8.236074,-92.714043,0.238902,-0.34513,-0.67706603
1.8853,9610.9473,47.844746,-11.122837,-88.764259,0.22648001,-0.34560099,-0.66443199
1.9061,9610.9673,46.629333,-13.486879,-85.145943,0.216489,-0.34531701,-0.65121299
1.9255,9610.9873,45.477184,-15.443571,-82.084602,0.207517,-0.34496301,-0.63926202
1.9452,9611.0074,44.242897,-17.230244,-79.366394,0.197924,-0.34453899,-0.62827498
1.9717,9611.0274,42.990982,-18.687002,-76.825424,0.18945,-0.343014,-0.61705101
1.9852,9611.0474,41.814857,-20.078291,-74.677689,0.180612,-0.34260201,-0.60737699
2.0076,9611.0675,40.548653,-21.750511,-73.004646,0.16825899,-0.34468901,-0.600532
2.0268,9611.0875,39.180199,-23.662996,-71.882545,0.152309,-0.34900999,-0.59688997
2.05,9611.1075,38.033611,-25.372835,-71.315598,0.137254,-0.35401401,-0.59581703
2.0687,9611.1275,37.321415,-26.607941,-71.340836,0.125825,-0.35868701,-0.59745598
2.0975,9611.1476,36.97097,-27.759565,-71.653938,0.116396,-0.36463299,-0.60059702
2.1076,9611.1676,37.084698,-28.891792,-72.199409,0.109469,-0.37254599,-0.60504502
2.1262,9611.1876,37.627548,-29.989838,-72.977745,0.104807,-0.38214701,-0.610811
2.1459,9611.2077,38.422897,-31.206961,-73.852531,0.100756,-0.39345601,-0.617176
2.1628,9611.2276,39.345608,-32.55064,-74.735138,0.096667,-0.405866,-0.62358099
2.1844,9611.2476,40.469044,-34.047573,-75.561569,0.093086,-0.41971901,-0.62967598
2.2043,9611.2676,41.88765,-35.570786,-76.375847,0.091158,-0.43465099,-0.63561898
2.231,9611.2876,43.55822,-37.019115,-77.273933,0.090755,-0.44995701,-0.64182901
2.2445,9611.3076,45.378517,-38.533012,-78.18084,0.090664,-0.46588299,-0.64795399
2.2665,9611.3276,47.362934,-40.010395,-79.051941,0.091723,-0.481857,-0.65365601
2.2851,9611.3476,49.504536,-41.022137,-80.223351,0.094906,-0.49601001,-0.66019499
2.3076,9611.3676,51.724148,-41.159687,-81.965866,0.100834,-0.50660503,-0.66824001
2.3282,9611.3876,53.928394,-40.406635,-84.408493,0.108438,-0.51387602,-0.67790598
2.3427,9611.4076,56.111568,-39.247597,-87.192062,0.116465,-0.52013201,-0.68758899
2.3749,9611.4276,58.311172,-37.960392,-90.133865,0.124303,-0.52674901,-0.696536
2.3897,9611.4476,60.478386,-36.819916,-93.120155,0.130448,-0.53456002,-0.70455199
2.4079,9611.4676,62.599373,-35.762486,-96.185616,0.13497999,-0.54319799,-0.71174002
2.4232,9611.4876,64.874222,-35.206993,-98.98188,0.138032,-0.55451,-0.71700197
2.4466,9611.5076,67.280113,-34.331917,-102.034103,0.14197101,-0.56601799,-0.72118402
2.4653,9611.5276,69.522179,-31.864147,-106.42765,0.147705,-0.57412797,-0.72639602
2.5388,9611.5476,71.421028,-27.554712,-112.516296,0.154085,-0.578812,-0.73298198
2.5415,9611.5676,72.835335,-22.588568,-119.510239,0.157087,-0.58231199,-0.74027401
2.5429,9611.5876,73.276573,-17.645332,-126.331108,0.156379,-0.581756,-0.74885499
2.5442,9611.6076,72.641739,-12.144017,-133.249741,0.15544599,-0.57446003,-0.76029199
2.5637,9611.6276,71.119209,-5.017426,-141.423889,0.15830199,-0.56014401,-0.77552003
2.5842,9611.6475,68.868881,2.334109,-149.614685,0.164369,-0.54118502,-0.79276401
2.6032,9611.6675,65.930733,9.194603,-157.002838,0.174018,-0.51809198,-0.81081897
2.6306,9611.6875,62.262455,14.354894,-162.563019,0.183466,-0.49081099,-0.82967198
2.6464,9611.7075,58.108795,17.718878,-165.453003,0.194298,-0.45894,-0.84730899
2.6632,9611.7275,53.981544,20.212425,-165.870193,0.21012799,-0.424182,-0.86079699
2.6848,9611.7475,50.114044,21.155407,-164.745804,0.22007801,-0.390569,-0.87229502
2.7057,9611.7675,46.935265,21.177589,-162.881363,0.224943,-0.362003,-0.88072997
2.7346,9611.7875,44.702229,20.340067,-160.908676,0.223116,-0.34204301,-0.88659799
2.7553,9611.8075,43.433979,19.173656,-158.858582,0.219028,-0.33028001,-0.88919598
2.7762,9611.8275,42.544502,17.831717,-156.301193,0.21494401,-0.321123,-0.88944298
2.8007,9611.8475,41.523441,16.882,-153.265808,0.214605,-0.30941099,-0.88784498
2.8104,9611.8675,40.396603,16.85914,-150.268021,0.220599,-0.29481199,-0.88430399
2.8335,9611.8875,39.611271,17.034515,-147.475449,0.22760899,-0.28266501,-0.87918901
2.8446,9611.9075,39.276318,17.358553,-144.905228,0.235678,-0.27392101,-0.87243402
2.869,9611.9275,39.278252,18.234453,-143.083328,0.246628,-0.267526,-0.86522597
2.8832,9611.9475,39.721203,19.215776,-141.678482,0.25822401,-0.26488799,-0.85734499
2.9089,9611.9675,40.795315,19.63489,-140.180527,0.26721701,-0.26847899,-0.848131
2.9267,9611.9875,42.52898,19.306032,-138.249359,0.27341101,-0.27838701,-0.83674401
2.9453,9612.0075,44.48148,18.402538,-135.974045,0.27725899,-0.290916,-0.82439703
2.9633,9612.0275,46.260529,17.252817,-133.680908,0.27956501,-0.30283299,-0.81276703
2.9852,9612.0475,47.941788,15.921577,-131.346558,0.28106099,-0.314502,-0.80141801
3.008,9612.0674,49.579071,14.204204,-128.694031,0.281306,-0.32646599,-0.78964698
3.038,9612.0874,51.01862,12.130988,-125.5271,0.28078401,-0.33712101,-0.77713001
3.0585,9612.1074,52.093185,9.550366,-121.697372,0.27847001,-0.34572101,-0.764108
3.0713,9612.1274,52.749077,6.479497,-117.211525,0.27426299,-0.352222,-0.75045002
3.0855,9612.1474,53.030533,3.479736,-112.354027,0.270955,-0.355589,-0.73549002
3.1159,9612.1674,53.00613,0.973505,-107.411217,0.270266,-0.355156,-0.719015
3.1258,9612.1874,52.678097,-0.992368,-102.465981,0.271752,-0.350786,-0.70113301
3.1439,9612.2075,51.6828,-2.856992,-97.531303,0.270345,-0.34247899,-0.68377298
3.1664,9612.2275,49.800621,-5.158209,-92.851677,0.26035601,-0.332863,-0.66952997
3.1856,9612.2475,47.437298,-7.271975,-88.585556,0.246795,-0.32189199,-0.65631098
3.2044,9612.2675,44.645138,-8.429279,-85.11544,0.23303699,-0.30626899,-0.64451802
3.2283,9612.2876,41.585083,-9.046369,-82.224159,0.218144,-0.28823599,-0.63388801
3.2491,9612.3076,38.646812,-9.808688,-79.453217,0.202002,-0.27276099,-0.62266999
3.2651,9612.3276,36.19381,-10.923863,-76.766281,0.18620799,-0.26291901,-0.610699
3.2873,9612.3477,34.290588,-12.356089,-74.310844,0.171477,-0.258977,-0.59907198
3.3083,9612.3677,32.821651,-13.866462,-72.354576,0.158031,-0.25901899,-0.58962601
3.3319,9612.3877,31.58691,-15.522232,-70.853119,0.144425,-0.26220801,-0.58261698
3.3483,9612.4077,30.593708,-17.277706,-69.673714,0.131318,-0.267914,-0.57727802
3.3715,9612.4278,29.880869,-19.329405,-68.734146,0.118225,-0.27736101,-0.57339603
3.3863,9612.4478,29.3988,-21.594513,-68.341522,0.104451,-0.28991899,-0.57299
3.4173,9612.4678,29.011255,-23.747602,-68.463814,0.090596,-0.30257899,-0.57556802
