AppTimestamp(s),MAC,Frequency,RSSI
2.1745,20:23:00:00:00:12,2417,-68
2.1745,20:23:00:00:01:01,2462,-72
2.1745,20:23:00:00:00:91,2462,-74
2.1745,20:23:00:00:00:92,2412,-75
2.1745,20:23:00:00:00:88,2462,-75
2.1745,20:23:00:00:00:55,2427,-76
2.1745,20:23:00:00:00:94,2457,-76
2.1745,20:23:00:00:00:99,2412,-76
2.1745,20:23:00:00:00:97,2437,-76
2.1745,20:23:00:00:00:69,2422,-77
6.2383,20:23:00:00:00:12,2417,-65
6.2383,20:23:00:00:00:94,2457,-72
6.2383,20:23:00:00:00:88,2462,-73
6.2383,20:23:00:00:00:91,2462,-74
6.2383,20:23:00:00:00:92,2412,-75
6.2383,20:23:00:00:00:15,2452,-77
6.2383,20:23:00:00:01:03,5520,-78
6.2383,20:23:00:00:01:04,5520,-78
6.2383,20:23:00:00:00:95,2437,-78
6.2383,20:23:00:00:00:69,2422,-78
10.1503,20:23:00:00:00:12,2417,-66
10.1503,20:23:00:00:00:92,2412,-73
10.1503,20:23:00:00:00:94,2457,-74
10.1503,20:23:00:00:00:88,2462,-76
10.1503,20:23:00:00:00:91,2462,-76
10.1503,20:23:00:00:01:01,2462,-77
10.1503,20:23:00:00:01:13,2462,-77
10.1503,20:23:00:00:00:95,2437,-78
10.1503,20:23:00:00:00:96,2437,-78
10.1503,20:23:00:00:01:03,5520,-79
14.1566,20:23:00:00:00:91,2462,-72
14.1566,20:23:00:00:00:12,2417,-73
14.1566,20:23:00:00:00:88,2462,-73
14.1566,20:23:00:00:00:97,2437,-73
14.1566,20:23:00:00:00:95,2437,-74
14.1566,20:23:00:00:00:96,2437,-74
14.1566,20:23:00:00:00:92,2412,-75
14.1566,20:23:00:00:00:94,2457,-76
14.1566,20:23:00:00:00:99,2412,-76
14.1566,20:23:00:00:00:15,2452,-79
18.1378,20:23:00:00:00:12,2417,-64
18.1378,20:23:00:00:00:91,2462,-69
18.1378,20:23:00:00:00:92,2412,-71
18.1378,20:23:00:00:00:97,2437,-71
18.1378,20:23:00:00:00:96,2437,-72
18.1378,20:23:00:00:00:94,2457,-74
18.1378,20:23:00:00:00:95,2437,-74
18.1378,20:23:00:00:00:99,2412,-74
18.1378,20:23:00:00:01:01,2462,-75
18.1378,20:23:00:00:00:88,2462,-77
22.158,20:23:00:00:00:12,2417,-66
22.158,20:23:00:00:00:92,2412,-69
22.158,20:23:00:00:00:88,2462,-71
22.158,20:23:00:00:00:95,2437,-72
22.158,20:23:00:00:00:93,2462,-73
22.158,20:23:00:00:00:94,2457,-74
22.158,20:23:00:00:00:15,2452,-75
22.158,20:23:00:00:00:91,2462,-76
22.158,20:23:00:00:00:96,2437,-76
22.158,20:23:00:00:01:03,5520,-78
26.2008,20:23:00:00:00:12,2417,-70
26.2008,20:23:00:00:00:15,2452,-73
26.2008,20:23:00:00:00:92,2412,-73
26.2008,20:23:00:00:00:88,2462,-73
26.2008,20:23:00:00:00:94,2457,-74
26.2008,20:23:00:00:00:95,2437,-75
26.2008,20:23:00:00:00:96,2437,-75
26.2008,20:23:00:00:00:97,2437,-75
26.2008,20:23:00:00:00:99,2412,-75
26.2008,20:23:00:00:01:03,5520,-78
30.1711,20:23:00:00:00:12,2417,-68
30.1711,20:23:00:00:00:88,2462,-72
30.1711,20:23:00:00:00:92,2412,-74
30.1711,20:23:00:00:00:96,2437,-74
30.1711,20:23:00:00:00:95,2437,-75
30.1711,20:23:00:00:00:91,2462,-78
30.1711,20:23:00:00:00:93,2462,-78
30.1711,20:23:00:00:00:15,2452,-79
30.1711,20:23:00:00:00:94,2457,-79
30.1711,20:23:00:00:01:04,5520,-79
34.1665,20:23:00:00:00:12,2417,-69
34.1665,20:23:00:00:00:94,2457,-72
34.1665,20:23:00:00:00:69,2422,-74
34.1665,20:23:00:00:01:04,5520,-75
34.1665,20:23:00:00:00:99,2412,-75
34.1665,20:23:00:00:00:55,2427,-76
34.1665,20:23:00:00:00:88,2462,-76
34.1665,20:23:00:00:01:01,2462,-77
34.1665,20:23:00:00:00:95,2437,-77
34.1665,20:23:00:00:00:96,2437,-77
38.1635,20:23:00:00:00:15,2452,-74
38.1635,20:23:00:00:00:92,2412,-74
38.1635,20:23:00:00:00:97,2437,-74
38.1635,20:23:00:00:00:95,2437,-75
38.1635,20:23:00:00:00:99,2412,-75
38.1635,20:23:00:00:00:94,2457,-76
38.1635,20:23:00:00:00:88,2462,-76
38.1635,20:23:00:00:00:69,2422,-79
38.1635,20:23:00:00:01:04,5520,-80
38.1635,20:23:00:00:00:44,2462,-80
42.1665,20:23:00:00:00:12,2417,-67
42.1665,20:23:00:00:00:88,2462,-73
42.1665,20:23:00:00:00:15,2452,-74
42.1665,20:23:00:00:00:97,2437,-74
42.1665,20:23:00:00:00:95,2437,-75
42.1665,20:23:00:00:00:92,2412,-76
42.1665,20:23:00:00:00:99,2412,-76
42.1665,20:23:00:00:00:44,2462,-76
42.1665,20:23:00:00:01:01,2462,-77
42.1665,20:23:00:00:00:69,2422,-77
46.2247,20:23:00:00:00:96,2437,-72
46.2247,20:23:00:00:00:95,2437,-73
46.2247,20:23:00:00:00:97,2437,-73
46.2247,20:23:00:00:00:91,2462,-73
46.2247,20:23:00:00:00:92,2412,-74
46.2247,20:23:00:00:00:94,2457,-76
46.2247,20:23:00:00:00:99,2412,-76
46.2247,20:23:00:00:00:88,2462,-77
46.2247,20:23:00:00:01:04,5520,-77
46.2247,20:23:00:00:00:15,2452,-78
50.1797,20:23:00:00:00:12,2417,-74
50.1797,20:23:00:00:00:94,2457,-74
50.1797,20:23:00:00:00:96,2437,-74
50.1797,20:23:00:00:00:97,2437,-75
50.1797,20:23:00:00:00:88,2462,-76
50.1797,20:23:00:00:00:15,2452,-77
50.1797,20:23:00:00:01:04,5520,-77
50.1797,20:23:00:00:00:91,2462,-77
50.1797,20:23:00:00:01:03,5520,-78
50.1797,20:23:00:00:00:69,2422,-79
54.1558,20:23:00:00:00:12,2417,-73
54.1558,20:23:00:00:00:94,2457,-74
54.1558,20:23:00:00:00:96,2437,-74
54.1558,20:23:00:00:00:91,2462,-74
54.1558,20:23:00:00:00:95,2437,-75
54.1558,20:23:00:00:00:97,2437,-75
54.1558,20:23:00:00:00:92,2412,-77
54.1558,20:23:00:00:00:88,2462,-77
54.1558,20:23:00:00:00:99,2412,-77
54.1558,20:23:00:00:01:01,2462,-79
58.1408,20:23:00:00:00:12,2417,-72
58.1408,20:23:00:00:00:91,2462,-72
58.1408,20:23:00:00:00:95,2437,-73
58.1408,20:23:00:00:00:94,2457,-74
