AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.2262,49.461221918752,11.111590101028,0
84.7648,49.461219385271,11.111628329564,-1
96.2815,49.46132292478,11.111567743893,-1
112.2018,49.461293987132,11.111548064557,-2
131.0172,49.461293987132,11.111548064557,-2
146.1814,49.46132292478,11.111567743893,-1
157.6872,49.461219385271,11.111628329564,-1
176.4239,49.461221918752,11.111590101028,0
211.5621,49.461221918752,11.111590101028,0
234.2536,49.461219385271,11.111628329564,-1
245.9211,49.46132292478,11.111567743893,-1
261.9104,49.461293987132,11.111548064557,-2
291.4644,49.461293987132,11.111548064557,-2
305.893,49.46132292478,11.111567743893,-1
316.8804,49.461219385271,11.111628329564,-1
335.6255,49.461221918752,11.111590101028,0
