AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.4235,49.461316433032,11.11096444258,0
68.0502,49.46127560249,11.110988346746,0
76.4798,49.461235913436,11.111048750451,0
93.2222,49.461189617035,11.110861103429,0
103.2217,49.461200270189,11.110964772206,0
116.9825,49.461094796224,11.111027453904,0
122.906,49.461052766818,11.111052038421,0
165.5593,49.461052766818,11.111052038421,0
171.9631,49.461094796224,11.111027453904,0
185.8601,49.461200270189,11.110964772206,0
194.9916,49.461189617035,11.110861103429,0
211.2702,49.461235913436,11.111048750451,0
219.3489,49.46127560249,11.110988346746,0
225.4815,49.461316433032,11.11096444258,0
