AppTimestamp(s),MAC,Frequency,RSSI
0.651,20:23:00:00:00:01,2437,-60
0.651,20:23:00:00:00:15,2452,-63
0.651,20:23:00:00:00:45,2412,-63
0.651,20:23:00:00:00:82,2462,-64
0.651,20:23:00:00:00:55,2427,-65
0.651,20:23:00:00:00:38,2457,-65
0.651,20:23:00:00:00:44,2462,-66
0.651,20:23:00:00:00:80,5200,-70
0.651,20:23:00:00:00:79,5200,-71
0.651,20:23:00:00:00:09,5200,-72
4.9166,20:23:00:00:00:15,2452,-62
4.9166,20:23:00:00:00:44,2462,-63
4.9166,20:23:00:00:00:38,2457,-63
4.9166,20:23:00:00:00:01,2437,-64
4.9166,20:23:00:00:00:82,2462,-64
4.9166,20:23:00:00:00:45,2412,-65
4.9166,20:23:00:00:00:55,2427,-68
4.9166,20:23:00:00:00:79,5200,-72
4.9166,20:23:00:00:00:80,5200,-72
4.9166,20:23:00:00:00:73,2437,-75
8.8927,20:23:00:00:00:15,2452,-60
8.8927,20:23:00:00:00:01,2437,-62
8.8927,20:23:00:00:00:82,2462,-65
8.8927,20:23:00:00:00:44,2462,-66
8.8927,20:23:00:00:00:45,2412,-66
8.8927,20:23:00:00:00:38,2457,-66
8.8927,20:23:00:00:00:55,2427,-69
8.8927,20:23:00:00:00:24,2462,-71
8.8927,20:23:00:00:00:79,5200,-72
8.8927,20:23:00:00:00:80,5200,-72
12.8931,20:23:00:00:00:01,2437,-56
12.8931,20:23:00:00:00:45,2412,-62
12.8931,20:23:00:00:00:55,2427,-65
12.8931,20:23:00:00:00:44,2462,-66
12.8931,20:23:00:00:00:15,2452,-67
12.8931,20:23:00:00:00:82,2462,-69
12.8931,20:23:00:00:00:38,2457,-74
12.8931,20:23:00:00:00:80,5200,-75
12.8931,20:23:00:00:00:79,5200,-76
12.8931,20:23:00:00:00:73,2437,-77
16.9371,20:23:00:00:00:15,2452,-61
16.9371,20:23:00:00:00:38,2457,-62
16.9371,20:23:00:00:00:01,2437,-63
16.9371,20:23:00:00:00:55,2427,-64
16.9371,20:23:00:00:00:44,2462,-65
16.9371,20:23:00:00:00:45,2412,-66
16.9371,20:23:00:00:00:82,2462,-68
16.9371,20:23:00:00:00:09,5200,-68
16.9371,20:23:00:00:00:79,5200,-72
16.9371,20:23:00:00:00:80,5200,-73
20.9467,20:23:00:00:00:01,2437,-60
20.9467,20:23:00:00:00:15,2452,-63
20.9467,20:23:00:00:00:82,2462,-65
20.9467,20:23:00:00:00:55,2427,-66
20.9467,20:23:00:00:00:44,2462,-66
20.9467,20:23:00:00:00:38,2457,-66
20.9467,20:23:00:00:00:45,2412,-67
20.9467,20:23:00:00:00:79,5200,-68
20.9467,20:23:00:00:00:80,5200,-69
20.9467,20:23:00:00:00:25,2412,-72
24.9173,20:23:00:00:00:15,2452,-56
24.9173,20:23:00:00:00:44,2462,-61
24.9173,20:23:00:00:00:82,2462,-61
24.9173,20:23:00:00:00:01,2437,-64
24.9173,20:23:00:00:00:55,2427,-66
24.9173,20:23:00:00:00:38,2457,-67
24.9173,20:23:00:00:00:79,5200,-71
24.9173,20:23:00:00:00:80,5200,-71
24.9173,20:23:00:00:00:45,2412,-71
24.9173,20:23:00:00:00:25,2412,-72
28.9398,20:23:00:00:00:15,2452,-64
28.9398,20:23:00:00:00:45,2412,-64
28.9398,20:23:00:00:00:09,5200,-65
28.9398,20:23:00:00:00:55,2427,-66
28.9398,20:23:00:00:00:44,2462,-66
28.9398,20:23:00:00:00:82,2462,-66
28.9398,20:23:00:00:00:01,2437,-67
28.9398,20:23:00:00:00:38,2457,-70
28.9398,20:23:00:00:00:79,5200,-72
28.9398,20:23:00:00:00:80,5200,-72
32.94,20:23:00:00:00:01,2437,-60
32.94,20:23:00:00:00:15,2452,-61
32.94,20:23:00:00:00:45,2412,-64
32.94,20:23:00:00:00:44,2462,-66
32.94,20:23:00:00:00:55,2427,-70
32.94,20:23:00:00:00:38,2457,-70
32.94,20:23:00:00:00:09,5200,-70
32.94,20:23:00:00:00:80,5200,-71
32.94,20:23:00:00:00:79,5200,-72
32.94,20:23:00:00:00:24,2462,-73
36.9543,20:23:00:00:00:01,2437,-59
36.9543,20:23:00:00:00:15,2452,-66
36.9543,20:23:00:00:00:45,2412,-66
36.9543,20:23:00:00:00:38,2457,-66
36.9543,20:23:00:00:00:44,2462,-68
36.9543,20:23:00:00:00:82,2462,-68
36.9543,20:23:00:00:00:09,5200,-70
36.9543,20:23:00:00:00:79,5200,-72
36.9543,20:23:00:00:00:80,5200,-72
36.9543,20:23:00:00:00:55,2427,-72
40.9448,20:23:00:00:00:01,2437,-58
40.9448,20:23:00:00:00:38,2457,-64
40.9448,20:23:00:00:00:55,2427,-68
40.9448,20:23:00:00:00:44,2462,-68
40.9448,20:23:00:00:00:82,2462,-68
40.9448,20:23:00:00:00:45,2412,-68
40.9448,20:23:00:00:00:15,2452,-71
40.9448,20:23:00:00:00:79,5200,-72
40.9448,20:23:00:00:00:80,5200,-72
40.9448,20:23:00:00:00:09,5200,-73
44.8972,20:23:00:00:00:01,2437,-53
44.8972,20:23:00:00:00:44,2462,-62
44.8972,20:23:00:00:00:38,2457,-64
44.8972,20:23:00:00:00:15,2452,-66
44.8972,20:23:00:00:00:82,2462,-68
44.8972,20:23:00:00:00:79,5200,-69
44.8972,20:23:00:00:00:80,5200,-69
44.8972,20:23:00:00:00:45,2412,-70
44.8972,20:23:00:00:00:09,5200,-71
44.8972,20:23:00:00:00:55,2427,-72
48.9168,20:23:00:00:00:01,2437,-53
48.9168,20:23:00:00:00:82,2462,-61
48.9168,20:23:00:00:00:15,2452,-62
48.9168,20:23:00:00:00:38,2457,-63
48.9168,20:23:00:00:00:55,2427,-66
48.9168,20:23:00:00:00:44,2462,-67
48.9168,20:23:00:00:00:09,5200,-70
48.9168,20:23:00:00:00:80,5200,-71
48.9168,20:23:00:00:00:45,2412,-71
48.9168,20:23:00:00:00:79,5200,-72
52.9019,20:23:00:00:00:01,2437,-58
52.9019,20:23:00:00:00:15,2452,-63
52.9019,20:23:00:00:00:38,2457,-63
52.9019,20:23:00:00:00:82,2462,-65
52.9019,20:23:00:00:00:55,2427,-66
52.9019,20:23:00:00:00:44,2462,-66
52.9019,20:23:00:00:00:45,2412,-68
52.9019,20:23:00:00:00:09,5200,-70
52.9019,20:23:00:00:00:79,5200,-71
52.9019,20:23:00:00:00:80,5200,-71
56.949,20:23:00:00:00:01,2437,-58
56.949,20:23:00:00:00:38,2457,-63
56.949,20:23:00:00:00:55,2427,-65
56.949,20:23:00:00:00:82,2462,-65
56.949,20:23:00:00:00:44,2462,-66
56.949,20:23:00:00:00:25,2412,-67
56.949,20:23:00:00:00:15,2452,-69
56.949,20:23:00:00:00:45,2412,-69
56.949,20:23:00:00:00:09,5200,-72
56.949,20:23:00:00:00:79,5200,-75
60.9104,20:23:00:00:00:01,2437,-54
60.9104,20:23:00:00:00:38,2457,-61
60.9104,20:23:00:00:00:15,2452,-64
60.9104,20:23:00:00:00:55,2427,-66
60.9104,20:23:00:00:00:09,5200,-68
60.9104,20:23:00:00:00:82,2462,-69
60.9104,20:23:00:00:00:45,2412,-69
60.9104,20:23:00:00:00:44,2462,-70
60.9104,20:23:00:00:00:80,5200,-71
60.9104,20:23:00:00:00:79,5200,-72
64.8729,20:23:00:00:00:01,2437,-55
64.8729,20:23:00:00:00:15,2452,-58
64.8729,20:23:00:00:00:38,2457,-58
64.8729,20:23:00:00:00:09,5200,-67
64.8729,20:23:00:00:00:55,2427,-68
64.8729,20:23:00:00:00:80,5200,-71
64.8729,20:23:00:00:00:25,2412,-71
64.8729,20:23:00:00:00:79,5200,-72
64.8729,20:23:00:00:00:44,2462,-72
64.8729,20:23:00:00:00:82,2462,-73
68.9159,20:23:00:00:00:01,2437,-52
68.9159,20:23:00:00:00:45,2412,-60
68.9159,20:23:00:00:00:55,2427,-61
68.9159,20:23:00:00:00:15,2452,-62
68.9159,20:23:00:00:00:38,2457,-66
68.9159,20:23:00:00:00:80,5200,-67
68.9159,20:23:00:00:00:44,2462,-67
68.9159,20:23:00:00:00:79,5200,-68
68.9159,20:23:00:00:00:82,2462,-68
68.9159,20:23:00:00:00:73,2437,-74
72.956,20:23:00:00:00:01,2437,-47
72.956,20:23:00:00:00:82,2462,-57
72.956,20:23:00:00:00:44,2462,-58
72.956,20:23:00:00:00:45,2412,-61
72.956,20:23:00:00:00:15,2452,-62
72.956,20:23:00:00:00:55,2427,-63
72.956,20:23:00:00:00:09,5200,-67
72.956,20:23:00:00:00:79,5200,-68
72.956,20:23:00:00:00:80,5200,-68
72.956,20:23:00:00:00:88,2462,-71
76.9279,20:23:00:00:00:01,2437,-55
76.9279,20:23:00:00:00:15,2452,-57
