AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.058,65093.5672,0.27012551229217746,-1.3275232672174617,6.662170663565138,-0.53939,-0.3543,-0.18265,-2.4,-34.08,-45.66
0.0606,65093.5871,0.1973973922112623,6.082107604317285,17.6820007508752,-0.35491,0.02016,-0.42699,-2.64,-34.26,-46.02
0.064,65093.6071,0.631298087577707,-2.719006170723059,10.188516689253944,-0.31398,0.26939,-0.33475,-2.34,-34.56,-46.5
0.0883,65093.6272,-2.2037719615886164,1.911647972510158,15.326957884730646,-0.1014,0.13806,-0.05253,-2.4,-34.5,-46.56
0.1178,65093.6471,-3.4104968545141494,-2.688440334749921,5.803386874272445,0.03543,-0.19792,0.10873,-2.28,-34.32,-46.56
0.1208,65093.6671,-10.703102785453984,5.188393237975399,6.522456328367246,-0.08125,-0.37568,0.11179,-2.04,-34.26,-46.26
0.1529,65093.6871,-9.589197093281742,4.567142940750519,2.966659759394204,-0.35003,-0.50274,-0.0617,-1.98,-34.32,-46.5
0.1589,65093.7081,5.373599429389049,1.2070998673386804,2.3732892777999632,-0.60903,-0.24984,-0.22419,-1.74,-34.44,-46.86
0.1791,65093.728,7.066400764345117,6.751285233177648,2.775109488130628,-0.75503,0.00794,-0.18937,-1.44,-34.68,-47.16
0.1991,65093.7481,1.7077199355936037,7.266718491484174,-0.7235707802092168,-0.56566,-0.07208,-0.00672,-0.9,-34.68,-47.76
0.2195,65093.7681,-2.443997574167163,-1.8706666650156318,3.553942563458233,-0.08919,-0.20586,0.05803,-0.96,-34.62,-47.76
0.2405,65093.7881,1.8745452410600356,2.309692600799756,-1.186507015868373,0.11179,-0.31948,0.14539,-1.2,-34.38,-47.88
0.2648,65093.8081,-0.21639082779641472,-1.7883165320476602,0.9052974481956424,0.01527,-0.35064,0.19792,-1.32,-34.38,-48.0
0.2982,65093.8281,1.8987409608521078,0.5105602025561407,-1.4798343081988152,-0.2303,-0.40073,0.1967,-1.92,-34.56,-48.0
0.3098,65093.8482,0.27294970825199827,-0.05514127611680486,0.249453170737155,-0.33109,-0.36163,0.17776,-2.16,-34.56,-48.0
0.3207,65093.8681,1.3064407931668311,0.6026699553035728,-0.2597025331573475,-0.21502,-0.27306,0.07208,-2.22,-34.44,-48.06
0.3403,65093.8881,1.3838894786361768,-0.52786504536052,0.10682901120512867,-0.0507,-0.28039,0.13439,-2.58,-34.44,-48.36
0.36,65093.9082,1.1872883625989346,-0.19746308508671984,-0.31325146105749013,-0.01161,-0.42883,0.22846,-2.58,-34.44,-48.42
0.3802,65093.9281,0.7622177669076637,0.1567428624970324,0.17192946241917806,-0.10201,-0.45387,0.08491,-2.76,-34.56,-48.9
0.3992,65093.9481,1.198494700710115,0.7792404432348841,-0.06467713212748549,-0.18082,-0.40134,-0.08552,-2.82,-34.56,-49.02
0.43,65093.9682,1.2325228079203143,0.3627981142212624,0.40254245880366746,-0.14355,-0.32559,-0.15333,-2.94,-34.44,-49.02
0.4443,65093.9881,1.195200767936211,0.6315447675821426,0.12436158079270676,-0.11179,-0.35064,-0.1857,-3.0,-34.26,-48.84
0.4647,65094.0081,1.174026682926961,0.3045269284806791,0.15052350263263126,-0.25045,-0.2474,-0.22663,-2.52,-33.78,-48.66
0.4811,65094.0282,1.0735637116915633,0.6763742902956524,0.025777660290524196,-0.35064,-0.20342,-0.16554,-2.16,-33.96,-48.72
0.5043,65094.0481,0.5040836159265194,0.7483939419605123,0.5352289889500579,-0.25595,-0.31398,-0.17104,-1.74,-33.54,-48.78
0.5292,65094.0681,0.6643893118667534,0.3922321326074938,0.4654765088684272,-0.11118,-0.36957,-0.24068,-1.5,-33.54,-49.2
0.5485,65094.0882,1.473638512164452,0.5406450929824249,0.19085101652077174,-0.06292,-0.30543,-0.18265,-2.04,-34.14,-49.38
0.5592,65094.1081,1.0025297925664296,0.4455829932607509,-0.19268308694227176,-0.0898,-0.33537,0.05498,-2.52,-34.02,-49.32
0.5799,65094.1281,0.4283629246806142,0.5241250926087302,0.5102579983862316,-0.135,-0.29444,0.2584,-2.7,-34.14,-49.26
0.6009,65094.1481,0.11174822728442024,0.977790020149726,1.359638240124153,-0.13073,-0.10934,0.2248,-2.94,-34.02,-49.26
0.6192,65094.1681,0.8642572372128902,0.8772799725258213,0.6496419175254244,-0.0788,0.12645,0.11484,-2.76,-33.96,-49.92
0.6438,65094.1881,0.9164493030203631,-0.1681585331149842,0.6091519167434578,-0.06048,0.17837,0.23824,-2.64,-34.02,-50.22
0.6827,65094.2081,0.4483750630075121,0.6611508879813535,0.23923411418421736,0.02688,0.0336,0.31582,-3.18,-34.02,-50.7
0.6859,65094.2281,0.6151967553798139,0.16211151535750012,0.6615328985287476,0.1014,-0.03299,0.21441,-3.54,-34.02,-50.64
0.6997,65094.2481,0.9841387213465342,0.6064614770972279,0.12051686819007212,0.1179,-0.01405,0.16066,-3.54,-33.66,-50.28
0.7198,65094.2691,0.9314749998530425,0.28976836611482515,0.7330301478257271,0.15638,-0.02138,0.11484,-3.72,-33.48,-49.74
0.7403,65094.2891,1.1271473920439452,0.8381369761758481,0.36407187275711195,0.13134,0.02077,0.10568,-3.54,-33.72,-49.44
0.7618,65094.31,0.8096587126823536,0.4663534493995689,0.6838353765118939,0.04093,0.16677,0.13867,-3.42,-33.72,-50.04
0.7919,65094.3311,0.9117930828685852,0.991230478369749,0.42952322062002146,0.11301,0.18204,0.14783,-3.42,-33.84,-50.16
0.8095,65094.3512,1.3059674795765965,0.006252050647150398,1.5131203265819906,0.21625,0.03543,0.22419,-3.42,-34.02,-50.52
0.8268,65094.3711,1.6740486807872166,2.280564752382464,0.5353131142502159,0.14783,-0.12584,0.26084,-3.36,-33.72,-50.4
0.8415,65094.3911,0.4371741880256368,1.652015904787266,1.1889716821412692,0.08735,0.08858,0.24679,-3.12,-33.66,-49.68
0.8616,65094.4111,1.5427505135199922,1.3216388322371904,1.3779549394899293,0.14722,0.30116,0.3372,-3.18,-33.96,-49.2
0.8822,65094.4311,1.1261750130234662,1.2982034763833834,1.4557599226712625,0.40928,0.24496,0.61881,-3.36,-34.2,-49.02
0.9063,65094.4511,1.7211317598023754,1.7626503274318823,2.4228423396420578,0.63835,0.06903,0.75564,-3.54,-34.56,-49.02
0.9301,65094.4711,2.60249446574003,3.3502693841051148,0.5592611220190342,0.71288,-0.21258,0.8491,-3.84,-34.92,-49.02
0.9418,65094.4911,0.4921808377883753,2.0271343295996918,0.2911051662536366,0.81001,-0.39767,0.70555,-4.5,-34.86,-48.78
0.9616,65094.5111,1.5023072920276896,-0.3280968586457842,0.7608478635049192,0.63041,-0.07086,0.54367,-4.5,-34.56,-48.6
0.9835,65094.5332,2.3966727404017596,2.054559435868083,-0.5184555132165407,0.47709,0.08369,0.66829,-4.8,-34.68,-47.88
1.0059,65094.5531,0.4362482926886865,0.12143945648819443,0.7482681246426894,0.697,0.25717,0.7251,-4.98,-34.86,-47.4
1.0234,65094.5731,2.118888163788354,0.9995643914081151,0.38257282047205,0.91324,0.3427,0.6805,-4.92,-34.86,-47.1
1.0608,65094.5932,1.7883176522030455,0.1504018996404426,-0.04393124725272912,0.96211,0.41478,0.52595,-5.04,-35.04,-46.5
1.069,65094.6131,2.742728097712661,-0.44922177181806067,-0.9855864222875184,0.81978,0.44715,0.39218,-5.7,-34.86,-46.02
1.0883,65094.6331,2.192473348659864,-0.5065564870360078,-1.900413303983342,0.56139,0.54795,0.49236,-6.18,-34.44,-45.84
1.1052,65094.6532,1.0365303417384641,-1.7260989624339071,-1.0544052188477213,0.26573,0.74098,0.53267,-6.48,-34.32,-45.36
1.1256,65094.6751,1.9026009467393945,-0.72263438099995,-2.171087270612934,0.0733,0.89003,0.53878,-6.66,-34.14,-44.58
1.1461,65094.6951,1.1870565443409513,-1.5376294665814587,-1.2912072284999976,0.05131,0.85827,0.65057,-6.66,-33.96,-44.58
1.166,65094.7151,1.1607773303835214,-1.1927810697162275,-1.634044616247369,0.09285,0.83017,0.72632,-6.72,-34.44,-44.22
1.186,65094.7351,0.8575175884931248,-1.45134131656115,-1.3262365911592724,0.07514,0.7813,0.68173,-6.84,-34.68,-44.82
1.2058,65094.7551,1.4589243745435616,-1.5938367883954276,-1.4840965420288965,0.02016,0.75442,0.76419,-7.14,-34.68,-45.36
1.2329,65094.775,0.5259755920013609,-1.0388998771679159,-0.9795442415901086,0.03176,0.79351,0.80695,-7.26,-34.98,-45.54
1.2558,65094.7962,0.9885538683960036,-1.6265285380412582,-0.5609844347742774,0.00367,0.89553,0.75808,-7.26,-34.62,-45.84
1.2674,65094.8161,1.618363815488322,-1.579731190477518,-1.7340405137110837,-0.10507,0.92302,0.7813,-7.2,-34.56,-45.36
1.2935,65094.8361,1.0024011267432285,-2.4641970152733315,-0.5474806828973451,-0.25717,0.70921,0.90347,-7.38,-34.68,-45.54
1.3131,65094.8571,2.6344332886073456,-0.9274205587673281,-1.2896541471642333,-0.28039,0.47953,1.0061,-7.38,-34.44,-45.12
1.3305,65094.8772,0.6805805172941803,-0.5517828105592368,0.012308944032570324,-0.18021,0.30543,0.91141,-8.28,-34.26,-45.0
1.348,65094.8971,2.129244754446092,-0.619492310341001,0.09830902165441291,-0.03726,0.41294,0.74648,-8.76,-34.44,-45.36
1.3683,65094.9181,0.9937793132635702,-2.1880484154161346,-0.21798008716745976,-0.06353,0.68906,0.5681,-8.76,-33.96,-45.66
1.3885,65094.9381,2.342481813063107,-2.8772606263307416,-1.1179184615022786,-0.33109,0.51862,0.562,-8.46,-34.38,-46.08
1.4121,65094.9581,2.5080769723125753,-1.5817322614982432,-1.7721682880464815,-0.62186,0.38118,0.59926,-8.04,-34.8,-46.38
1.432,65094.9781,1.0657221780640933,-1.1869139183766917,-0.23382564899348068,-0.67256,0.36713,0.59376,-8.34,-34.26,-46.26
1.451,65094.9981,2.554871568106356,-1.5421296025309168,0.647474400884942,-0.54123,0.34941,0.50885,-8.88,-34.38,-46.38
1.4708,65095.0191,3.2300996313404395,-1.3758060286584115,0.3591353865086573,-0.50457,0.04704,0.43555,-9.9,-33.66,-46.74
1.4914,65095.0401,4.083057965390393,-0.5850454505599041,0.5441669421298947,-0.57666,-0.21869,0.27794,-9.9,-33.3,-46.98
1.5134,65095.0601,3.9183480508097164,-0.343740581814278,0.7653109635838238,-0.6298,-0.30849,0.00305,-10.26,-33.06,-47.7
1.5315,65095.0802,4.382276037704466,-0.14076767848574612,0.9330084749751864,-0.65179,-0.50702,-0.14416,-10.44,-32.76,-48.06
1.5518,65095.1001,4.1284368735139925,0.762943757090949,1.3772075058194178,-0.551,-0.47831,-0.13928,-10.5,-32.46,-48.54
1.5781,65095.1201,3.6704942511529257,0.953692551535557,2.4279183374254707,-0.46914,-0.51129,-0.15516,-11.1,-31.98,-49.26
1.5934,65095.1411,5.451778449470278,2.1255865248917223,2.829160899541151,-0.40928,-0.77397,-0.32437,-11.1,-31.98,-49.32
1.612,65095.1612,5.307623158917329,3.0692659091957664,3.210299759953318,-0.26939,-0.91752,-0.5962,-11.22,-31.5,-49.68
1.6319,65095.1811,5.005271366596003,3.2602062284957007,3.4076413499618967,-0.16249,-1.12094,-0.82772,-11.28,-31.56,-49.92
1.6529,65095.2011,4.754809151650296,3.6186005430005546,3.2888647975076104,-0.05559,-1.1301,-0.91996,-11.28,-31.62,-50.04
1.6766,65095.2221,3.4374002884922517,3.6783616561720036,3.886129000288217,0.17165,-1.14659,-0.92852,-11.04,-31.68,-49.86
1.6969,65095.2421,3.3006177321932713,3.2338752429889084,4.4986401519146195,0.58826,-1.08795,-0.9499,-11.04,-32.16,-49.62
1.7155,65095.2621,3.4016681694103696,2.9682146677026244,3.4935791175179194,0.94745,-1.1753,-1.05374,-10.68,-32.28,-48.84
1.7355,65095.2821,2.709315162528106,1.7955607848889672,2.361481497874834,1.13987,-1.24311,-1.17836,-10.38,-32.46,-47.76
1.7564,65095.3021,2.635363420226312,1.1058525937323953,1.0845415147150934,1.18508,-1.36712,-1.22295,-10.26,-33.0,-47.34
1.7756,65095.3222,1.8190524283262235,0.5271348011108694,0.5242045872537169,1.24494,-1.52961,-1.22601,-9.66,-32.82,-46.5
1.7992,65095.3421,1.5040861604902407,0.33127480042721835,0.1716313713663924,1.32558,-1.67011,-1.19058,-9.12,-33.24,-45.96
1.8258,65095.3621,0.7314754735523159,0.4919471806570366,0.40215568057686824,1.38422,-1.70187,-1.15759,-8.58,-33.42,-45.24
1.8453,65095.382,-0.06673341315215708,-0.00219033373323807,0.7878883296069183,1.37261,-1.48624,-1.53083,-7.92,-32.88,-43.92
1.8617,65095.4021,0.06654373420937221,-0.21605019305776807,-0.9968025052149301,1.22662,-1.38117,-1.78617,-7.44,-33.36,-42.72
1.873,65095.4221,0.18622559475099765,-1.7992339995473667,-1.432177191587808,0.94684,-1.26693,-1.94316,-6.96,-33.06,-41.28
1.9201,65095.4422,0.41625961115353166,-1.1207548472474862,-2.580832144307129,0.76541,-1.15637,-1.86742,-5.94,-33.12,-39.36
1.9262,65095.4519,-0.20596871565572722,-2.3904475384157795,-2.1203159818836745,0.75625,-1.07512,-1.79289,-5.94,-33.12,-39.36
1.9291,65095.4619,-0.09782370445337757,-1.817247614178835,-2.728023637349282,0.76236,-1.07268,-1.79167,-5.94,-33.12,-39.36
1.9361,65095.4821,0.24818609843746953,-2.8941565645748657,-2.2294222757650175,0.77458,-0.99632,-1.7147,-5.4,-32.88,-38.04
1.9532,65095.5022,-0.1570976167655596,-3.8394124414473456,-2.127490082906009,0.75136,-1.0006,-1.64934,-4.56,-33.24,-37.32
1.9721,65095.5221,-0.8268481045676505,-4.600892668996686,-1.8042828557676005,0.61881,-1.10506,-1.71287,-3.48,-32.94,-36.36
1.9924,65095.5421,0.4083239451596752,-5.623219000889607,-0.8922404467611678,0.30116,-1.10567,-1.8326,-2.46,-32.64,-36.18
2.013,65095.5622,3.9389523585291486,-3.8412167777650597,-0.9764930473875735,-0.27917,-1.04091,-1.93889,-1.44,-32.52,-35.88
2.032,65095.5821,5.7820854760687155,2.5971151892060065,-1.6935297586176619,-0.67501,-1.14476,-1.87963,-0.66,-31.86,-35.7
2.0674,65095.6021,4.1382291827492566,5.619914234058074,-1.741129013181188,-0.80207,-1.22356,-1.72936,0.36,-32.16,-36.06
2.0793,65095.6221,2.1037161278186103,2.1468140462092498,-3.174038578980448,-0.77336,-1.08551,-1.65606,1.74,-31.74,-35.94
2.0993,65095.6431,2.2116531915814557,-1.6339189001254288,0.6530270951975985,-0.85094,-0.65424,-1.70065,2.7,-31.74,-36.78
2.1133,65095.6631,2.0938426988335186,2.716850568395997,-1.353940137179622,-0.97372,-0.48625,-1.75318,4.02,-31.98,-37.44
2.134,65095.6831,1.2232681983586282,2.6000887681179154,0.5662434641192089,-0.97433,-0.54367,-1.58703,4.38,-31.32,-37.68
2.1553,65095.7031,-0.08137991805441214,4.050508893077489,0.7021617191579237,-0.90347,-0.30849,-1.1863,4.5,-31.56,-38.34
2.1732,65095.7231,-0.5035919715528827,2.740691968108985,1.9712521316674376,-1.11055,0.21014,-0.88942,5.04,-31.56,-39.0
2.1946,65095.7431,-1.6867957668751519,5.2616162196633995,1.055933764626137,-1.44653,0.49724,-0.54428,4.68,-31.08,-39.6
2.2163,65095.7631,-1.690889783030447,3.3893480776129934,0.9810002000205849,-1.60352,0.75808,-0.20281,5.16,-31.5,-40.44
2.2357,65095.7832,-1.232513552844562,1.4597128352651687,2.3927583519672186,-1.82343,1.17225,0.00794,5.34,-31.98,-40.86
2.2537,65095.8031,-1.9371433985054232,2.797116909352825,1.832412359905537,-2.23943,1.31397,0.33842,4.92,-31.98,-41.16
2.2758,65095.8231,-3.6139027511730166,4.484527403471908,2.124734734971872,-2.30785,0.69761,0.77641,5.16,-32.46,-41.7
2.2973,65095.8441,-4.15907072212131,4.944181465519108,4.994084783819523,-1.72569,0.07086,0.98655,4.92,-32.52,-42.48
2.3233,65095.8642,-3.663214458872858,5.719431038111181,6.340426453212788,-1.13377,0.14661,1.15331,4.86,-32.28,-43.68
2.3416,65095.8841,-3.226770427087322,5.321893081549806,6.116234933268084,-0.83627,0.50519,1.46424,5.04,-32.46,-45.18
2.364,65095.9041,-2.508288847786098,5.45389957205404,6.523281426710322,-0.52534,0.84727,1.68782,4.56,-32.52,-46.2
2.3803,65095.9241,-1.2861461153831104,4.1423348359490335,5.725957945179951,-0.11057,1.06168,1.64384,4.32,-32.94,-46.38
2.396,65095.9451,-0.7514333044955475,4.134437621200998,2.7190548710272253,-0.1686,1.10994,1.43065,3.9,-33.24,-46.68
2.4193,65095.9651,0.8421733073890179,0.7447859125344287,1.4031876189653936,-0.72815,0.69761,1.11239,3.42,-33.48,-46.44
2.439,65095.9851,0.7251400909086212,3.93086372099644,1.232637928288539,-1.43126,0.70127,1.32191,3.3,-33.66,-46.44
2.4598,65096.0051,0.3648354345704481,1.6219877015495143,0.8548441419048682,-1.68843,0.79962,1.41476,3.12,-33.78,-47.28
2.4779,65096.025,1.1901315146560911,2.364422259731847,1.349998433459902,-1.60719,0.82711,1.49112,2.94,-33.54,-47.58
2.498,65096.0451,-0.7207947956199995,0.5593550219340302,-0.3015175765085587,-1.14659,0.8546,1.79167,3.0,-33.72,-48.42
2.52,65096.0661,-0.2491860762283396,-0.25173140372457925,-2.4935631123939874,-0.58338,0.79779,2.03296,2.7,-34.14,-49.2
2.5494,65096.0871,0.9025212196463946,-1.0002397349937193,-1.7838787066834199,-0.47403,1.56931,2.40375,2.52,-34.2,-49.56
2.565,65096.1071,1.8362021488431437,-1.2656873231501997,-2.026894017056387,-0.16799,1.69271,2.46301,1.86,-35.22,-49.86
2.5794,65096.1281,3.202992178003888,1.155534100036895,-2.3555832391994,0.27306,0.69822,2.26326,1.08,-35.52,-50.22
2.6032,65096.1481,-0.41437300893040896,4.066007547284514,0.0906636277691284,0.48442,1.22173,1.97859,0.24,-35.76,-50.22
2.6227,65096.168,-4.589733908675691,-1.0189792751863307,-2.4057616712566947,0.04826,2.48195,1.72875,-0.54,-35.82,-49.98
2.641,65096.1881,2.654811621909003,-7.091771195169393,0.2578859888654894,-0.60842,2.71224,1.46058,-1.08,-35.58,-49.62
2.6597,65096.2081,7.748443900733292,-1.9052591135498047,-2.3749709836656505,-1.24983,2.74095,1.13499,-1.5,-35.58,-49.14
2.6795,65096.2281,3.01580052929899,-1.2120014620409947,-6.102601961917338,-2.15391,2.82525,0.6915,-1.44,-35.4,-49.14
2.702,65096.2481,2.3188842378156225,-6.437622324927048,-1.6004006027796118,-3.34449,2.73057,0.39951,-1.5,-35.34,-49.68
2.7222,65096.2681,7.48145230872004,3.43972913265386,-1.8900531669869995,-4.40373,1.90346,0.32193,-1.8,-34.86,-51.06
2.7416,65096.2891,0.3233143440999183,8.804124813991468,-0.5582641342924575,-5.05369,0.55039,0.60781,-2.22,-34.32,-52.62
2.7628,65096.3092,-3.241578400457781,-4.5909674569536705,0.4220797484841663,-5.05858,-0.08858,1.35551,-1.98,-33.96,-54.84
2.7837,65096.3291,0.9267316105352299,3.7023564450671715,0.709394985191615,-4.62608,0.7648,1.88757,-1.74,-33.18,-57.06
2.8034,65096.3491,-0.9459484931490483,-3.228694351079816,2.58499921028419,-4.01644,1.62307,1.70676,-1.8,-31.86,-59.4
2.8465,65096.3692,1.6419636147743855,2.228377051811065,3.985176680360091,-3.00118,1.79472,1.19607,-1.44,-30.0,-61.44
2.8565,65096.3891,-0.7842051107678268,-2.4617670933003875,6.113894429719922,-1.17714,1.49967,0.73548,-2.1,-27.72,-63.42
2.8837,65096.4091,1.095987368032563,2.277414877142507,4.928353699353188,1.14476,-0.02871,0.18998,-2.76,-26.16,-64.74
2.8954,65096.4292,-1.327847237005563,-0.5529440053600907,4.553254370312896,3.32555,-2.06595,-0.65179,-2.28,-25.2,-65.64
2.9065,65096.4491,2.267376277814459,1.6651541792593445,2.9884542749414287,4.85577,-3.12519,-1.23456,-2.4,-25.2,-65.93999
2.9249,65096.4691,-2.2191427668371952,-0.6226834127873686,4.823805686781009,4.80995,-3.0812,-2.36649,-2.64,-25.74,-64.92
2.9477,65096.4892,2.82101020708589,-4.497355969894907,4.494148262692567,1.82221,-5.94066,-1.50578,-2.94,-26.7,-63.96
2.9623,65096.5091,2.0946531404652298,-7.847989482276716,9.896188968821964,0.27428,-4.09829,0.07941,-4.26,-27.9,-61.86
2.9791,65096.5291,-4.364352203448144,3.413704581126596,6.079410312822554,-0.97983,1.92178,0.10324,-5.34,-29.1,-60.54
3.0,65096.5491,5.017017497183168,-0.4117030744786776,0.35213896946068957,-1.49112,2.58824,0.4105,-5.88,-29.52,-59.76
