AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0526,68347.4405,51.352474,18.287813,-70.198212,0.43234345,-0.12879078,-0.45529592
0.0639,68347.4604,51.209564,18.344881,-70.594437,0.43126735,-0.12919189,-0.4581863
0.0736,68347.4804,50.783928,18.213209,-70.883255,0.42786121,-0.12903191,-0.46195918
0.0837,68347.5005,50.310425,18.269297,-70.987091,0.42512944,-0.12667474,-0.46393797
0.0938,68347.5205,50.364342,18.560448,-71.1203,0.42648464,-0.12549222,-0.46357712
0.1014,68347.5415,50.645702,18.736155,-71.282104,0.42870033,-0.12633526,-0.46310869
0.12,68347.5614,50.767002,18.792141,-71.516144,0.42939097,-0.12744856,-0.46407345
0.1359,68347.5815,50.463913,18.72246,-71.903931,0.42687154,-0.1278307,-0.46788752
0.1627,68347.6015,49.774364,18.495277,-72.301315,0.42138925,-0.12731528,-0.47356725
0.1729,68347.6214,49.226475,18.265377,-72.632126,0.41679847,-0.12726378,-0.47833705
0.1978,68347.6415,48.984482,18.105755,-73.129898,0.41412911,-0.1288912,-0.48298272
0.2393,68347.6615,48.877846,17.898748,-73.956314,0.41167343,-0.13269092,-0.48953578
0.2435,68347.6814,48.516167,17.42997,-75.023499,0.40625045,-0.1377092,-0.49936938
0.2614,68347.7015,47.809902,16.688711,-76.401039,0.39711934,-0.14368021,-0.51316887
0.2741,68347.7215,46.445602,15.46235,-77.937141,0.38153157,-0.14960559,-0.53144515
0.2988,68347.7414,44.313492,14.373104,-79.466942,0.36181465,-0.1500804,-0.55108064
0.3147,68347.7615,41.429527,14.096452,-80.442574,0.34215415,-0.13904788,-0.56629151
0.3366,68347.7815,38.609741,12.793572,-80.341324,0.31887129,-0.1315809,-0.5768612
0.3764,68347.8015,35.82621,10.957317,-79.445496,0.29354653,-0.12579015,-0.58272922
0.3815,68347.8215,33.42804,9.935914,-78.560844,0.2742891,-0.11719681,-0.58481258
0.3926,68347.8415,31.712172,9.628809,-78.026482,0.26236728,-0.10865528,-0.58559418
0.4136,68347.8615,30.886614,9.050755,-77.921127,0.2542322,-0.10777758,-0.58785623
0.4339,68347.8814,30.763264,8.409182,-78.152557,0.24992,-0.111871,-0.59104252
0.4533,68347.9015,30.876478,8.575326,-78.610237,0.25105476,-0.11238831,-0.59348494
0.4786,68347.9215,30.704737,9.012426,-79.405571,0.25146231,-0.11031363,-0.59810215
0.4989,68347.9414,29.904509,8.613821,-80.604019,0.24314818,-0.11108177,-0.60837388
0.5214,68347.9615,28.208208,8.104959,-82.059731,0.2283611,-0.10786308,-0.62208033
0.5328,68347.9815,25.388796,8.752413,-82.744614,0.21362787,-0.08895877,-0.63032979
0.5515,68348.0014,22.41715,9.330837,-83.065468,0.19792877,-0.06873133,-0.63641059
0.574,68348.0215,20.271492,8.925399,-83.736748,0.1817738,-0.06005803,-0.64481664
0.5915,68348.0415,19.633219,7.972442,-84.604988,0.17189619,-0.06381146,-0.65281999
0.6154,68348.0614,20.291264,7.790115,-84.829353,0.1748499,-0.069171,-0.65357691
0.6317,68348.0814,21.492033,8.464126,-84.851646,0.18616976,-0.07192903,-0.65084028
0.6512,68348.1025,22.590406,8.305408,-85.162231,0.1918893,-0.07989239,-0.65134203
0.672,68348.1225,22.309683,7.625528,-85.577141,0.18597735,-0.08324895,-0.65554577
0.692,68348.1423,21.857161,7.876661,-85.835655,0.18443252,-0.0794067,-0.65748459
0.712,68348.1625,22.923475,7.915607,-85.740784,0.19131069,-0.08529386,-0.65513235
0.7372,68348.1825,25.639711,7.456235,-84.722237,0.20632754,-0.10234296,-0.64495391
0.7561,68348.2025,28.802465,7.956845,-83.53614,0.22981672,-0.1151497,-0.63076115
0.7776,68348.2225,31.88876,8.828017,-82.400101,0.25482258,-0.12472805,-0.61556345
0.7996,68348.2425,34.11142,8.533898,-81.855476,0.2675842,-0.1378689,-0.60807133
0.8121,68348.2625,35.350445,7.90338,-82.586777,0.27091175,-0.15055317,-0.61154622
0.8339,68348.2824,36.421955,7.454177,-83.626648,0.27360064,-0.16189393,-0.61683142
0.8511,68348.3025,37.404251,6.588314,-84.009972,0.27429867,-0.17377685,-0.61912185
0.8706,68348.3225,38.382019,5.309247,-83.644867,0.27387094,-0.18636537,-0.617746
0.8914,68348.3424,38.91238,4.13824,-83.247856,0.27143925,-0.19565612,-0.61690998
0.9138,68348.3624,39.086464,3.441164,-82.989998,0.2691929,-0.20034276,-0.61657983
0.9309,68348.3825,39.225899,3.041022,-82.712692,0.26838139,-0.20294707,-0.61550033
0.9523,68348.4024,39.478611,2.446388,-82.245163,0.26757821,-0.20693628,-0.61345452
0.9721,68348.4225,40.240013,1.535984,-81.312737,0.26913589,-0.21454708,-0.60820854
0.995,68348.4425,41.517712,0.712948,-80.260201,0.27473977,-0.22399019,-0.60098541
1.0114,68348.4624,42.685699,0.140122,-79.471199,0.28060469,-0.23177609,-0.59506315
1.0373,68348.4825,43.188244,-0.301806,-78.987869,0.28244662,-0.23595423,-0.59210461
1.0548,68348.5025,43.431377,-0.289982,-78.702682,0.28462002,-0.23642528,-0.58979678
1.0741,68348.5224,43.642799,0.101518,-78.504662,0.28836375,-0.23456053,-0.58714414
1.0913,68348.5425,43.785931,0.033587,-78.02993,0.28988734,-0.23452151,-0.58403844
1.1118,68348.5625,44.036304,-0.43676,-77.384857,0.29040352,-0.23712119,-0.58065617
