AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.1498,49.461235913436,11.111048750451,0
67.654,49.461230382533,11.111125798992,0
74.4746,49.461250656783,11.111207040626,0
81.1108,49.461301920463,11.111176900603,0
87.1067,49.461312912833,11.111224157778,0
94.2908,49.461256876358,11.111256699301,0
101.4131,49.461309407409,11.111308951425,0
104.5271,49.461316222002,11.111336898315,0
138.6254,49.461316222002,11.111336898315,0
141.5451,49.461309407409,11.111308951425,0
149.1044,49.461256876358,11.111256699301,0
156.0769,49.461312912833,11.111224157778,0
161.4316,49.461301920463,11.111176900603,0
168.42,49.461250656783,11.111207040626,0
175.3902,49.461230382533,11.111125798992,0
181.226,49.461235913436,11.111048750451,0
