AppTimestamp(s),MAC,Frequency,RSSI
1.2121,20:23:00:00:00:01,2437,-53
1.2121,20:23:00:00:00:55,2427,-62
1.2121,20:23:00:00:00:45,2412,-63
1.2121,20:23:00:00:00:09,5200,-63
1.2121,20:23:00:00:00:80,5200,-68
1.2121,20:23:00:00:00:79,5200,-68
5.0425,20:23:00:00:00:01,2437,-52
5.0425,20:23:00:00:00:15,2452,-61
5.0425,20:23:00:00:00:55,2427,-62
5.0425,20:23:00:00:00:82,2462,-63
5.0425,20:23:00:00:00:44,2462,-63
5.0425,20:23:00:00:00:45,2412,-63
9.0206,20:23:00:00:00:01,2437,-60
9.0206,20:23:00:00:00:55,2427,-62
9.0206,20:23:00:00:00:15,2452,-64
9.0206,20:23:00:00:00:82,2462,-65
9.0206,20:23:00:00:00:44,2462,-66
9.0206,20:23:00:00:00:80,5200,-70
13.0561,20:23:00:00:00:15,2452,-54
13.0561,20:23:00:00:00:01,2437,-65
13.0561,20:23:00:00:00:82,2462,-66
13.0561,20:23:00:00:00:55,2427,-66
13.0561,20:23:00:00:00:45,2412,-68
13.0561,20:23:00:00:00:44,2462,-69
17.0264,20:23:00:00:00:15,2452,-56
17.0264,20:23:00:00:00:01,2437,-57
17.0264,20:23:00:00:00:45,2412,-64
17.0264,20:23:00:00:00:55,2427,-66
17.0264,20:23:00:00:00:82,2462,-72
17.0264,20:23:00:00:00:44,2462,-72
21.04,20:23:00:00:00:01,2437,-52
21.04,20:23:00:00:00:55,2427,-57
21.04,20:23:00:00:00:45,2412,-61
21.04,20:23:00:00:00:09,5200,-61
21.04,20:23:00:00:00:15,2452,-64
21.04,20:23:00:00:00:44,2462,-66
25.0169,20:23:00:00:00:01,2437,-60
25.0169,20:23:00:00:00:15,2452,-61
25.0169,20:23:00:00:00:09,5200,-61
25.0169,20:23:00:00:00:55,2427,-63
25.0169,20:23:00:00:00:45,2412,-65
25.0169,20:23:00:00:00:44,2462,-67
29.0236,20:23:00:00:00:01,2437,-54
29.0236,20:23:00:00:00:55,2427,-59
29.0236,20:23:00:00:00:15,2452,-63
29.0236,20:23:00:00:00:45,2412,-63
29.0236,20:23:00:00:00:09,5200,-67
29.0236,20:23:00:00:00:80,5200,-70
33.0549,20:23:00:00:00:01,2437,-50
33.0549,20:23:00:00:00:15,2452,-62
33.0549,20:23:00:00:00:55,2427,-62
33.0549,20:23:00:00:00:82,2462,-64
33.0549,20:23:00:00:00:44,2462,-64
33.0549,20:23:00:00:00:45,2412,-65
37.0424,20:23:00:00:00:01,2437,-54
37.0424,20:23:00:00:00:15,2452,-62
37.0424,20:23:00:00:00:55,2427,-62
37.0424,20:23:00:00:00:45,2412,-64
37.0424,20:23:00:00:00:09,5200,-67
37.0424,20:23:00:00:00:80,5200,-68
41.0211,20:23:00:00:00:01,2437,-54
41.0211,20:23:00:00:00:15,2452,-62
41.0211,20:23:00:00:00:55,2427,-62
41.0211,20:23:00:00:00:45,2412,-64
41.0211,20:23:00:00:00:80,5200,-68
41.0211,20:23:00:00:00:79,5200,-68
45.0396,20:23:00:00:00:01,2437,-49
45.0396,20:23:00:00:00:45,2412,-60
45.0396,20:23:00:00:00:15,2452,-61
45.0396,20:23:00:00:00:82,2462,-64
45.0396,20:23:00:00:00:44,2462,-64
45.0396,20:23:00:00:00:55,2427,-65
49.0638,20:23:00:00:00:01,2437,-51
49.0638,20:23:00:00:00:44,2462,-62
49.0638,20:23:00:00:00:15,2452,-63
49.0638,20:23:00:00:00:82,2462,-63
49.0638,20:23:00:00:00:55,2427,-63
49.0638,20:23:00:00:00:45,2412,-64
53.0115,20:23:00:00:00:01,2437,-51
53.0115,20:23:00:00:00:15,2452,-61
53.0115,20:23:00:00:00:44,2462,-62
53.0115,20:23:00:00:00:55,2427,-63
53.0115,20:23:00:00:00:09,5200,-63
53.0115,20:23:00:00:00:82,2462,-64
57.0539,20:23:00:00:00:01,2437,-55
57.0539,20:23:00:00:00:15,2452,-61
57.0539,20:23:00:00:00:45,2412,-61
57.0539,20:23:00:00:00:44,2462,-62
57.0539,20:23:00:00:00:82,2462,-64
57.0539,20:23:00:00:00:55,2427,-66
61.037,20:23:00:00:00:01,2437,-51
61.037,20:23:00:00:00:15,2452,-60
61.037,20:23:00:00:00:45,2412,-61
61.037,20:23:00:00:00:44,2462,-63
61.037,20:23:00:00:00:82,2462,-64
61.037,20:23:00:00:00:55,2427,-66
65.0282,20:23:00:00:00:01,2437,-57
65.0282,20:23:00:00:00:15,2452,-60
65.0282,20:23:00:00:00:82,2462,-62
65.0282,20:23:00:00:00:55,2427,-62
65.0282,20:23:00:00:00:44,2462,-66
65.0282,20:23:00:00:00:09,5200,-66
69.0458,20:23:00:00:00:01,2437,-61
69.0458,20:23:00:00:00:15,2452,-68
69.0458,20:23:00:00:00:82,2462,-69
69.0458,20:23:00:00:00:55,2427,-69
69.0458,20:23:00:00:00:44,2462,-70
69.0458,20:23:00:00:00:45,2412,-72
73.0086,20:23:00:00:00:01,2437,-59
73.0086,20:23:00:00:00:15,2452,-70
73.0086,20:23:00:00:00:45,2412,-72
73.0086,20:23:00:00:00:82,2462,-74
73.0086,20:23:00:00:00:44,2462,-74
73.0086,20:23:00:00:00:55,2427,-76
77.0453,20:23:00:00:00:01,2437,-59
77.0453,20:23:00:00:00:12,2417,-61
77.0453,20:23:00:00:00:45,2412,-64
77.0453,20:23:00:00:00:15,2452,-68
77.0453,20:23:00:00:00:44,2462,-73
77.0453,20:23:00:00:00:25,2412,-73
81.0227,20:23:00:00:00:01,2437,-58
81.0227,20:23:00:00:00:15,2452,-70
81.0227,20:23:00:00:00:28,2412,-71
81.0227,20:23:00:00:00:27,2412,-71
81.0227,20:23:00:00:00:55,2427,-72
