AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.049,68347.4351,-9.96,-23.7,-29.64
0.0552,68347.4551,-10.44,-23.52,-29.46
0.0676,68347.4751,-10.02,-23.22,-29.94
0.0783,68347.4951,-10.02,-23.04,-30.66
0.0876,68347.5151,-9.9,-23.46,-30.78
0.0976,68347.5361,-9.72,-24.24,-31.14
0.1164,68347.5561,-9.72,-24.3,-30.66
0.1329,68347.5761,-9.54,-24.6,-30.06
0.1601,68347.5961,-9.24,-24.18,-30.24
0.1708,68347.6161,-9.48,-23.64,-30.24
0.1939,68347.6361,-9.48,-23.7,-30.42
0.2368,68347.6561,-9.06,-23.34,-31.02
0.2414,68347.6761,-9.78,-23.16,-30.78
0.2534,68347.6961,-9.96,-23.1,-30.6
0.2717,68347.7161,-10.62,-22.92,-30.42
0.2933,68347.7361,-11.52,-22.62,-29.4
0.3111,68347.7561,-11.88,-22.38,-29.46
0.3342,68347.7761,-12.54,-21.72,-29.52
0.3737,68347.7961,-13.14,-20.58,-29.82
0.3791,68347.8161,-13.62,-19.32,-30.84
0.3905,68347.8361,-13.98,-18,-31.62
0.412,68347.8561,-14.04,-16.92,-32.22
0.4322,68347.8761,-14.1,-16.2,-32.46
0.4504,68347.8961,-14.4,-16.02,-33.06
0.4753,68347.9161,-13.98,-15.72,-33.12
0.4966,68347.9361,-14.16,-15.96,-33.3
0.5103,68347.9561,-14.34,-16.14,-33.12
0.5313,68347.9761,-14.34,-15.84,-32.82
0.5487,68347.9961,-14.7,-15.36,-32.88
0.572,68348.0161,-14.88,-13.86,-33.18
0.5889,68348.0361,-14.94,-12.96,-33.72
0.6131,68348.0561,-14.94,-12.18,-33.96
0.629,68348.076,-15.3,-11.82,-34.2
0.6495,68348.0971,-15.24,-12.78,-34.08
0.6696,68348.1171,-15.18,-13.08,-34.08
0.6902,68348.1369,-15.12,-13.38,-33.96
0.71,68348.1571,-15,-13.38,-33.78
0.7334,68348.1771,-15.06,-13.26,-33.48
0.7539,68348.1971,-15.06,-13.8,-33.36
0.7736,68348.2171,-15.06,-14.76,-33.24
0.7983,68348.2371,-14.76,-16.26,-32.76
0.8111,68348.2571,-14.7,-17.46,-32.52
0.8296,68348.277,-14.4,-18.66,-31.56
0.8496,68348.2971,-14.94,-19.32,-30.54
0.8695,68348.3171,-15.54,-20.04,-29.88
0.89,68348.337,-15.54,-20.58,-29.22
0.9128,68348.357,-16.62,-20.82,-28.74
0.9297,68348.3771,-16.92,-21.42,-28.08
0.9495,68348.3971,-17.4,-21,-27.42
0.9701,68348.4171,-18.18,-21.12,-26.94
0.993,68348.4371,-18.12,-21.06,-26.76
1.0098,68348.4571,-18,-20.94,-26.88
1.032,68348.4771,-18.12,-21.48,-27.06
1.0526,68348.4971,-18,-21.66,-26.7
1.0729,68348.5171,-17.88,-22.14,-26.4
1.0902,68348.5371,-17.82,-22.26,-26.22
1.1095,68348.5571,-17.52,-22.14,-26.1
1.1296,68348.5771,-17.82,-22.26,-25.86
1.1498,68348.597,-17.94,-21.96,-25.92
1.1744,68348.6171,-18.48,-21.96,-25.98
1.1894,68348.6371,-18.9,-22.02,-25.98
1.2107,68348.657,-19.08,-21.84,-26.34
1.2559,68348.6771,-19.44,-21.9,-26.76
1.2603,68348.6971,-19.44,-22.08,-27
1.2855,68348.717,-19.26,-22.32,-27
1.2943,68348.7371,-19.14,-22.62,-26.7
1.3104,68348.7571,-18.96,-22.62,-26.22
