AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0455,613.6659,-1.47962,7.48667,6.38534,-0.04643,-0.36835,-0.21075,28.5,-39.36,-18.18,45.290401,14.267473,112.494949,0.46904892136360754,0.11697225,0.38132703,0.78797227
0.0499,613.6859,-2.0231,7.03177,6.90727,-0.05009,-0.32009,-0.22419,28.62,-39.66,-18.66,45.222446,14.091533,112.167877,0.4720625159170728,0.11894153,0.37983233,0.78659856
0.0553,613.7059,-2.48997,6.86657,7.53934,-0.06781,-0.11484,-0.13867,28.86,-39.54,-18.78,45.106121,14.02283,111.875572,0.4746064049622177,0.11982039,0.37849933,0.78557628
0.0707,613.7258,-2.27928,6.82826,7.30232,0.00061,0.0336,-0.04887,28.86,-39.12,-19.08,45.010773,14.086908,111.712547,0.47576745041617907,0.11945933,0.37798509,0.78517646
0.0929,613.7459,-1.75016,7.48906,6.22014,0.07086,-0.07636,0.011,29.04,-39.06,-19.14,45.033897,14.179122,111.659866,0.47576196254062975,0.1191132,0.37846082,0.78500319
0.1253,613.7659,-1.2785,7.42203,6.00226,0.08369,-0.31276,-0.04459,28.86,-38.28,-19.08,45.143517,14.06695,111.618073,0.4761244176034711,0.12054929,0.37865132,0.78447217
0.1297,613.7859,-1.59693,6.88572,6.30633,0.05803,-0.37202,-0.02382,28.44,-37.98,-18.9,45.234356,13.764242,111.496613,0.4777112303706095,0.1234602,0.37784216,0.78344423
0.1457,613.8059,-2.05422,6.96473,5.97114,0.0507,-0.43982,0.06536,28.44,-37.98,-18.9,45.323021,13.385371,111.431427,0.4791677958124835,0.12669203,0.37675536,0.78256166
0.1662,613.8259,-1.50356,7.57286,5.42766,-0.05498,-0.58582,0.07636,28.26,-37.92,-19.02,45.451195,12.818237,111.500557,0.48021824048835965,0.13095464,0.37527847,0.78192544
0.1871,613.8459,-1.26893,7.74285,6.04536,-0.27428,-0.57971,0.04093,28.08,-38.28,-19.14,45.439304,12.083451,111.583763,0.48207818183320483,0.13563849,0.37221372,0.78144723
0.2065,613.8659,-0.95289,8.03494,7.06768,-0.28711,-0.37141,0.09957,28.26,-38.28,-19.32,45.194023,11.349586,111.750557,0.4839373807754583,0.13893257,0.36774179,0.78183651
0.2342,613.8859,0.14605,7.79313,5.49948,-0.17776,-0.46548,-0.00611,28.02,-38.4,-19.68,45.091881,10.746068,111.99469,0.4844565216413848,0.14178512,0.3648304,0.78236669
0.2554,613.9058,-0.35913,7.61596,5.14035,-0.31032,-0.70616,-0.13561,28.14,-38.52,-19.98,45.086853,10.089711,112.031441,0.4862999638453424,0.14612409,0.36206391,0.78170955
0.2706,613.9259,-1.23301,7.96551,5.92086,-0.43921,-0.85338,-0.18998,28.26,-38.4,-20.34,44.917465,9.329376,111.886536,0.4900862046691675,0.15096092,0.35753566,0.78050917
0.2913,613.9459,-0.6608,8.67898,6.83305,-0.58093,-0.79107,-0.32681,27.96,-38.7,-21.36,44.607933,8.473432,111.693794,0.49478195951745,0.1559204,0.35158217,0.77927506
0.3099,613.9658,0.91698,7.34302,6.72292,-1.04886,-0.61697,-0.91752,27.9,-38.28,-21.96,44.004551,7.893471,111.226204,0.5011230316165585,0.15842487,0.34448045,0.77788848
0.3304,613.9859,-1.49877,4.41012,7.29513,-1.46485,-0.27978,-0.85949,27.18,-37.68,-22.5,42.614067,8.086367,110.021324,0.5119092974383547,0.15402785,0.33461711,0.77605134
0.3484,614.0059,-3.37582,4.10366,8.17141,-1.48135,-0.70127,-0.20159,27.24,-36.78,-23.28,40.783482,8.284184,109.283241,0.520481421941454,0.14589424,0.32260433,0.77700734
0.3716,614.0258,-3.2609,6.10043,9.92636,-0.89125,-1.10078,0.42638,27.12,-35.46,-23.46,39.166836,7.34569,109.499924,0.5251092481361878,0.14376235,0.30799165,0.78021395
0.3879,614.0459,-1.26414,7.96072,9.90721,-0.14416,-1.12094,0.5339,26.7,-34.8,-24.54,38.419182,5.694995,110.334328,0.5252988325695273,0.14919545,0.29653254,0.78349876
0.4059,614.0658,-0.39265,8.30549,10.08438,0.26878,-1.0122,0.2865,26.46,-34.26,-25.56,38.440128,4.047721,111.042862,0.5246272729188445,0.15875229,0.2900784,0.78448611
0.4259,614.0859,-0.72065,7.29513,9.26795,0.44104,-0.34758,0.01038,25.92,-34.44,-26.16,38.820908,2.96979,111.278107,0.5250370408405026,0.16733176,0.28804278,0.78317785
0.4473,614.1059,-1.87945,6.6487,7.73088,0.35064,0.17776,-0.04276,25.44,-35.1,-27.12,39.301456,2.919076,111.134041,0.5252730761247817,0.17030355,0.29083782,0.78134388
0.4698,614.1259,-2.43251,6.82108,7.07726,0.1405,0.19181,0.11545,25.02,-35.4,-26.82,39.651417,3.408989,110.953804,0.52459954211708,0.16907595,0.29516783,0.78043872
0.4855,614.1459,-2.88022,6.78756,7.18021,-0.17654,0.22663,0.43616,24.9,-35.46,-26.82,39.752468,3.801387,110.987793,0.5231618462983744,0.16679224,0.29768935,0.78093731
0.5071,614.1659,-2.68151,7.29513,7.50822,-0.32803,0.32254,0.60964,24.24,-35.46,-26.82,39.607773,4.07511,111.453026,0.5195488126634331,0.16303024,0.29863295,0.78377837
0.5315,614.1859,-2.57616,6.90727,7.96311,-0.2474,0.25962,0.58154,23.64,-35.16,-26.46,39.353874,4.303341,112.108574,0.5149415316307198,0.15856494,0.2988728,0.78763407
0.5472,614.2059,-2.6839,6.34942,8.31985,0.06536,0.25534,0.48197,23.4,-35.52,-26.82,39.222008,4.549058,112.660667,0.5107472164979145,0.15481544,0.29983592,0.79073882
0.566,614.2259,-3.7158,6.29675,8.33182,0.35675,0.3262,0.58277,23.52,-35.94,-26.64,39.406586,4.990284,113.014694,0.5067879160437715,0.15169241,0.30351856,0.79248464
0.5855,614.2459,-3.22738,6.7325,8.14986,0.39279,0.57116,0.68845,23.34,-35.94,-26.76,39.857651,5.487886,113.534904,0.5009805287915895,0.14894094,0.30944514,0.79440469
0.6055,614.2659,-2.84431,5.75087,8.45871,0.39095,0.38423,0.64691,24.18,-37.14,-26.64,40.242893,6.079657,114.123466,0.49451953784593516,0.14499825,0.31538191,0.79684389
0.6319,614.2869,-2.4373,4.4197,9.18895,0.61881,0.43738,0.63469,23.88,-37.38,-26.52,40.549686,6.436232,114.668755,0.4891194764296559,0.14240603,0.31967768,0.79892981
0.6512,614.3069,-2.478,3.45244,9.25359,0.6524,0.80084,0.76786,23.34,-37.98,-26.1,40.961964,6.942135,115.257217,0.48274899516207204,0.13908948,0.32534555,0.80109787
0.6939,614.3269,-1.29766,2.78685,8.38689,0.48747,1.4844,1.0684,23.76,-38.82,-24.9,41.213921,7.647825,116.186752,0.47369203630773254,0.13261539,0.33110636,0.80523139
0.6993,614.3479,-0.4956,2.60489,6.50983,0.09285,1.81793,1.30359,22.98,-38.58,-24.42,41.23019,8.613341,117.712448,0.4600741308089236,0.12142538,0.33684283,0.81248051
0.713,614.3679,-0.00239,2.58813,5.70538,-0.25229,1.67255,1.40866,23.34,-39.18,-23.46,40.867416,9.43763,119.819603,0.4433724792564237,0.10774366,0.33970034,0.82244503
0.733,614.3879,0.27533,2.229,6.73728,-0.35797,1.26632,1.56381,23.28,-39.3,-22.44,40.132809,9.640699,122.182281,0.42722684110619435,0.09618328,0.33744821,0.83327949
0.7551,614.4079,1.24259,2.09971,8.41323,-0.11729,1.40255,1.7202,22.56,-39.54,-22.68,39.337563,9.151566,124.899277,0.4103463250454721,0.08857825,0.33221063,0.84463358
0.7737,614.4279,1.92254,1.88424,7.66623,0.19853,1.85581,1.85581,21.84,-40.26,-21.9,38.825497,8.694375,127.880203,0.3905107402014885,0.08137143,0.32912818,0.85589409
0.7913,614.4479,2.44209,1.92733,6.01423,0.38118,1.9566,2.10321,21.18,-40.92,-21.3,38.67598,8.33237,131.166809,0.36711023880787585,0.07410116,0.32906422,0.86686552
0.8113,614.4689,4.18985,3.30879,4.14197,0.22052,1.88574,2.1362,20.4,-41.94,-21.24,38.911312,7.484584,135.147339,0.33884904623051826,0.06990876,0.3307083,0.87802398
0.8317,614.4889,4.63757,3.96001,3.4668,-0.2022,1.78556,1.92423,20.16,-42.72,-20.04,39.038406,6.20438,139.126068,0.3116835030730197,0.06870062,0.33044365,0.88822329
0.8506,614.5097,4.31675,3.91931,3.84988,-0.69883,1.49906,1.69943,19.68,-43.14,-19.38,38.750111,4.798828,142.912369,0.28658790287692143,0.06797012,0.32681084,0.89802122
0.8708,614.5299,4.83389,4.88657,4.61841,-1.01037,1.29565,1.64567,18.9,-43.74,-18.9,38.008961,3.162426,146.564133,0.2632714345476778,0.06865157,0.31926423,0.9077695
0.8919,614.5509,6.04057,6.85939,4.96797,-1.32497,1.00304,1.40316,17.82,-43.5,-19.02,37.116467,1.397947,149.925476,0.24218781048511653,0.07139893,0.31034753,0.91647786
0.9162,614.5709,7.15148,8.22169,6.24887,-1.46547,0.35064,0.81428,17.16,-43.8,-19.38,35.901768,-0.417373,152.746414,0.22521739071563343,0.07597819,0.29870766,0.9242717
0.9365,614.5908,7.01022,8.49223,8.00621,-1.32741,-0.19303,0.04398,16.08,-43.8,-20.04,34.64769,-2.228533,154.327942,0.21768921498837143,0.08424141,0.28615156,0.92931807
0.955,614.6109,6.20577,7.42442,9.62948,-0.98349,-0.70738,-0.43677,15.66,-43.8,-21.0,33.561142,-3.884371,154.731842,0.21883719748214886,0.09477302,0.27445769,0.93155855
0.9731,614.6309,5.27203,7.46512,11.14261,-0.70372,-0.88575,-0.60415,15.42,-43.44,-21.48,32.792191,-5.544411,154.442917,0.22525405212931024,0.10761089,0.26469997,0.93145823
0.9921,614.6509,5.00388,8.67898,12.15297,-0.52107,-0.67134,-0.68356,14.58,-42.96,-22.5,32.294395,-6.95252,153.853165,0.23330162430154538,0.11952499,0.2572248,0.93011802
1.016,614.6719,5.38217,9.59596,13.49133,0.12706,-1.02198,-0.98533,15.42,-42.54,-23.64,31.998484,-7.612004,152.796463,0.24334636115769628,0.12669401,0.25229782,0.92794234
1.036,614.6918,5.40371,10.25915,14.66688,0.97983,-1.50395,-1.40132,15.18,-41.82,-24.42,32.566181,-8.218582,151.21489,0.2574418201998574,0.13614011,0.25378811,0.922378
1.0596,614.7119,4.56814,9.76595,13.81215,1.4508,-1.0287,-1.69393,15.54,-42.12,-24.42,34.091343,-8.905208,149.243454,0.27471824710064935,0.14906821,0.26210201,0.91302305
1.0838,614.7319,2.77009,9.36133,10.39084,1.45997,-0.61087,-1.84176,16.14,-42.0,-24.54,36.074818,-8.696657,146.977127,0.29196985525470015,0.15686853,0.27552533,0.90234786
1.0966,614.7519,1.96085,9.03572,8.76038,0.9841,-0.71288,-1.88635,16.32,-41.94,-24.0,37.952415,-8.035932,144.431122,0.3098232616037812,0.16217117,0.28863648,0.89129066
1.1167,614.7719,2.38702,9.80426,7.79791,0.10812,-0.48136,-1.86742,17.16,-41.82,-23.16,39.206387,-7.464764,141.848602,0.3278619472869543,0.16737175,0.29636672,0.88128316
1.135,614.7918,1.64242,9.18416,7.75961,-0.3879,-0.56749,-2.11848,17.88,-42.0,-22.62,39.555523,-6.597858,139.137131,0.34619674153566016,0.1686698,0.29765713,0.87355512
1.1522,614.8119,-0.79248,6.8139,9.67497,0.13195,-1.57298,-2.41231,18.6,-41.64,-22.14,39.505402,-5.513817,135.804901,0.36870149662238433,0.16893186,0.2957443,0.86490262
1.1735,614.8319,-0.84994,6.08367,13.295,1.06963,-1.09528,-2.32679,19.44,-41.52,-21.66,40.097137,-5.163154,132.247391,0.3939693778269219,0.17731012,0.2960341,0.85188794
1.1921,614.8519,0.82839,6.16986,11.01572,1.59191,0.3543,-2.43613,20.28,-41.52,-21.78,41.465725,-3.855594,128.891586,0.4139457670880404,0.18100551,0.3056289,0.83813894
1.2187,614.8719,0.54588,5.97832,7.8027,1.99753,0.60353,-2.78188,21.66,-40.74,-21.78,43.229649,-0.940935,125.260674,0.43007376625958277,0.17612186,0.32360941,0.8241933
1.237,614.8919,-0.33279,3.61046,4.02226,2.15391,0.38362,-3.13313,23.52,-40.56,-21.36,45.184666,2.665213,120.766556,0.4483812618851279,0.17113829,0.34450081,0.80683649
1.2538,614.9119,-1.90578,2.94487,0.95289,1.60474,0.08369,-2.96636,25.08,-40.26,-19.98,46.982952,6.723625,115.471359,0.46897371788155773,0.16694681,0.36519417,0.78665471
1.2752,614.9319,-2.48518,1.90578,-0.89543,0.78313,-0.53817,-2.60412,27.42,-39.66,-18.54,48.079872,10.525323,110.26252,0.4892527087752828,0.16318604,0.38071495,0.76750129
1.2928,614.9529,-3.553,2.95684,-0.48123,-0.43188,-0.67562,-2.33045,29.34,-38.94,-17.1,47.948151,13.349659,105.610184,0.5110095268015714,0.1593664,0.38568154,0.75147945
1.3148,614.9729,-3.90734,4.08211,0.87388,-1.0684,-1.73669,-2.35305,30.9,-37.38,-16.02,46.69875,15.13929,101.933136,0.5326042687833163,0.15348133,0.38134986,0.73983002
1.3468,614.9929,-2.33914,3.11725,3.28245,-1.01465,-2.34756,-2.22233,32.28,-36.3,-16.32,44.810753,15.422707,98.729836,0.5578201255465451,0.15183905,0.3674221,0.72854829
1.3639,615.0129,-2.89459,0.62489,4.81474,-0.48258,-1.60169,-2.00486,33.36,-34.62,-17.1,43.131252,14.989238,95.828094,0.5824204139100537,0.15423167,0.35175785,0.71642548
1.3837,615.0339,-3.83072,3.57933,6.21535,-0.45265,-0.26817,-1.66644,33.84,-32.88,-18.78,41.770844,16.069372,92.780563,0.6020182000552254,0.14892609,0.34566456,0.70420957
1.3984,615.0539,-4.11803,4.26168,5.75087,-0.416,0.23885,-1.87108,34.62,-32.4,-20.1,40.336128,18.305431,90.023964,0.6163754085734903,0.13503589,0.3462975,0.69420797
1.4203,615.0739,-4.52744,3.22499,5.47315,-0.02871,-0.1967,-1.98104,35.22,-30.24,-21.48,38.892159,20.875093,87.182945,0.6300709707624543,0.11934651,0.34948081,0.68310332
1.4364,615.0939,-5.31273,3.22499,5.54976,0.70799,-0.82955,-1.70615,35.7,-29.04,-21.9,37.800907,22.917753,84.21418,0.6447522117755411,0.10950147,0.35230938,0.66946405
1.4772,615.1139,-5.04219,3.07894,5.82988,1.49601,-1.53144,-0.50763,36.48,-28.02,-21.78,37.649315,24.022753,81.514473,0.6574287369510392,0.11047211,0.35525146,0.65527076
1.4806,615.1339,-8.2169,7.17542,7.72848,2.43124,-3.62549,0.13867,36.36,-26.76,-21.72,38.923225,23.594847,79.74971,0.6646420268171138,0.12670527,0.35703206,0.64399135
1.5016,615.1539,-4.55617,8.00621,10.77151,2.73973,-4.48803,-1.30053,36.36,-26.88,-22.08,41.333538,20.346439,77.897682,0.6770347440838901,0.16627683,0.34689733,0.62740594
1.5132,615.1739,-6.17225,2.43969,7.74764,2.24188,-2.33045,-1.89002,35.52,-27.48,-22.92,42.868244,19.545876,73.664223,0.6970418753894708,0.19352578,0.34235272,0.59956235
1.5336,615.1939,-9.84735,5.18105,3.1364,0.87048,-1.81305,-0.12523,34.68,-27.78,-23.76,43.910259,20.615629,69.597336,0.7111374539075417,0.20734939,0.34620738,0.57569975
1.5584,615.2139,-7.36935,8.08043,4.19943,-0.8375,-1.53816,0.42272,33.9,-28.32,-25.08,44.132671,20.184937,68.64991,0.7163933579493963,0.21387973,0.34268188,0.56886303
1.5818,615.2339,-4.83868,5.38695,4.52983,-2.32679,-1.35001,0.20953,33.18,-28.44,-25.5,42.863495,19.160467,68.988274,0.7220559399260625,0.20921585,0.33172706,0.56993079
1.5954,615.2539,-7.67581,6.59363,14.75786,-2.97125,0.15944,0.62553,33.06,-27.72,-26.4,39.846836,17.68767,70.097374,0.7304299952397475,0.19264908,0.31169456,0.57637215
1.6164,615.2739,-4.33351,5.63356,11.19768,-2.02624,-0.20403,0.86376,32.34,-27.54,-27.66,36.735706,17.54768,72.103462,0.7300294942437285,0.16659056,0.30032006,0.59085733
1.6355,615.2939,-2.03747,3.92888,7.87932,-1.45814,-0.83933,0.38607,31.8,-26.94,-28.5,34.745502,16.585056,73.835365,0.7291830356278428,0.15354364,0.28752548,0.60170221
1.6687,615.3139,-4.34787,6.40688,8.11156,-2.069,-1.46302,0.06414,31.56,-25.8,-30.36,33.029381,15.263421,74.713188,0.7324265685264945,0.14669223,0.27216288,0.60659713
1.6751,615.3339,-6.74207,5.51145,9.29429,-2.70858,-2.56075,0.52168,30.42,-25.32,-31.08,30.590925,13.685994,75.456383,0.7382388494262202,0.13682972,0.2511712,0.61089611
1.6956,615.3539,-4.41012,0.47166,10.3238,-3.36526,-2.65726,1.7147,29.76,-24.3,-32.58,27.345247,10.494042,77.208923,0.7426575262640154,0.12850322,0.21630557,0.62061149
