AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0433,613.6605,28.5,-39.36,-18.18
0.0485,613.6805,28.62,-39.66,-18.66
0.0531,613.7006,28.86,-39.54,-18.78
0.0683,613.7205,28.86,-39.12,-19.08
0.0915,613.7405,29.04,-39.06,-19.14
0.1238,613.7606,28.86,-38.28,-19.08
0.1274,613.7805,28.44,-37.98,-18.9
0.1445,613.8005,28.44,-37.98,-18.9
0.165,613.8206,28.26,-37.92,-19.02
0.1858,613.8405,28.08,-38.28,-19.14
0.205,613.8605,28.26,-38.28,-19.32
0.2268,613.8806,28.02,-38.4,-19.68
0.2486,613.9005,28.14,-38.52,-19.98
0.2669,613.9205,28.26,-38.4,-20.34
0.2899,613.9406,27.96,-38.7,-21.36
0.3079,613.9605,27.9,-38.28,-21.96
0.328,613.9805,27.18,-37.68,-22.5
0.3447,614.0006,27.24,-36.78,-23.28
0.3703,614.0205,27.12,-35.46,-23.46
0.3863,614.0405,26.7,-34.8,-24.54
0.405,614.0605,26.46,-34.26,-25.56
0.4245,614.0806,25.92,-34.44,-26.16
0.4449,614.1005,25.44,-35.1,-27.12
0.4661,614.1205,25.02,-35.4,-26.82
0.4844,614.1406,24.9,-35.46,-26.82
0.5045,614.1605,24.24,-35.46,-26.82
0.5273,614.1805,23.64,-35.16,-26.46
0.546,614.2006,23.4,-35.52,-26.82
0.565,614.2205,23.52,-35.94,-26.64
0.5844,614.2405,23.34,-35.94,-26.76
0.6046,614.2606,24.18,-37.14,-26.64
0.6279,614.2816,23.88,-37.38,-26.52
0.6472,614.3015,23.34,-37.98,-26.1
0.6916,614.3215,23.76,-38.82,-24.9
0.698,614.3425,22.98,-38.58,-24.42
0.711,614.3626,23.34,-39.18,-23.46
0.7315,614.3826,23.28,-39.3,-22.44
0.7523,614.4025,22.56,-39.54,-22.68
0.7727,614.4226,21.84,-40.26,-21.9
0.7872,614.4426,21.18,-40.92,-21.3
0.8101,614.4636,20.4,-41.94,-21.24
0.8307,614.4835,20.16,-42.72,-20.04
0.8495,614.5043,19.68,-43.14,-19.38
0.8692,614.5245,18.9,-43.74,-18.9
0.8904,614.5455,17.82,-43.5,-19.02
0.9153,614.5656,17.16,-43.8,-19.38
0.9352,614.5855,16.08,-43.8,-20.04
0.9538,614.6055,15.66,-43.8,-21
0.972,614.6256,15.42,-43.44,-21.48
0.9904,614.6455,14.58,-42.96,-22.5
1.0109,614.6666,15.42,-42.54,-23.64
1.0341,614.6865,15.18,-41.82,-24.42
1.0531,614.7065,15.54,-42.12,-24.42
1.0825,614.7266,16.14,-42,-24.54
1.0953,614.7465,16.32,-41.94,-24
1.1156,614.7665,17.16,-41.82,-23.16
1.134,614.7865,17.88,-42,-22.62
1.1508,614.8065,18.6,-41.64,-22.14
1.1726,614.8265,19.44,-41.52,-21.66
1.1907,614.8466,20.28,-41.52,-21.78
1.2166,614.8665,21.66,-40.74,-21.78
1.2347,614.8865,23.52,-40.56,-21.36
1.252,614.9066,25.08,-40.26,-19.98
1.2744,614.9265,27.42,-39.66,-18.54
1.2917,614.9475,29.34,-38.94,-17.1
1.3118,614.9675,30.9,-37.38,-16.02
1.3426,614.9876,32.28,-36.3,-16.32
1.3612,615.0075,33.36,-34.62,-17.1
