AppTimestamp(s),MAC,Frequency,RSSI
3.6893,20:23:00:00:00:73,2437,-52
3.6893,20:23:00:00:00:55,2427,-56
3.6893,20:23:00:00:00:90,2437,-60
3.6893,20:23:00:00:00:82,2462,-63
3.6893,20:23:00:00:00:01,2437,-64
3.6893,20:23:00:00:00:65,2437,-68
5.6174,20:23:00:00:00:73,2437,-50
5.6174,20:23:00:00:00:01,2437,-57
5.6174,20:23:00:00:00:55,2427,-58
5.6174,20:23:00:00:00:15,2452,-59
5.6174,20:23:00:00:00:90,2437,-63
5.6174,20:23:00:00:00:82,2462,-63
7.4721,20:23:00:00:00:73,2437,-51
7.4721,20:23:00:00:00:55,2427,-59
7.4721,20:23:00:00:00:90,2437,-64
7.4721,20:23:00:00:00:82,2462,-64
7.4721,20:23:00:00:00:44,2462,-67
7.4721,20:23:00:00:00:45,2412,-69
9.4546,20:23:00:00:00:73,2437,-52
9.4546,20:23:00:00:00:55,2427,-60
9.4546,20:23:00:00:00:90,2437,-61
9.4546,20:23:00:00:00:45,2412,-66
9.4546,20:23:00:00:00:65,2437,-66
9.4546,20:23:00:00:00:15,2452,-66
11.5591,20:23:00:00:00:73,2437,-54
11.5591,20:23:00:00:00:55,2427,-60
11.5591,20:23:00:00:00:15,2452,-60
11.5591,20:23:00:00:00:82,2462,-60
11.5591,20:23:00:00:00:44,2462,-61
11.5591,20:23:00:00:00:01,2437,-64
15.4771,20:23:00:00:00:73,2437,-55
15.4771,20:23:00:00:00:15,2452,-60
15.4771,20:23:00:00:00:82,2462,-60
15.4771,20:23:00:00:00:55,2427,-63
15.4771,20:23:00:00:00:45,2412,-67
15.4771,20:23:00:00:00:79,5220,-68
17.5609,20:23:00:00:00:73,2437,-52
17.5609,20:23:00:00:00:55,2427,-56
17.5609,20:23:00:00:00:15,2452,-56
17.5609,20:23:00:00:00:44,2462,-64
17.5609,20:23:00:00:00:82,2462,-65
17.5609,20:23:00:00:00:90,2437,-66
19.4617,20:23:00:00:00:73,2437,-61
19.4617,20:23:00:00:00:55,2427,-63
19.4617,20:23:00:00:00:45,2412,-65
19.4617,20:23:00:00:00:44,2462,-65
19.4617,20:23:00:00:00:15,2452,-67
19.4617,20:23:00:00:00:65,2437,-68
21.4167,20:23:00:00:00:73,2437,-51
21.4167,20:23:00:00:00:55,2427,-62
21.4167,20:23:00:00:00:90,2437,-63
21.4167,20:23:00:00:00:15,2452,-63
21.4167,20:23:00:00:00:44,2462,-65
21.4167,20:23:00:00:00:01,2437,-65
23.4984,20:23:00:00:00:73,2437,-49
23.4984,20:23:00:00:00:55,2427,-57
23.4984,20:23:00:00:00:44,2462,-63
23.4984,20:23:00:00:00:15,2452,-64
23.4984,20:23:00:00:00:82,2462,-65
23.4984,20:23:00:00:00:01,2437,-65
25.4736,20:23:00:00:00:73,2437,-53
25.4736,20:23:00:00:00:55,2427,-62
25.4736,20:23:00:00:00:82,2462,-63
25.4736,20:23:00:00:00:45,2412,-66
25.4736,20:23:00:00:00:44,2462,-66
25.4736,20:23:00:00:00:65,2437,-69
27.5299,20:23:00:00:00:73,2437,-54
27.5299,20:23:00:00:00:01,2437,-59
27.5299,20:23:00:00:00:55,2427,-60
27.5299,20:23:00:00:00:90,2437,-62
27.5299,20:23:00:00:00:15,2452,-63
27.5299,20:23:00:00:00:45,2412,-65
29.4446,20:23:00:00:00:73,2437,-51
29.4446,20:23:00:00:00:01,2437,-56
29.4446,20:23:00:00:00:90,2437,-59
29.4446,20:23:00:00:00:55,2427,-62
29.4446,20:23:00:00:00:44,2462,-62
29.4446,20:23:00:00:00:82,2462,-63
31.4509,20:23:00:00:00:73,2437,-48
31.4509,20:23:00:00:00:55,2427,-62
31.4509,20:23:00:00:00:15,2452,-62
31.4509,20:23:00:00:00:65,2437,-65
