AppTimestamp(s),MAC,RSSI
0.1439,BE:AC:20:23:00:02,-99
0.1516,BE:AC:20:23:00:05,-92
0.2714,BE:AC:20:23:00:06,-98
0.2864,BE:AC:20:23:00:05,-97
0.3918,BE:AC:20:23:00:04,-99
0.4541,BE:AC:20:23:00:06,-95
0.47,BE:AC:20:23:00:02,-98
0.4872,BE:AC:20:23:00:05,-91
0.6862,BE:AC:20:23:00:05,-88
0.8105,BE:AC:20:23:00:04,-98
0.8745,BE:AC:20:23:00:06,-100
0.8889,BE:AC:20:23:00:02,-95
0.8959,BE:AC:20:23:00:05,-95
1.2285,BE:AC:20:23:00:04,-92
1.494,BE:AC:20:23:00:05,-92
2.9534,BE:AC:20:23:00:05,-95
2.9644,BE:AC:20:23:00:02,-94
3.0812,BE:AC:20:23:00:04,-98
3.1194,BE:AC:20:23:00:06,-98
3.1493,BE:AC:20:23:00:02,-98
3.3144,BE:AC:20:23:00:04,-102
3.3598,BE:AC:20:23:00:06,-95
3.3903,BE:AC:20:23:00:05,-87
3.3985,BE:AC:20:23:00:02,-99
5.0089,BE:AC:20:23:00:05,-87
5.1397,BE:AC:20:23:00:04,-100
5.1728,BE:AC:20:23:00:05,-93
5.3512,BE:AC:20:23:00:04,-93
5.3693,BE:AC:20:23:00:05,-89
6.6484,BE:AC:20:23:00:02,-99
6.7874,BE:AC:20:23:00:04,-96
6.815,BE:AC:20:23:00:05,-92
6.8575,BE:AC:20:23:00:02,-92
6.9649,BE:AC:20:23:00:04,-100
7.0181,BE:AC:20:23:00:06,-91
7.0297,BE:AC:20:23:00:05,-95
7.1796,BE:AC:20:23:00:04,-97
7.2576,BE:AC:20:23:00:02,-97
7.4327,BE:AC:20:23:00:05,-93
8.6798,BE:AC:20:23:00:02,-97
8.836,BE:AC:20:23:00:05,-92
9.0273,BE:AC:20:23:00:05,-91
9.0533,BE:AC:20:23:00:06,-93
9.0934,BE:AC:20:23:00:02,-98
9.2791,BE:AC:20:23:00:05,-90
10.8658,BE:AC:20:23:00:04,-95
10.8728,BE:AC:20:23:00:05,-100
10.9349,BE:AC:20:23:00:02,-103
11.1284,BE:AC:20:23:00:02,-95
11.261,BE:AC:20:23:00:04,-96
11.2896,BE:AC:20:23:00:05,-92
11.6856,BE:AC:20:23:00:05,-86
11.7609,BE:AC:20:23:00:02,-94
11.8867,BE:AC:20:23:00:04,-98
11.9092,BE:AC:20:23:00:05,-95
11.9275,BE:AC:20:23:00:06,-100
12.1043,BE:AC:20:23:00:05,-99
12.292,BE:AC:20:23:00:04,-99
12.2987,BE:AC:20:23:00:05,-92
12.6231,BE:AC:20:23:00:02,-95
12.7535,BE:AC:20:23:00:04,-99
12.7934,BE:AC:20:23:00:05,-90
12.987,BE:AC:20:23:00:04,-94
12.9918,BE:AC:20:23:00:05,-89
13.1139,BE:AC:20:23:00:04,-103
13.1382,BE:AC:20:23:00:05,-86
13.341,BE:AC:20:23:00:05,-96
13.3951,BE:AC:20:23:00:02,-95
13.5238,BE:AC:20:23:00:04,-97
13.5342,BE:AC:20:23:00:05,-95
14.7638,BE:AC:20:23:00:06,-95
14.7707,BE:AC:20:23:00:05,-96
14.9502,BE:AC:20:23:00:04,-97
15.2249,BE:AC:20:23:00:02,-101
15.3525,BE:AC:20:23:00:04,-91
15.3828,BE:AC:20:23:00:05,-93
16.6154,BE:AC:20:23:00:05,-90
16.8137,BE:AC:20:23:00:05,-95
16.8788,BE:AC:20:23:00:02,-99
17.0078,BE:AC:20:23:00:04,-97
17.0328,BE:AC:20:23:00:05,-90
17.0742,BE:AC:20:23:00:02,-97
17.2001,BE:AC:20:23:00:04,-99
17.2521,BE:AC:20:23:00:05,-95
18.7236,BE:AC:20:23:00:02,-91
18.8368,BE:AC:20:23:00:04,-97
19.0491,BE:AC:20:23:00:04,-91
19.1401,BE:AC:20:23:00:02,-97
19.252,BE:AC:20:23:00:04,-93
19.2637,BE:AC:20:23:00:05,-99
19.2797,BE:AC:20:23:00:06,-99
19.4106,BE:AC:20:23:00:02,-97
20.6978,BE:AC:20:23:00:05,-96
20.9456,BE:AC:20:23:00:05,-93
21.0928,BE:AC:20:23:00:04,-100
21.126,BE:AC:20:23:00:05,-99
21.1393,BE:AC:20:23:00:06,-99
21.1715,BE:AC:20:23:00:02,-101
22.7393,BE:AC:20:23:00:04,-101
22.8033,BE:AC:20:23:00:05,-90
22.9352,BE:AC:20:23:00:04,-99
23.2666,BE:AC:20:23:00:05,-93
23.276,BE:AC:20:23:00:02,-95
23.292,BE:AC:20:23:00:04,-97
