AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0361,21772.902,-2.38709,4.46772,8.72234
0.0386,21772.922,-2.06626,4.81249,8.69122
0.0541,21772.942,-1.87711,4.86517,9.04796
0.0829,21772.962,-1.47008,4.36476,9.37598
0.0835,21772.982,-1.07024,3.90985,9.4095
0.1029,21773.002,-0.94574,3.3855,9.64653
0.1258,21773.022,-0.90264,2.97848,10.39834
0.1437,21773.042,-1.34798,3.20115,10.25947
0.165,21773.062,-1.74064,3.67282,9.51724
0.187,21773.082,-1.25699,4.14688,8.20997
0.2058,21773.102,-0.61293,4.6856,8.028
0.2266,21773.122,-0.79729,4.95854,8.46616
0.2485,21773.142,-0.67997,4.95136,9.44781
0.272,21773.162,0.48604,4.0559,9.94103
0.2892,21773.1819,0.8356,3.77577,9.75428
0.3168,21773.2019,0.08141,3.94337,8.93304
0.3349,21773.2219,-0.54829,3.91703,9.4095
0.3445,21773.2419,-0.90504,3.78774,10.88437
0.3646,21773.2619,-0.32083,3.31128,10.54439
0.3832,21773.2819,-0.8763,3.78056,10.04877
0.4024,21773.3019,-0.81645,4.53476,10.40312
0.4299,21773.3219,-1.6305,4.54194,10.86522
0.4442,21773.3419,-3.04791,6.57228,10.74311
0.4646,21773.3619,-3.12692,7.76224,10.60185
0.4839,21773.3819,-4.15646,7.73351,10.27623
0.5032,21773.4019,-5.4781,7.89871,9.44302
0.5327,21773.4219,-6.14371,7.35761,8.92107
0.5512,21773.4419,-7.15649,6.43102,8.78938
0.5769,21773.4619,-5.86358,4.1397,9.14852
0.5864,21773.4819,-6.55552,2.22907,7.28578
0.6062,21773.5019,-7.98251,3.36635,7.90111
0.6271,21773.5219,-7.63295,2.02556,6.69679
0.6485,21773.5419,-7.36718,2.00401,6.71115
0.6653,21773.5619,-5.75105,2.08062,5.7295
0.6835,21773.5818,-3.34241,2.15724,4.92981
0.71,21773.6018,-2.57863,2.27696,4.16843
0.7322,21773.6218,-1.68557,2.32245,3.35198
0.7485,21773.6418,-1.13967,2.42779,4.32167
0.7693,21773.6618,-1.71909,1.93218,7.2331
0.8025,21773.6818,-2.54751,1.00799,9.04796
0.8184,21773.7018,-2.29372,0.81645,8.51165
0.8321,21773.7218,-0.35914,1.12291,6.74946
0.8537,21773.7418,2.47807,2.04471,6.70397
0.8628,21773.7618,4.53715,2.86116,7.2786
0.8877,21773.7818,5.49965,3.5962,7.97772
0.9104,21773.8018,6.64172,4.13252,9.68245
0.9301,21773.8218,7.99448,4.31209,9.14374
0.9418,21773.8418,7.89153,4.90826,7.32648
0.969,21773.8618,7.74069,5.54753,7.30733
0.9854,21773.8818,8.22194,6.03357,8.64573
1.0055,21773.9018,8.25546,6.95297,9.84047
1.0364,21773.9218,7.8197,7.95618,10.11102
1.0444,21773.9418,6.72312,8.77023,10.70001
1.0652,21773.9618,6.63932,9.0312,12.54839
1.0841,21773.9818,7.23071,9.51724,13.59469
1.1035,21774.0017,6.83805,9.09106,13.05119
1.1255,21774.0217,5.75823,8.30574,12.34249
1.1533,21774.0417,5.2698,7.54436,11.62899
1.1722,21774.0617,4.95136,6.7734,11.5404
1.1831,21774.0817,3.66324,5.6026,11.03282
1.205,21774.1017,2.57863,4.30969,9.7854
1.2317,21774.1217,1.77416,3.6369,8.4039
1.2494,21774.1417,1.2115,3.1796,7.41507
1.2666,21774.1617,1.0894,2.62891,6.78298
1.3041,21774.1817,1.30009,2.76299,6.67763
1.3359,21774.2017,1.38389,2.5523,6.28497
1.3434,21774.2217,0.34717,2.47807,5.31768
1.3456,21774.2417,-0.52195,2.64089,4.60658
1.3667,21774.2618,-0.14126,3.09101,5.15487
1.385,21774.2818,-0.06704,3.31128,5.12854
1.4091,21774.3018,-0.76138,3.37832,4.74066
1.4256,21774.3218,-0.56744,3.24424,3.86915
1.4462,21774.3419,0.02873,3.69915,3.18199
1.4645,21774.3619,0.06465,4.099,3.07904
1.4849,21774.3819,-0.67279,4.34082,2.89947
1.5061,21774.402,-1.82204,4.00802,4.15646
1.5273,21774.422,-3.46452,3.50761,5.79654
1.5503,21774.442,-6.00484,3.56747,7.64492
1.5646,21774.462,-8.47094,3.08861,8.94022
1.5848,21774.4821,-10.71917,2.45892,8.92825
1.6027,21774.5021,-14.11425,2.57145,11.32971
1.6243,21774.5221,-15.14618,2.46371,14.31058
1.6426,21774.5421,-13.384,2.79412,15.5149
1.6619,21774.5622,-10.40073,4.16604,15.81179
1.6915,21774.5822,-7.35521,5.77978,15.53645
1.7073,21774.6022,-4.82446,6.78298,15.16773
1.7274,21774.6223,-2.20752,7.75745,14.77507
1.7452,21774.6424,-1.52276,8.41348,15.08154
1.7712,21774.6624,-1.925,8.1118,15.08633
1.7853,21774.6825,-1.80049,7.16128,14.49255
1.8092,21774.7025,-1.56586,6.22033,14.40875
1.8455,21774.7226,-1.63768,5.34163,13.56117
1.8524,21774.7427,-1.63768,4.08463,12.04081
1.867,21774.7627,-1.66402,2.69116,9.55555
1.8836,21774.7828,-1.90584,1.39586,8.15969
1.9037,21774.8029,-1.22347,0.16281,7.36718
1.9579,21774.8229,-0.36154,-0.69673,6.08864
1.9584,21774.8429,0.10774,-1.09418,4.8915
1.9629,21774.863,0.89067,-1.48684,3.96492
1.9848,21774.883,2.61455,-1.91063,2.89947
2.0037,21774.903,4.39349,-1.69275,3.36635
2.0245,21774.9231,6.63214,-0.68237,3.87154
2.0567,21774.9431,9.80455,1.35995,4.45096
2.0664,21774.9631,9.2443,2.31048,4.66405
2.085,21774.9831,7.34803,2.07344,6.1461
2.1183,21775.0032,5.39909,1.85317,7.91068
2.1315,21775.0232,5.25543,1.98485,9.30894
2.1437,21775.0432,6.56989,3.50282,11.07113
2.1654,21775.0633,6.97692,5.37036,10.88437
2.1859,21775.0833,6.61778,6.32328,9.9961
2.2047,21775.1033,6.49088,7.18043,9.90512
2.234,21775.1233,6.4837,8.198,10.9993
2.2438,21775.1434,6.50524,8.66727,13.31456
2.2643,21775.1634,5.32247,8.12377,14.86845
2.2943,21775.1834,3.90985,7.13494,14.82535
2.3115,21775.2035,3.3472,6.39271,14.56916
2.329,21775.2235,2.77257,5.81809,13.80539
2.3589,21775.2435,2.20513,5.68161,13.63061
2.3794,21775.2635,1.80528,4.72869,12.56755
2.3906,21775.2836,1.0032,3.54832,10.0368
2.4074,21775.3036,0.21309,2.32245,8.49249
2.4274,21775.3236,-0.22746,1.68557,7.78139
2.4457,21775.3437,0.0407,1.30967,7.21874
2.4671,21775.3637,0.47885,0.66561,6.22511
2.4866,21775.3837,0.03113,0.09817,5.03516
2.5059,21775.4038,-0.66561,-0.38308,3.96492
2.5528,21775.4239,-1.23784,-0.70871,3.44057
2.5564,21775.4439,-2.41822,-1.19235,3.33522
2.5787,21775.464,-4.25463,-1.52515,2.7199
2.594,21775.484,-5.73908,-1.38629,2.29611
2.6058,21775.5041,-6.51482,-0.64885,2.28653
2.6314,21775.5242,-9.35204,-0.17718,3.62733
2.6509,21775.5442,-10.90592,-0.9625,4.30969
2.6657,21775.5643,-11.11662,-0.84039,3.98886
2.6849,21775.5844,-10.2882,-0.55547,4.00083
2.7084,21775.6044,-10.20201,0.36393,5.92104
2.7266,21775.6245,-11.88279,0.3783,9.00487
2.7482,21775.6445,-13.03683,0.26337,11.29619
2.771,21775.6646,-12.66571,1.40305,13.19724
2.7857,21775.6847,-11.1669,2.34639,14.64817
2.8076,21775.7047,-8.5332,3.36396,15.77827
2.8347,21775.7248,-6.06949,5.11417,15.61307
2.8489,21775.7449,-6.10061,5.7726,14.77986
2.8688,21775.7649,-7.50366,5.65288,14.79183
2.8906,21775.785,-7.76463,5.68161,15.86446
2.9218,21775.805,-5.65767,5.64809,16.31698
2.9381,21775.8251,-3.00481,6.25385,15.60349
2.9547,21775.8451,-2.30569,5.88034,14.62423
2.9658,21775.8651,-3.69676,4.86277,13.40315
2.9915,21775.8852,-4.16843,3.75422,11.47097
3.013,21775.9052,-3.93858,2.70314,9.76146
3.0342,21775.9252,-4.27139,1.76937,8.50207
3.0492,21775.9452,-4.1397,0.88588,7.32169
3.0684,21775.9653,-2.95932,0.56026,6.0623
3.0899,21775.9853,-2.11654,0.39027,5.67204
3.1062,21776.0053,-1.48206,-0.04549,5.49965
3.1319,21776.0253,-1.59219,-0.53871,4.50603
3.1482,21776.0452,-1.57543,-0.79729,3.08383
3.1732,21776.0652,-0.79011,-1.19474,2.48286
3.1933,21776.0852,0.57463,-1.39826,2.4685
3.2073,21776.1052,2.5092,-0.97208,2.78933
3.2287,21776.1252,5.37036,0.04789,3.5962
3.2491,21776.1452,6.08864,0.49322,4.23308
3.2662,21776.1652,5.23388,1.42938,6.25863
3.3004,21776.1852,7.82688,3.1796,9.08148
3.3397,21776.2052,10.52763,4.33603,11.51886
3.3448,21776.2252,9.54119,4.49884,12.81176
3.3498,21776.2452,8.08547,4.18519,12.5029
3.3736,21776.2652,7.02959,3.69676,10.76466
3.3895,21776.2852,6.79256,4.07266,9.75906
3.4091,21776.3052,6.73988,4.41265,10.30975
3.4323,21776.3252,6.39511,4.49884,11.55956
