AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.037,21772.902,0.2738,-1.99106,-1.66524
0.0383,21772.922,0.03068,-1.99228,-1.59927
0.055,21772.942,-0.12082,-2.17859,-1.64875
0.0826,21772.962,-0.15442,-2.58787,-1.74649
0.0841,21772.982,-0.13242,-2.86887,-1.8766
0.1026,21773.002,-0.21061,-2.966,-2.0623
0.1256,21773.022,-0.32118,-2.43149,-2.20158
0.1445,21773.042,-0.28392,-1.59949,-2.25961
0.1642,21773.062,-0.14098,-1.36553,-2.19914
0.1862,21773.082,-0.07195,-1.48343,-2.12217
0.2049,21773.102,-0.19168,-1.718,-2.21258
0.2247,21773.122,-0.3334,-1.78153,-2.4105
0.2468,21773.142,-0.3951,-1.99594,-2.62919
0.2689,21773.162,-0.3334,-2.12423,-2.67928
0.2855,21773.1819,-0.36516,-1.41623,-2.94623
0.3158,21773.2019,-0.46046,-1.27024,-2.99326
0.3341,21773.2219,-0.59546,-1.48587,-2.9224
0.3461,21773.2419,-0.46229,-1.59705,-2.88819
0.366,21773.2619,-0.24604,-1.2623,-2.75136
0.3845,21773.2819,-0.20084,-1.00695,-2.63713
0.4037,21773.3019,-0.22466,-1.11508,-2.6017
0.4263,21773.3219,0.05206,-1.21587,-2.40072
0.4464,21773.3419,0.59145,-0.37837,-1.93708
0.4637,21773.3619,1.01478,-1.11447,-1.54734
0.4858,21773.3819,1.52913,-1.77848,-1.43495
0.506,21773.4019,1.87488,-1.85117,-1.21687
0.5288,21773.4219,2.10151,-2.13156,-0.78071
0.5545,21773.4419,2.28477,-2.76441,-0.49543
0.5789,21773.4619,2.39534,-3.39849,-0.32806
0.5852,21773.4819,2.24629,-2.08208,-0.16129
0.6053,21773.5019,2.08746,0.61428,0.56869
0.6257,21773.5219,1.41368,0.80609,1.26813
0.652,21773.5419,0.95736,1.27157,1.58701
0.6687,21773.5619,0.85473,1.74438,1.92665
0.6868,21773.5818,0.75761,1.73155,2.06165
0.7084,21773.6018,0.60611,1.49454,1.79409
0.7294,21773.6218,0.26769,1.17933,1.58212
0.7453,21773.6418,-0.30835,0.90444,1.31334
0.7676,21773.6618,-0.68404,0.7163,1.09587
0.7971,21773.6818,-0.35844,0.87512,1.1985
0.8171,21773.7018,0.24753,1.37359,1.6261
0.8297,21773.7218,0.43202,1.61916,2.18871
0.8526,21773.7418,0.01113,1.734,2.55828
0.8653,21773.7618,-0.5527,2.10846,2.50636
0.8865,21773.7818,-0.99619,2.39373,2.24002
0.9091,21773.8018,-1.14768,1.95147,1.99995
0.929,21773.8218,-0.82087,1.72239,1.72017
0.9442,21773.8418,-0.78605,1.50859,1.23942
0.968,21773.8618,-1.13424,1.11702,0.87168
0.9843,21773.8818,-1.35904,0.54403,0.6591
1.0045,21773.9018,-1.31139,0.1372,0.4227
1.0337,21773.9218,-1.22282,-0.2226,0.10993
1.0524,21773.9418,-1.27841,-0.66426,-0.23398
1.07,21773.9618,-1.16112,-1.28551,-0.35188
1.0865,21773.9818,-0.68892,-1.76992,-0.54247
1.1053,21774.0017,-0.19656,-1.82796,-0.89983
1.1245,21774.0217,0.08443,-1.84201,-1.25657
1.1497,21774.0417,0.24448,-1.86827,-1.49481
1.171,21774.0617,0.35749,-1.86583,-1.75809
1.1858,21774.0817,0.58229,-1.71311,-2.04153
