AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0361,21772.902,-2.38709,4.46772,8.72234,0.2738,-1.99106,-1.66524,-2.9,-30.2,-21.6,38.187248,7.320159,-155.254379,0.22247137651311327,0.12887201,-0.30593801,-0.91667902
0.0386,21772.922,-2.06626,4.81249,8.69122,0.03068,-1.99228,-1.59927,-2.7,-30.3,-21.4,37.814487,6.744297,-157.730713,0.20108512628267597,0.117068,-0.30664101,-0.92294699
0.0541,21772.942,-1.87711,4.86517,9.04796,-0.12082,-2.17859,-1.64875,-2.4,-30.3,-21.4,37.230049,6.095736,-160.146255,0.17986501481661152,0.104585,-0.305298,-0.92924899
0.0829,21772.962,-1.47008,4.36476,9.37598,-0.15442,-2.58787,-1.74649,-2.1,-30.3,-21.3,36.543217,5.197293,-162.643433,0.15718955431719817,0.089818,-0.30311799,-0.93559802
0.0835,21772.982,-1.07024,3.90985,9.4095,-0.13242,-2.86887,-1.8766,-1.8,-30.3,-21.3,35.858894,3.921552,-165.307953,0.13203180689167157,0.071625,-0.300978,-0.94172698
0.1029,21773.002,-0.94574,3.3855,9.64653,-0.21061,-2.966,-2.0623,-1.6,-30.2,-21.3,35.193932,2.460623,-168.177811,0.1046023882598262,0.051485,-0.29853499,-0.94725102
0.1258,21773.022,-0.90264,2.97848,10.39834,-0.32118,-2.43149,-2.20158,-1.3,-30.1,-21.4,34.413425,1.165908,-171.290405,0.07554291194797308,0.032152,-0.294213,-0.95220703
0.1437,21773.042,-1.34798,3.20115,10.25947,-0.28392,-1.59949,-2.25961,-1.1,-30.1,-21.4,33.518669,0.62175,-174.523376,0.04732885407400965,0.018965,-0.28777099,-0.95634103
0.165,21773.062,-1.74064,3.67282,9.51724,-0.14098,-1.36553,-2.19914,-0.9,-30.0,-21.5,32.693909,0.877183,-177.725449,0.021243599727917145,0.01293,-0.28124401,-0.95931399
0.187,21773.082,-1.25699,4.14688,8.20997,-0.07195,-1.48343,-2.12217,-0.6,-29.8,-21.5,32.058334,1.207124,179.235886,0.003735100842002243,-0.008283,0.276173,0.96106499
