AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
62.1297,49.461133589678,11.111310906195,-2
68.9943,49.461113340427,11.111229530531,-2
77.1649,49.461176340101,11.111193054533,-2
91.18,49.461131579896,11.111006458661,-2
97.1855,49.46117818141,11.110978327932,-2
101.5367,49.46121844118,11.11095482278,-2
105.5312,49.461243515128,11.110917153464,-2
112.4442,49.461212163005,11.110851903311,-2
142.8922,49.461212163005,11.110851903311,-2
148.9341,49.461243515128,11.110917153464,-2
153.2977,49.46121844118,11.11095482278,-2
158.1279,49.46117818141,11.110978327932,-2
163.3744,49.461131579896,11.111006458661,-2
176.8067,49.461176340101,11.111193054533,-2
184.1893,49.461113340427,11.111229530531,-2
190.5205,49.461133589678,11.111310906195,-2
