AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50.0035,21822.9001,0.12887858934473934,0.027515974465656613,-0.15071687086186358,0.04412,-0.00147,-0.00491,6.7,-26.6,-16.6
50.0218,21822.9201,0.11296436055164319,0.026190230704995578,-0.16880387825760224,0.02884,0.02052,-0.00247,6.7,-26.6,-16.6
50.0477,21822.9401,0.09107096888144504,0.024321206221249815,-0.18603711788042965,-0.00292,0.0248,0.00059,6.7,-26.6,-16.5
50.0659,21822.9602,0.05622147764581981,0.01934702164321248,-0.20041578813715155,0.00319,-0.01002,-0.02079,6.7,-26.6,-16.5
50.085,21822.9802,0.009426459610151289,0.00906761167627321,-0.2084620242230475,0.02579,0.02052,-0.03484,6.7,-26.6,-16.4
50.1018,21823.0002,-0.046129027896828795,-0.006097740789338797,-0.20597296111548857,0.00808,0.01197,-0.04156,6.7,-26.5,-16.4
50.1759,21823.0202,-0.09407261403402341,-0.01610147026739997,-0.1897405766988811,-0.03163,-0.0143,-0.02079,6.7,-26.5,-16.4
50.1838,21823.0403,-0.13890121969449234,-0.046711583733895966,-0.15970854867910944,-0.03346,-0.01552,-0.00491,6.6,-26.5,-16.5
50.1842,21823.0603,-0.16283912303728137,-0.08670284759300749,-0.11948505366343731,-0.02491,-0.0143,-0.01896,6.7,-26.5,-16.6
50.1867,21823.0803,-0.16115677583639565,-0.1289001749620975,-0.07628974936011623,-0.02064,-0.02835,-0.02507,6.7,-26.5,-16.7
50.2024,21823.1004,-0.13561125377671493,-0.16559198984719267,-0.039827628169385676,-0.00109,-0.01857,-0.00613,6.7,-26.5,-16.7
50.2261,21823.1204,-0.09275140720501733,-0.19096413581433214,-0.020656897547217667,-0.01208,-0.00758,0.01158,6.7,-26.5,-16.6
50.2436,21823.1404,-0.04044479747096112,-0.20162326709077918,-0.028117980308717705,-0.02002,-0.01185,0.01586,6.6,-26.5,-16.5
50.2603,21823.1604,0.008168605455718672,-0.19341713630638865,-0.0678630599924741,0.02335,0.01686,0.01891,6.7,-26.5,-16.6
50.28,21823.1805,0.04126379569065148,-0.16394343897560082,-0.1394206301682619,0.04473,0.05229,0.01769,6.7,-26.4,-16.5
50.3109,21823.2005,0.05452583567011698,-0.11250347919831698,-0.23462208652932937,0.02946,0.05473,0.01403,6.7,-26.4,-16.4
50.3282,21823.2205,0.045630698052140095,-0.03458257036828207,-0.33741547607132105,-0.00536,0.03274,-0.00735,6.7,-26.4,-16.4
50.3462,21823.2402,0.030816363016840948,0.05776371921833595,-0.42587620086506917,-0.00597,0.05106,-0.04278,6.7,-26.4,-16.6
50.3622,21823.2602,0.02342298769493774,0.149470793470462,-0.47562815863236807,-0.01025,0.06084,-0.04767,6.7,-26.3,-16.6
50.3833,21823.2802,0.03807597926784895,0.2242741861293711,-0.46597791872688354,-0.03591,0.07978,-0.02873,6.7,-26.3,-16.7
50.4031,21823.3003,0.07122595124182216,0.26425855908550466,-0.3866954545853485,-0.07012,0.03457,0.01342,6.8,-26.3,-16.7
50.4243,21823.3203,0.11849526243477776,0.25848388830022856,-0.24315227642669868,-0.10616,-0.06744,0.0574,6.9,-26.4,-16.8
50.4439,21823.3403,0.1756802383182938,0.19600905162023588,-0.05685848417021333,-0.16847,-0.12548,0.04335,6.9,-26.4,-16.6
50.4607,21823.3603,0.23443326160037412,0.07524202403855774,0.13866279957250782,-0.18313,-0.12792,-0.01285,6.9,-26.4,-16.6
50.4871,21823.3803,0.27254348182471433,-0.07273793499922764,0.3067526747764706,-0.12509,-0.08516,-0.03973,6.9,-26.4,-16.8
50.5011,21823.4003,0.2861458593622044,-0.246232209549549,0.41682843765675237,-0.05179,-0.0876,-0.02446,6.9,-26.3,-16.7
50.521,21823.4203,0.2586893463343202,-0.3946818777668838,0.45240853278376925,-0.02858,-0.12181,-0.02262,6.9,-26.3,-16.8
50.5459,21823.4403,0.19536139277887846,-0.4921611443216125,0.4124183444994127,-0.0298,-0.18473,-0.04462,6.9,-26.2,-16.8
50.5635,21823.4603,0.12397502073076368,-0.5235849978886462,0.3095048255992303,-0.00292,-0.16396,-0.07272,6.9,-26.2,-16.8
50.5807,21823.4803,0.053531686813917394,-0.4870105198033661,0.16706153192575002,0.04778,-0.07966,-0.07882,6.9,-26.2,-16.8
50.6028,21823.5003,-0.008921112244688409,-0.39718829912131665,0.013320347750701345,0.06977,-0.03995,-0.05195,6.9,-26.2,-16.9
50.6205,21823.5203,-0.062270059124983526,-0.2719534142048992,-0.12371647604312663,0.05022,-0.05095,-0.03179,6.9,-26.1,-17.0
50.6459,21823.5403,-0.10688198803394446,-0.14768922575063886,-0.2219990741400828,0.04473,-0.07477,-0.02507,7.0,-26.1,-16.9
50.6661,21823.5603,-0.13157702715854916,-0.047843506609619245,-0.2678089814472404,0.05084,-0.11509,-0.044,7.0,-26.1,-17.0
50.6822,21823.5803,-0.12908056364012147,0.005599259091655779,-0.25832496818163797,0.04106,-0.09982,-0.05867,6.9,-26.1,-17.0
50.7018,21823.6003,-0.09773507813410229,0.004980880582627517,-0.2021177545948305,0.02335,-0.03934,-0.04828,6.8,-26.1,-17.0
50.7254,21823.6203,-0.041451135288129486,-0.03694819657993867,-0.11816476188207048,-0.00414,-0.02346,-0.02568,6.8,-26.0,-17.0
50.7506,21823.6403,0.027871514170225604,-0.09706769335214092,-0.032313964548079,-0.03224,-0.07844,0.0067,6.7,-25.9,-17.0
50.762,21823.6603,0.1139357812294542,-0.15211719111510758,0.028510689766774178,-0.02186,-0.15968,0.01036,6.7,-25.9,-17.0
50.7837,21823.6802,0.18353172412594054,-0.1727550706774946,0.04414455504170256,0.02335,-0.19511,-0.01163,6.7,-25.8,-16.8
50.804,21823.7002,0.23746293660957263,-0.14281007585940286,0.007011287579766545,0.05756,-0.14686,-0.01102,6.7,-25.9,-16.8
50.8217,21823.7202,0.2604197042461934,-0.058624695451857854,-0.07501946415479743,0.05206,-0.06133,0.02747,6.7,-25.9,-16.7
50.8462,21823.7402,0.23382755598817168,0.05843964231220133,-0.1817665733559668,0.05756,-0.03995,0.02014,6.6,-25.8,-16.7
50.8636,21823.7602,0.1598952059697628,0.18778325756201678,-0.288604513054592,0.05022,-0.07233,-0.04339,6.6,-25.8,-16.6
50.8841,21823.7802,0.04849763584485495,0.2940032170067393,-0.3741234696458786,0.01052,-0.11448,-0.0941,6.6,-25.8,-16.6
50.9058,21823.8002,-0.07498972018363677,0.3547147739698634,-0.4254523015960867,-0.02491,-0.12609,-0.1057,6.5,-25.8,-16.5
50.9257,21823.8202,-0.18262668640384844,0.3566089356876138,-0.4385814196749962,-0.0353,-0.08821,-0.09776,6.5,-25.8,-16.5
50.9531,21823.8402,-0.251127213723346,0.3020588453145512,-0.4157236559763131,-0.03163,-0.04423,-0.08738,6.5,-25.9,-16.5
50.963,21823.8602,-0.28465349415573127,0.18799504727674385,-0.36163945302048006,-0.07012,-0.02774,-0.08127,6.4,-25.9,-16.4
50.9824,21823.8802,-0.28055578467506675,0.04283589499565689,-0.28168459148017,-0.075,0.01197,-0.05622,6.5,-25.9,-16.5
51.0017,21823.9002,-0.26102210581465884,-0.11814647843501679,-0.18146745276005838,-0.06706,0.00097,-0.04462,6.5,-25.9,-16.6
51.0287,21823.9202,-0.240421629357325,-0.2642553209163584,-0.06820422560804573,-0.12754,-0.0479,-0.04034,6.6,-25.9,-16.6
51.0515,21823.9402,-0.22382156973112474,-0.39015377268685647,0.04702220654262845,-0.16297,-0.07172,-0.02812,6.6,-25.9,-16.6
51.0767,21823.9602,-0.20646975089488787,-0.47275646302535884,0.15043520186882375,-0.12815,-0.02102,-0.02751,6.5,-25.9,-16.8
51.101,21823.9802,-0.1824878556819838,-0.5060045123542111,0.2273715744640814,-0.08539,0.02907,0.00792,6.5,-26.0,-16.9
51.1029,21824.0002,-0.13632203903918724,-0.4986076892636739,0.2660135719477843,-0.04263,0.01258,0.08061,6.6,-25.9,-17.0
51.1219,21824.0202,-0.07845103415666048,-0.432681664252803,0.26204500964467314,-0.02797,-0.0259,0.13925,6.6,-25.9,-17.1
51.146,21824.0402,-0.003386543427748035,-0.3392581331058709,0.21690877615719906,0.03068,-0.01063,0.13681,6.6,-25.9,-17.2
51.1614,21824.0602,0.09381368258848144,-0.23349927186909838,0.13954680103060824,0.11498,0.03946,0.11543,6.6,-25.8,-17.2
51.1859,21824.0802,0.1832616689382726,-0.15012355868464908,0.04247432662113404,0.13758,0.08161,0.08977,6.6,-25.9,-17.3
51.2109,21824.1001,0.24732972126760197,-0.09252546241950949,-0.06068226265785981,0.09543,0.06206,0.04701,6.6,-25.9,-17.4
51.2218,21824.1201,0.26513710556813325,-0.05393134553357549,-0.1590199537739725,0.06916,0.02724,-0.01652,6.5,-25.9,-17.4
51.2499,21824.1401,0.24733995967506509,-0.05651778635340697,-0.2458472484884897,0.0655,0.02663,-0.07088,6.6,-25.8,-17.3
51.2641,21824.1601,0.18124150462905497,-0.06987795840406286,-0.31534664331715767,0.04412,0.08466,-0.10204,6.6,-25.8,-17.3
51.2902,21824.1801,0.11106442897936165,-0.09052806578957541,-0.36327704168227726,0.02518,0.11887,-0.10937,6.6,-25.7,-17.3
51.3179,21824.2001,0.042908403363908845,-0.10194969480850309,-0.384087311693154,-0.00781,0.09199,-0.10631,6.5,-25.7,-17.3
51.327,21824.2201,-0.024388490535542987,-0.10124422877651919,-0.3737143008272028,-0.02491,0.05106,-0.08554,6.4,-25.8,-17.4
51.3598,21824.2401,-0.03245192321416748,-0.08661633562209792,-0.33097647035392086,-0.01331,0.03091,-0.04706,6.4,-25.8,-17.3
51.3613,21824.2601,-0.004326018985527069,-0.07152678371493106,-0.2594485546463847,-0.00659,0.05351,-0.00491,6.4,-25.8,-17.3
51.3848,21824.2801,0.06888945329976591,-0.05188802123304921,-0.167906122150967,-0.03713,0.00891,0.03541,6.4,-25.8,-17.3
51.4027,21824.3002,0.16383643965090253,-0.04229497344272422,-0.06973093197273705,-0.03713,0.00647,0.07267,6.4,-25.8,-17.2
51.4222,21824.3202,0.25246305421953996,-0.04781206417797612,0.020264479187988016,-0.00597,-0.02468,0.08672,6.4,-25.9,-17.3
51.4462,21824.3402,0.3098379428897463,-0.07125679567961418,0.08915510269785365,0.01724,-0.04912,0.04457,6.4,-25.9,-17.2
51.4612,21824.3603,0.33114205001804914,-0.10536831165709808,0.12818609082847843,0.02518,-0.06378,0.00364,6.3,-26.0,-17.4
51.4838,21824.3803,0.3071078601480869,-0.14239841166997128,0.1346655680867439,0.01235,-0.01674,-0.03118,6.4,-25.9,-17.3
51.5053,21824.4003,0.2460446760484961,-0.16961021760715272,0.11067753512971201,-0.00597,0.00403,-0.06294,6.4,-25.9,-17.3
51.5306,21824.4203,0.16236738532949066,-0.17908243853810069,0.061671437470304014,0.00258,0.0248,-0.08554,6.4,-26.0,-17.4
51.5453,21824.4404,0.06244324550403511,-0.16480737842115956,-0.004705413907387879,0.01418,0.00036,-0.09165,6.4,-26.0,-17.5
51.5672,21824.4604,-0.024842255289146242,-0.12879475200291327,-0.07956760320397471,0.02701,-0.0088,-0.08371,6.5,-26.1,-17.5
