AppTimestamp(s),MAC,Frequency,RSSI
1.9135,20:23:00:00:00:69,2422,-53
1.9135,20:23:00:00:00:65,2437,-60
1.9135,20:23:00:00:00:73,2437,-73
1.9135,20:23:00:00:00:44,2462,-82
1.9135,20:23:00:00:00:82,2462,-82
1.9135,20:23:00:00:00:15,2452,-82
1.9135,20:23:00:00:00:55,2427,-83
1.9135,20:23:00:00:00:90,2437,-84
1.9135,20:23:00:00:00:88,2462,-85
1.9135,20:23:00:00:00:01,2437,-86
1.9135,20:23:00:00:01:20,5500,-87
1.9135,20:23:00:00:00:80,5200,-88
1.9135,20:23:00:00:03:11,2462,-88
1.9135,20:23:00:00:01:27,5500,-88
1.9135,20:23:00:00:00:79,5200,-89
1.9135,20:23:00:00:01:58,2462,-90
1.9135,20:23:00:00:01:12,5240,-91
1.9135,20:23:00:00:01:11,5240,-94
3.9161,20:23:00:00:00:69,2422,-54
3.9161,20:23:00:00:00:65,2437,-56
3.9161,20:23:00:00:00:73,2437,-73
3.9161,20:23:00:00:00:90,2437,-77
3.9161,20:23:00:00:00:01,2437,-78
3.9161,20:23:00:00:00:44,2462,-80
3.9161,20:23:00:00:00:15,2452,-80
3.9161,20:23:00:00:00:82,2462,-83
3.9161,20:23:00:00:01:27,5500,-85
3.9161,20:23:00:00:00:80,5200,-86
3.9161,20:23:00:00:01:20,5500,-86
3.9161,20:23:00:00:01:15,5500,-86
3.9161,20:23:00:00:00:45,2412,-87
3.9161,20:23:00:00:00:88,2462,-87
3.9161,20:23:00:00:01:16,5500,-87
3.9161,20:23:00:00:01:19,5500,-87
3.9161,20:23:00:00:01:21,5500,-88
3.9161,20:23:00:00:00:79,5200,-89
3.9161,20:23:00:00:03:11,2462,-89
3.9161,20:23:00:00:01:66,5240,-92
3.9161,20:23:00:00:01:76,2442,-95
6.0769,20:23:00:00:00:69,2422,-51
6.0769,20:23:00:00:00:65,2437,-60
6.0769,20:23:00:00:00:73,2437,-70
6.0769,20:23:00:00:00:12,2417,-72
6.0769,20:23:00:00:00:90,2437,-76
6.0769,20:23:00:00:00:01,2437,-79
6.0769,20:23:00:00:00:88,2462,-80
6.0769,20:23:00:00:00:55,2427,-81
6.0769,20:23:00:00:01:16,5500,-82
6.0769,20:23:00:00:01:27,5500,-82
6.0769,20:23:00:00:01:21,5500,-82
6.0769,20:23:00:00:00:80,5200,-83
6.0769,20:23:00:00:01:19,5500,-83
6.0769,20:23:00:00:01:20,5500,-83
6.0769,20:23:00:00:01:15,5500,-83
6.0769,20:23:00:00:00:44,2462,-84
6.0769,20:23:00:00:00:82,2462,-85
6.0769,20:23:00:00:03:11,2462,-86
6.0769,20:23:00:00:01:01,2462,-87
6.0769,20:23:00:00:01:58,2462,-87
6.0769,20:23:00:00:00:15,2452,-88
6.0769,20:23:00:00:00:79,5200,-88
6.0769,20:23:00:00:02:54,5500,-88
6.0769,20:23:00:00:01:66,5240,-90
6.0769,20:23:00:00:01:74,5500,-91
6.0769,20:23:00:00:01:11,5240,-92
6.0769,20:23:00:00:01:12,5240,-93
7.9189,20:23:00:00:00:69,2422,-49
7.9189,20:23:00:00:00:65,2437,-58
7.9189,20:23:00:00:00:12,2417,-63
7.9189,20:23:00:00:00:90,2437,-69
7.9189,20:23:00:00:00:73,2437,-69
7.9189,20:23:00:00:00:44,2462,-79
7.9189,20:23:00:00:00:15,2452,-79
7.9189,20:23:00:00:00:55,2427,-84
7.9189,20:23:00:00:00:82,2462,-84
7.9189,20:23:00:00:00:01,2437,-85
7.9189,20:23:00:00:00:79,5200,-85
7.9189,20:23:00:00:01:20,5500,-85
7.9189,20:23:00:00:00:88,2462,-86
7.9189,20:23:00:00:03:11,2462,-86
7.9189,20:23:00:00:01:19,5500,-86
7.9189,20:23:00:00:01:15,5500,-87
7.9189,20:23:00:00:00:45,2412,-88
7.9189,20:23:00:00:00:80,5200,-89
7.9189,20:23:00:00:01:66,5240,-89
7.9189,20:23:00:00:01:11,5240,-90
7.9189,20:23:00:00:01:12,5240,-91
7.9189,20:23:00:00:01:77,5180,-94
7.9189,20:23:00:00:01:54,2462,-95
10.0473,20:23:00:00:00:69,2422,-48
10.0473,20:23:00:00:00:65,2437,-56
