AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg_ori,yaw_deg_ori_cal,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.0361,21772.902,0.2906321852424789,2.3680148817159026,0.0015283544255844106,-0.2733477235995895,0.449928343475978,-2.5621623226342676,0.6239805761974075,12.088896216363247,-35.2198750465183,-155.254379,-159.23631020772245,0.0,155.254379,0.2224713765131132,0.12887201,-0.30593801,-0.91667902,1.0,0.0,0.0,0.0,154.29153915919102
0.0386,21772.922,0.1297084657360843,2.3125715737212826,0.1206748451219628,-0.18502628167618462,0.6701683325922205,-2.686939468978397,0.5942056725548834,12.119916788174306,-35.16243860800005,-157.730713,-161.4410296530903,0.0,157.730713,0.2010851262826759,0.117068,-0.30664101,-0.92294699,1.0,0.0,0.0,0.0,156.79915713624618
0.0541,21772.942,-0.015364395524036567,2.3157669246433743,0.21882147289010234,-0.09588040057917169,0.8619019623309079,-2.8152842770801003,0.494207195437113,12.270557386467944,-35.065392501348256,-160.146255,-163.50853937330487,0.0,160.146255,0.1798650148166115,0.104585,-0.305298,-0.92924899,1.0,0.0,0.0,0.0,159.2762051969152
0.0829,21772.962,-0.09008869035154088,2.422995005552301,0.2754564805736237,-0.013063201342876862,0.9865136929041225,-2.9364198227773457,0.3340309152467844,12.444589689079127,-34.959331023001056,-162.643433,-165.61403572748384,0.0,162.643433,0.1571895543171981,0.089818,-0.30311799,-0.93559802,1.0,0.0,0.0,0.0,161.91238926134974
0.0835,21772.982,-0.0167774456691544,2.6097827170320036,0.29097951415747403,0.06039948398586936,1.0050481047509732,-3.021878057618288,0.11050655950945565,12.577391181022763,-34.86579898037799,-165.307953,-167.8510586601344,0.0,165.307953,0.1320318068916715,0.071625,-0.300978,-0.94172698,1.0,0.0,0.0,0.0,164.82596304048664
0.1029,21773.002,0.2277644699052671,2.762258871560243,0.2754773710838876,0.12207327694886194,0.9039711342550327,-3.0419431156039334,-0.10409281032893691,12.708148823524924,-34.769866513702944,-168.177811,-170.23460872989602,0.0,168.177811,0.1046023882598262,0.051485,-0.29853499,-0.94725102,1.0,0.0,0.0,0.0,167.99148212498622
0.1258,21773.022,0.5876694168094648,2.7152814794874436,0.2339798732584466,0.1648600083817901,0.7179913584299167,-2.990810325368184,-0.1894374822692253,12.963829996872848,-34.62418640541992,-171.290405,-172.7817318138049,0.0,171.290405,0.075542911947973,0.032152,-0.294213,-0.95220703,1.0,0.0,0.0,0.0,171.33516526755128
0.1437,21773.042,0.8749129681165675,2.3852446699361014,0.16512339137110743,0.19656675484700295,0.5147301351999014,-2.9018672979710423,0.061374756663645336,13.360647628458548,-34.41721500925762,-174.523376,-175.42459953891588,0.0,174.523376,0.0473288540740096,0.018965,-0.28777099,-0.95634103,1.0,0.0,0.0,0.0,174.5744859939974
0.165,21773.062,0.9576572111580286,1.8573220469047618,0.07844298790059234,0.22934940865709125,0.3524306905254606,-2.830935943276672,0.6541364505258052,13.726702534418695,-34.20156845272493,-177.725449,-178.07975989030774,0.0,177.725449,0.0212435997279171,0.01293,-0.28124401,-0.95931399,1.0,0.0,0.0,0.0,177.56547965176813
0.187,21773.082,0.8785007110158715,1.3050496854951668,0.012617655641276926,0.2622890390065958,0.2544355496626409,-2.821517395997216,1.2878829565597738,13.924448030656206,-34.02976219497162,179.235886,179.32644050849223,0.0,179.235886,0.0037351008420022,-0.008283,0.276173,0.96106499,1.0,0.0,0.0,0.0,179.57198797619336
