AppTimestamp(s),MAC,Frequency,RSSI
1.8581,20:23:00:00:00:69,2422,-50
1.8581,20:23:00:00:00:65,2437,-54
1.8581,20:23:00:00:00:90,2437,-76
1.8581,20:23:00:00:00:73,2437,-77
1.8581,20:23:00:00:00:55,2427,-79
1.8581,20:23:00:00:00:82,2462,-83
1.8581,20:23:00:00:01:20,5500,-84
1.8581,20:23:00:00:00:15,2452,-85
1.8581,20:23:00:00:03:11,2462,-85
1.8581,20:23:00:00:01:27,5500,-86
3.7991,20:23:00:00:00:69,2422,-54
3.7991,20:23:00:00:00:65,2437,-56
3.7991,20:23:00:00:00:73,2437,-67
3.7991,20:23:00:00:00:12,2417,-72
3.7991,20:23:00:00:00:55,2427,-79
3.7991,20:23:00:00:00:44,2462,-80
3.7991,20:23:00:00:03:11,2462,-81
3.7991,20:23:00:00:00:88,2462,-81
3.7991,20:23:00:00:00:82,2462,-83
3.7991,20:23:00:00:00:15,2452,-83
5.9454,20:23:00:00:00:69,2422,-51
5.9454,20:23:00:00:00:65,2437,-55
5.9454,20:23:00:00:00:12,2417,-72
5.9454,20:23:00:00:00:15,2452,-76
5.9454,20:23:00:00:00:73,2437,-78
5.9454,20:23:00:00:00:44,2462,-79
5.9454,20:23:00:00:00:55,2427,-82
5.9454,20:23:00:00:00:88,2462,-83
5.9454,20:23:00:00:00:90,2437,-84
5.9454,20:23:00:00:01:27,5500,-84
7.7928,20:23:00:00:00:69,2422,-48
7.7928,20:23:00:00:00:65,2437,-59
7.7928,20:23:00:00:00:12,2417,-69
7.7928,20:23:00:00:00:73,2437,-74
7.7928,20:23:00:00:00:55,2427,-76
7.7928,20:23:00:00:00:44,2462,-80
7.7928,20:23:00:00:00:15,2452,-82
7.7928,20:23:00:00:00:90,2437,-84
7.7928,20:23:00:00:03:11,2462,-84
7.7928,20:23:00:00:01:58,2462,-84
9.7632,20:23:00:00:00:69,2422,-50
9.7632,20:23:00:00:00:65,2437,-58
9.7632,20:23:00:00:00:12,2417,-72
9.7632,20:23:00:00:00:73,2437,-76
9.7632,20:23:00:00:00:82,2462,-78
9.7632,20:23:00:00:00:44,2462,-81
9.7632,20:23:00:00:00:90,2437,-82
9.7632,20:23:00:00:00:15,2452,-82
9.7632,20:23:00:00:01:15,5500,-84
9.7632,20:23:00:00:00:01,2437,-85
11.8004,20:23:00:00:00:69,2422,-52
11.8004,20:23:00:00:00:65,2437,-61
11.8004,20:23:00:00:00:12,2417,-65
11.8004,20:23:00:00:00:73,2437,-75
11.8004,20:23:00:00:00:15,2452,-77
11.8004,20:23:00:00:00:90,2437,-82
11.8004,20:23:00:00:00:01,2437,-83
11.8004,20:23:00:00:00:88,2462,-84
11.8004,20:23:00:00:01:20,5500,-85
11.8004,20:23:00:00:00:55,2427,-86
13.9172,20:23:00:00:00:69,2422,-51
13.9172,20:23:00:00:00:65,2437,-53
13.9172,20:23:00:00:00:12,2417,-68
13.9172,20:23:00:00:00:73,2437,-71
13.9172,20:23:00:00:00:90,2437,-79
13.9172,20:23:00:00:00:55,2427,-82
13.9172,20:23:00:00:01:20,5500,-82
13.9172,20:23:00:00:01:19,5500,-82
13.9172,20:23:00:00:01:15,5500,-82
13.9172,20:23:00:00:01:16,5500,-83
15.998,20:23:00:00:00:69,2422,-54
15.998,20:23:00:00:00:65,2437,-60
15.998,20:23:00:00:00:73,2437,-70
15.998,20:23:00:00:00:12,2417,-79
15.998,20:23:00:00:00:82,2462,-79
15.998,20:23:00:00:00:90,2437,-80
15.998,20:23:00:00:00:55,2427,-82
15.998,20:23:00:00:00:15,2452,-83
15.998,20:23:00:00:01:20,5500,-83
15.998,20:23:00:00:01:27,5500,-84
19.8872,20:23:00:00:00:65,2437,-54
19.8872,20:23:00:00:00:69,2422,-59
19.8872,20:23:00:00:00:73,2437,-75
19.8872,20:23:00:00:00:12,2417,-75
19.8872,20:23:00:00:00:90,2437,-76
19.8872,20:23:00:00:00:15,2452,-78
19.8872,20:23:00:00:00:80,5200,-81
19.8872,20:23:00:00:00:79,5200,-81
19.8872,20:23:00:00:00:82,2462,-84
19.8872,20:23:00:00:00:88,2462,-84
21.8163,20:23:00:00:00:65,2437,-54
21.8163,20:23:00:00:00:69,2422,-58
21.8163,20:23:00:00:00:73,2437,-73
21.8163,20:23:00:00:00:12,2417,-73
21.8163,20:23:00:00:00:90,2437,-75
21.8163,20:23:00:00:00:15,2452,-82
21.8163,20:23:00:00:00:01,2437,-83
21.8163,20:23:00:00:01:01,2462,-85
21.8163,20:23:00:00:00:44,2462,-86
21.8163,20:23:00:00:00:82,2462,-86
23.7683,20:23:00:00:00:69,2422,-51
23.7683,20:23:00:00:00:65,2437,-54
23.7683,20:23:00:00:00:73,2437,-71
23.7683,20:23:00:00:00:12,2417,-73
23.7683,20:23:00:00:00:55,2427,-75
23.7683,20:23:00:00:00:44,2462,-80
23.7683,20:23:00:00:00:15,2452,-81
23.7683,20:23:00:00:00:90,2437,-82
23.7683,20:23:00:00:00:82,2462,-82
23.7683,20:23:00:00:01:27,5500,-84
25.8069,20:23:00:00:00:65,2437,-52
25.8069,20:23:00:00:00:69,2422,-55
25.8069,20:23:00:00:00:12,2417,-70
25.8069,20:23:00:00:00:73,2437,-75
25.8069,20:23:00:00:00:90,2437,-80
25.8069,20:23:00:00:00:82,2462,-80
25.8069,20:23:00:00:00:15,2452,-81
25.8069,20:23:00:00:01:21,5500,-83
25.8069,20:23:00:00:01:19,5500,-84
25.8069,20:23:00:00:01:15,5500,-84
27.7728,20:23:00:00:00:65,2437,-50
27.7728,20:23:00:00:00:69,2422,-54
27.7728,20:23:00:00:00:73,2437,-71
27.7728,20:23:00:00:00:90,2437,-73
27.7728,20:23:00:00:00:12,2417,-77
27.7728,20:23:00:00:00:44,2462,-83
27.7728,20:23:00:00:00:80,5200,-83
27.7728,20:23:00:00:00:55,2427,-84
27.7728,20:23:00:00:00:79,5200,-84
27.7728,20:23:00:00:00:88,2462,-84
29.81,20:23:00:00:00:69,2422,-46
29.81,20:23:00:00:00:65,2437,-54
29.81,20:23:00:00:00:73,2437,-73
29.81,20:23:00:00:00:12,2417,-73
29.81,20:23:00:00:00:90,2437,-80
29.81,20:23:00:00:00:82,2462,-81
29.81,20:23:00:00:00:15,2452,-81
29.81,20:23:00:00:00:88,2462,-81
29.81,20:23:00:00:00:79,5200,-86
29.81,20:23:00:00:01:66,5240,-92
31.8093,20:23:00:00:00:65,2437,-58
31.8093,20:23:00:00:00:69,2422,-59
31.8093,20:23:00:00:00:12,2417,-71
31.8093,20:23:00:00:00:73,2437,-75
31.8093,20:23:00:00:00:44,2462,-76
31.8093,20:23:00:00:00:90,2437,-77
31.8093,20:23:00:00:00:82,2462,-80
31.8093,20:23:00:00:00:15,2452,-85
31.8093,20:23:00:00:01:16,5500,-85
31.8093,20:23:00:00:00:80,5200,-86
33.8091,20:23:00:00:00:65,2437,-53
33.8091,20:23:00:00:00:69,2422,-57
33.8091,20:23:00:00:00:90,2437,-71
33.8091,20:23:00:00:00:12,2417,-73
33.8091,20:23:00:00:00:73,2437,-80
33.8091,20:23:00:00:00:55,2427,-81
33.8091,20:23:00:00:00:88,2462,-83
33.8091,20:23:00:00:00:45,2412,-84
33.8091,20:23:00:00:01:27,5500,-84
33.8091,20:23:00:00:01:16,5500,-85
35.7746,20:23:00:00:00:69,2422,-51
35.7746,20:23:00:00:00:65,2437,-54
35.7746,20:23:00:00:00:55,2427,-73
35.7746,20:23:00:00:00:73,2437,-79
35.7746,20:23:00:00:00:44,2462,-79
35.7746,20:23:00:00:00:90,2437,-84
35.7746,20:23:00:00:00:45,2412,-84
35.7746,20:23:00:00:00:82,2462,-86
35.7746,20:23:00:00:00:80,5200,-86
35.7746,20:23:00:00:00:88,2462,-86
37.8164,20:23:00:00:00:69,2422,-50
37.8164,20:23:00:00:00:65,2437,-51
37.8164,20:23:00:00:00:12,2417,-70
37.8164,20:23:00:00:00:73,2437,-75
37.8164,20:23:00:00:00:82,2462,-78
37.8164,20:23:00:00:00:55,2427,-81
37.8164,20:23:00:00:00:44,2462,-82
37.8164,20:23:00:00:00:90,2437,-84
37.8164,20:23:00:00:00:45,2412,-84
37.8164,20:23:00:00:00:88,2462,-86
39.9395,20:23:00:00:00:65,2437,-51
39.9395,20:23:00:00:00:69,2422,-51
