AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0444,21969.9258,14.1,-27,-9.7
0.0492,21969.9459,13.9,-26.9,-10.1
0.055,21969.9659,13.7,-26.9,-10.4
0.0797,21969.9859,13.6,-26.9,-10.7
0.1138,21970.006,13.4,-26.8,-11
0.1194,21970.026,13.4,-26.7,-11.3
0.1276,21970.046,13.4,-26.6,-11.7
0.1473,21970.066,13.5,-26.6,-12
0.1655,21970.0861,13.5,-26.4,-12.5
0.1879,21970.1061,13.4,-26.4,-13.1
0.2065,21970.1261,13.1,-26.2,-13.9
0.2258,21970.1461,13.2,-26.2,-14.2
0.2485,21970.1661,13,-26.2,-14.8
0.2656,21970.1861,12.8,-26.1,-15.3
0.2971,21970.2061,12.6,-26.1,-15.7
0.3182,21970.2261,12.4,-26.1,-15.9
0.3394,21970.2461,12.1,-26,-16.2
0.3463,21970.2661,11.9,-26,-16.3
0.3697,21970.2861,11.6,-26.1,-16.5
0.3849,21970.3061,11.3,-26.3,-16.7
0.4056,21970.3261,10.9,-26.5,-16.8
0.4271,21970.3461,10.5,-26.7,-16.8
0.4452,21970.3661,10.1,-27,-16.8
0.4652,21970.3861,9.7,-27.3,-16.4
0.4902,21970.4061,9.4,-27.7,-16.1
0.5133,21970.4261,8.6,-28.4,-15.4
0.5327,21970.446,8.1,-29.1,-15
0.5555,21970.466,7.5,-29.9,-13.9
0.5743,21970.486,6.6,-30.4,-12.7
0.5881,21970.506,6,-31.2,-12.4
0.6084,21970.526,5.8,-31.3,-12.8
0.6251,21970.546,5.6,-31.5,-12
0.6459,21970.566,5.2,-31.7,-12.8
0.6697,21970.586,5.2,-31.8,-11.9
0.6878,21970.606,5,-31.8,-12
0.7139,21970.626,4.9,-32,-11.9
0.7282,21970.646,4.6,-32.3,-11.8
0.7496,21970.666,4.2,-32.3,-11.9
0.7693,21970.686,3.8,-32.4,-12.1
0.7889,21970.706,3.6,-32.4,-12.3
0.8153,21970.726,3.4,-32.2,-12.6
0.8285,21970.746,3.1,-32,-12.9
0.8475,21970.766,2.9,-31.6,-14
0.8652,21970.786,2.9,-31.5,-14
0.8868,21970.806,2.9,-31.4,-14.2
0.9094,21970.826,2.9,-31.3,-14.5
0.9256,21970.846,3,-31.1,-14.8
0.9522,21970.8659,3.1,-30.9,-15
0.9774,21970.8859,3.2,-30.7,-15.2
0.9876,21970.9059,3.4,-30.5,-15.3
1.0082,21970.9259,3.7,-30.3,-15.3
1.0306,21970.9459,4,-30.2,-15.2
1.0473,21970.9659,4.4,-30.1,-15
1.0686,21970.9859,5,-29.8,-14.5
1.0913,21971.0059,6.3,-29.6,-13.9
1.1097,21971.0259,7.5,-29.2,-13.9
1.1256,21971.0459,8.5,-28.9,-13.7
1.1468,21971.0659,9,-28.1,-13.9
1.165,21971.0859,10.2,-27.2,-13.9
1.1856,21971.1059,11.2,-26.6,-14.7
1.2073,21971.1259,12.1,-25.8,-14.9
1.227,21971.1459,13.1,-24.3,-15.7
1.2555,21971.1659,14.3,-23,-16.3
1.3181,21971.1859,15,-21.8,-17
1.3316,21971.2059,15.8,-20.3,-17.3
1.3352,21971.2259,16.1,-20.1,-18.9
1.3371,21971.2459,15.5,-19.4,-19.5
1.35,21971.2659,15.6,-19.4,-21.5
1.3652,21971.2858,16.1,-18.8,-20.7
1.403,21971.3058,16.2,-18.2,-19.6
1.4122,21971.3258,16.3,-18.3,-19.6
1.4292,21971.3458,16.2,-18.5,-19
1.4475,21971.3658,15.9,-19.4,-19.8
1.4637,21971.3858,16.1,-19.2,-19.2
1.4844,21971.4058,16.3,-18.9,-19.5
1.5093,21971.4258,16.4,-18.8,-19.6
1.5283,21971.4458,16.4,-18.8,-19.7
1.5476,21971.4658,16.4,-18.9,-19.5
1.5689,21971.4858,16,-19.6,-18.7
1.5844,21971.5058,14.8,-22.2,-16.6
1.6075,21971.5258,14.2,-23.6,-14.9
1.6275,21971.5458,13,-25.4,-14.4
1.653,21971.5658,12.1,-26.4,-14
1.6738,21971.5858,10.7,-27.6,-13.2
1.6875,21971.6058,9.1,-28.4,-11.2
1.7082,21971.6258,8.6,-28.9,-9.2
1.7247,21971.6458,8,-29.1,-10
1.7475,21971.6658,6.2,-29.6,-10.4
1.7679,21971.6857,5.3,-30.8,-9.7
1.793,21971.7057,5,-30.6,-9.4
1.8086,21971.7257,3.1,-30.9,-10
1.8297,21971.7457,2,-31.2,-11.4
1.8517,21971.7657,1.9,-31,-10.6
1.9122,21971.7857,2.1,-31.7,-9.6
1.9131,21971.8057,2.8,-31.3,-11.8
1.9141,21971.8257,1.9,-31.4,-11.2
1.9366,21971.8457,1.5,-30.9,-10.2
1.9449,21971.8657,1,-31.1,-10.9
1.9651,21971.8857,0.9,-31.2,-11.4
1.9861,21971.9057,0.8,-31.3,-10.8
2.0057,21971.9257,0.6,-31.4,-10.8
2.0245,21971.9457,0.2,-31.5,-11
2.0622,21971.9657,-0.2,-31.4,-11.2
2.0659,21971.9857,-0.5,-31.4,-11.5
2.0841,21972.0057,-0.8,-31.4,-11.7
2.1103,21972.0257,-1,-31.3,-11.7
2.1253,21972.0457,-1.1,-31.3,-11.8
2.1461,21972.0657,-1.2,-31.3,-11.7
2.1668,21972.0857,-1.2,-31.2,-11.7
2.1851,21972.1056,-1.2,-31.2,-11.5
2.2156,21972.1256,-1,-31.2,-11.2
2.23,21972.1456,-0.7,-31.2,-10.9
2.2452,21972.1656,0.9,-31.2,-9.3
2.2668,21972.1856,3.8,-31.1,-7.2
2.2914,21972.2056,5.8,-30.2,-7.3
2.3159,21972.2256,8.5,-29.8,-7.1
2.3413,21972.2456,11.6,-27.8,-5.1
2.3482,21972.2656,14.5,-26.5,-6
2.3668,21972.2856,16.5,-25,-4.4
2.3845,21972.3056,17.6,-23.5,-5.1
2.4073,21972.3256,18.7,-23.4,-8.1
2.4282,21972.3456,20.1,-21.5,-8.6
2.4493,21972.3656,21.5,-20.3,-7.5
2.4677,21972.3856,22.2,-20.2,-8.6
2.4878,21972.4056,22.9,-18.8,-10.5
2.5072,21972.4256,23.4,-17.7,-10.8
2.5306,21972.4456,22.4,-16.2,-13.1
2.5585,21972.4656,22.3,-15.7,-15.6
2.5703,21972.4855,22.4,-15.1,-14
2.5895,21972.5055,23.1,-13.7,-13.4
2.6109,21972.5255,21.9,-14.8,-15.8
2.6309,21972.5455,22,-14.2,-16.5
2.6504,21972.5655,22.5,-14.5,-15.7
2.6652,21972.5855,21.9,-15.4,-15.7
2.6847,21972.6055,22,-15.6,-16.3
2.7068,21972.6255,22.2,-15.6,-15.7
2.724,21972.6455,21.9,-15.7,-15.6
2.7445,21972.6655,22.3,-15.6,-15.1
2.7664,21972.6855,22.5,-15,-15.3
2.7849,21972.7055,22.3,-15,-15.6
2.8038,21972.7255,22.1,-15.1,-15.8
2.8265,21972.7455,21.9,-15.4,-15.7
2.845,21972.7655,21.6,-15.8,-15.5
2.8648,21972.7855,20.7,-17.5,-14.2
2.8886,21972.8055,20,-18.9,-14.1
2.9061,21972.8255,19.4,-19.9,-13.4
2.9267,21972.8455,19.1,-20.7,-13
2.9465,21972.8655,17.5,-22.6,-11.4
2.9662,21972.8855,16.4,-24,-12.3
2.987,21972.9054,15.4,-24.6,-11.3
3.0072,21972.9254,14.2,-25.9,-10.8
3.026,21972.9454,12,-27.5,-10.9
3.0538,21972.9654,10.7,-27.5,-10.3
