AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0466,21969.9258,53.902401,20.396082,132.853592,0.033741,0.47196299,0.83618999
0.0524,21969.9459,53.96307,20.137468,132.240845,0.038374,0.47154701,0.83442801
0.0584,21969.9659,53.534878,19.519535,131.91861,0.042595,0.46700999,0.83469403
0.0818,21969.9859,52.883083,18.622787,131.666809,0.047716,0.460217,0.83564699
0.1162,21970.006,52.134003,18.027668,131.171371,0.051232,0.45335901,0.83631098
0.1177,21970.026,51.265442,17.859634,130.333466,0.052473,0.44661701,0.83650303
0.1295,21970.046,50.212505,17.733492,129.745544,0.05165,0.43882301,0.83780301
0.1498,21970.066,48.980991,17.64422,129.598816,0.048134,0.43007699,0.84074402
0.1678,21970.0861,47.671295,17.08441,129.902039,0.046111,0.41957101,0.84489799
0.1904,21970.1061,46.891289,15.345914,130.636932,0.053352,0.409444,0.848342
0.2097,21970.1261,46.717098,13.202323,131.591217,0.06522,0.4025,0.85047102
0.228,21970.1461,46.878639,11.949389,132.425537,0.072181,0.400529,0.85167998
0.2497,21970.1661,47.207043,11.66034,132.870575,0.073928,0.40233001,0.85183901
0.2757,21970.1861,47.729191,12.538877,133.27829,0.067782,0.40879101,0.85203499
0.2983,21970.2061,47.948578,13.357997,134.210037,0.059105,0.41312101,0.85441601
0.3193,21970.2261,47.735085,13.877877,135.792206,0.048779,0.41371199,0.85945898
0.3405,21970.2461,47.631756,13.872975,137.485474,0.04236,0.41362801,0.864043
0.3487,21970.2661,48.182384,13.97291,138.930267,0.038136,0.41836599,0.86595798
0.3704,21970.2861,49.253849,14.092121,140.256241,0.035707,0.42684001,0.86583
0.3873,21970.3061,50.029278,14.296559,141.452454,0.032045,0.43327001,0.86612803
0.4049,21970.3261,49.997864,14.388173,142.609924,0.02688,0.43353301,0.86870098
0.4282,21970.3461,49.758499,14.45097,144.02211,0.020372,0.43220299,0.872338
0.4484,21970.3661,49.923988,14.777525,145.96521,0.010999,0.43430999,0.87557799
0.4673,21970.3861,50.424503,15.566851,148.736664,-0.004274,0.43945399,0.87879002
