AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0456,21969.9258,0.21577,-0.40464,-0.09471
0.0502,21969.9459,-0.39449,-0.54147,-0.03423
0.0561,21969.9659,-0.6706,-0.82064,-0.07272
0.0808,21969.9859,-0.69137,-0.74489,-0.20772
0.1148,21970.006,-0.70053,-0.65815,-0.47283
0.1207,21970.026,-0.87096,-0.57019,-0.40747
0.1285,21970.046,-1.07499,-0.346,-0.14968
0.1483,21970.066,-1.19228,-0.31301,0.14536
0.1663,21970.0861,-0.82026,-1.12302,0.56991
0.1891,21970.1061,-0.221,-1.56956,0.97309
0.2077,21970.1261,0.18767,-0.886,1.00791
0.2269,21970.1461,0.38864,-0.24093,0.76845
0.247,21970.1661,0.56091,0.84824,0.7825
0.2708,21970.1861,0.18889,1.18361,1.07205
0.2977,21970.2061,-0.4684,1.54524,1.41657
0.3188,21970.2261,-0.53987,0.99974,1.59922
0.34,21970.2461,0.07832,0.98996,1.62182
0.3467,21970.2661,0.71851,0.95698,1.73239
0.3701,21970.2861,0.70446,1.11519,1.63221
0.3853,21970.3061,0.10154,1.0877,1.34327
0.406,21970.3261,-0.10188,1.1775,1.29501
0.4277,21970.3461,0.3636,1.64909,1.58151
0.4464,21970.3661,0.80159,2.77369,1.98529
0.4663,21970.3861,0.83274,3.41693,2.46482
0.4919,21970.4061,0.7069,3.14632,2.69023
0.5152,21970.4261,0.47905,2.55378,2.57233
0.5407,21970.446,0.13513,2.05531,2.16488
0.5573,21970.466,-0.07928,1.78042,1.70246
0.5757,21970.486,0.02701,1.54158,1.41902
0.5888,21970.506,0.27319,1.6216,1.25592
0.6089,21970.526,0.26036,1.91787,1.07693
0.6256,21970.546,-0.04507,2.07914,0.81243
0.6464,21970.566,-0.82698,1.24164,0.67132
0.6706,21970.586,-1.49343,0.33756,0.58335
0.6888,21970.606,-1.89721,0.02358,0.18079
0.7148,21970.626,-2.02855,-0.15663,-0.08677
0.7292,21970.646,-1.7842,-0.49627,-0.03973
0.7487,21970.666,-1.19411,-0.91838,-0.15579
0.7703,21970.686,-0.66143,-1.2623,-0.85035
0.7947,21970.706,-0.40304,-1.87622,-1.59255
0.8163,21970.726,-0.16113,-2.29649,-1.7697
0.8289,21970.746,0.32267,-2.34108,-1.63959
0.8481,21970.766,0.90544,-2.15477,-1.51252
0.8657,21970.786,1.13207,-2.19142,-1.47587
0.8873,21970.806,0.97752,-2.5109,-1.64325
0.9105,21970.826,0.8248,-2.64835,-1.88515
0.9266,21970.846,0.86695,-2.61719,-2.13622
0.9542,21970.8659,1.016,-2.60376,-2.34391
0.9785,21970.8859,1.23286,-2.63552,-2.4893
0.9888,21970.9059,1.47721,-2.5329,-2.52412
1.0089,21970.9259,1.53341,-2.3985,-2.57238
1.0313,21970.9459,1.27012,-2.45165,-2.56749
1.0515,21970.9659,0.91582,-2.41378,-2.50029
1.0695,21970.9859,0.55419,-2.22074,-2.47097
1.0921,21971.0059,0.29396,-2.13217,-2.51984
1.1102,21971.0259,0.16385,-1.87927,-2.48075
1.1266,21971.0459,-0.04874,-1.4761,-2.38545
1.1477,21971.0659,-0.50933,-1.08881,-2.26083
1.166,21971.0859,-1.02001,-0.95137,-2.10934
1.1867,21971.1059,-1.38103,-0.66182,-1.84606
1.2087,21971.1259,-1.7781,-0.4303,-1.63531
1.2279,21971.1459,-2.22769,-0.1548,-1.44044
1.2569,21971.1659,-2.52763,0.04312,-1.10935
1.3221,21971.1859,-2.55328,0.16713,-0.59195
1.3323,21971.2059,-2.47876,0.39865,0.08916
1.3358,21971.2259,-2.43905,0.75906,0.8784
1.3375,21971.2459,-2.279,1.13107,1.65481
1.3504,21971.2659,-1.92287,1.53791,2.07081
1.3656,21971.2858,-1.47816,1.83296,1.97002
1.4033,21971.3058,-0.95098,1.38947,1.59861
1.4124,21971.3258,-0.25276,1.04128,1.39336
1.4295,21971.3458,0.49555,1.11702,1.32372
1.4478,21971.3658,0.90055,1.31678,1.34755
1.4641,21971.3858,1.03983,1.29051,1.55219
1.4846,21971.4058,1.11741,1.32411,1.77332
1.51,21971.4258,1.23286,1.40902,1.95719
1.5299,21971.4458,1.308,1.25752,2.09219
1.5485,21971.4658,1.26768,0.97775,2.20703
1.5707,21971.4858,1.31899,0.9301,2.27423
1.5848,21971.5058,1.37519,1.49943,2.43183
1.6078,21971.5258,1.22675,1.93009,2.62303
1.6279,21971.5458,0.88894,1.7792,2.68412
1.6501,21971.5658,0.6336,1.26363,2.67068
1.6745,21971.5858,0.4253,1.14451,2.59615
1.6886,21971.6058,0.1559,1.43895,2.49658
1.7087,21971.6258,-0.07378,1.84029,2.50391
1.7255,21971.6458,-0.12754,1.98629,2.6267
1.7481,21971.6658,-0.21611,2.13106,2.67129
1.7686,21971.6857,-0.5527,2.08708,2.65235
1.7938,21971.7057,-0.7549,1.97101,2.44771
1.8093,21971.7257,-0.64799,1.5709,2.04821
1.8339,21971.7457,-0.39326,1.32655,1.49171
1.8523,21971.7657,-0.33523,1.17322,0.81732
1.9124,21971.7857,-0.5136,0.73951,0.22844
1.9133,21971.8057,-0.80682,0.21417,-0.00857
1.9142,21971.8257,-0.89906,-0.26842,0.02808
1.9368,21971.8457,-0.69259,-0.76261,0.11054
1.9451,21971.8657,-0.34684,-1.3246,0.14964
1.9653,21971.8857,-0.01758,-1.89515,0.07389
1.9863,21971.9057,0.0936,-1.83162,-0.16862
2.0064,21971.9257,-0.07012,-1.62698,-0.47833
2.0272,21971.9457,-0.25032,-1.56712,-0.74467
2.0628,21971.9657,-0.16602,-1.85545,-0.95114
2.0665,21971.9857,0.16934,-2.23479,-1.07087
2.088,21972.0057,0.5719,-2.57688,-1.18877
2.1108,21972.0257,0.95797,-2.81878,-1.27856
2.1259,21972.0457,1.18766,-2.89941,-1.43495
2.1464,21972.0657,1.10641,-2.5836,-1.66035
2.1671,21972.0857,0.91826,-2.16577,-1.96579
2.1855,21972.1056,0.82908,-1.58911,-2.40317
2.2164,21972.1256,0.85535,-1.19877,-2.80573
2.2305,21972.1456,0.88711,-0.81881,-3.04763
2.2467,21972.1656,0.90605,-0.54575,-3.16064
2.2676,21972.1856,0.81381,-0.36066,-3.39704
2.2922,21972.2056,0.62138,-0.28491,-3.75135
2.3166,21972.2256,0.46439,-0.27453,-4.03845
2.3442,21972.2456,0.21943,-0.49749,-4.17956
2.3485,21972.2656,-0.06156,-0.62638,-4.00608
2.367,21972.2856,-0.27048,-1.28917,-3.49356
2.3847,21972.3056,-0.19718,-2.15355,-3.01892
2.4075,21972.3256,0.1162,-2.35452,-2.83016
2.4284,21972.3456,0.18584,-2.1511,-2.92546
2.45,21972.3656,-0.17702,-1.61782,-2.61086
2.4685,21972.3856,-0.82881,-1.42723,-2.28893
2.4888,21972.4056,-1.28452,-1.54452,-2.12889
2.5086,21972.4256,-1.56918,-2.1902,-1.85278
2.5318,21972.4456,-1.89477,-1.71006,-1.00978
2.5534,21972.4656,-2.05665,-0.43152,0.09466
2.5721,21972.4855,-2.34803,0.2331,0.81609
2.5903,21972.5055,-2.33459,0.38521,1.14291
2.6156,21972.5255,-1.89355,0.19156,1.18872
2.6315,21972.5455,-1.22465,0.22638,1.3451
2.6516,21972.5655,-0.60096,0.36077,1.72201
2.6657,21972.5855,-0.3896,0.95698,1.97918
