AppTimestamp(s),MAC,Frequency,RSSI
2.5673,20:23:00:00:00:73,2437,-49
2.5673,20:23:00:00:00:55,2427,-58
2.5673,20:23:00:00:00:45,2412,-59
2.5673,20:23:00:00:00:90,2437,-60
2.5673,20:23:00:00:00:15,2452,-60
2.5673,20:23:00:00:00:82,2462,-61
2.5673,20:23:00:00:00:44,2462,-61
2.5673,20:23:00:00:00:01,2437,-64
2.5673,20:23:00:00:00:65,2437,-66
2.5673,20:23:00:00:00:12,2417,-68
6.5599,20:23:00:00:00:73,2437,-51
6.5599,20:23:00:00:00:55,2427,-54
6.5599,20:23:00:00:00:82,2462,-54
6.5599,20:23:00:00:00:44,2462,-54
6.5599,20:23:00:00:00:15,2452,-55
6.5599,20:23:00:00:00:12,2417,-57
6.5599,20:23:00:00:00:01,2437,-58
6.5599,20:23:00:00:00:45,2412,-61
6.5599,20:23:00:00:00:90,2437,-62
6.5599,20:23:00:00:00:65,2437,-65
10.6153,20:23:00:00:00:73,2437,-47
10.6153,20:23:00:00:00:55,2427,-54
10.6153,20:23:00:00:00:82,2462,-54
10.6153,20:23:00:00:00:44,2462,-54
10.6153,20:23:00:00:00:15,2452,-56
10.6153,20:23:00:00:00:90,2437,-61
10.6153,20:23:00:00:00:65,2437,-61
10.6153,20:23:00:00:00:45,2412,-62
10.6153,20:23:00:00:00:12,2417,-63
10.6153,20:23:00:00:00:01,2437,-66
14.577,20:23:00:00:00:73,2437,-52
14.577,20:23:00:00:00:55,2427,-58
14.577,20:23:00:00:00:15,2452,-60
14.577,20:23:00:00:00:82,2462,-62
14.577,20:23:00:00:00:44,2462,-62
14.577,20:23:00:00:00:01,2437,-63
14.577,20:23:00:00:00:45,2412,-64
14.577,20:23:00:00:00:12,2417,-65
14.577,20:23:00:00:00:90,2437,-67
14.577,20:23:00:00:00:65,2437,-67
18.6059,20:23:00:00:00:73,2437,-48
18.6059,20:23:00:00:00:82,2462,-57
18.6059,20:23:00:00:00:44,2462,-57
18.6059,20:23:00:00:00:15,2452,-59
18.6059,20:23:00:00:00:55,2427,-60
18.6059,20:23:00:00:00:90,2437,-62
18.6059,20:23:00:00:00:45,2412,-64
18.6059,20:23:00:00:00:12,2417,-64
18.6059,20:23:00:00:00:65,2437,-65
18.6059,20:23:00:00:00:01,2437,-67
22.5747,20:23:00:00:00:73,2437,-48
22.5747,20:23:00:00:00:15,2452,-55
22.5747,20:23:00:00:00:55,2427,-56
22.5747,20:23:00:00:00:90,2437,-58
22.5747,20:23:00:00:00:82,2462,-59
22.5747,20:23:00:00:00:12,2417,-61
22.5747,20:23:00:00:00:44,2462,-61
22.5747,20:23:00:00:00:45,2412,-62
22.5747,20:23:00:00:00:01,2437,-64
22.5747,20:23:00:00:00:65,2437,-67
26.5703,20:23:00:00:00:73,2437,-52
26.5703,20:23:00:00:00:15,2452,-52
26.5703,20:23:00:00:00:55,2427,-56
26.5703,20:23:00:00:00:82,2462,-59
26.5703,20:23:00:00:00:90,2437,-60
26.5703,20:23:00:00:00:65,2437,-60
26.5703,20:23:00:00:00:12,2417,-61
26.5703,20:23:00:00:00:45,2412,-62
26.5703,20:23:00:00:00:44,2462,-62
26.5703,20:23:00:00:00:79,5220,-71
30.6032,20:23:00:00:00:73,2437,-44
30.6032,20:23:00:00:00:15,2452,-56
30.6032,20:23:00:00:00:90,2437,-57
30.6032,20:23:00:00:00:55,2427,-58
30.6032,20:23:00:00:00:65,2437,-60
30.6032,20:23:00:00:00:82,2462,-61
30.6032,20:23:00:00:00:44,2462,-62
30.6032,20:23:00:00:00:01,2437,-65
30.6032,20:23:00:00:00:79,5220,-68
30.6032,20:23:00:00:00:45,2412,-69
34.5676,20:23:00:00:00:73,2437,-44
34.5676,20:23:00:00:00:12,2417,-58
34.5676,20:23:00:00:00:90,2437,-59
34.5676,20:23:00:00:00:55,2427,-60
34.5676,20:23:00:00:00:15,2452,-60
34.5676,20:23:00:00:00:65,2437,-60
34.5676,20:23:00:00:00:82,2462,-61
34.5676,20:23:00:00:00:44,2462,-61
34.5676,20:23:00:00:00:01,2437,-62
34.5676,20:23:00:00:00:79,5220,-70
38.5556,20:23:00:00:00:73,2437,-44
38.5556,20:23:00:00:00:15,2452,-56
38.5556,20:23:00:00:00:01,2437,-58
38.5556,20:23:00:00:00:90,2437,-59
38.5556,20:23:00:00:00:55,2427,-60
38.5556,20:23:00:00:00:82,2462,-60
38.5556,20:23:00:00:00:44,2462,-61
38.5556,20:23:00:00:00:12,2417,-62
38.5556,20:23:00:00:00:65,2437,-65
38.5556,20:23:00:00:00:45,2412,-69
42.5821,20:23:00:00:00:73,2437,-43
42.5821,20:23:00:00:00:15,2452,-56
42.5821,20:23:00:00:00:90,2437,-57
42.5821,20:23:00:00:00:12,2417,-58
42.5821,20:23:00:00:00:55,2427,-60
42.5821,20:23:00:00:00:82,2462,-61
42.5821,20:23:00:00:00:44,2462,-61
42.5821,20:23:00:00:00:65,2437,-65
42.5821,20:23:00:00:00:45,2412,-69
42.5821,20:23:00:00:00:69,2422,-72
46.5807,20:23:00:00:00:73,2437,-46
46.5807,20:23:00:00:00:01,2437,-55
46.5807,20:23:00:00:00:90,2437,-55
46.5807,20:23:00:00:00:55,2427,-56
46.5807,20:23:00:00:00:15,2452,-56
46.5807,20:23:00:00:00:12,2417,-59
46.5807,20:23:00:00:00:65,2437,-62
46.5807,20:23:00:00:00:44,2462,-62
46.5807,20:23:00:00:00:82,2462,-63
46.5807,20:23:00:00:00:45,2412,-66
50.5642,20:23:00:00:00:73,2437,-47
50.5642,20:23:00:00:00:55,2427,-54
50.5642,20:23:00:00:00:15,2452,-56
50.5642,20:23:00:00:00:90,2437,-57
50.5642,20:23:00:00:00:12,2417,-59
50.5642,20:23:00:00:00:65,2437,-60
50.5642,20:23:00:00:00:01,2437,-64
50.5642,20:23:00:00:00:44,2462,-64
50.5642,20:23:00:00:00:82,2462,-65
50.5642,20:23:00:00:00:45,2412,-66
54.5575,20:23:00:00:00:73,2437,-46
54.5575,20:23:00:00:00:55,2427,-57
54.5575,20:23:00:00:00:90,2437,-58
54.5575,20:23:00:00:00:12,2417,-59
54.5575,20:23:00:00:00:01,2437,-60
54.5575,20:23:00:00:00:15,2452,-60
54.5575,20:23:00:00:00:65,2437,-60
54.5575,20:23:00:00:00:82,2462,-65
54.5575,20:23:00:00:00:44,2462,-65
54.5575,20:23:00:00:00:45,2412,-66
58.5841,20:23:00:00:00:73,2437,-45
58.5841,20:23:00:00:00:55,2427,-56
58.5841,20:23:00:00:00:90,2437,-59
58.5841,20:23:00:00:00:15,2452,-60
58.5841,20:23:00:00:00:65,2437,-60
58.5841,20:23:00:00:00:01,2437,-61
58.5841,20:23:00:00:00:12,2417,-62
58.5841,20:23:00:00:00:44,2462,-62
58.5841,20:23:00:00:00:82,2462,-63
58.5841,20:23:00:00:00:45,2412,-63
62.5919,20:23:00:00:00:73,2437,-44
62.5919,20:23:00:00:00:01,2437,-54
62.5919,20:23:00:00:00:55,2427,-55
62.5919,20:23:00:00:00:90,2437,-58
62.5919,20:23:00:00:00:15,2452,-60
62.5919,20:23:00:00:00:65,2437,-61
62.5919,20:23:00:00:00:12,2417,-62
62.5919,20:23:00:00:00:44,2462,-62
62.5919,20:23:00:00:00:82,2462,-63
62.5919,20:23:00:00:00:45,2412,-63
66.559,20:23:00:00:00:73,2437,-50
66.559,20:23:00:00:00:90,2437,-56
66.559,20:23:00:00:00:55,2427,-60
66.559,20:23:00:00:00:12,2417,-60
66.559,20:23:00:00:00:82,2462,-61
66.559,20:23:00:00:00:65,2437,-61
66.559,20:23:00:00:00:15,2452,-62
66.559,20:23:00:00:00:44,2462,-65
66.559,20:23:00:00:00:01,2437,-66
66.559,20:23:00:00:00:45,2412,-68
70.5638,20:23:00:00:00:73,2437,-46
70.5638,20:23:00:00:00:90,2437,-56
70.5638,20:23:00:00:00:55,2427,-59
70.5638,20:23:00:00:00:65,2437,-64
70.5638,20:23:00:00:00:82,2462,-65
70.5638,20:23:00:00:00:44,2462,-65
70.5638,20:23:00:00:00:01,2437,-66
70.5638,20:23:00:00:00:15,2452,-66
70.5638,20:23:00:00:00:12,2417,-67
70.5638,20:23:00:00:00:45,2412,-70
74.5652,20:23:00:00:00:73,2437,-51
74.5652,20:23:00:00:00:90,2437,-51
74.5652,20:23:00:00:00:01,2437,-56
74.5652,20:23:00:00:00:55,2427,-63
74.5652,20:23:00:00:00:12,2417,-64
74.5652,20:23:00:00:00:44,2462,-66
74.5652,20:23:00:00:00:82,2462,-67
74.5652,20:23:00:00:00:15,2452,-68
74.5652,20:23:00:00:00:45,2412,-70
74.5652,20:23:00:00:00:09,5200,-73
78.6059,20:23:00:00:00:73,2437,-51
78.6059,20:23:00:00:00:90,2437,-55
78.6059,20:23:00:00:00:01,2437,-59
78.6059,20:23:00:00:00:12,2417,-63
78.6059,20:23:00:00:00:55,2427,-66
78.6059,20:23:00:00:00:15,2452,-67
78.6059,20:23:00:00:00:09,5200,-67
78.6059,20:23:00:00:00:65,2437,-69
78.6059,20:23:00:00:00:82,2462,-70
78.6059,20:23:00:00:00:44,2462,-73
82.5462,20:23:00:00:00:73,2437,-50
82.5462,20:23:00:00:00:01,2437,-56
82.5462,20:23:00:00:00:90,2437,-57
82.5462,20:23:00:00:00:55,2427,-61
82.5462,20:23:00:00:00:12,2417,-61
82.5462,20:23:00:00:00:65,2437,-64
82.5462,20:23:00:00:00:82,2462,-66
82.5462,20:23:00:00:00:44,2462,-66
82.5462,20:23:00:00:00:09,5200,-67
82.5462,20:23:00:00:00:15,2452,-71
86.5549,20:23:00:00:00:01,2437,-48
86.5549,20:23:00:00:00:73,2437,-50
86.5549,20:23:00:00:00:09,5200,-59
86.5549,20:23:00:00:00:90,2437,-60
86.5549,20:23:00:00:00:55,2427,-65
86.5549,20:23:00:00:00:12,2417,-68
86.5549,20:23:00:00:00:44,2462,-71
86.5549,20:23:00:00:00:82,2462,-72
86.5549,20:23:00:00:00:65,2437,-73
86.5549,20:23:00:00:00:15,2452,-74
90.584,20:23:00:00:00:01,2437,-49
90.584,20:23:00:00:00:73,2437,-57
90.584,20:23:00:00:00:09,5200,-59
90.584,20:23:00:00:00:90,2437,-67
90.584,20:23:00:00:00:55,2427,-75
90.584,20:23:00:00:00:82,2462,-76
90.584,20:23:00:00:00:12,2417,-76
90.584,20:23:00:00:00:45,2412,-79
90.584,20:23:00:00:00:38,2457,-82
90.584,20:23:00:00:00:69,2422,-85
94.5424,20:23:00:00:00:01,2437,-49
94.5424,20:23:00:00:00:09,5200,-59
94.5424,20:23:00:00:00:73,2437,-65
94.5424,20:23:00:00:00:90,2437,-65
94.5424,20:23:00:00:00:55,2427,-74
94.5424,20:23:00:00:00:38,2457,-74
94.5424,20:23:00:00:00:82,2462,-78
94.5424,20:23:00:00:00:46,2462,-80
94.5424,20:23:00:00:00:15,2452,-83
98.5574,20:23:00:00:00:01,2437,-45
98.5574,20:23:00:00:00:09,5200,-54
98.5574,20:23:00:00:00:73,2437,-57
98.5574,20:23:00:00:00:90,2437,-62
98.5574,20:23:00:00:00:15,2452,-72
98.5574,20:23:00:00:00:55,2427,-74
98.5574,20:23:00:00:00:82,2462,-74
98.5574,20:23:00:00:00:65,2437,-75
98.5574,20:23:00:00:00:45,2412,-80
98.5574,20:23:00:00:00:46,2462,-80
102.5551,20:23:00:00:00:01,2437,-50
102.5551,20:23:00:00:00:73,2437,-56
102.5551,20:23:00:00:00:09,5200,-58
102.5551,20:23:00:00:00:90,2437,-59
102.5551,20:23:00:00:00:65,2437,-71
102.5551,20:23:00:00:00:82,2462,-73
102.5551,20:23:00:00:00:12,2417,-74
102.5551,20:23:00:00:00:55,2427,-75
102.5551,20:23:00:00:00:15,2452,-77
102.5551,20:23:00:00:00:69,2422,-82
106.5882,20:23:00:00:00:73,2437,-51
106.5882,20:23:00:00:00:90,2437,-53
106.5882,20:23:00:00:00:01,2437,-59
106.5882,20:23:00:00:00:09,5200,-59
106.5882,20:23:00:00:00:55,2427,-69
106.5882,20:23:00:00:00:15,2452,-70
106.5882,20:23:00:00:00:12,2417,-70
106.5882,20:23:00:00:00:44,2462,-72
106.5882,20:23:00:00:00:82,2462,-73
106.5882,20:23:00:00:00:65,2437,-77
110.558,20:23:00:00:00:73,2437,-51
110.558,20:23:00:00:00:90,2437,-54
110.558,20:23:00:00:00:01,2437,-65
110.558,20:23:00:00:00:55,2427,-66
110.558,20:23:00:00:00:09,5200,-66
110.558,20:23:00:00:00:12,2417,-66
110.558,20:23:00:00:00:82,2462,-69
110.558,20:23:00:00:00:15,2452,-70
110.558,20:23:00:00:00:65,2437,-75
110.558,20:23:00:00:00:45,2412,-76
114.617,20:23:00:00:00:73,2437,-52
114.617,20:23:00:00:00:90,2437,-60
114.617,20:23:00:00:00:01,2437,-61
114.617,20:23:00:00:00:55,2427,-62
114.617,20:23:00:00:00:12,2417,-66
114.617,20:23:00:00:00:15,2452,-68
114.617,20:23:00:00:00:44,2462,-70
114.617,20:23:00:00:00:82,2462,-71
114.617,20:23:00:00:00:45,2412,-76
114.617,20:23:00:00:00:65,2437,-77
118.6035,20:23:00:00:00:90,2437,-57
118.6035,20:23:00:00:00:73,2437,-64
118.6035,20:23:00:00:00:09,5200,-72
