AppTimestamp(s),MAC,Frequency,RSSI
2.5673,20:23:00:00:00:73,2437,-49
2.5673,20:23:00:00:00:55,2427,-58
2.5673,20:23:00:00:00:45,2412,-59
2.5673,20:23:00:00:00:90,2437,-60
2.5673,20:23:00:00:00:15,2452,-60
2.5673,20:23:00:00:00:82,2462,-61
2.5673,20:23:00:00:00:44,2462,-61
2.5673,20:23:00:00:00:01,2437,-64
2.5673,20:23:00:00:00:65,2437,-66
2.5673,20:23:00:00:00:12,2417,-68
2.5673,20:23:00:00:00:69,2422,-72
2.5673,20:23:00:00:00:79,5220,-75
2.5673,20:23:00:00:00:80,5220,-76
2.5673,20:23:00:00:00:88,2462,-78
2.5673,20:23:00:00:00:24,2462,-93
6.5599,20:23:00:00:00:73,2437,-51
6.5599,20:23:00:00:00:55,2427,-54
6.5599,20:23:00:00:00:82,2462,-54
6.5599,20:23:00:00:00:44,2462,-54
6.5599,20:23:00:00:00:15,2452,-55
6.5599,20:23:00:00:00:12,2417,-57
6.5599,20:23:00:00:00:01,2437,-58
6.5599,20:23:00:00:00:45,2412,-61
6.5599,20:23:00:00:00:90,2437,-62
6.5599,20:23:00:00:00:65,2437,-65
6.5599,20:23:00:00:00:69,2422,-68
6.5599,20:23:00:00:00:79,5220,-73
6.5599,20:23:00:00:00:88,2462,-74
6.5599,20:23:00:00:00:80,5220,-75
10.6153,20:23:00:00:00:73,2437,-47
10.6153,20:23:00:00:00:55,2427,-54
10.6153,20:23:00:00:00:82,2462,-54
10.6153,20:23:00:00:00:44,2462,-54
10.6153,20:23:00:00:00:15,2452,-56
10.6153,20:23:00:00:00:90,2437,-61
10.6153,20:23:00:00:00:65,2437,-61
10.6153,20:23:00:00:00:45,2412,-62
10.6153,20:23:00:00:00:12,2417,-63
10.6153,20:23:00:00:00:01,2437,-66
10.6153,20:23:00:00:00:69,2422,-68
10.6153,20:23:00:00:00:79,5220,-73
10.6153,20:23:00:00:00:80,5220,-73
10.6153,20:23:00:00:00:88,2462,-74
10.6153,20:23:00:00:00:09,5200,-80
10.6153,20:23:00:00:02:10,2462,-89
14.577,20:23:00:00:00:73,2437,-52
14.577,20:23:00:00:00:55,2427,-58
14.577,20:23:00:00:00:15,2452,-60
14.577,20:23:00:00:00:82,2462,-62
14.577,20:23:00:00:00:44,2462,-62
14.577,20:23:00:00:00:01,2437,-63
14.577,20:23:00:00:00:45,2412,-64
14.577,20:23:00:00:00:12,2417,-65
14.577,20:23:00:00:00:90,2437,-67
14.577,20:23:00:00:00:65,2437,-67
14.577,20:23:00:00:00:69,2422,-68
14.577,20:23:00:00:00:79,5220,-68
14.577,20:23:00:00:00:80,5220,-68
14.577,20:23:00:00:00:88,2462,-78
14.577,20:23:00:00:00:09,5200,-78
14.577,20:23:00:00:00:38,2457,-83
14.577,20:23:00:00:01:51,2412,-91
14.577,20:23:00:00:02:09,2442,-91
14.577,20:23:00:00:02:11,2442,-91
14.577,20:23:00:00:01:64,2412,-91
14.577,20:23:00:00:01:16,5500,-92
14.577,20:23:00:00:01:75,2412,-92
18.6059,20:23:00:00:00:73,2437,-48
18.6059,20:23:00:00:00:82,2462,-57
18.6059,20:23:00:00:00:44,2462,-57
18.6059,20:23:00:00:00:15,2452,-59
18.6059,20:23:00:00:00:55,2427,-60
18.6059,20:23:00:00:00:90,2437,-62
18.6059,20:23:00:00:00:45,2412,-64
18.6059,20:23:00:00:00:12,2417,-64
18.6059,20:23:00:00:00:65,2437,-65
18.6059,20:23:00:00:00:01,2437,-67
18.6059,20:23:00:00:00:79,5220,-68
18.6059,20:23:00:00:00:80,5220,-68
18.6059,20:23:00:00:00:69,2422,-72
18.6059,20:23:00:00:00:88,2462,-78
18.6059,20:23:00:00:00:09,5200,-82
18.6059,20:23:00:00:01:21,5500,-85
18.6059,20:23:00:00:00:38,2457,-87
22.5747,20:23:00:00:00:73,2437,-48
22.5747,20:23:00:00:00:15,2452,-55
22.5747,20:23:00:00:00:55,2427,-56
22.5747,20:23:00:00:00:90,2437,-58
22.5747,20:23:00:00:00:82,2462,-59
22.5747,20:23:00:00:00:12,2417,-61
22.5747,20:23:00:00:00:44,2462,-61
22.5747,20:23:00:00:00:45,2412,-62
22.5747,20:23:00:00:00:01,2437,-64
22.5747,20:23:00:00:00:65,2437,-67
22.5747,20:23:00:00:00:79,5220,-72
22.5747,20:23:00:00:00:80,5220,-72
22.5747,20:23:00:00:00:69,2422,-73
22.5747,20:23:00:00:00:09,5200,-75
22.5747,20:23:00:00:00:88,2462,-81
22.5747,20:23:00:00:00:38,2457,-86
26.5703,20:23:00:00:00:73,2437,-52
26.5703,20:23:00:00:00:15,2452,-52
26.5703,20:23:00:00:00:55,2427,-56
26.5703,20:23:00:00:00:82,2462,-59
26.5703,20:23:00:00:00:90,2437,-60
26.5703,20:23:00:00:00:65,2437,-60
26.5703,20:23:00:00:00:12,2417,-61
26.5703,20:23:00:00:00:45,2412,-62
26.5703,20:23:00:00:00:44,2462,-62
26.5703,20:23:00:00:00:79,5220,-71
26.5703,20:23:00:00:00:80,5220,-72
26.5703,20:23:00:00:00:09,5200,-78
26.5703,20:23:00:00:00:69,2422,-81
26.5703,20:23:00:00:00:88,2462,-81
26.5703,20:23:00:00:01:01,2462,-84
26.5703,20:23:00:00:00:38,2457,-87
26.5703,20:23:00:00:00:25,2412,-87
26.5703,20:23:00:00:02:09,2442,-90
30.6032,20:23:00:00:00:73,2437,-44
30.6032,20:23:00:00:00:15,2452,-56
30.6032,20:23:00:00:00:90,2437,-57
30.6032,20:23:00:00:00:55,2427,-58
30.6032,20:23:00:00:00:65,2437,-60
30.6032,20:23:00:00:00:82,2462,-61
30.6032,20:23:00:00:00:44,2462,-62
30.6032,20:23:00:00:00:01,2437,-65
30.6032,20:23:00:00:00:79,5220,-68
30.6032,20:23:00:00:00:45,2412,-69
30.6032,20:23:00:00:00:80,5220,-69
30.6032,20:23:00:00:00:69,2422,-73
30.6032,20:23:00:00:00:88,2462,-77
30.6032,20:23:00:00:00:09,5200,-77
30.6032,20:23:00:00:00:38,2457,-83
30.6032,20:23:00:00:02:09,2442,-88
30.6032,20:23:00:00:00:25,2412,-89
30.6032,20:23:00:00:01:76,2442,-89
30.6032,20:23:00:00:02:11,2442,-90
34.5676,20:23:00:00:00:73,2437,-44
34.5676,20:23:00:00:00:12,2417,-58
34.5676,20:23:00:00:00:90,2437,-59
34.5676,20:23:00:00:00:55,2427,-60
34.5676,20:23:00:00:00:15,2452,-60
34.5676,20:23:00:00:00:65,2437,-60
34.5676,20:23:00:00:00:82,2462,-61
34.5676,20:23:00:00:00:44,2462,-61
34.5676,20:23:00:00:00:01,2437,-62
34.5676,20:23:00:00:00:79,5220,-70
34.5676,20:23:00:00:00:80,5220,-70
34.5676,20:23:00:00:00:69,2422,-72
34.5676,20:23:00:00:00:45,2412,-73
34.5676,20:23:00:00:00:88,2462,-78
34.5676,20:23:00:00:00:09,5200,-81
34.5676,20:23:00:00:01:71,2462,-92
38.5556,20:23:00:00:00:73,2437,-44
38.5556,20:23:00:00:00:15,2452,-56
38.5556,20:23:00:00:00:01,2437,-58
38.5556,20:23:00:00:00:90,2437,-59
38.5556,20:23:00:00:00:55,2427,-60
38.5556,20:23:00:00:00:82,2462,-60
38.5556,20:23:00:00:00:44,2462,-61
38.5556,20:23:00:00:00:12,2417,-62
38.5556,20:23:00:00:00:65,2437,-65
38.5556,20:23:00:00:00:45,2412,-69
38.5556,20:23:00:00:00:79,5220,-71
38.5556,20:23:00:00:00:80,5220,-71
38.5556,20:23:00:00:00:69,2422,-72
38.5556,20:23:00:00:00:09,5200,-76
38.5556,20:23:00:00:00:88,2462,-78
38.5556,20:23:00:00:00:38,2457,-82
42.5821,20:23:00:00:00:73,2437,-43
42.5821,20:23:00:00:00:15,2452,-56
42.5821,20:23:00:00:00:90,2437,-57
42.5821,20:23:00:00:00:12,2417,-58
42.5821,20:23:00:00:00:55,2427,-60
42.5821,20:23:00:00:00:82,2462,-61
42.5821,20:23:00:00:00:44,2462,-61
42.5821,20:23:00:00:00:65,2437,-65
42.5821,20:23:00:00:00:45,2412,-69
42.5821,20:23:00:00:00:69,2422,-72
42.5821,20:23:00:00:00:80,5220,-72
42.5821,20:23:00:00:00:79,5220,-73
42.5821,20:23:00:00:00:88,2462,-75
42.5821,20:23:00:00:00:09,5200,-79
42.5821,20:23:00:00:00:38,2457,-86
42.5821,20:23:00:00:01:01,2462,-87
42.5821,20:23:00:00:01:73,2462,-90
42.5821,20:23:00:00:00:25,2412,-91
46.5807,20:23:00:00:00:73,2437,-46
46.5807,20:23:00:00:00:01,2437,-55
46.5807,20:23:00:00:00:90,2437,-55
46.5807,20:23:00:00:00:55,2427,-56
46.5807,20:23:00:00:00:15,2452,-56
46.5807,20:23:00:00:00:12,2417,-59
46.5807,20:23:00:00:00:65,2437,-62
46.5807,20:23:00:00:00:44,2462,-62
46.5807,20:23:00:00:00:82,2462,-63
46.5807,20:23:00:00:00:45,2412,-66
46.5807,20:23:00:00:00:69,2422,-69
46.5807,20:23:00:00:00:79,5220,-77
46.5807,20:23:00:00:00:80,5220,-77
46.5807,20:23:00:00:00:88,2462,-79
46.5807,20:23:00:00:00:09,5200,-79
46.5807,20:23:00:00:00:38,2457,-82
50.5642,20:23:00:00:00:73,2437,-47
50.5642,20:23:00:00:00:55,2427,-54
50.5642,20:23:00:00:00:15,2452,-56
50.5642,20:23:00:00:00:90,2437,-57
50.5642,20:23:00:00:00:12,2417,-59
50.5642,20:23:00:00:00:65,2437,-60
50.5642,20:23:00:00:00:01,2437,-64
50.5642,20:23:00:00:00:44,2462,-64
50.5642,20:23:00:00:00:82,2462,-65
50.5642,20:23:00:00:00:45,2412,-66
50.5642,20:23:00:00:00:69,2422,-69
50.5642,20:23:00:00:00:79,5220,-70
50.5642,20:23:00:00:00:80,5220,-70
50.5642,20:23:00:00:00:88,2462,-78
50.5642,20:23:00:00:00:09,5200,-82
50.5642,20:23:00:00:00:38,2457,-84
54.5575,20:23:00:00:00:73,2437,-46
54.5575,20:23:00:00:00:55,2427,-57
54.5575,20:23:00:00:00:90,2437,-58
54.5575,20:23:00:00:00:12,2417,-59
54.5575,20:23:00:00:00:01,2437,-60
54.5575,20:23:00:00:00:15,2452,-60
54.5575,20:23:00:00:00:65,2437,-60
54.5575,20:23:00:00:00:82,2462,-65
54.5575,20:23:00:00:00:44,2462,-65
54.5575,20:23:00:00:00:45,2412,-66
54.5575,20:23:00:00:00:69,2422,-69
54.5575,20:23:00:00:00:79,5220,-72
54.5575,20:23:00:00:00:80,5220,-72
54.5575,20:23:00:00:00:88,2462,-76
54.5575,20:23:00:00:00:09,5200,-80
54.5575,20:23:00:00:00:38,2457,-87
54.5575,20:23:00:00:01:15,5500,-87
54.5575,20:23:00:00:01:18,2462,-92
58.5841,20:23:00:00:00:73,2437,-45
58.5841,20:23:00:00:00:55,2427,-56
58.5841,20:23:00:00:00:90,2437,-59
58.5841,20:23:00:00:00:15,2452,-60
58.5841,20:23:00:00:00:65,2437,-60
58.5841,20:23:00:00:00:01,2437,-61
58.5841,20:23:00:00:00:12,2417,-62
58.5841,20:23:00:00:00:44,2462,-62
58.5841,20:23:00:00:00:82,2462,-63
58.5841,20:23:00:00:00:45,2412,-63
58.5841,20:23:00:00:00:69,2422,-69
58.5841,20:23:00:00:00:80,5220,-72
58.5841,20:23:00:00:00:79,5220,-73
58.5841,20:23:00:00:00:38,2457,-84
62.5919,20:23:00:00:00:73,2437,-44
62.5919,20:23:00:00:00:01,2437,-54
62.5919,20:23:00:00:00:55,2427,-55
62.5919,20:23:00:00:00:90,2437,-58
62.5919,20:23:00:00:00:15,2452,-60
62.5919,20:23:00:00:00:65,2437,-61
62.5919,20:23:00:00:00:12,2417,-62
62.5919,20:23:00:00:00:44,2462,-62
62.5919,20:23:00:00:00:82,2462,-63
62.5919,20:23:00:00:00:45,2412,-63
62.5919,20:23:00:00:00:69,2422,-68
62.5919,20:23:00:00:00:79,5220,-71
62.5919,20:23:00:00:00:80,5220,-71
62.5919,20:23:00:00:00:88,2462,-78
62.5919,20:23:00:00:00:38,2457,-84
62.5919,20:23:00:00:00:25,2412,-90
66.559,20:23:00:00:00:73,2437,-50
66.559,20:23:00:00:00:90,2437,-56
66.559,20:23:00:00:00:55,2427,-60
66.559,20:23:00:00:00:12,2417,-60
66.559,20:23:00:00:00:82,2462,-61
66.559,20:23:00:00:00:65,2437,-61
66.559,20:23:00:00:00:15,2452,-62
66.559,20:23:00:00:00:44,2462,-65
66.559,20:23:00:00:00:01,2437,-66
66.559,20:23:00:00:00:45,2412,-68
66.559,20:23:00:00:00:69,2422,-68
66.559,20:23:00:00:00:79,5220,-74
66.559,20:23:00:00:00:80,5220,-74
66.559,20:23:00:00:00:88,2462,-80
66.559,20:23:00:00:01:86,2462,-92
70.5638,20:23:00:00:00:73,2437,-46
70.5638,20:23:00:00:00:90,2437,-56
70.5638,20:23:00:00:00:55,2427,-59
70.5638,20:23:00:00:00:65,2437,-64
70.5638,20:23:00:00:00:82,2462,-65
70.5638,20:23:00:00:00:44,2462,-65
70.5638,20:23:00:00:00:01,2437,-66
70.5638,20:23:00:00:00:15,2452,-66
70.5638,20:23:00:00:00:12,2417,-67
