AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50.0042,89016.0332,0.10739084756776239,-0.32074519387911316,0.009854293060746144,0.01405,0.00672,-0.00305,14.28,-26.22,-15.24
50.0229,89016.0533,0.11579838762785814,-0.3183775930246154,0.048707483380155736,0.00672,-0.03054,0.00305,14.16,-25.92,-15.54
50.0448,89016.0733,0.12362511525569103,-0.30852993035915044,0.07535987431853286,0.01466,-0.05437,0.00305,13.8,-26.04,-15.36
50.0622,89016.0932,0.13495843027673415,-0.2866169032550218,0.08137862065527024,0.00672,0.00489,-0.01466,13.44,-26.04,-15.6
50.0847,89016.1133,0.14716967387666524,-0.25470653693397777,0.06489980097360615,-0.00428,0.04948,-0.00672,13.62,-26.34,-15.96
50.1034,89016.1333,0.15310688428098185,-0.21738987480194671,0.031359482306630326,0.04032,0.011,0.00183,13.8,-26.4,-15.66
50.1245,89016.1532,0.151004683506567,-0.18316287905072254,-0.008549662303263261,0.06903,-0.04398,0.02505,13.92,-26.7,-15.78
50.1436,89016.1743,0.1455557615418682,-0.15513823676628022,-0.042443126866434255,0.04093,-0.0171,0.02993,14.04,-27.12,-15.96
50.1672,89016.1943,0.14039729533449002,-0.13970519196817122,-0.06056047907723894,0.01405,0.02566,-0.00977,13.98,-27.06,-15.84
50.1859,89016.2152,0.1342981830621249,-0.13982701009292914,-0.05891627067623695,-0.011,0.02016,-0.02749,14.04,-27.54,-16.08
50.2099,89016.2362,0.12571269778572705,-0.15645526609746557,-0.0406893725026638,-0.02077,-0.00428,-0.01038,13.92,-27.48,-16.14
50.2332,89016.2563,0.11460868947023765,-0.18550756724000983,-0.01484246244609011,0.01038,-0.04581,0.00977,14.22,-27.42,-16.14
50.2463,89016.2763,0.11034488097014783,-0.2126426444249481,0.007570488349115223,0.05131,-0.05131,0.02016,14.34,-27.48,-16.2
