AppTimestamp(s),MAC,Frequency,RSSI
1.4224,20:23:00:00:00:90,2437,-56
1.4224,20:23:00:00:00:73,2437,-58
1.4224,20:23:00:00:00:01,2437,-58
1.4224,20:23:00:00:00:12,2417,-66
1.4224,20:23:00:00:00:09,5200,-68
1.4224,20:23:00:00:00:55,2427,-70
5.4659,20:23:00:00:00:90,2437,-49
5.4659,20:23:00:00:00:01,2437,-52
5.4659,20:23:00:00:00:73,2437,-56
5.4659,20:23:00:00:00:09,5200,-64
5.4659,20:23:00:00:00:55,2427,-66
5.4659,20:23:00:00:00:12,2417,-66
9.4047,20:23:00:00:00:90,2437,-49
9.4047,20:23:00:00:00:01,2437,-53
9.4047,20:23:00:00:00:73,2437,-56
9.4047,20:23:00:00:00:55,2427,-63
9.4047,20:23:00:00:00:12,2417,-65
9.4047,20:23:00:00:00:82,2462,-67
13.3896,20:23:00:00:00:01,2437,-51
13.3896,20:23:00:00:00:90,2437,-56
13.3896,20:23:00:00:00:73,2437,-57
13.3896,20:23:00:00:00:09,5200,-64
13.3896,20:23:00:00:00:12,2417,-68
13.3896,20:23:00:00:00:55,2427,-71
17.4705,20:23:00:00:00:90,2437,-49
17.4705,20:23:00:00:00:01,2437,-51
17.4705,20:23:00:00:00:73,2437,-57
17.4705,20:23:00:00:00:09,5200,-68
17.4705,20:23:00:00:00:44,2462,-74
17.4705,20:23:00:00:00:82,2462,-74
21.4169,20:23:00:00:00:90,2437,-49
21.4169,20:23:00:00:00:01,2437,-52
21.4169,20:23:00:00:00:73,2437,-61
21.4169,20:23:00:00:00:09,5200,-64
21.4169,20:23:00:00:00:12,2417,-65
21.4169,20:23:00:00:00:44,2462,-70
25.4285,20:23:00:00:00:90,2437,-50
25.4285,20:23:00:00:00:01,2437,-55
25.4285,20:23:00:00:00:73,2437,-59
25.4285,20:23:00:00:00:09,5200,-66
25.4285,20:23:00:00:00:55,2427,-72
25.4285,20:23:00:00:00:44,2462,-74
29.4357,20:23:00:00:00:90,2437,-46
29.4357,20:23:00:00:00:01,2437,-51
29.4357,20:23:00:00:00:73,2437,-58
29.4357,20:23:00:00:00:09,5200,-66
29.4357,20:23:00:00:00:12,2417,-68
29.4357,20:23:00:00:00:55,2427,-71
33.4,20:23:00:00:00:90,2437,-46
33.4,20:23:00:00:00:01,2437,-53
33.4,20:23:00:00:00:73,2437,-58
33.4,20:23:00:00:00:12,2417,-64
33.4,20:23:00:00:00:09,5200,-67
33.4,20:23:00:00:00:55,2427,-69
37.4336,20:23:00:00:00:90,2437,-48
37.4336,20:23:00:00:00:73,2437,-54
37.4336,20:23:00:00:00:12,2417,-64
37.4336,20:23:00:00:00:01,2437,-66
37.4336,20:23:00:00:00:55,2427,-67
37.4336,20:23:00:00:00:82,2462,-68
41.4046,20:23:00:00:00:90,2437,-52
41.4046,20:23:00:00:00:01,2437,-53
41.4046,20:23:00:00:00:73,2437,-61
41.4046,20:23:00:00:00:09,5200,-65
41.4046,20:23:00:00:00:55,2427,-68
41.4046,20:23:00:00:00:12,2417,-68
45.4653,20:23:00:00:00:90,2437,-53
45.4653,20:23:00:00:00:01,2437,-55
45.4653,20:23:00:00:00:73,2437,-63
45.4653,20:23:00:00:00:09,5200,-63
45.4653,20:23:00:00:00:12,2417,-66
45.4653,20:23:00:00:00:55,2427,-71
49.3853,20:23:00:00:00:90,2437,-49
49.3853,20:23:00:00:00:73,2437,-59
49.3853,20:23:00:00:00:01,2437,-59
49.3853,20:23:00:00:00:09,5200,-65
49.3853,20:23:00:00:00:55,2427,-70
49.3853,20:23:00:00:00:12,2417,-70
53.4098,20:23:00:00:00:90,2437,-50
53.4098,20:23:00:00:00:73,2437,-59
53.4098,20:23:00:00:00:09,5200,-63
53.4098,20:23:00:00:00:01,2437,-65
53.4098,20:23:00:00:00:55,2427,-69
53.4098,20:23:00:00:00:44,2462,-72
57.4147,20:23:00:00:00:90,2437,-50
57.4147,20:23:00:00:00:01,2437,-53
57.4147,20:23:00:00:00:73,2437,-60
57.4147,20:23:00:00:00:12,2417,-66
57.4147,20:23:00:00:00:09,5200,-67
57.4147,20:23:00:00:00:55,2427,-69
61.4183,20:23:00:00:00:90,2437,-48
61.4183,20:23:00:00:00:01,2437,-51
61.4183,20:23:00:00:00:73,2437,-59
61.4183,20:23:00:00:00:12,2417,-66
61.4183,20:23:00:00:00:55,2427,-69
61.4183,20:23:00:00:00:82,2462,-73
65.4543,20:23:00:00:00:90,2437,-44
65.4543,20:23:00:00:00:01,2437,-53
65.4543,20:23:00:00:00:73,2437,-55
65.4543,20:23:00:00:00:12,2417,-64
65.4543,20:23:00:00:00:55,2427,-66
65.4543,20:23:00:00:00:09,5200,-69
69.4009,20:23:00:00:00:90,2437,-45
69.4009,20:23:00:00:00:01,2437,-55
69.4009,20:23:00:00:00:73,2437,-57
69.4009,20:23:00:00:00:12,2417,-68
69.4009,20:23:00:00:00:09,5200,-69
69.4009,20:23:00:00:00:82,2462,-72
73.4183,20:23:00:00:00:90,2437,-41
73.4183,20:23:00:00:00:01,2437,-59
73.4183,20:23:00:00:00:73,2437,-62
73.4183,20:23:00:00:00:12,2417,-69
73.4183,20:23:00:00:00:09,5200,-69
73.4183,20:23:00:00:00:55,2427,-71
77.4354,20:23:00:00:00:90,2437,-49
77.4354,20:23:00:00:00:01,2437,-59
77.4354,20:23:00:00:00:73,2437,-62
77.4354,20:23:00:00:00:12,2417,-67
77.4354,20:23:00:00:00:55,2427,-72
77.4354,20:23:00:00:00:09,5200,-75
81.4138,20:23:00:00:00:90,2437,-46
81.4138,20:23:00:00:00:01,2437,-58
81.4138,20:23:00:00:00:73,2437,-63
81.4138,20:23:00:00:00:12,2417,-67
81.4138,20:23:00:00:00:55,2427,-77
81.4138,20:23:00:00:00:89,2452,-77
85.4547,20:23:00:00:00:90,2437,-53
85.4547,20:23:00:00:00:01,2437,-58
85.4547,20:23:00:00:00:73,2437,-63
85.4547,20:23:00:00:00:12,2417,-67
85.4547,20:23:00:00:00:55,2427,-77
85.4547,20:23:00:00:00:44,2462,-77
89.4306,20:23:00:00:00:90,2437,-63
89.4306,20:23:00:00:00:01,2437,-71
89.4306,20:23:00:00:01:71,2462,-84
89.4306,20:23:00:00:01:81,2462,-85
89.4306,20:23:00:00:01:82,2462,-85
89.4306,20:23:00:00:02:61,5500,-86
93.3972,20:23:00:00:00:90,2437,-61
93.3972,20:23:00:00:00:01,2437,-71
93.3972,20:23:00:00:01:81,2462,-78
93.3972,20:23:00:00:01:71,2462,-79
93.3972,20:23:00:00:01:82,2462,-79
93.3972,20:23:00:00:01:74,5500,-87
97.401,20:23:00:00:00:90,2437,-66
97.401,20:23:00:00:01:71,2462,-74
97.401,20:23:00:00:01:81,2462,-74
97.401,20:23:00:00:01:82,2462,-75
97.401,20:23:00:00:01:62,2437,-76
97.401,20:23:00:00:00:01,2437,-81
101.4147,20:23:00:00:00:90,2437,-67
101.4147,20:23:00:00:01:62,2437,-76
101.4147,20:23:00:00:00:73,2437,-83
101.4147,20:23:00:00:01:81,2462,-84
101.4147,20:23:00:00:01:82,2462,-84
101.4147,20:23:00:00:00:65,2437,-85
105.4048,20:23:00:00:00:90,2437,-66
105.4048,20:23:00:00:01:62,2437,-78
105.4048,20:23:00:00:00:73,2437,-81
105.4048,20:23:00:00:01:94,5500,-83
105.4048,20:23:00:00:01:88,2462,-85
105.4048,20:23:00:00:00:12,2417,-85
109.4115,20:23:00:00:00:90,2437,-65
109.4115,20:23:00:00:01:62,2437,-75
109.4115,20:23:00:00:00:01,2437,-79
109.4115,20:23:00:00:00:73,2437,-81
109.4115,20:23:00:00:01:94,5500,-85
109.4115,20:23:00:00:00:65,2437,-87
113.4471,20:23:00:00:00:90,2437,-63
113.4471,20:23:00:00:00:01,2437,-72
113.4471,20:23:00:00:01:62,2437,-73
113.4471,20:23:00:00:01:94,5500,-85
113.4471,20:23:00:00:01:96,2412,-85
113.4471,20:23:00:00:01:71,2462,-86
117.3959,20:23:00:00:00:90,2437,-68
117.3959,20:23:00:00:00:73,2437,-79
117.3959,20:23:00:00:01:62,2437,-81
117.3959,20:23:00:00:01:81,2462,-84
117.3959,20:23:00:00:01:82,2462,-84
117.3959,20:23:00:00:01:94,5500,-85
121.4094,20:23:00:00:00:90,2437,-60
121.4094,20:23:00:00:00:01,2437,-75
121.4094,20:23:00:00:00:73,2437,-80
121.4094,20:23:00:00:00:65,2437,-83
121.4094,20:23:00:00:01:94,5500,-84
121.4094,20:23:00:00:01:62,2437,-84
125.4546,20:23:00:00:00:90,2437,-60
125.4546,20:23:00:00:00:01,2437,-73
125.4546,20:23:00:00:01:62,2437,-79
125.4546,20:23:00:00:00:73,2437,-81
125.4546,20:23:00:00:01:94,5500,-84
125.4546,20:23:00:00:01:74,5500,-85
