AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0562,788.4127,22.2,-28.74,-16.2
0.062,788.4326,22.38,-28.14,-16.86
0.0685,788.4526,22.74,-27.66,-17.4
0.0718,788.4727,22.62,-26.58,-18.54
0.0868,788.4927,22.14,-25.8,-19.98
0.1118,788.5126,21.72,-25.56,-20.76
0.1415,788.5327,21.18,-25.2,-21.36
0.1485,788.5527,20.7,-24.9,-21.96
0.1688,788.5726,20.22,-24.54,-22.68
0.1862,788.5927,19.56,-24.06,-23.4
0.2051,788.6127,18.78,-24.12,-24.24
0.2253,788.6326,17.94,-24.42,-25.32
0.2451,788.6527,17.34,-24.54,-25.14
0.2695,788.6725,17.4,-24.9,-25.08
0.2868,788.6926,17.64,-24.78,-25.08
0.3068,788.7126,18.24,-24.84,-24.18
0.326,788.7326,18.66,-24.84,-24.3
0.345,788.7526,18.9,-24.78,-24.06
0.367,788.7726,19.26,-25.2,-23.4
0.385,788.7927,18.78,-25.62,-23.16
0.4052,788.8126,18.72,-26.34,-22.26
0.4272,788.8326,18.78,-27.48,-21.3
0.4455,788.8527,18.42,-28.62,-20.46
0.465,788.8726,18.48,-29.88,-18.78
0.485,788.8926,18.06,-31.56,-16.68
0.5056,788.9127,17.28,-32.88,-15.18
0.5256,788.9326,16.38,-33.78,-13.56
0.5509,788.9525,15.18,-34.68,-12.24
0.5676,788.9727,14.28,-35.04,-12.36
0.5873,788.9926,12.84,-35.46,-11.82
0.6059,789.0126,11.22,-36.36,-11.28
0.6263,789.0327,9.6,-37.38,-10.98
0.6578,789.0537,7.38,-38.04,-9.9
0.6738,789.0746,5.16,-37.98,-10.02
0.6962,789.0947,3.6,-37.62,-10.62
0.7106,789.1157,2.4,-36.9,-11.7
0.7324,789.1356,1.92,-36.3,-13.08
0.751,789.1556,2.52,-36.18,-13.98
0.7683,789.1757,3,-35.82,-15.06
0.7882,789.1956,3.66,-35.22,-15.84
0.8086,789.2156,4.14,-34.56,-16.92
0.8289,789.2356,4.62,-34.26,-17.94
0.8563,789.2556,5.1,-34.2,-18.24
0.8696,789.2756,5.94,-34.02,-18.72
0.8885,789.2957,7.14,-34.38,-18.96
0.9085,789.3157,7.98,-33.96,-18.96
0.9302,789.3356,9.36,-33.3,-19.44
0.9512,789.3566,10.62,-32.76,-19.68
0.9712,789.3766,12.3,-32.34,-19.32
1.0074,789.3966,13.74,-32.04,-18.96
1.0239,789.4166,15.48,-32.04,-18.6
1.0337,789.4376,17.52,-31.74,-17.88
1.0516,789.4576,18.96,-30.96,-17.4
1.072,789.4786,20.88,-30.24,-16.98
1.0978,789.4987,21.96,-29.34,-16.68
1.112,789.5186,22.86,-28.32,-16.92
1.1321,789.5386,23.94,-27,-17.64
1.1519,789.5587,24.9,-25.02,-18.54
1.1724,789.5786,26.34,-23.34,-19.68
1.1962,789.5997,27.24,-21.54,-20.88
1.2225,789.6196,27.36,-19.86,-22.2
1.2368,789.6397,27.18,-18.9,-23.46
1.2525,789.6597,26.04,-17.46,-24.42
1.2772,789.6796,25.26,-16.26,-25.32
1.2958,789.6996,25.44,-15.48,-25.32
1.3162,789.7197,25.86,-14.46,-25.02
1.3324,789.7396,26.88,-13.92,-24.3
1.3529,789.7596,27.66,-14.04,-23.22
1.3737,789.7797,27.84,-14.4,-22.56
1.3963,789.7996,28.14,-15.18,-21.96
1.418,789.8206,27.84,-16.32,-21.12
1.4568,789.8406,27.48,-17.04,-20.34
1.458,789.8607,27.12,-18.54,-18.84
1.4795,789.8806,26.58,-19.86,-17.34
1.4953,789.9006,26.46,-21.66,-15.96
1.5134,789.9207,25.74,-24.36,-14.94
1.5339,789.9407,24.66,-26.34,-14.34
1.5582,789.9606,22.92,-28.86,-14.04
1.5735,789.9807,20.28,-30.84,-13.26
1.6003,790.0007,17.64,-32.16,-12.36
1.6175,790.0217,14.76,-33.66,-11.7
1.636,790.0416,12.18,-34.92,-11.1
1.6588,790.0616,10.14,-35.76,-11.4
1.6747,790.0817,8.28,-36.78,-11.52
1.6947,790.1016,6.72,-36.66,-12.6
1.7198,790.1216,5.52,-36.48,-13.38
1.7354,790.1426,4.5,-35.94,-14.28
1.7554,790.1627,4.26,-35.76,-14.88
1.7797,790.1837,4.38,-35.7,-14.64
1.8102,790.2047,4.02,-35.46,-14.82
1.8222,790.2256,4.14,-35.4,-15.06
1.8414,790.2457,3.42,-34.98,-16.08
1.8609,790.2656,2.52,-35.04,-16.98
1.883,790.2856,1.98,-35.28,-17.4
1.9019,790.3057,1.32,-35.76,-18
1.9186,790.3256,1.62,-35.52,-17.88
1.9392,790.3456,1.92,-35.22,-18.06
1.9599,790.3657,3.12,-34.68,-18.36
1.9813,790.3856,4.44,-34.08,-18.3
2.0088,790.4056,5.34,-33.84,-19.2
2.0232,790.4257,6.6,-33.66,-19.86
2.0429,790.4456,7.92,-33.3,-20.04
2.0915,790.4656,9.48,-32.94,-20.46
2.0963,790.4857,11.28,-32.34,-20.34
2.1049,790.5067,13.62,-31.74,-19.44
2.1214,790.5267,15.72,-31.08,-18.78
2.1418,790.5466,17.7,-30.6,-18
2.161,790.5667,19.56,-30,-16.98
2.1844,790.5866,21.18,-29.22,-16.86
2.201,790.6066,22.44,-28.8,-17.04
2.2242,790.6267,23.34,-27.84,-17.04
2.2393,790.6467,24.42,-26.7,-17.46
2.2598,790.6666,24.9,-25.14,-17.64
2.2798,790.6866,25.5,-23.64,-17.94
2.2995,790.7067,26.22,-22.26,-18.36
2.3202,790.7266,26.94,-20.94,-18.96
2.3425,790.7466,28.14,-19.62,-20.16
2.3637,790.7667,28.62,-17.88,-21.36
2.3835,790.7866,29.04,-16.5,-21.6
2.4004,790.8066,29.1,-15.36,-22.26
2.42,790.8267,28.68,-15.06,-21.9
2.4418,790.8466,28.38,-14.82,-21.54
2.4654,790.8666,28.56,-14.58,-21.9
2.4845,790.8867,28.56,-14.58,-21.42
2.5025,790.9066,28.74,-14.46,-21.72
2.5239,790.9266,29.04,-15.18,-21.24
2.5409,790.9467,28.74,-15.78,-20.52
2.5603,790.9667,28.74,-17.1,-19.74
2.5791,790.9866,28.8,-18.9,-18.66
2.5992,791.0067,28.02,-20.04,-18
2.6209,791.0265,27.12,-21.66,-17.16
2.6391,791.0466,26.16,-23.52,-16.08
2.6598,791.0667,25.5,-24.84,-14.94
2.6801,791.0867,24.84,-26.22,-13.62
2.6996,791.1066,23.94,-28.08,-12.42
2.7221,791.1266,22.8,-29.64,-11.64
2.741,791.1466,21.06,-31.44,-11.28
2.7612,791.1666,19.26,-33.36,-11.46
2.7828,791.1876,17.28,-34.5,-12
2.8026,791.2076,15.06,-35.52,-12.18
2.8241,791.2286,12.54,-35.94,-12.72
2.8463,791.2487,10.44,-36.42,-13.2
2.8671,791.2697,8.4,-36.72,-13.92
2.8875,791.2897,6.78,-36.84,-14.58
2.903,791.3096,5.52,-36.96,-15
2.9235,791.3297,4.2,-37.02,-15.18
2.9428,791.3497,3.54,-36.54,-15.24
2.9627,791.3696,3.06,-36.06,-16.02
2.9832,791.3896,2.64,-36.06,-16.68
3.0049,791.4106,2.34,-35.34,-17.76
3.0249,791.4307,1.98,-35.46,-18.24
3.0458,791.4506,1.32,-35.4,-18.66
3.0716,791.4706,1.14,-34.98,-18.72
3.0885,791.4907,1.2,-34.8,-18.42
3.1076,791.5106,1.38,-34.74,-18.54
3.1291,791.5306,2.1,-34.26,-18.42
3.1436,791.5507,2.76,-34.08,-18.3
3.164,791.5706,4.2,-34.44,-18.48
3.1895,791.5906,5.64,-33.96,-18.42
3.205,791.6107,7.14,-34.02,-18.24
3.2263,791.6306,8.52,-34.02,-18.42
3.2449,791.6517,9.42,-33.36,-18.66
3.2646,791.6716,10.38,-33,-19.38
3.2864,791.6917,11.1,-32.58,-19.98
3.3061,791.7117,11.88,-32.1,-20.04
3.3282,791.7316,12.96,-31.68,-20.1
3.3456,791.7517,14.16,-31.14,-19.62
3.3678,791.7717,15.3,-30.54,-19.86
3.385,791.7916,17.16,-29.58,-20.22
3.4135,791.8116,18.72,-28.26,-20.04
3.4288,791.8317,20.46,-27.18,-20.1
3.445,791.8516,23.34,-25.56,-19.32
3.4672,791.8716,25.8,-23.46,-19.02
3.4859,791.8917,27.6,-21.24,-19.44
3.5046,791.9116,29.46,-18.66,-19.68
3.5251,791.9316,30,-16.5,-19.98
3.5446,791.9517,30,-14.7,-20.28
3.5654,791.9716,30.36,-13.44,-20.28
3.5853,791.9916,29.94,-12.24,-20.58
3.6069,792.0126,30.06,-11.16,-20.64
3.6262,792.0327,30.36,-10.56,-20.88
3.6525,792.0527,30.54,-10.08,-20.58
3.6702,792.0726,30.84,-9.72,-20.28
3.6858,792.0927,31.02,-9.6,-20.04
3.7064,792.1127,30.9,-9.72,-19.44
3.7289,792.1337,31.14,-10.56,-18.66
3.7562,792.1536,31.68,-11.82,-17.94
3.7792,792.1736,31.74,-13.44,-17.4
3.7899,792.1956,31.98,-14.82,-16.68
3.8197,792.2167,31.62,-16.68,-16.38
3.8312,792.2366,30.48,-19.02,-16.5
3.8671,792.2567,28.86,-21.6,-16.98
3.8701,792.2767,26.88,-24.48,-16.86
3.8899,792.2966,24.12,-26.7,-17.4
3.9122,792.3167,22.08,-28.26,-17.34
3.9331,792.3367,19.86,-29.4,-17.34
3.9546,792.3566,17.64,-30.96,-17.94
3.9727,792.3776,15.6,-31.74,-17.64
3.9908,792.3976,13.44,-32.88,-16.74
4.0115,792.4177,11.46,-34.32,-16.02
4.0324,792.4376,9.54,-35.46,-15.12
4.0505,792.4576,7.56,-36.54,-14.64
4.0715,792.4777,5.7,-36.9,-14.64
4.096,792.4976,3.96,-37.14,-14.16
4.1109,792.5176,2.22,-36.72,-14.4
4.1322,792.5377,1.26,-36.36,-14.4
4.1518,792.5584,0.3,-36.54,-14.94
4.1718,792.5786,-0.78,-36.24,-15.48
4.1924,792.5986,-0.72,-35.64,-16.26
4.2166,792.6196,-0.78,-35.46,-17.7
4.2393,792.6397,-0.78,-34.98,-18.66
4.2547,792.6606,-0.54,-34.44,-19.56
4.2741,792.6807,-0.78,-34.26,-20.1
4.2934,792.7006,-1.14,-34.26,-19.92
4.3214,792.7206,-1.14,-34.32,-20.4
4.3344,792.7407,-1.26,-34.02,-21.18
4.3539,792.7606,-1.44,-34.26,-21.6
4.374,792.7806,-0.78,-33.48,-22.02
4.3938,792.8007,-0.06,-33.12,-22.08
4.4217,792.8206,1.14,-33.06,-21.78
4.4441,792.8406,2.64,-32.58,-21.54
4.4564,792.8607,4.02,-32.88,-21.48
4.4771,792.8806,5.52,-32.28,-21.18
4.4948,792.9006,7.02,-32.22,-21
4.5139,792.9207,8.04,-32.16,-20.88
4.5338,792.9407,9.36,-31.62,-20.58
4.5551,792.9606,10.74,-31.8,-20.76
4.574,792.9807,12.12,-31.62,-20.64
4.5939,793.0007,14.1,-31.86,-20.22
4.6179,793.0206,16.2,-31.56,-19.62
4.6359,793.0416,18.18,-30.84,-18.72
4.6558,793.0626,20.22,-29.76,-18.12
4.6763,793.0826,22.44,-27.48,-18.18
4.6987,793.1036,24.6,-25.68,-18.3
4.7172,793.1237,26.58,-22.86,-18.9
4.7384,793.1436,28.08,-19.98,-19.62
4.7563,793.1636,29.46,-17.58,-20.58
4.7764,793.1837,29.94,-15.12,-21.54
4.8033,793.2037,29.82,-13.38,-22.14
4.8192,793.2236,30.18,-12.12,-22.62
