AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.055,788.4069,-1.02198,-0.86071,-0.94379
0.0573,788.4169,-1.25288,-1.01404,-0.87354
0.061,788.427,-1.30786,-1.27304,-0.80084
0.063,788.4369,-1.1918,-1.6078,-0.68111
0.0678,788.4469,-0.95906,-1.69393,-0.71654
0.0691,788.4569,-0.56322,-1.653,-0.86804
0.0713,788.4669,-0.24984,-1.59191,-0.99876
0.0724,788.4769,0.0336,-1.51311,-1.02625
0.0751,788.4869,0.13073,-1.39094,-0.98227
0.0876,788.497,0.13928,-1.29565,-0.95234
0.0957,788.5069,0.15455,-1.09406,-0.86499
0.1124,788.5169,0.12584,-0.98044,-0.68417
0.1142,788.5269,0.05376,-1.23883,-0.49969
0.1423,788.5369,-0.05742,-1.63468,-0.27
0.1436,788.5469,-0.13195,-1.86864,-0.09835
0.1497,788.557,-0.13073,-2.04823,0.03848
0.1653,788.5669,-0.03482,-2.18995,0.03604
0.1699,788.5769,0.15149,-2.23699,-0.03604
0.1757,788.5868,0.34514,-2.58213,-0.17654
0.1869,788.5969,0.65118,-2.86496,-0.45998
0.195,788.6069,0.84971,-2.7495,-0.71838
0.2057,788.617,0.45693,-2.71041,-0.79718
0.2141,788.6269,0.06964,-1.34451,-0.92729
0.2259,788.6369,0.15455,1.46363,-0.8998
0.2377,788.6469,0.22113,2.54731,-0.42455
0.2461,788.6569,0.18815,2.21683,0.14172
0.254,788.6669,0.15272,1.79655,0.41111
0.2735,788.6768,0.13561,1.38483,0.54672
0.2812,788.6869,0.12584,1.13621,0.59987
0.2874,788.6969,0.12095,0.84849,0.68906
0.2964,788.7069,0.07391,0.58399,0.77824
0.3074,788.7169,-0.07391,0.21564,0.84727
0.3139,788.7269,-0.22358,1.50639,1.04641
0.3277,788.7369,-0.18692,1.67866,1.27488
0.3362,788.7469,-0.1912,1.15331,1.36528
0.3456,788.7569,-0.0672,0.83383,1.41476
0.3541,788.7669,0.20403,0.68295,1.43981
0.3676,788.7769,0.62125,0.6408,1.37323
0.3742,788.7869,1.01159,0.78557,1.25777
0.3856,788.7969,1.39827,1.08429,1.11849
0.3942,788.807,1.62063,1.30298,1.05435
0.4058,788.8169,1.77456,1.51495,1.0513
0.4141,788.8269,1.80877,1.58031,1.1301
0.4279,788.8369,1.75807,1.57237,1.26999
0.4372,788.8469,1.67744,1.54427,1.39583
0.4461,788.8569,1.53144,1.507,1.57786
0.4546,788.867,1.40743,1.47219,1.69943
0.4658,788.8769,1.21684,1.4056,1.84726
0.4759,788.8869,1.02442,1.42393,1.95477
0.4856,788.8969,0.80329,1.5913,2.07083
0.4939,788.9069,0.56077,1.8442,2.23027
0.5064,788.9169,0.24435,2.16552,2.43369
0.514,788.927,-0.0843,2.35183,2.53998
0.5278,788.9369,-0.38423,2.1362,2.60229
0.5374,788.9469,-0.59071,1.99203,2.63405
0.5515,788.9567,-0.52779,1.79961,2.71102
0.558,788.9669,-0.12217,2.24676,2.9627
0.5682,788.9769,0.3653,3.04883,3.32677
0.5741,788.987,0.63897,3.52164,3.63526
0.5887,788.9969,0.7196,3.71773,3.89549
0.5948,789.0069,0.49663,3.58883,3.90404
0.6072,789.0169,-0.05498,3.13924,3.62976
0.6163,789.0269,-0.61636,2.63161,3.26935
0.6278,789.0369,-1.37323,2.06595,2.75012
0.6359,789.0479,-1.8552,1.98592,2.37016
0.6592,789.0579,-2.17529,2.00486,1.94805
0.663,789.0689,-2.21378,1.91445,1.54182
0.6753,789.0789,-1.99753,1.76235,1.0684
0.6799,789.0889,-1.69271,1.53755,0.69639
0.7028,789.099,-1.39033,1.21012,0.33475
0.7095,789.1099,-1.25227,0.86071,0.01527
0.7116,789.1199,-1.23578,0.35064,-0.35064
0.7207,789.13,-1.29565,-0.03726,-0.67562
0.7335,789.1399,-1.34635,-0.35308,-0.96578
0.7413,789.1499,-1.35795,-0.67134,-1.20707
0.7517,789.1599,-1.32619,-1.09284,-1.41171
0.7607,789.1699,-1.2254,-1.46424,-1.54793
0.7689,789.1799,-1.02503,-1.8833,-1.69026
0.7771,789.19,-0.78435,-2.18629,-1.82099
0.79,789.1999,-0.42577,-2.48928,-2.03724
0.7971,789.2099,-0.11057,-2.66154,-2.28097
0.8092,789.2199,0.15638,-2.78005,-2.5693
0.8172,789.2299,0.27367,-2.87656,-2.75867
0.83,789.2399,0.34086,-3.02867,-2.9181
0.8379,789.25,0.37263,-3.15756,-2.99263
0.8574,789.2599,0.39034,-3.21743,-3.06593
0.8597,789.2699,0.41722,-3.21437,-3.14107
0.8707,789.2799,0.45082,-3.11847,-3.23636
0.8773,789.2899,0.47709,-2.98224,-3.35915
0.8893,789.2999,0.52657,-2.88695,-3.46422
0.8974,789.3099,0.60048,-2.7715,-3.50759
0.9092,789.32,0.74587,-2.63711,-3.52286
0.9173,789.3299,0.89309,-2.43185,-3.54058
0.9327,789.3399,1.09834,-2.15391,-3.53996
0.9403,789.3509,1.29626,-1.91201,-3.50026
0.953,789.3609,1.45875,-1.81488,-3.43734
0.9601,789.3709,1.66033,-1.78922,-3.34021
0.973,789.3809,1.94072,-1.66278,-3.26019
0.9802,789.3909,2.215,-1.51311,-3.26202
1.0089,789.4009,2.43735,-1.41843,-3.32433
1.0161,789.4109,2.43735,-1.41965,-3.38725
1.0251,789.4209,2.09954,-1.56748,-3.39885
