AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0638,5778.8081,6.7,-8.4,-17.5
0.0667,5778.8281,6.7,-8.4,-17.5
0.0701,5778.8481,6.7,-8.4,-17.6
0.0726,5778.8681,6.6,-8.3,-17.6
0.0751,5778.888,6.6,-8.2,-17.7
0.096,5778.908,6.6,-8.1,-17.8
0.113,5778.928,6.5,-8,-17.9
0.157,5778.948,6.5,-7.9,-17.9
0.1586,5778.968,6.4,-7.7,-18
0.1711,5778.988,6.3,-7.6,-18.1
0.1926,5779.008,6.3,-7.4,-18.4
0.2111,5779.028,6.2,-7.3,-18.5
0.2316,5779.048,6,-7.1,-18.8
0.2564,5779.068,5.7,-6.9,-18.9
0.2824,5779.088,5.4,-6.6,-19.1
0.2909,5779.108,5.2,-6.4,-19.3
0.3129,5779.128,5,-6.1,-19.4
0.3361,5779.148,4.7,-5.9,-19.6
0.3512,5779.168,4.5,-5.6,-19.7
0.3731,5779.188,4.2,-5.4,-19.8
0.3943,5779.208,3.9,-5.2,-19.8
0.4107,5779.228,3.7,-4.9,-19.9
0.433,5779.248,3.4,-4.8,-20
0.4508,5779.268,3.2,-4.6,-20.1
0.4709,5779.288,2.9,-4.5,-20.1
0.4957,5779.3079,2.6,-4.3,-20.1
0.5125,5779.3279,2.4,-4.2,-20.2
0.5507,5779.3479,2.2,-4.1,-20.2
0.5592,5779.3679,2,-4,-20.3
0.5781,5779.3879,1.8,-4,-20.2
0.5926,5779.4079,1.6,-3.9,-20.2
0.6128,5779.4279,1.4,-3.9,-20.3
0.6321,5779.4479,1.2,-3.9,-20.4
0.654,5779.4679,1,-4,-20.5
0.6737,5779.4879,1,-4,-20.4
0.6926,5779.5079,0.9,-4.1,-20.4
0.7126,5779.5279,0.8,-4.2,-20.4
0.7344,5779.5479,0.7,-4.2,-20.4
0.7592,5779.5679,0.7,-4.3,-20.3
0.7796,5779.5879,0.7,-4.4,-20.3
0.7996,5779.6079,0.8,-4.5,-20.3
0.8183,5779.6279,0.9,-4.6,-20.2
0.8316,5779.6479,1.1,-4.6,-20.2
0.8531,5779.6679,1.3,-4.5,-20
0.8939,5779.6879,1.5,-4.5,-20
0.9005,5779.7079,1.8,-4.4,-19.8
0.9182,5779.7279,2.1,-4.3,-19.5
0.9358,5779.7479,2.4,-4.2,-19.3
0.9602,5779.768,2.7,-4,-19.1
0.9765,5779.788,3,-3.9,-18.9
1.0057,5779.808,3.4,-3.7,-18.8
1.0224,5779.8281,3.8,-3.5,-18.7
1.0358,5779.8481,4.2,-3.2,-18.5
1.0547,5779.8681,4.5,-3,-18.5
1.0773,5779.8882,4.8,-2.7,-18.6
1.0939,5779.9083,5,-2.3,-18.5
1.1166,5779.9283,5.1,-2.1,-18.4
1.1353,5779.9484,5,-2,-18.4
1.1548,5779.9685,4.9,-1.9,-18.6
1.173,5779.9885,4.8,-1.9,-18.7
1.1945,5780.0086,4.6,-2,-18.9
1.2166,5780.0286,4.4,-2.2,-19.1
1.2413,5780.0487,4.2,-2.4,-19.3
1.2624,5780.0688,3.8,-2.8,-19.4
1.2859,5780.0888,3.2,-3.6,-19.8
1.2971,5780.1089,2.3,-4.5,-20.3
1.3232,5780.1289,1.9,-5.3,-19.9
1.3382,5780.149,1.5,-6.2,-19.7
1.353,5780.1691,1.3,-6.9,-20.2
1.3727,5780.1891,1.3,-7.1,-20.5
1.3943,5780.2092,1,-7.2,-20.2
1.413,5780.2293,0.9,-7.1,-20.3
1.4333,5780.2493,0.9,-7.5,-20.4
1.4566,5780.2694,0.7,-8,-20.3
1.4781,5780.2894,0.6,-8.3,-20.3
1.516,5780.3095,0.5,-8.5,-20.5
1.5182,5780.3295,0.5,-8.6,-20.6
1.5377,5780.3495,0.5,-8.6,-20.7
1.554,5780.3696,0.4,-8.5,-20.8
1.5778,5780.3896,0.5,-8.2,-20.8
1.5933,5780.4096,0.6,-7.6,-20.8
1.6171,5780.4296,0.8,-6.4,-21.1
1.635,5780.4497,1,-5.4,-21.2
