AppTimestamp(s),MAC,RSSI
0.1597,BE:AC:20:23:00:03,-83
0.3339,BE:AC:20:23:00:03,-83
0.3637,BE:AC:20:23:00:02,-90
0.8619,BE:AC:20:23:00:06,-96
0.8913,BE:AC:20:23:00:04,-73
1.1085,BE:AC:20:23:00:04,-67
1.1386,BE:AC:20:23:00:03,-81
1.3341,BE:AC:20:23:00:04,-62
1.3813,BE:AC:20:23:00:02,-87
1.3887,BE:AC:20:23:00:03,-73
1.5006,BE:AC:20:23:00:04,-59
1.5686,BE:AC:20:23:00:03,-86
1.692,BE:AC:20:23:00:04,-76
1.7683,BE:AC:20:23:00:02,-85
1.9098,BE:AC:20:23:00:04,-63
1.9588,BE:AC:20:23:00:02,-87
1.9852,BE:AC:20:23:00:03,-84
2.1492,BE:AC:20:23:00:04,-65
2.1763,BE:AC:20:23:00:02,-80
2.2021,BE:AC:20:23:00:03,-88
2.356,BE:AC:20:23:00:02,-92
2.3717,BE:AC:20:23:00:03,-76
2.5723,BE:AC:20:23:00:02,-84
2.7421,BE:AC:20:23:00:04,-65
2.8598,BE:AC:20:23:00:03,-89
2.8684,BE:AC:20:23:00:05,-93
2.9198,BE:AC:20:23:00:04,-73
2.9707,BE:AC:20:23:00:02,-86
2.9936,BE:AC:20:23:00:03,-89
3.1915,BE:AC:20:23:00:03,-87
3.3733,BE:AC:20:23:00:04,-73
4.1629,BE:AC:20:23:00:06,-95
4.1827,BE:AC:20:23:00:04,-65
4.2154,BE:AC:20:23:00:03,-81
4.3798,BE:AC:20:23:00:04,-59
4.4023,BE:AC:20:23:00:02,-78
4.4251,BE:AC:20:23:00:03,-91
4.6198,BE:AC:20:23:00:03,-86
4.8116,BE:AC:20:23:00:04,-69
4.8419,BE:AC:20:23:00:03,-81
4.992,BE:AC:20:23:00:04,-67
5.0284,BE:AC:20:23:00:02,-88
5.1906,BE:AC:20:23:00:04,-76
5.2312,BE:AC:20:23:00:02,-84
5.2555,BE:AC:20:23:00:03,-81
5.4249,BE:AC:20:23:00:02,-88
5.4445,BE:AC:20:23:00:03,-87
5.6162,BE:AC:20:23:00:04,-67
5.6358,BE:AC:20:23:00:02,-82
5.6471,BE:AC:20:23:00:03,-90
5.7825,BE:AC:20:23:00:06,-98
5.7991,BE:AC:20:23:00:04,-66
5.8489,BE:AC:20:23:00:02,-88
5.8757,BE:AC:20:23:00:03,-85
6.0249,BE:AC:20:23:00:04,-59
6.0942,BE:AC:20:23:00:02,-79
6.2117,BE:AC:20:23:00:04,-62
6.2691,BE:AC:20:23:00:03,-75
6.4189,BE:AC:20:23:00:04,-68
6.4548,BE:AC:20:23:00:02,-87
6.655,BE:AC:20:23:00:04,-73
6.8466,BE:AC:20:23:00:04,-70
7.0379,BE:AC:20:23:00:04,-65
7.0606,BE:AC:20:23:00:02,-82
7.2334,BE:AC:20:23:00:04,-71
7.4989,BE:AC:20:23:00:02,-84
8.0392,BE:AC:20:23:00:06,-96
8.0592,BE:AC:20:23:00:04,-66
8.1019,BE:AC:20:23:00:03,-82
8.2571,BE:AC:20:23:00:04,-64
8.3194,BE:AC:20:23:00:02,-81
8.3278,BE:AC:20:23:00:03,-79
8.4505,BE:AC:20:23:00:04,-77
8.5199,BE:AC:20:23:00:02,-85
8.6765,BE:AC:20:23:00:04,-66
8.8745,BE:AC:20:23:00:04,-64
8.9592,BE:AC:20:23:00:02,-88
8.9654,BE:AC:20:23:00:03,-88
9.1221,BE:AC:20:23:00:02,-82
9.1631,BE:AC:20:23:00:03,-89
9.2724,BE:AC:20:23:00:04,-73
9.318,BE:AC:20:23:00:02,-83
9.3551,BE:AC:20:23:00:03,-80
9.5318,BE:AC:20:23:00:02,-89
9.5468,BE:AC:20:23:00:03,-90
9.7314,BE:AC:20:23:00:04,-75
9.7538,BE:AC:20:23:00:02,-86
9.7594,BE:AC:20:23:00:03,-82
9.8996,BE:AC:20:23:00:04,-64
9.9527,BE:AC:20:23:00:02,-87
9.9786,BE:AC:20:23:00:03,-77
10.0883,BE:AC:20:23:00:04,-68
10.1341,BE:AC:20:23:00:02,-84
10.1713,BE:AC:20:23:00:03,-85
10.3409,BE:AC:20:23:00:04,-63
10.3543,BE:AC:20:23:00:02,-87
10.3715,BE:AC:20:23:00:03,-92
10.5314,BE:AC:20:23:00:04,-63
10.7727,BE:AC:20:23:00:02,-81
10.9031,BE:AC:20:23:00:04,-68
10.9723,BE:AC:20:23:00:03,-81
11.3829,BE:AC:20:23:00:02,-83
11.5813,BE:AC:20:23:00:02,-82
12.1217,BE:AC:20:23:00:04,-63
12.1842,BE:AC:20:23:00:02,-81
12.2239,BE:AC:20:23:00:03,-81
12.3399,BE:AC:20:23:00:04,-65
12.3867,BE:AC:20:23:00:02,-91
12.857,BE:AC:20:23:00:03,-92
12.9417,BE:AC:20:23:00:04,-62
12.9844,BE:AC:20:23:00:02,-83
13.0365,BE:AC:20:23:00:03,-85
13.1515,BE:AC:20:23:00:04,-63
13.2012,BE:AC:20:23:00:02,-78
13.2298,BE:AC:20:23:00:03,-86
13.378,BE:AC:20:23:00:04,-70
13.4019,BE:AC:20:23:00:02,-84
13.4433,BE:AC:20:23:00:03,-78
13.5582,BE:AC:20:23:00:04,-69
13.6687,BE:AC:20:23:00:03,-87
13.8491,BE:AC:20:23:00:03,-87
13.9612,BE:AC:20:23:00:04,-67
14.0307,BE:AC:20:23:00:02,-83
14.0511,BE:AC:20:23:00:03,-78
14.1685,BE:AC:20:23:00:04,-66
14.2109,BE:AC:20:23:00:02,-84
14.2517,BE:AC:20:23:00:03,-84
14.3685,BE:AC:20:23:00:04,-66
14.4198,BE:AC:20:23:00:02,-85
14.4555,BE:AC:20:23:00:03,-84
14.5881,BE:AC:20:23:00:04,-79
14.6714,BE:AC:20:23:00:02,-87
14.7697,BE:AC:20:23:00:04,-67
14.8391,BE:AC:20:23:00:02,-80
14.8716,BE:AC:20:23:00:03,-77
14.9766,BE:AC:20:23:00:04,-69
15.0376,BE:AC:20:23:00:02,-85
15.1721,BE:AC:20:23:00:05,-96
15.2028,BE:AC:20:23:00:04,-71
15.4097,BE:AC:20:23:00:06,-95
15.8743,BE:AC:20:23:00:02,-77
15.9977,BE:AC:20:23:00:04,-63
16.2437,BE:AC:20:23:00:04,-62
16.6822,BE:AC:20:23:00:04,-61
16.7263,BE:AC:20:23:00:03,-85
16.8199,BE:AC:20:23:00:04,-62
16.9127,BE:AC:20:23:00:03,-83
16.9228,BE:AC:20:23:00:02,-84
17.0282,BE:AC:20:23:00:04,-71
17.2412,BE:AC:20:23:00:04,-68
17.2973,BE:AC:20:23:00:02,-88
17.518,BE:AC:20:23:00:03,-89
17.6763,BE:AC:20:23:00:04,-63
17.7145,BE:AC:20:23:00:03,-89
17.7222,BE:AC:20:23:00:02,-85
17.8632,BE:AC:20:23:00:04,-72
17.9087,BE:AC:20:23:00:03,-87
17.9347,BE:AC:20:23:00:02,-87
18.1256,BE:AC:20:23:00:03,-87
18.132,BE:AC:20:23:00:02,-88
18.2665,BE:AC:20:23:00:04,-85
18.3248,BE:AC:20:23:00:03,-81
18.3407,BE:AC:20:23:00:02,-92
18.4832,BE:AC:20:23:00:04,-59
18.5457,BE:AC:20:23:00:03,-85
18.7183,BE:AC:20:23:00:04,-68
18.7336,BE:AC:20:23:00:03,-84
18.7448,BE:AC:20:23:00:02,-75
18.9144,BE:AC:20:23:00:04,-59
18.9283,BE:AC:20:23:00:03,-81
18.9334,BE:AC:20:23:00:02,-85
19.1092,BE:AC:20:23:00:04,-85
19.2985,BE:AC:20:23:00:04,-60
19.5792,BE:AC:20:23:00:02,-86
20.7188,BE:AC:20:23:00:04,-52
20.78,BE:AC:20:23:00:02,-81
20.9958,BE:AC:20:23:00:03,-83
21.0026,BE:AC:20:23:00:02,-80
21.1534,BE:AC:20:23:00:04,-66
21.1648,BE:AC:20:23:00:06,-93
21.1858,BE:AC:20:23:00:03,-84
21.2042,BE:AC:20:23:00:02,-79
21.3717,BE:AC:20:23:00:04,-64
21.3996,BE:AC:20:23:00:03,-75
21.5411,BE:AC:20:23:00:04,-67
21.5647,BE:AC:20:23:00:06,-94
21.5999,BE:AC:20:23:00:02,-82
21.7519,BE:AC:20:23:00:04,-64
21.9447,BE:AC:20:23:00:04,-65
22.3608,BE:AC:20:23:00:04,-73
22.4364,BE:AC:20:23:00:03,-82
22.4539,BE:AC:20:23:00:02,-91
22.6415,BE:AC:20:23:00:03,-81
22.6467,BE:AC:20:23:00:02,-87
22.7671,BE:AC:20:23:00:04,-75
22.8322,BE:AC:20:23:00:03,-91
22.8405,BE:AC:20:23:00:02,-85
22.9897,BE:AC:20:23:00:04,-78
23.0648,BE:AC:20:23:00:03,-78
23.0744,BE:AC:20:23:00:02,-82
23.6323,BE:AC:20:23:00:04,-66
23.7969,BE:AC:20:23:00:04,-67
24.2005,BE:AC:20:23:00:04,-66
24.2576,BE:AC:20:23:00:03,-83
24.4126,BE:AC:20:23:00:04,-63
24.8712,BE:AC:20:23:00:06,-94
24.9288,BE:AC:20:23:00:02,-83
25.0173,BE:AC:20:23:00:04,-61
25.0835,BE:AC:20:23:00:03,-83
25.1251,BE:AC:20:23:00:02,-90
25.2136,BE:AC:20:23:00:04,-66
25.2727,BE:AC:20:23:00:06,-94
25.2918,BE:AC:20:23:00:03,-84
25.309,BE:AC:20:23:00:02,-83
25.4258,BE:AC:20:23:00:04,-70
25.4768,BE:AC:20:23:00:03,-83
25.6408,BE:AC:20:23:00:04,-61
25.6996,BE:AC:20:23:00:03,-86
25.7384,BE:AC:20:23:00:02,-86
25.823,BE:AC:20:23:00:04,-72
25.8945,BE:AC:20:23:00:03,-77
25.9284,BE:AC:20:23:00:02,-86
26.0328,BE:AC:20:23:00:04,-61
26.0988,BE:AC:20:23:00:03,-77
26.2404,BE:AC:20:23:00:04,-61
26.3037,BE:AC:20:23:00:03,-81
26.3438,BE:AC:20:23:00:02,-83
26.4519,BE:AC:20:23:00:04,-83
26.498,BE:AC:20:23:00:03,-91
26.5493,BE:AC:20:23:00:02,-79
26.6728,BE:AC:20:23:00:04,-67
26.7043,BE:AC:20:23:00:03,-92
26.757,BE:AC:20:23:00:02,-83
26.8585,BE:AC:20:23:00:04,-68
26.9011,BE:AC:20:23:00:03,-81
26.9855,BE:AC:20:23:00:02,-87
27.4717,BE:AC:20:23:00:04,-69
28.2941,BE:AC:20:23:00:04,-63
28.3373,BE:AC:20:23:00:03,-75
28.3847,BE:AC:20:23:00:02,-88
28.5008,BE:AC:20:23:00:04,-65
28.5446,BE:AC:20:23:00:03,-81
28.5939,BE:AC:20:23:00:02,-82
28.7312,BE:AC:20:23:00:04,-71
28.7539,BE:AC:20:23:00:03,-81
28.9216,BE:AC:20:23:00:04,-64
28.9628,BE:AC:20:23:00:03,-92
28.9775,BE:AC:20:23:00:06,-92
29,BE:AC:20:23:00:02,-87
29.1269,BE:AC:20:23:00:04,-64
29.1586,BE:AC:20:23:00:03,-88
29.1738,BE:AC:20:23:00:06,-92
29.2075,BE:AC:20:23:00:02,-91
