AppTimestamp(s),MAC,Frequency,RSSI
2.7726,20:23:00:00:00:69,2422,-49
2.7726,20:23:00:00:00:65,2437,-53
2.7726,20:23:00:00:00:12,2417,-63
2.7726,20:23:00:00:00:73,2437,-68
2.7726,20:23:00:00:00:15,2452,-72
2.7726,20:23:00:00:00:55,2427,-72
2.7726,20:23:00:00:00:82,2462,-73
2.7726,20:23:00:00:00:44,2462,-74
2.7726,20:23:00:00:00:45,2412,-77
2.7726,20:23:00:00:00:90,2437,-78
2.7726,20:23:00:00:01:58,2462,-79
2.7726,20:23:00:00:00:01,2437,-80
2.7726,20:23:00:00:00:88,2462,-81
2.7726,20:23:00:00:01:27,5500,-81
2.7726,20:23:00:00:01:21,5500,-82
2.7726,20:23:00:00:01:20,5500,-83
2.7726,20:23:00:00:01:19,5500,-83
2.7726,20:23:00:00:00:79,5200,-84
2.7726,20:23:00:00:01:15,5500,-84
2.7726,20:23:00:00:01:16,5500,-84
2.7726,20:23:00:00:00:80,5200,-85
2.7726,20:23:00:00:02:54,5500,-86
2.7726,20:23:00:00:01:60,2412,-88
2.7726,20:23:00:00:01:66,5240,-89
2.7726,20:23:00:00:01:11,5240,-90
6.5613,20:23:00:00:00:69,2422,-48
6.5613,20:23:00:00:00:65,2437,-49
6.5613,20:23:00:00:00:12,2417,-63
6.5613,20:23:00:00:00:73,2437,-70
6.5613,20:23:00:00:00:44,2462,-73
6.5613,20:23:00:00:00:15,2452,-73
6.5613,20:23:00:00:00:82,2462,-73
6.5613,20:23:00:00:00:55,2427,-74
6.5613,20:23:00:00:00:90,2437,-75
6.5613,20:23:00:00:00:88,2462,-75
6.5613,20:23:00:00:00:45,2412,-78
6.5613,20:23:00:00:00:01,2437,-78
6.5613,20:23:00:00:01:19,5500,-81
6.5613,20:23:00:00:01:21,5500,-82
6.5613,20:23:00:00:01:15,5500,-82
6.5613,20:23:00:00:01:16,5500,-82
6.5613,20:23:00:00:01:27,5500,-82
6.5613,20:23:00:00:00:79,5200,-83
6.5613,20:23:00:00:01:58,2462,-83
6.5613,20:23:00:00:00:80,5200,-84
6.5613,20:23:00:00:01:18,2462,-89
6.5613,20:23:00:00:01:47,2462,-89
6.5613,20:23:00:00:01:45,2462,-90
6.5613,20:23:00:00:01:54,2462,-92
10.5701,20:23:00:00:00:65,2437,-48
10.5701,20:23:00:00:00:69,2422,-50
10.5701,20:23:00:00:00:12,2417,-64
10.5701,20:23:00:00:00:73,2437,-70
10.5701,20:23:00:00:00:15,2452,-71
10.5701,20:23:00:00:00:90,2437,-72
10.5701,20:23:00:00:00:55,2427,-72
10.5701,20:23:00:00:00:44,2462,-73
10.5701,20:23:00:00:00:82,2462,-74
10.5701,20:23:00:00:00:88,2462,-74
10.5701,20:23:00:00:00:45,2412,-76
10.5701,20:23:00:00:00:01,2437,-80
10.5701,20:23:00:00:01:27,5500,-82
10.5701,20:23:00:00:01:16,5500,-83
10.5701,20:23:00:00:01:19,5500,-84
10.5701,20:23:00:00:01:15,5500,-85
10.5701,20:23:00:00:01:47,2462,-85
10.5701,20:23:00:00:03:25,2437,-85
10.5701,20:23:00:00:00:80,5200,-86
10.5701,20:23:00:00:01:18,2462,-86
10.5701,20:23:00:00:01:45,2462,-86
10.5701,20:23:00:00:01:20,5500,-87
10.5701,20:23:00:00:00:09,5200,-88
10.5701,20:23:00:00:01:66,5240,-89
14.6108,20:23:00:00:00:65,2437,-48
14.6108,20:23:00:00:00:69,2422,-48
14.6108,20:23:00:00:00:15,2452,-67
14.6108,20:23:00:00:00:73,2437,-68
14.6108,20:23:00:00:00:55,2427,-68
14.6108,20:23:00:00:00:82,2462,-70
14.6108,20:23:00:00:00:12,2417,-71
14.6108,20:23:00:00:00:88,2462,-73
14.6108,20:23:00:00:00:01,2437,-74
14.6108,20:23:00:00:00:90,2437,-75
14.6108,20:23:00:00:00:45,2412,-80
14.6108,20:23:00:00:01:58,2462,-80
14.6108,20:23:00:00:01:01,2462,-81
14.6108,20:23:00:00:00:79,5200,-84
14.6108,20:23:00:00:00:80,5200,-85
14.6108,20:23:00:00:01:15,5500,-85
14.6108,20:23:00:00:01:19,5500,-85
14.6108,20:23:00:00:01:21,5500,-86
14.6108,20:23:00:00:01:27,5500,-86
14.6108,20:23:00:00:01:20,5500,-87
14.6108,20:23:00:00:01:16,5500,-87
14.6108,20:23:00:00:01:11,5240,-91
18.6186,20:23:00:00:00:69,2422,-46
18.6186,20:23:00:00:00:65,2437,-53
18.6186,20:23:00:00:00:12,2417,-63
18.6186,20:23:00:00:00:73,2437,-66
18.6186,20:23:00:00:00:55,2427,-69
18.6186,20:23:00:00:00:88,2462,-74
18.6186,20:23:00:00:00:90,2437,-75
