AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.06,85156.5365,-0.58032,-0.16493,-0.36163
0.0633,85156.5465,-0.53512,-0.13439,-0.32498
0.0693,85156.5565,-0.44227,-0.15821,-0.32987
0.0721,85156.5665,-0.33048,-0.23946,-0.3598
0.0763,85156.5765,-0.26267,-0.26634,-0.39767
0.0786,85156.5865,-0.22846,-0.25045,-0.42638
0.0826,85156.5965,-0.25045,-0.24801,-0.42883
0.0849,85156.6065,-0.3091,-0.27122,-0.38301
0.0891,85156.6165,-0.33842,-0.27611,-0.3934
0.0906,85156.6265,-0.37018,-0.27611,-0.41844
0.0935,85156.6373,-0.39279,-0.25412,-0.38301
0.1142,85156.6475,-0.40195,-0.22358,-0.33842
0.1194,85156.6575,-0.40256,-0.15944,-0.31032
0.124,85156.6674,-0.38851,-0.09285,-0.30177
0.1496,85156.6774,-0.37751,-0.0171,-0.27733
0.1508,85156.6875,-0.36652,0.05376,-0.24801
0.1523,85156.6975,-0.35247,0.09224,-0.20708
0.1646,85156.7075,-0.27917,0.07575,-0.16677
0.1796,85156.7175,-0.17898,0.00611,-0.13867
0.1889,85156.7274,-0.07453,-0.16921,-0.11179
0.1941,85156.7375,-0.05253,-0.36224,-0.10263
0.2043,85156.7475,-0.09713,-0.52718,-0.13806
0.2126,85156.7575,-0.16249,-0.6127,-0.19609
0.2261,85156.7675,-0.26084,-0.686,-0.28527
0.2373,85156.7775,-0.39156,-0.75198,-0.37507
0.2463,85156.7875,-0.52412,-0.90225,-0.45387
0.2526,85156.7975,-0.56261,-1.00243,-0.51007
0.2736,85156.8075,-0.57788,-1.06779,-0.54245
0.2814,85156.8175,-0.54489,-1.09956,-0.56077
0.2904,85156.8275,-0.46914,-1.05924,-0.58765
0.2935,85156.8375,-0.38362,-0.92546,-0.60292
0.3039,85156.8475,-0.35003,-0.76419,-0.61758
0.3125,85156.8575,-0.43127,-0.64324,-0.68783
0.3293,85156.8674,-0.61881,-0.68906,-0.87109
0.3361,85156.8775,-0.83689,-0.8937,-1.0684
0.3569,85156.8875,-0.95173,-1.36712,-1.29015
0.36,85156.8975,-0.8998,-1.7709,-1.44836
0.3679,85156.9075,-0.70372,-2.1423,-1.56748
0.3743,85156.9175,-0.48503,-2.25959,-1.62124
0.3843,85156.9274,-0.10018,-2.17285,-1.79167
0.3947,85156.9375,-0.09896,-2.54059,-1.75502
0.4037,85156.9475,-0.73854,-2.51127,-1.59986
0.4166,85156.9575,-1.5009,-1.94988,-1.55954
0.4237,85156.9675,-1.99081,-1.93522,-1.35368
0.432,85156.9775,-2.2712,-1.9902,-1.10811
0.4436,85156.9874,-2.31212,-1.85703,-0.82345
0.4523,85156.9974,-2.15208,-1.73486,-0.62553
0.4648,85157.0075,-1.83809,-1.68599,-0.46609
0.4725,85157.0175,-1.54366,-1.50456,-0.55344
0.4845,85157.0275,-1.35001,-1.23089,-0.67867
0.4926,85157.0375,-1.33413,-0.90164,-0.68967
0.5067,85157.0475,-1.59741,-0.71777,-0.42699
0.5259,85157.0575,-1.89918,-0.61392,-0.0226
0.5406,85157.0675,-2.16185,-0.08002,0.44288
0.5559,85157.0775,-2.38848,0.53512,0.71227
0.5575,85157.0875,-2.73912,1.19791,0.93707
0.5612,85157.0975,-3.04761,1.50029,1.01404
0.579,85157.1075,-3.24247,1.58703,0.92424
0.5815,85157.1173,-3.29684,1.64995,0.80573
0.5899,85157.1275,-3.34937,1.49906,0.80634
0.5945,85157.1375,-3.36526,1.20463,0.82589
0.6043,85157.1475,-3.1991,0.70983,0.8265
0.6122,85157.1575,-2.83075,0.25901,0.78069
0.6287,85157.1675,-2.03052,0.04581,0.67012
0.6322,85157.1775,-1.06596,0.10507,0.53573
0.6508,85157.1875,0.19853,0.26084,0.2755
0.6545,85157.1975,1.32008,0.26756,-0.07147
0.6651,85157.2075,2.29074,0.04704,-0.41783
0.6726,85157.2175,3.07448,-0.47159,-0.66157
0.685,85157.2275,3.72689,-1.2987,-0.8039
0.6926,85157.2375,4.12945,-1.99692,-0.83566
0.7064,85157.2475,4.3799,-2.5412,-0.78435
0.7139,85157.2585,4.37257,-2.89856,-0.70005
0.7271,85157.2685,4.29805,-1.94805,-0.39095
0.7345,85157.2785,4.00605,-1.96821,-0.09774
0.7479,85157.2885,3.38908,-1.77273,0.06353
0.7567,85157.2983,2.62977,-1.4728,0.15149
0.7661,85157.3085,1.65972,-1.3097,0.07391
0.7742,85157.3185,0.85216,-1.02076,-0.18692
0.7919,85157.3285,0.18143,-0.49847,-0.4667
0.7978,85157.3385,-0.07453,-0.09346,-0.54917
0.8053,85157.3485,0.0391,0.3262,-0.43066
0.8134,85157.3585,0.4893,0.67623,-0.17532
0.8257,85157.3685,1.1973,0.96761,0.12523
0.8333,85157.3785,1.81366,1.07085,0.31093
0.8451,85157.3885,2.57541,1.15331,0.49541
0.8533,85157.3985,3.18811,1.1527,0.68234
0.8696,85157.4085,3.74399,1.15881,0.88026
0.8743,85157.4195,4.05187,1.16309,1.00121
0.8872,85157.4295,4.1606,1.06107,1.00487
0.8953,85157.4395,4.0366,0.81856,0.82589
0.9077,85157.4495,3.71101,0.34636,0.41111
0.9142,85157.4595,3.42268,-0.29993,0.2138
0.9257,85157.4695,3.08976,-1.248,0.35736
0.9339,85157.4794,2.89306,-1.57909,-0.01405
0.9457,85157.4894,2.5748,-1.30298,-0.54367
0.9541,85157.4995,1.71226,-0.54123,-0.49969
0.9657,85157.5095,0.53634,0.3091,0.22724
0.9738,85157.5193,-0.17715,1.83626,1.13438
0.9866,85157.5305,-0.66462,3.28218,1.81732
0.995,85157.5405,-0.83566,3.5925,2.03479
1.0066,85157.5504,-0.95784,3.57662,2.14047
1.0151,85157.5605,-1.04397,3.52042,2.16185
1.0266,85157.5704,-1.1918,3.50148,2.3781
1.0351,85157.5805,-1.38972,3.48743,2.71285
1.0497,85157.5905,-1.57725,3.42756,3.12885
1.0584,85157.6005,-1.70065,3.29501,3.58883
1.07,85157.6105,-1.65117,3.04089,4.06775
1.0765,85157.6205,-1.47524,2.84175,4.34508
