AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
62.3527,49.461133589678,11.111310906195,-2
69.5165,49.461113340427,11.111229530531,-2
77.4959,49.461176340101,11.111193054533,-2
91.7037,49.461131579896,11.111006458661,-2
97.9225,49.46117818141,11.110978327932,-2
102.2572,49.46121844118,11.11095482278,-2
106.641,49.461243515128,11.110917153464,-2
113.5001,49.461212163005,11.110851903311,-2
145.8839,49.461212163005,11.110851903311,-2
152.1384,49.461243515128,11.110917153464,-2
156.4557,49.46121844118,11.11095482278,-2
161.3,49.46117818141,11.110978327932,-2
166.8178,49.461131579896,11.111006458661,-2
182.1403,49.461176340101,11.111193054533,-2
189.9682,49.461113340427,11.111229530531,-2
197.0765,49.461133589678,11.111310906195,-2
