AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0646,85156.5475,-2.05422,7.34541,7.2688
0.0733,85156.5675,-1.84832,7.49864,7.17063
0.0797,85156.5875,-1.53229,7.12036,6.76841
0.086,85156.6075,-1.26893,6.71813,6.49307
0.0915,85156.6275,-1.70946,6.87854,6.61997
0.115,85156.6486,-2.1045,6.65828,6.99107
0.1246,85156.6685,-2.03986,6.61997,7.47949
0.1511,85156.6885,-1.97043,6.4404,7.43878
0.165,85156.7086,-1.88903,6.48589,7.54892
0.1895,85156.7285,-1.57299,6.49068,6.4835
0.2048,85156.7485,-1.18513,6.76362,5.41568
0.2269,85156.7686,-1.06542,7.10838,5.38217
0.2471,85156.7885,-1.2402,6.76841,5.39892
0.2744,85156.8085,-1.36469,6.1531,6.67982
0.2921,85156.8285,-1.12767,6.09564,8.38928
0.3044,85156.8485,-0.60573,6.1531,8.03255
0.3298,85156.8685,-0.03352,7.02459,5.41568
0.3574,85156.8885,-0.08859,6.94318,5.07331
0.3683,85156.9085,-0.94571,5.72454,7.50822
0.3847,85156.9285,-0.47405,4.8315,7.80749
0.4041,85156.9485,-1.46765,3.91931,4.06775
0.424,85156.9685,-1.77889,1.42216,4.01986
0.444,85156.9885,-1.91776,0.44053,8.41323
0.4657,85157.0085,-1.69988,0.7829,9.97185
0.4852,85157.0285,-0.17478,1.30245,9.26795
0.5196,85157.0485,-0.79966,-0.76854,6.92164
0.5418,85157.0685,-0.27294,1.02232,9.29429
0.5585,85157.0886,1.87705,3.68468,9.25838
0.5798,85157.1085,5.48272,3.78044,10.91517
0.5907,85157.1285,2.71742,3.1795,10.56561
0.6048,85157.1486,2.59771,3.55539,12.29662
0.629,85157.1685,2.12845,4.52504,18.48563
0.6517,85157.1885,3.05261,5.43723,21.30121
0.666,85157.2086,1.77889,5.67426,18.8711
0.6857,85157.2285,-1.10612,5.60961,15.6509
0.7076,85157.2485,-2.54743,5.43484,13.80497
0.7282,85157.2695,-5.25527,3.82354,18.7466
0.7491,85157.2895,-3.76847,5.15711,9.46907
0.7712,85157.3095,-3.21062,7.04614,7.18261
0.7929,85157.3295,-1.91536,5.87298,11.25035
0.8061,85157.3495,-4.05578,3.304,16.74984
0.8264,85157.3695,-6.82108,1.72383,18.15763
