AppTimestamp(s),MAC,RSSI
0.1407,BE:AC:20:23:00:02,-73
0.3432,BE:AC:20:23:00:02,-73
2.2265,BE:AC:20:23:00:02,-79
2.4154,BE:AC:20:23:00:02,-73
2.4976,BE:AC:20:23:00:04,-98
2.8109,BE:AC:20:23:00:02,-78
4.2426,BE:AC:20:23:00:02,-75
4.6624,BE:AC:20:23:00:02,-87
6.3111,BE:AC:20:23:00:02,-78
6.4908,BE:AC:20:23:00:02,-90
6.7065,BE:AC:20:23:00:02,-83
6.8143,BE:AC:20:23:00:04,-95
8.3386,BE:AC:20:23:00:02,-77
8.7481,BE:AC:20:23:00:02,-90
10.578,BE:AC:20:23:00:02,-72
10.7961,BE:AC:20:23:00:02,-71
12.2367,BE:AC:20:23:00:02,-74
12.4296,BE:AC:20:23:00:02,-73
12.6558,BE:AC:20:23:00:02,-73
12.855,BE:AC:20:23:00:02,-77
13.1738,BE:AC:20:23:00:04,-103
13.2681,BE:AC:20:23:00:02,-72
14.2958,BE:AC:20:23:00:02,-76
14.6884,BE:AC:20:23:00:02,-80
14.8205,BE:AC:20:23:00:04,-98
14.8863,BE:AC:20:23:00:02,-75
16.324,BE:AC:20:23:00:02,-68
16.5328,BE:AC:20:23:00:02,-76
18.5607,BE:AC:20:23:00:02,-74
18.7119,BE:AC:20:23:00:04,-98
20.2078,BE:AC:20:23:00:02,-87
20.4255,BE:AC:20:23:00:02,-81
20.6074,BE:AC:20:23:00:02,-99
20.8151,BE:AC:20:23:00:02,-81
20.9563,BE:AC:20:23:00:04,-101
22.259,BE:AC:20:23:00:02,-80
22.3993,BE:AC:20:23:00:04,-102
22.4562,BE:AC:20:23:00:02,-80
24.5001,BE:AC:20:23:00:02,-79
24.722,BE:AC:20:23:00:02,-79
24.9025,BE:AC:20:23:00:02,-79
26.369,BE:AC:20:23:00:02,-94
26.5708,BE:AC:20:23:00:02,-73
26.7719,BE:AC:20:23:00:02,-87
28.2131,BE:AC:20:23:00:02,-84
28.4273,BE:AC:20:23:00:02,-78
28.6294,BE:AC:20:23:00:02,-76
28.8614,BE:AC:20:23:00:02,-79
30.7125,BE:AC:20:23:00:02,-78
30.8889,BE:AC:20:23:00:02,-84
32.106,BE:AC:20:23:00:02,-80
32.5259,BE:AC:20:23:00:02,-75
34.3805,BE:AC:20:23:00:02,-74
34.5623,BE:AC:20:23:00:02,-79
34.785,BE:AC:20:23:00:02,-75
34.9822,BE:AC:20:23:00:02,-79
35.1707,BE:AC:20:23:00:02,-81
35.4084,BE:AC:20:23:00:02,-74
35.5898,BE:AC:20:23:00:02,-81
35.8063,BE:AC:20:23:00:02,-75
36.0099,BE:AC:20:23:00:02,-78
36.6178,BE:AC:20:23:00:02,-80
36.8421,BE:AC:20:23:00:02,-74
37.0257,BE:AC:20:23:00:02,-79
38.234,BE:AC:20:23:00:02,-75
38.4534,BE:AC:20:23:00:02,-79
38.6659,BE:AC:20:23:00:02,-75
39.2873,BE:AC:20:23:00:02,-80
39.4677,BE:AC:20:23:00:02,-79
39.8839,BE:AC:20:23:00:02,-78
40.1042,BE:AC:20:23:00:02,-74
40.3116,BE:AC:20:23:00:02,-79
40.7079,BE:AC:20:23:00:02,-78
42.5415,BE:AC:20:23:00:02,-74
42.7686,BE:AC:20:23:00:02,-79
42.9525,BE:AC:20:23:00:02,-75
44.2048,BE:AC:20:23:00:02,-78
44.4069,BE:AC:20:23:00:02,-76
44.615,BE:AC:20:23:00:02,-80
44.8305,BE:AC:20:23:00:02,-79
45.4367,BE:AC:20:23:00:02,-76
45.8579,BE:AC:20:23:00:02,-76
46.2751,BE:AC:20:23:00:02,-78
46.4635,BE:AC:20:23:00:02,-79
46.6977,BE:AC:20:23:00:02,-78
46.9145,BE:AC:20:23:00:02,-76
48.3185,BE:AC:20:23:00:02,-76
48.5217,BE:AC:20:23:00:02,-79
48.7334,BE:AC:20:23:00:02,-76
49.1386,BE:AC:20:23:00:02,-77
49.7635,BE:AC:20:23:00:02,-75
49.954,BE:AC:20:23:00:02,-79
50.1638,BE:AC:20:23:00:02,-76
50.3855,BE:AC:20:23:00:02,-81
50.9744,BE:AC:20:23:00:02,-77
52.4134,BE:AC:20:23:00:02,-77
52.6365,BE:AC:20:23:00:02,-77
52.8456,BE:AC:20:23:00:02,-80
54.2784,BE:AC:20:23:00:02,-80
54.4774,BE:AC:20:23:00:02,-76
54.8851,BE:AC:20:23:00:02,-78
56.3031,BE:AC:20:23:00:02,-78
56.5013,BE:AC:20:23:00:02,-77
56.7052,BE:AC:20:23:00:02,-77
56.8255,BE:AC:20:23:00:04,-102
58.3421,BE:AC:20:23:00:02,-76
58.555,BE:AC:20:23:00:02,-78
58.7604,BE:AC:20:23:00:02,-77
59.979,BE:AC:20:23:00:02,-79
60.4116,BE:AC:20:23:00:02,-78
60.5989,BE:AC:20:23:00:02,-78
60.8222,BE:AC:20:23:00:02,-77
62.2461,BE:AC:20:23:00:02,-87
62.3224,BE:AC:20:23:00:04,-91
62.451,BE:AC:20:23:00:02,-73
62.6711,BE:AC:20:23:00:02,-69
62.7333,BE:AC:20:23:00:04,-97
63.991,BE:AC:20:23:00:04,-95
64.3004,BE:AC:20:23:00:02,-87
64.5104,BE:AC:20:23:00:02,-78
64.7094,BE:AC:20:23:00:02,-85
64.9391,BE:AC:20:23:00:02,-77
66.3476,BE:AC:20:23:00:02,-88
66.7533,BE:AC:20:23:00:02,-88
68.3925,BE:AC:20:23:00:02,-83
68.5899,BE:AC:20:23:00:02,-90
68.8114,BE:AC:20:23:00:02,-85
69.2071,BE:AC:20:23:00:02,-87
69.4097,BE:AC:20:23:00:02,-94
69.6304,BE:AC:20:23:00:02,-89
69.8549,BE:AC:20:23:00:02,-84
70.2477,BE:AC:20:23:00:02,-82
70.6452,BE:AC:20:23:00:02,-93
70.853,BE:AC:20:23:00:02,-91
72.2943,BE:AC:20:23:00:02,-87
72.4947,BE:AC:20:23:00:02,-87
72.6919,BE:AC:20:23:00:02,-93
72.8956,BE:AC:20:23:00:02,-94
73.525,BE:AC:20:23:00:02,-90
73.7351,BE:AC:20:23:00:02,-97
73.9419,BE:AC:20:23:00:02,-95
74.1492,BE:AC:20:23:00:02,-95
74.3361,BE:AC:20:23:00:02,-95
74.7463,BE:AC:20:23:00:02,-98
76.5874,BE:AC:20:23:00:02,-97
79.0619,BE:AC:20:23:00:02,-101
90.7416,BE:AC:20:23:00:02,-98
94.2574,BE:AC:20:23:00:02,-103
94.6404,BE:AC:20:23:00:02,-100
97.0924,BE:AC:20:23:00:02,-99
98.1157,BE:AC:20:23:00:02,-98
104.2824,BE:AC:20:23:00:02,-100
114.3222,BE:AC:20:23:00:02,-100
116.3617,BE:AC:20:23:00:02,-100
116.5419,BE:AC:20:23:00:02,-100
118.5755,BE:AC:20:23:00:02,-101
121.859,BE:AC:20:23:00:02,-101
124.7213,BE:AC:20:23:00:02,-97
126.7667,BE:AC:20:23:00:02,-98
128.8525,BE:AC:20:23:00:02,-93
129.0289,BE:AC:20:23:00:02,-95
130.4645,BE:AC:20:23:00:02,-93
130.6573,BE:AC:20:23:00:02,-89
132.3271,BE:AC:20:23:00:02,-94
132.7055,BE:AC:20:23:00:02,-96
133.3399,BE:AC:20:23:00:02,-94
133.7253,BE:AC:20:23:00:02,-96
133.9619,BE:AC:20:23:00:02,-90
134.1325,BE:AC:20:23:00:02,-91
134.7578,BE:AC:20:23:00:02,-91
136.399,BE:AC:20:23:00:02,-88
136.6017,BE:AC:20:23:00:02,-79
136.8029,BE:AC:20:23:00:02,-88
137.2355,BE:AC:20:23:00:02,-78
137.4218,BE:AC:20:23:00:02,-76
137.5177,BE:AC:20:23:00:04,-99
137.6281,BE:AC:20:23:00:02,-79
137.8331,BE:AC:20:23:00:02,-82
138.2574,BE:AC:20:23:00:02,-83
138.458,BE:AC:20:23:00:02,-79
138.6598,BE:AC:20:23:00:02,-91
138.8624,BE:AC:20:23:00:02,-85
140.2989,BE:AC:20:23:00:02,-79
140.5827,BE:AC:20:23:00:04,-97
140.7059,BE:AC:20:23:00:02,-76
141.1108,BE:AC:20:23:00:02,-77
141.1868,BE:AC:20:23:00:04,-99
141.5137,BE:AC:20:23:00:02,-98
142.3432,BE:AC:20:23:00:02,-89
142.5432,BE:AC:20:23:00:02,-81
142.7585,BE:AC:20:23:00:02,-80
142.9688,BE:AC:20:23:00:02,-83
143.04,BE:AC:20:23:00:04,-98
143.959,BE:AC:20:23:00:02,-83
144.3759,BE:AC:20:23:00:02,-84
144.631,BE:AC:20:23:00:02,-82
144.7781,BE:AC:20:23:00:02,-78
146.2281,BE:AC:20:23:00:02,-81
146.4164,BE:AC:20:23:00:02,-85
148.2827,BE:AC:20:23:00:02,-80
148.3569,BE:AC:20:23:00:04,-100
148.4969,BE:AC:20:23:00:02,-74
148.7047,BE:AC:20:23:00:02,-77
