AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0393,16268.3991,-5.4,-36.1,-20.4
0.0411,16268.4191,-5.4,-36.2,-20.3
0.0471,16268.4391,-5.5,-36.2,-20.3
0.0641,16268.4591,-5.7,-36.2,-20.3
0.0963,16268.4791,-5.8,-36.3,-20.1
0.1154,16268.4991,-5.8,-36.2,-20.1
0.1245,16268.5191,-5.9,-36.3,-19.9
0.1453,16268.5391,-6.1,-36.4,-19.8
0.1667,16268.5591,-6.2,-36.4,-19.9
0.1864,16268.5791,-6.3,-36.4,-19.8
0.205,16268.5991,-6.5,-36.4,-19.9
0.2279,16268.6191,-6.7,-36.4,-19.8
0.2448,16268.6391,-6.9,-36.5,-19.7
0.2723,16268.6591,-7.1,-36.5,-19.7
0.2897,16268.6791,-7.3,-36.5,-19.8
0.3063,16268.6991,-7.6,-36.5,-19.9
0.3273,16268.7191,-7.9,-36.5,-20
0.3544,16268.7391,-8.1,-36.4,-20
0.373,16268.759,-8.4,-36.4,-20.1
0.3888,16268.779,-8.7,-36.3,-20.3
0.4114,16268.799,-9,-36.3,-20.4
0.425,16268.819,-9.3,-36.2,-20.5
0.4446,16268.839,-9.6,-36.1,-20.6
0.4655,16268.859,-9.8,-36.1,-20.7
0.4847,16268.879,-10.1,-36,-20.8
0.5056,16268.899,-10.4,-36,-20.9
0.5285,16268.919,-10.6,-35.9,-21
0.5552,16268.939,-10.9,-35.8,-21.1
0.5703,16268.959,-11,-35.7,-21.2
0.5862,16268.979,-11.2,-35.8,-21.2
0.6055,16268.999,-11.3,-35.7,-21.1
0.6259,16269.019,-11.4,-35.7,-21.1
0.6551,16269.039,-11.4,-35.7,-21.2
0.6662,16269.059,-11.4,-35.7,-21.1
0.6859,16269.079,-11.4,-35.7,-21
0.7123,16269.099,-11.3,-35.7,-20.8
0.7336,16269.119,-11.2,-35.7,-20.7
0.7453,16269.139,-11.1,-35.8,-20.7
0.7666,16269.1589,-11,-35.8,-20.6
0.7903,16269.1789,-10.9,-35.9,-20.5
0.817,16269.1989,-10.8,-35.9,-20.4
0.8305,16269.2189,-10.7,-36,-20.4
0.8454,16269.2389,-10.5,-36.1,-20.3
0.865,16269.2589,-10.4,-36.2,-20.2
0.9039,16269.2789,-10.2,-36.2,-20.2
0.9124,16269.2989,-10,-36.3,-19.9
0.9258,16269.3189,-9.8,-36.4,-19.8
0.9536,16269.3389,-9.7,-36.4,-19.7
0.9655,16269.3589,-9.5,-36.4,-19.6
1.0171,16269.3789,-9.4,-36.5,-19.5
1.0197,16269.3989,-9.3,-36.5,-19.5
1.0288,16269.4189,-9.2,-36.6,-19.4
1.0437,16269.4389,-9.1,-36.6,-19.3
1.0681,16269.4589,-9,-36.7,-19.3
1.085,16269.4789,-8.9,-36.7,-19.2
1.105,16269.4989,-8.8,-36.8,-19.2
1.1289,16269.5189,-8.7,-36.7,-19
1.1452,16269.5389,-8.6,-36.7,-18.9
1.1659,16269.5589,-8.6,-36.7,-18.9
1.189,16269.5788,-8.5,-36.7,-18.7
1.2077,16269.5988,-8.6,-36.6,-18.8
1.2281,16269.6188,-8.5,-36.6,-18.9
1.2514,16269.6388,-8.4,-36.6,-18.9
1.2709,16269.6588,-8.4,-36.6,-18.9
1.2901,16269.6788,-8.4,-36.6,-18.9
1.3109,16269.6988,-8.4,-36.6,-18.9
1.3327,16269.7188,-8.3,-36.5,-18.9
1.3445,16269.7388,-8.2,-36.5,-18.9
1.3719,16269.7588,-8.2,-36.5,-18.8
1.3919,16269.7788,-8.2,-36.6,-19
1.4049,16269.7988,-8.2,-36.5,-19
1.4268,16269.8189,-8.2,-36.6,-19.1
1.4456,16269.8389,-8.2,-36.6,-19.2
1.4663,16269.8589,-8.1,-36.6,-19.2
1.4879,16269.8789,-8,-36.7,-19.3
1.5118,16269.899,-8,-36.7,-19.4
1.5312,16269.919,-8,-36.6,-19.4
1.5497,16269.939,-8,-36.6,-19.4
1.571,16269.9591,-8,-36.5,-19.3
1.5883,16269.9791,-8,-36.6,-19.3
1.6086,16269.9991,-7.9,-36.5,-19.3
1.6267,16270.0191,-7.9,-36.5,-19.3
1.6465,16270.0392,-7.9,-36.5,-19.2
1.6707,16270.0592,-7.9,-36.5,-19.2
1.6895,16270.0792,-7.9,-36.5,-19.1
1.7092,16270.0993,-7.9,-36.5,-19
1.7341,16270.1193,-7.8,-36.5,-18.9
1.7506,16270.1393,-7.8,-36.5,-18.7
1.771,16270.1593,-7.9,-36.4,-18.7
1.7913,16270.1794,-7.9,-36.4,-18.7
1.8133,16270.1994,-7.9,-36.4,-18.6
1.8373,16270.2194,-7.9,-36.4,-18.6
1.85,16270.2395,-7.9,-36.5,-18.7
1.8678,16270.2595,-7.9,-36.5,-18.7
1.8863,16270.2795,-8,-36.5,-18.8
1.9107,16270.2995,-8.1,-36.5,-18.8
1.9412,16270.3196,-8.1,-36.6,-18.8
1.9516,16270.3396,-8.1,-36.6,-18.7
1.9691,16270.3596,-8.2,-36.6,-18.6
1.9943,16270.3797,-8.3,-36.7,-18.6
2.0083,16270.3996,-8.4,-36.7,-18.6
2.0321,16270.4196,-8.4,-36.7,-18.6
2.0832,16270.4396,-8.5,-36.8,-18.7
2.0864,16270.4596,-8.6,-36.8,-18.5
2.0912,16270.4796,-8.8,-36.9,-18.5
2.1087,16270.4996,-9.1,-36.9,-18.3
2.1265,16270.5196,-9.3,-37,-18.1
2.1476,16270.5396,-9.6,-37,-17.9
2.1662,16270.5596,-9.9,-37,-17.6
2.1889,16270.5796,-10.2,-37.1,-17.4
2.2103,16270.5996,-10.5,-37.2,-17.2
2.2297,16270.6196,-10.9,-37.2,-16.9
2.249,16270.6396,-11.3,-37.2,-16.7
2.2692,16270.6596,-11.8,-37.3,-16.4
2.287,16270.6797,-12.2,-37.4,-16.1
2.3093,16270.6997,-12.7,-37.4,-15.5
2.339,16270.7197,-14,-37.6,-13.6
2.3487,16270.7398,-14.9,-37.7,-12.5
2.3701,16270.7598,-15.9,-37.8,-11.9
2.3996,16270.7798,-17.6,-37.7,-9.7
2.4078,16270.7998,-18.3,-37.4,-5.9
2.4327,16270.8199,-18.9,-37.2,-2.4
2.4489,16270.8399,-19.8,-37.3,3
2.4661,16270.8599,-18.7,-36.1,7.5
2.4865,16270.88,-17.7,-35,12.6
2.5073,16270.9,-15.8,-31.3,19.9
2.5293,16270.92,-15.3,-28.5,23.3
2.5471,16270.94,-15.1,-26,27.1
2.569,16270.9601,-16.3,-22.8,29.2
2.5889,16270.9801,-17.6,-18.4,30.3
2.6065,16271.0001,-16.8,-14.2,32.9
2.6358,16271.0202,-15.6,-10.5,35.6
2.6463,16271.0402,-15.9,-6.1,34.4
2.6656,16271.0602,-17.3,-0.9,33.2
2.6876,16271.0802,-17.3,3.1,34.8
2.7063,16271.1003,-18.4,8.1,33.3
2.7263,16271.1203,-18.3,12.7,29.9
2.7506,16271.1403,-18.6,17,30.6
2.7663,16271.1604,-20.1,21.1,24.4
2.7865,16271.1804,-21.6,23.4,23.1
2.8134,16271.2004,-23.3,24.5,19.3
2.8265,16271.2204,-25.3,25.6,17.7
2.853,16271.2404,-28.4,25.9,13.3
2.8684,16271.2604,-31.5,23.9,8.9
2.9196,16271.2804,-33.9,22.2,6
2.9292,16271.3004,-36.4,20,6
2.9303,16271.3204,-39.8,15.3,2.5
2.9462,16271.3404,-42.6,9.9,-1.8
2.9654,16271.3604,-43.6,4.5,-0.1
2.9871,16271.3804,-43.6,-2.1,-5.7
3.005,16271.4004,-43.4,-10.3,-9.3
3.026,16271.4204,-41.1,-17.1,-13.1
3.0545,16271.4404,-34.6,-26.3,-13.3
3.067,16271.4604,-30.7,-31.6,-15.8
3.0865,16271.4804,-25.2,-34.4,-17.3
3.1101,16271.5004,-19.9,-38.1,-19.2
3.1254,16271.5204,-14.1,-38.6,-18.8
3.1481,16271.5404,-9.2,-39.2,-19.3
3.168,16271.5604,-5.2,-38.9,-22.7
3.1895,16271.5804,-1,-37.3,-25.8
3.21,16271.6004,3.2,-33.9,-26.4
3.2312,16271.6204,5.7,-30.6,-29.9
3.2545,16271.6403,7.1,-26.7,-33.6
3.2701,16271.6603,7.1,-23.1,-37.1
3.2892,16271.6803,6.5,-19.8,-38.1
3.306,16271.7003,4.7,-16.5,-41.5
3.3274,16271.7203,3.3,-12.8,-41.6
3.3719,16271.7403,1.5,-10.3,-44.1
3.388,16271.7603,0.6,-7.3,-42.6
3.3949,16271.7803,-1.3,-4.8,-44
3.4085,16271.8003,-4,-3.2,-43.4
3.4272,16271.8203,-4.6,-0.4,-41.7
