AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.04,16268.3991,-1.90584,6.83805,6.49088,0.40863,-0.54453,-0.01344,-5.4,-36.1,-20.4,41.531017,10.412106,-151.11203,0.26342381473594917,0.170232,-0.320759,-0.89372402
0.0418,16268.4191,-2.1333,6.96016,5.82527,-0.1497,-0.69297,0.44532,-5.4,-36.2,-20.3,41.910831,9.729003,-151.040588,0.26202606286951663,0.165777,-0.325234,-0.89335501
0.0466,16268.4391,-1.30727,7.09663,6.48848,-0.38916,-1.10103,0.27428,-5.5,-36.2,-20.3,41.770531,8.417312,-150.348846,0.2637145569391259,0.157258,-0.32615599,-0.89406198
0.0653,16268.4591,-0.77096,7.04635,7.32648,-0.04463,-0.82798,-0.00733,-5.7,-36.2,-20.3,41.539082,7.078808,-150.079178,0.2620676713121234,0.147135,-0.32703599,-0.89594603
0.0982,16268.4791,-0.68237,7.05593,7.64492,0.25958,-0.43763,-0.1179,-5.8,-36.3,-20.1,41.664036,6.405131,-150.215836,0.2590261309211093,0.14171401,-0.32972899,-0.89671701
0.1145,16268.4991,-1.09897,6.97213,7.48929,0.24736,-0.54209,-0.09285,-5.8,-36.2,-20.1,41.998234,6.10597,-150.499542,0.2558183491284761,0.139193,-0.33339301,-0.89667797
0.1234,16268.5191,-1.27854,6.79735,7.21874,0.0415,-0.54881,0.2138,-5.9,-36.3,-19.9,42.254864,5.556983,-150.589188,0.25340949809724916,0.13512599,-0.33674899,-0.89673001
0.1443,16268.5391,-0.82602,6.84284,7.29775,-0.10755,-0.72291,0.22846,-6.1,-36.4,-19.8,42.287868,4.721086,-150.26474,0.25347268469048057,0.129604,-0.33848399,-0.89687401
0.1655,16268.5591,-0.41421,6.84523,7.45098,-0.0599,-0.76872,0.0562,-6.2,-36.4,-19.9,42.214687,3.723805,-150.053833,0.25220935961315766,0.122274,-0.33987501,-0.89773297
0.1884,16268.5791,-0.26816,6.74946,7.49887,-0.00859,-0.6551,-0.06353,-6.3,-36.4,-19.8,42.169147,2.88113,-150.089996,0.2494479980936298,0.115469,-0.341398,-0.89882702
0.2039,16268.5991,-0.41421,6.68721,7.38394,0.14779,-0.53659,-0.0617,-6.5,-36.4,-19.9,42.210827,2.295463,-150.27327,0.24623480086462005,0.11041,-0.34317401,-0.89967197
0.2299,16268.6191,-0.55787,6.73031,7.05114,0.1875,-0.67587,0.06903,-6.7,-36.4,-19.8,42.409832,1.729497,-150.392654,0.24346078325266263,0.106011,-0.346064,-0.899849
0.2439,16268.6391,-0.37351,6.82368,6.58665,-0.04035,-0.88479,0.2022,-6.9,-36.5,-19.7,42.584106,0.82356,-150.30246,0.24129433991016033,0.099527,-0.349271,-0.89993399
0.2692,16268.6591,-0.09577,6.81411,6.25145,-0.35434,-1.08882,0.15455,-7.1,-36.5,-19.7,42.475361,-0.352016,-150.104507,0.23934453636684488,0.090668,-0.35071701,-0.900828
0.2888,16268.6791,0.249,6.88115,6.16765,-0.71902,-1.69479,0.14111,-7.3,-36.5,-19.8,42.012806,-1.823566,-150.022095,0.23590487787665484,0.078351,-0.35007399,-0.90313798
0.3045,16268.6991,0.76617,6.9434,6.44299,-0.82715,-1.40036,0.04154,-7.6,-36.5,-19.9,41.212669,-3.800105,-150.102341,0.23004676046208472,0.060752,-0.347853,-0.90685499
0.3292,16268.7191,1.15404,6.69918,6.91945,-0.86624,-1.13341,-0.12095,-7.9,-36.5,-20.0,40.387466,-5.116317,-150.394226,0.22465660297711965,0.047608,-0.344109,-0.91041303
0.3536,16268.7391,1.0056,6.33046,7.35282,-0.5321,-0.81087,-0.1405,-8.1,-36.4,-20.0,39.64827,-6.056971,-150.912567,0.2185668493619265,0.036935,-0.34029001,-0.91382003
0.3753,16268.759,0.87391,6.16765,7.61858,-0.22239,-0.57691,0.03421,-8.4,-36.4,-20.1,39.251335,-6.718425,-151.294769,0.21402240197614789,0.029647,-0.33851299,-0.91581899
0.388,16268.779,1.0056,6.11498,7.62337,0.00729,-0.43947,0.07758,-8.7,-36.3,-20.3,39.120239,-7.354586,-151.394211,0.21150680746075243,0.023978,-0.33868101,-0.91650701
0.4108,16268.799,1.087,6.0623,7.45098,0.05189,-0.22688,0.0281,-9.0,-36.3,-20.4,39.18055,-7.826988,-151.443237,0.20963946406785963,0.020188,-0.34003499,-0.91652602
0.4243,16268.819,1.1708,6.08385,7.24986,-0.07456,0.01196,0.08124,-9.3,-36.2,-20.5,39.219002,-8.04768,-151.494415,0.20852589642027533,0.018356,-0.34075001,-0.91655302
0.4438,16268.839,1.1708,6.1054,7.12536,-0.22483,0.04129,0.12278,-9.6,-36.1,-20.6,39.086559,-8.073089,-151.48558,0.20869231059370572,0.017885,-0.33974901,-0.91689599
0.4676,16268.859,1.11813,6.024,7.31451,-0.2004,-0.09555,0.15944,-9.8,-36.1,-20.7,38.810848,-8.144885,-151.412308,0.20941962353762264,0.016914,-0.33769,-0.91750902
0.4832,16268.879,1.05348,5.89231,7.51563,0.05433,-0.22444,0.11851,-10.1,-36.0,-20.8,38.636105,-8.422518,-151.292496,0.2097872846913745,0.014653,-0.33680001,-0.91779101
0.5044,16268.899,1.05109,5.86358,7.52999,0.22171,-0.24888,0.09835,-10.4,-36.0,-20.9,38.745884,-8.809392,-151.174072,0.20945119464495562,0.012151,-0.338361,-0.91733003
0.5352,16268.919,1.29051,5.94977,7.5276,0.24614,-0.16152,0.0336,-10.6,-35.9,-21.0,38.990772,-9.188696,-151.036209,0.20910009639844593,0.01008,-0.34097201,-0.91646802
0.5565,16268.939,1.47248,6.04794,7.60901,0.26447,0.04006,-0.11179,-10.9,-35.8,-21.1,39.267567,-9.34307,-151.022018,0.2083720070099625,0.009519,-0.34343201,-0.915721
0.5693,16268.959,1.51318,6.13892,7.55154,0.29685,0.21233,-0.15211,-11.0,-35.7,-21.2,39.597778,-9.16375,-151.129974,0.2075946969841951,0.011378,-0.34571499,-0.91501701
0.5853,16268.979,1.41023,6.17723,7.45817,0.25653,0.09871,-0.24679,-11.2,-35.8,-21.2,39.939327,-8.818543,-151.278748,0.20698766405121632,0.014455,-0.347794,-0.91432297
0.6042,16268.999,1.14207,6.1485,7.32409,0.18994,-0.03813,-0.22541,-11.3,-35.7,-21.1,40.240513,-8.576948,-151.51683,0.20541937316889067,0.016332,-0.34976,-0.91389501
0.6284,16269.019,0.99602,6.18681,7.30014,0.07021,-0.00148,-0.1405,-11.4,-35.7,-21.1,40.442806,-8.443942,-151.684799,0.20421999023273887,0.017328,-0.351138,-0.91361701
0.6478,16269.039,1.13249,6.24427,7.30014,0.05433,0.07733,-0.20892,-11.4,-35.7,-21.2,40.525501,-8.317746,-151.771133,0.20380875295487139,0.018252,-0.35157701,-0.91352201
0.6649,16269.059,0.9194,6.30173,7.30493,-0.01653,0.19034,-0.32254,-11.4,-35.7,-21.1,40.59613,-7.964135,-152.010681,0.20289449119017283,0.020491,-0.35154599,-0.91368997
