AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0404,16268.3991,41.531017,10.412106,-151.11203,0.170232,-0.320759,-0.89372402
0.0422,16268.4191,41.910831,9.729003,-151.040588,0.165777,-0.325234,-0.89335501
0.0478,16268.4391,41.770531,8.417312,-150.348846,0.157258,-0.32615599,-0.89406198
0.0649,16268.4591,41.539082,7.078808,-150.079178,0.147135,-0.32703599,-0.89594603
0.0952,16268.4791,41.664036,6.405131,-150.215836,0.14171401,-0.32972899,-0.89671701
0.1176,16268.4991,41.998234,6.10597,-150.499542,0.139193,-0.33339301,-0.89667797
0.1265,16268.5191,42.254864,5.556983,-150.589188,0.13512599,-0.33674899,-0.89673001
0.1471,16268.5391,42.287868,4.721086,-150.26474,0.129604,-0.33848399,-0.89687401
0.1685,16268.5591,42.214687,3.723805,-150.053833,0.122274,-0.33987501,-0.89773297
0.1893,16268.5791,42.169147,2.88113,-150.089996,0.115469,-0.341398,-0.89882702
0.207,16268.5991,42.210827,2.295463,-150.27327,0.11041,-0.34317401,-0.89967197
0.2288,16268.6191,42.409832,1.729497,-150.392654,0.106011,-0.346064,-0.899849
0.2461,16268.6391,42.584106,0.82356,-150.30246,0.099527,-0.349271,-0.89993399
0.2779,16268.6591,42.475361,-0.352016,-150.104507,0.090668,-0.35071701,-0.900828
0.2916,16268.6791,42.012806,-1.823566,-150.022095,0.078351,-0.35007399,-0.90313798
0.3109,16268.6991,41.212669,-3.800105,-150.102341,0.060752,-0.347853,-0.90685499
0.3303,16268.7191,40.387466,-5.116317,-150.394226,0.047608,-0.344109,-0.91041303
0.3563,16268.7391,39.64827,-6.056971,-150.912567,0.036935,-0.34029001,-0.91382003
0.3721,16268.759,39.251335,-6.718425,-151.294769,0.029647,-0.33851299,-0.91581899
0.3898,16268.779,39.120239,-7.354586,-151.394211,0.023978,-0.33868101,-0.91650701
0.4123,16268.799,39.18055,-7.826988,-151.443237,0.020188,-0.34003499,-0.91652602
0.4264,16268.819,39.219002,-8.04768,-151.494415,0.018356,-0.34075001,-0.91655302
0.4455,16268.839,39.086559,-8.073089,-151.48558,0.017885,-0.33974901,-0.91689599
0.4686,16268.859,38.810848,-8.144885,-151.412308,0.016914,-0.33769,-0.91750902
0.487,16268.879,38.636105,-8.422518,-151.292496,0.014653,-0.33680001,-0.91779101
0.5073,16268.899,38.745884,-8.809392,-151.174072,0.012151,-0.338361,-0.91733003
0.5274,16268.919,38.990772,-9.188696,-151.036209,0.01008,-0.34097201,-0.91646802
0.5574,16268.939,39.267567,-9.34307,-151.022018,0.009519,-0.34343201,-0.915721
0.5718,16268.959,39.597778,-9.16375,-151.129974,0.011378,-0.34571499,-0.91501701
0.588,16268.979,39.939327,-8.818543,-151.278748,0.014455,-0.347794,-0.91432297
0.6075,16268.999,40.240513,-8.576948,-151.51683,0.016332,-0.34976,-0.91389501
0.63,16269.019,40.442806,-8.443942,-151.684799,0.017328,-0.351138,-0.91361701
0.658,16269.039,40.525501,-8.317746,-151.771133,0.018252,-0.35157701,-0.91352201
0.6692,16269.059,40.59613,-7.964135,-152.010681,0.020491,-0.35154599,-0.91368997
0.6883,16269.079,40.631336,-7.521648,-152.241547,0.023388,-0.35108501,-0.91391498
0.7146,16269.099,40.83297,-7.374047,-152.128159,0.025347,-0.35238799,-0.91311502
0.7377,16269.119,41.026703,-7.257411,-152.099487,0.026782,-0.353699,-0.91249001
0.7476,16269.139,41.12772,-7.106451,-151.893494,0.028838,-0.35417399,-0.911798
0.7698,16269.1589,41.174179,-6.651961,-151.77269,0.032927,-0.353686,-0.91132498
0.7988,16269.1789,41.242001,-6.259045,-151.820862,0.036049,-0.35351899,-0.91110098
0.8118,16269.1989,41.388382,-6.115778,-151.861221,0.037377,-0.35442299,-0.910707
0.8334,16269.2189,41.663338,-6.077437,-151.738144,0.038653,-0.35647401,-0.909675
0.8471,16269.2389,41.922928,-5.830155,-151.786728,0.04102,-0.358078,-0.90892202
0.8667,16269.2589,42.088715,-5.421008,-152.097153,0.043646,-0.358749,-0.90885103
0.9011,16269.2789,42.194977,-5.017163,-152.386841,0.046164,-0.35896599,-0.90890402
0.9161,16269.2989,42.349297,-4.738025,-152.598618,0.048032,-0.35976401,-0.90871203
0.9313,16269.3189,42.504375,-4.562097,-152.679184,0.049491,-0.36070201,-0.908319
0.9515,16269.3389,42.642002,-4.427474,-152.641617,0.050957,-0.36152601,-0.90777898
0.9678,16269.3589,42.749962,-4.271448,-152.614655,0.052498,-0.36208099,-0.90733498
1.0182,16269.3789,42.779594,-4.081756,-152.688156,0.053828,-0.362005,-0.907291
1.0207,16269.3989,42.74646,-3.980976,-152.767319,0.054309,-0.36160001,-0.90748602
1.0299,16269.4189,42.766281,-4.004128,-152.784958,0.05411,-0.36180601,-0.90746897
1.0469,16269.4389,42.861958,-4.05754,-152.764496,0.053945,-0.362645,-0.90716797
1.0659,16269.4589,42.894718,-4.098553,-152.694885,0.053907,-0.36294401,-0.90696198
1.0846,16269.4789,42.866734,-4.108209,-152.647476,0.053924,-0.362719,-0.90696597
1.1055,16269.4989,42.850857,-4.093919,-152.625305,0.054075,-0.36255801,-0.90696698
1.1268,16269.5189,42.808113,-4.055748,-152.611176,0.054335,-0.36214599,-0.90705299
1.1467,16269.5389,42.75605,-3.998801,-152.641922,0.054583,-0.36164799,-0.90723902
1.1681,16269.5589,42.764305,-3.966235,-152.68013,0.054737,-0.36167201,-0.90726799
1.1915,16269.5788,42.765366,-3.927399,-152.721191,0.054917,-0.36162999,-0.90732002
1.2104,16269.5988,42.71022,-3.862275,-152.784729,0.055121,-0.36110899,-0.90757
1.2383,16269.6188,42.633068,-3.770746,-152.836136,0.055529,-0.36036101,-0.90785199
1.2546,16269.6388,42.547253,-3.662604,-152.862152,0.056132,-0.35950199,-0.90810603
1.278,16269.6588,42.457825,-3.561664,-152.833939,0.056841,-0.358601,-0.90827399
1.2875,16269.6788,42.392662,-3.490325,-152.83165,0.057283,-0.35795701,-0.90842998
1.3179,16269.6988,42.414413,-3.428056,-152.86499,0.057716,-0.35803199,-0.90839398
1.3315,16269.7188,42.435307,-3.391891,-152.882736,0.057989,-0.35813999,-0.90834498
1.3613,16269.7388,42.431858,-3.395699,-152.875351,0.057975,-0.358116,-0.90834397
1.3734,16269.7588,42.415657,-3.388225,-152.876282,0.057999,-0.35797501,-0.908391
1.3912,16269.7788,42.383095,-3.344613,-152.868164,0.058305,-0.35763499,-0.90845197
1.4057,16269.7988,42.339725,-3.306609,-152.841156,0.058604,-0.35721001,-0.90851402
1.428,16269.8189,42.305843,-3.290497,-152.821274,0.058726,-0.35690299,-0.90857202
1.4477,16269.8389,42.30051,-3.311543,-152.786713,0.058656,-0.35688201,-0.908535
1.4651,16269.8589,42.316055,-3.34067,-152.819214,0.058355,-0.35707399,-0.90856302
1.4904,16269.8789,42.308765,-3.344343,-152.881561,0.058117,-0.35705501,-0.90869999
1.5089,16269.899,42.274822,-3.353706,-152.995865,0.057619,-0.35686201,-0.90901399
1.5352,16269.919,42.284584,-3.34528,-153.075897,0.057456,-0.35696399,-0.90912497
1.552,16269.939,42.307869,-3.329373,-153.119644,0.057492,-0.35714099,-0.90912598
1.5789,16269.9591,42.326,-3.311592,-153.144043,0.057593,-0.35726401,-0.90910703
1.5912,16269.9791,42.336746,-3.290659,-153.213058,0.057565,-0.357346,-0.90918797
1.6106,16269.9991,42.367378,-3.260915,-153.259308,0.057717,-0.35755801,-0.909163
1.6312,16270.0191,42.380692,-3.244123,-153.27774,0.057819,-0.35764199,-0.90914798
1.6492,16270.0392,42.362743,-3.260078,-153.299545,0.057589,-0.35754001,-0.90924901
1.6731,16270.0592,42.36261,-3.297593,-153.343155,0.057155,-0.35762799,-0.90934598
1.6927,16270.0792,42.380989,-3.327112,-153.374527,0.056859,-0.35784101,-0.90936202
1.7121,16270.0993,42.397335,-3.348701,-153.43396,0.056534,-0.35803801,-0.90942901
1.7324,16270.1193,42.423691,-3.349031,-153.51326,0.056335,-0.35828599,-0.90948999
1.7483,16270.1393,42.439713,-3.368733,-153.66478,0.055736,-0.35852101,-0.90972
1.769,16270.1593,42.461487,-3.396377,-153.808472,0.055109,-0.35881099,-0.90991998
1.7944,16270.1794,42.491272,-3.428694,-153.845444,0.054794,-0.35912099,-0.90990901
1.8231,16270.1994,42.508957,-3.476466,-153.867096,0.054381,-0.35935399,-0.909917
1.8447,16270.2194,42.540676,-3.492861,-153.911758,0.054172,-0.35965401,-0.90990698
1.8514,16270.2395,42.549969,-3.477366,-153.96492,0.054146,-0.35972601,-0.90996301
1.8695,16270.2595,42.595566,-3.474365,-153.988327,0.054184,-0.36009201,-0.90986401
1.8884,16270.2795,42.724213,-3.571574,-154.013626,0.05358,-0.36128801,-0.909563
1.9134,16270.2995,42.91106,-3.732361,-154.0271,0.052621,-0.36304599,-0.90909201
1.9395,16270.3196,43.134647,-3.964335,-153.92868,0.051526,-0.365163,-0.90834498
1.95,16270.3396,43.348114,-4.324768,-153.592194,0.050163,-0.36731601,-0.90727001
