AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0325,956.6478,-1.86035,7.24986,6.35441
0.0339,956.6678,-2.30569,7.22832,6.0216
0.0365,956.6878,-2.03992,7.45098,6.20835
0.0566,956.7078,-1.16122,7.59943,6.59144
0.0814,956.7279,-0.98405,7.75506,6.74228
0.1014,956.7479,-1.44614,7.72393,6.49567
0.1167,956.7679,-1.7143,7.55394,6.10301
0.1334,956.788,-1.73345,7.30014,5.7702
0.1578,956.808,-1.34798,6.95776,5.96653
0.1792,956.828,0.20591,6.68482,7.34563
0.1934,956.848,1.40783,5.79654,8.6577
0.2179,956.8681,1.16122,5.37515,9.33767
0.2387,956.8881,0.44055,5.10459,8.66727
0.2622,956.9081,0.20112,5.04713,7.68323
0.2782,956.9282,0.51477,5.0615,6.97931
0.2948,956.9482,1.16601,5.03516,7.05593
0.3174,956.9682,1.32882,4.82446,7.91787
0.3393,956.9882,1.34079,4.67362,8.59784
0.359,957.0083,1.45332,4.58982,8.41348
0.3734,957.0283,1.30727,4.63292,7.67365
0.3998,957.0483,1.23784,4.767,7.37437
0.4185,957.0684,1.24502,4.9346,7.99448
0.4356,957.0884,0.90982,5.00164,8.45658
0.457,957.1084,1.06066,5.08065,8.50925
0.4775,957.1284,1.25699,5.16445,8.28658
0.4967,957.1485,1.13249,5.16924,7.97294
0.5277,957.1685,1.14686,5.17882,7.62098
0.5553,957.1885,1.40783,5.23628,7.49647
0.5622,957.2085,1.62092,5.24825,7.38873
0.5798,957.2285,1.68557,5.23628,7.38634
0.5954,957.2484,1.70712,5.22191,7.50845
0.6176,957.2684,1.56346,5.19797,7.4869
0.6425,957.2884,1.55867,5.17642,7.75506
0.6568,957.3084,1.52036,5.11657,8.1549
0.6789,957.3284,1.55628,5.09981,8.34644
0.6945,957.3484,1.39586,5.07826,8.25785
0.718,957.3684,1.37192,5.16445,8.17166
0.7632,957.3884,1.34319,5.26022,8.07349
0.769,957.4084,1.27375,5.36796,8.15729
0.7904,957.4284,1.35037,5.52599,8.34884
0.8004,957.4484,1.28573,5.70556,8.57869
0.813,957.4684,1.31206,5.84682,8.75586
0.8354,957.4884,3.04073,6.71834,9.12937
0.8527,957.5084,3.73028,7.07269,9.05994
0.872,957.5284,4.29054,7.36479,9.01444
0.8999,957.5484,4.5156,7.42465,8.89952
0.9201,957.5684,4.53715,7.34803,8.84206
0.9427,957.5884,4.48208,7.20437,8.62897
0.9619,957.6084,4.45096,7.0272,8.25546
0.9743,957.6284,4.47969,6.87636,7.62816
0.9928,957.6483,4.28336,6.71834,7.53478
1.0153,957.6683,3.66803,6.46933,7.73111
1.0352,957.6883,3.16523,6.29934,7.03199
1.0641,957.7083,2.39427,6.17723,6.08625
1.085,957.7283,0.07183,5.71274,5.93062
1.0981,957.7483,-2.40864,5.15966,5.8133
1.1217,957.7683,-4.6018,4.21871,4.4342
1.1365,957.7883,-5.90907,2.90665,2.78215
1.157,957.8083,-5.91625,1.49163,1.48445
1.1829,957.8283,-4.80052,-0.01437,0.88349
1.1987,957.8483,-2.75102,-1.66163,1.47008
1.2143,957.8683,-0.72307,-3.83802,2.2147
1.2417,957.8883,1.1301,-6.71115,1.32882
1.2554,957.9083,3.65845,-9.08388,-1.2953
1.2735,957.9283,5.68401,-10.4965,-4.29293
1.3002,957.9483,6.58426,-11.50688,-7.47971
1.315,957.9683,7.24986,-12.28742,-8.5332
1.3405,957.9883,8.3225,-13.06556,-7.33606
1.3573,958.0083,10.10145,-14.09031,-5.87794
1.3844,958.0283,10.58988,-15.42152,-6.51722
1.3953,958.0483,10.66171,-16.5205,-7.42704
1.4138,958.0682,11.03042,-17.00653,-7.70478
1.4416,958.0882,11.8349,-17.16216,-6.941
1.4531,958.1082,12.94824,-17.41835,-5.42782
1.4782,958.1282,14.09749,-18.0648,-3.98168
1.5014,958.1482,15.31618,-18.7352,-3.02397
1.5187,958.1682,16.28586,-19.07279,-2.62173
1.5382,958.1882,16.77429,-19.02251,-2.34878
1.5556,958.2082,16.81978,-18.67534,-1.5874
1.5745,958.2282,16.79105,-18.26832,-0.2921
1.5986,958.2482,16.30501,-17.83495,0.2514
1.6149,958.2682,14.88521,-17.38962,-0.08619
1.6355,958.2882,13.24273,-16.72161,-0.46449
1.661,958.3082,11.43506,-15.71841,-1.06545
1.7163,958.3282,9.34007,-14.09031,-1.5874
1.7184,958.3482,7.25465,-11.77026,-2.17161
1.7213,958.3682,5.6026,-9.28979,-2.84679
1.7373,958.3882,4.51081,-7.24029,-3.05749
1.7535,958.4082,3.96492,-6.07906,-2.94256
1.7732,958.4282,3.24185,-5.87316,-2.65764
1.7953,958.4482,2.56187,-5.76541,-1.2953
1.8253,958.4682,2.26498,-5.67204,0.09338
1.8488,958.4882,2.26259,-6.27779,0.3328
1.8655,958.5082,1.34319,-7.27381,-0.1652
1.8759,958.5283,0.50998,-8.06631,0.88349
1.8949,958.5483,-0.0431,-8.47334,3.66324
1.9205,958.5683,0.29689,-8.30813,6.68721
1.941,958.5884,0.7518,-7.9873,9.43105
1.9548,958.6084,1.34558,-7.81252,10.34566
1.9755,958.6284,2.00401,-7.98491,10.22355
1.9942,958.6484,4.57306,-8.77502,10.06553
2.0171,958.6685,6.49806,-10.27862,11.77026
2.0797,958.6885,6.64172,-11.80377,15.05041
2.0875,958.7085,7.44859,-12.85007,17.38483
2.092,958.7286,8.21955,-13.77187,18.18452
2.1017,958.7486,8.96177,-14.50452,17.70087
2.1155,958.7686,10.80297,-14.92112,17.29864
2.1338,958.7886,13.60906,-15.39519,18.36409
2.1558,958.8087,15.68729,-16.30741,20.03769
2.1746,958.8287,16.53965,-17.47821,21.41918
2.1945,958.8487,16.07037,-18.45746,21.00976
2.2187,958.8688,13.98256,-18.39761,19.44151
2.2348,958.8888,10.94902,-17.11667,17.80383
2.2543,958.9088,7.61619,-14.70085,15.65137
2.2764,958.9288,4.84601,-11.65294,13.23076
2.296,958.9489,3.11016,-8.67925,12.08391
2.3224,958.9689,2.28414,-6.05752,11.92109
2.3599,958.9889,2.26977,-4.10618,11.80377
2.3646,959.009,2.31766,-2.89228,11.19563
2.3785,959.029,2.21949,-2.2602,10.17567
2.3963,959.049,1.60656,-2.09978,9.62498
2.4192,959.069,0.72786,-2.31766,9.54358
2.4351,959.089,-0.45731,-3.18917,8.5332
2.4633,959.109,-1.76697,-4.38631,6.4382
2.4831,959.129,-1.69036,-5.23149,5.17403
2.4943,959.149,-0.75659,-6.27061,4.78855
2.5166,959.169,-0.15563,-7.68802,3.91464
2.5434,959.189,0.249,-9.24908,2.90904
2.5659,959.209,0.86912,-10.98254,2.98327
2.5791,959.229,2.61215,-12.97458,2.51878
2.598,959.249,5.29853,-14.75113,0.40224
2.6155,959.269,7.02959,-16.41275,-3.80211
2.6397,959.2889,8.13096,-17.54525,-7.59464
2.6541,959.3089,8.91628,-18.22522,-9.72076
2.6748,959.3289,10.27623,-18.33057,-9.77343
2.699,959.3489,12.17249,-18.81421,-7.99209
2.7248,959.3689,14.58353,-19.657,-6.70636
2.7483,959.3889,17.12146,-20.33218,-6.70158
2.7571,959.4089,19.28828,-20.40162,-5.89231
2.7751,959.4289,20.5333,-20.02332,-4.17322
2.7951,959.4489,20.7847,-19.28588,-2.60497
2.8164,959.4689,19.85093,-18.34254,-2.28653
2.8478,959.4889,17.9427,-17.17413,-2.76778
