AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
45.0127,1001.6656,0.12430063418660489,0.004938385130749917,-0.23757401558845004,-0.00133,-0.03845,-0.0647,18.1,-22.4,-29.0
45.0304,1001.6856,0.16562582330142755,0.03611529755817047,-0.22852679218318173,-0.06242,-0.0635,-0.07936,18.1,-22.3,-29.1
45.0546,1001.7056,0.17641862869924627,0.09381623527126705,-0.20070143159978393,-0.26156,-0.13741,-0.014,18.1,-22.3,-29.2
45.0722,1001.7256,0.15772125211027962,0.1157485533235928,-0.14608444742217763,-0.40084,-0.26447,-0.13128,18.1,-22.3,-29.3
45.0915,1001.7456,0.10145775985988927,0.09691612215356186,-0.07275097673340092,-0.26156,-0.37321,-0.27178,18.0,-22.3,-29.3
45.1113,1001.7656,0.028269965062531308,0.023172592202548442,-0.001079431668205899,0.09579,-0.31273,-0.20153,18.0,-22.2,-29.3
45.1328,1001.7856,-0.03532736223832067,-0.08150627641101416,0.04741401819707569,0.32181,-0.16796,-0.07997,18.1,-22.2,-29.3
45.1611,1001.8056,-0.06595531053592806,-0.17785473496673038,0.061924784546778966,0.22163,-0.00852,0.03365,18.1,-22.1,-29.4
45.1781,1001.8256,-0.07368360869214473,-0.20661347237772307,0.04654530152375891,-0.09419,0.1161,-0.17588,18.1,-22.1,-29.5
45.1971,1001.8456,-0.06997808589732768,-0.19644997342824697,0.012928966693007027,-0.1119,0.07028,-0.06103,18.0,-22.0,-29.4
45.2122,1001.8655,-0.07342049261732402,-0.18140481930088476,-0.026647182303653594,-0.10885,-0.03845,-0.12151,18.0,-21.9,-29.4
45.2342,1001.8855,-0.081332730336983,-0.1684294226999358,-0.06430119037318427,-0.08258,-0.03845,-0.11418,17.9,-21.9,-29.5
45.2524,1001.9055,-0.09327535307265118,-0.17201732523370775,-0.09908315069284157,-0.01661,0.03974,-0.03904,17.9,-21.8,-29.5
45.2764,1001.9255,-0.1022555970511077,-0.1841820107400651,-0.13346530230779408,0.04998,0.09533,0.0306,17.8,-21.8,-29.4
45.2914,1001.9455,-0.11245833420690361,-0.1821157843260353,-0.16874622364811742,0.12389,0.04829,0.06053,17.8,-21.7,-29.4
45.3174,1001.9655,-0.11489070713805184,-0.17449058865377925,-0.2021732527887039,0.08968,0.01775,0.03365,17.8,-21.6,-29.4
45.3314,1001.9855,-0.10886529435771967,-0.14571662773254399,-0.22597158351121927,-0.00195,0.04646,0.03915,17.7,-21.6,-29.4
45.363,1002.0055,-0.08515025098618392,-0.10647740930211119,-0.23100971750311317,-0.03432,0.06478,0.04953,17.7,-21.6,-29.3
45.379,1002.0255,-0.05844554700682001,-0.07412093342215996,-0.21072193446956256,-0.06425,0.10021,0.06969,17.7,-21.6,-29.4
45.3951,1002.0455,-0.030231014502351345,-0.052832999207693444,-0.16367729036021927,-0.08441,0.09105,0.06603,17.7,-21.6,-29.5
45.4166,1002.0655,-0.0035416962327822826,-0.04593383984119178,-0.09492464351271579,-0.13634,0.06417,-0.03538,17.7,-21.6,-29.4
45.4322,1002.0855,0.010718225365397144,-0.06775967677080859,-0.014405650583201535,-0.00195,0.00553,-0.02866,17.6,-21.5,-29.5
45.4528,1002.1055,0.012413415956209494,-0.1164948389053382,0.06625266314061129,0.10862,-0.00608,-0.05615,17.6,-21.5,-29.5
45.4725,1002.1255,-0.006901630543131086,-0.18151121217838945,0.13671011506060715,0.14833,-0.05067,-0.07508,17.7,-21.5,-29.5
45.4995,1002.1455,-0.05832376879774957,-0.2631582358474379,0.18885182199988293,0.22591,-0.22599,-0.15755,17.7,-21.5,-29.6
45.511,1002.1655,-0.09064443759197606,-0.29710916786343367,0.21861408504452662,0.25401,-0.36282,-0.21436,17.7,-21.5,-29.6
45.5326,1002.1855,-0.1304034787427325,-0.33596036260747214,0.21914983978105518,0.25645,-0.28097,-0.17649,17.7,-21.5,-29.5
45.5736,1002.2055,-0.15780555852626646,-0.4251809980307493,0.18336805063341188,0.29249,-0.06044,-0.0763,17.7,-21.5,-29.6
45.5832,1002.2255,-0.13647766220838184,-0.3831430724973246,0.11589645956815708,0.47392,0.0153,0.05014,17.7,-21.6,-29.5
45.6041,1002.2455,-0.10106598970455986,-0.3704872917729117,0.011822151762244104,0.54844,0.05195,0.04892,17.8,-21.6,-29.5
45.6168,1002.2655,-0.06587775911147521,-0.28467699295825677,-0.11621869465048462,0.47331,0.03363,0.03732,17.8,-21.7,-29.4
45.6311,1002.2854,-0.03729487350977,-0.17791717527445233,-0.2554003828440692,0.37985,0.01286,0.05198,17.8,-21.8,-29.4
45.6519,1002.3054,-0.01880199874961175,-0.07024783088509563,-0.3881986015687211,0.24301,-0.09282,0.02021,17.8,-21.9,-29.5
45.7043,1002.3254,-0.00955835709550413,0.01169520798248961,-0.4975543590949165,0.07258,-0.03968,0.03854,17.9,-22.1,-29.4
45.7104,1002.3454,0.014830369847721884,0.09152860026882215,-0.570082478937703,-0.02149,0.08433,0.06786,17.9,-22.2,-29.3
45.7199,1002.3654,0.03901558023198114,0.12612822779412802,-0.5972699313819305,-0.03982,0.22116,0.12162,18.0,-22.3,-29.2
45.7321,1002.3854,0.060874082768165944,0.1223752384397443,-0.5761712409797806,-0.09358,0.20223,0.10757,17.9,-22.5,-29.1
45.7515,1002.4054,0.08334064084222094,0.10923111131375388,-0.5104689824050723,-0.28539,0.17413,0.07458,18.0,-22.6,-28.9
45.7729,1002.4254,0.09482463494020686,0.09213654283347184,-0.4101368568208503,-0.41733,0.24254,0.05137,17.9,-22.7,-28.8
45.7932,1002.4454,0.08361475539750644,0.055707909712802144,-0.29146485772240105,-0.39901,0.23949,0.05503,17.9,-22.8,-28.8
45.8129,1002.4654,0.04629471355648796,-0.004004973280869957,-0.17510606128024264,-0.22858,0.15091,0.04587,17.9,-22.9,-28.7
45.8336,1002.4854,-0.011661687532379856,-0.0775313032636994,-0.08061821069006747,-0.09052,0.06051,0.00983,17.9,-23.0,-28.7
45.8548,1002.5054,-0.07705674561790907,-0.14682144929334276,-0.019855932203078908,0.04509,0.02508,0.008,18.0,-23.0,-28.6
45.8701,1002.5254,-0.1326751108965079,-0.18764225105266671,0.007120648675922325,0.04326,0.04096,0.04526,18.0,-23.0,-28.6
45.8908,1002.5454,-0.16445003068408443,-0.19760312299126848,0.010452039806036595,-0.00928,0.077,0.08069,18.0,-23.1,-28.6
45.9189,1002.5654,-0.1684972488535446,-0.18101877684242831,0.005171412967943212,-0.04471,0.0715,0.0813,18.0,-23.0,-28.6
45.9308,1002.5854,-0.1515362737728666,-0.16308166755671932,0.00443956235078069,-0.04471,0.03485,0.09046,18.0,-23.0,-28.5
45.9528,1002.6054,-0.11571599470239272,-0.1438170065096231,0.015578914859130322,-0.03066,0.04401,0.09352,18.0,-22.9,-28.5
45.9723,1002.6254,-0.06697055280002155,-0.13172715342418262,0.03701489771263766,-0.03554,0.04646,0.10512,18.0,-22.9,-28.4
45.9905,1002.6454,-0.012772845083604326,-0.12563397524131564,0.05972937404225931,-0.04776,0.04218,0.09535,17.9,-22.8,-28.5
46.0102,1002.6654,0.038151184900488064,-0.12469947911689251,0.07097441525088044,-0.02027,0.05318,0.07519,17.9,-22.8,-28.6
46.0321,1002.6853,0.07794393094724175,-0.13084791675040616,0.05941294597810831,0.04387,0.03668,0.0422,17.9,-22.7,-28.6
46.0532,1002.7053,0.10061202321367148,-0.1411270975050457,0.01979061076252897,0.09701,0.02569,0.01716,17.9,-22.7,-28.7
46.071,1002.7253,0.10320974108044272,-0.14481787558113668,-0.044698963505055644,0.11045,0.0263,0.01044,18.0,-22.7,-28.7
46.0932,1002.7453,0.08772502000215436,-0.14278580969763405,-0.12352387879122873,0.10496,0.04401,0.00555,17.9,-22.7,-28.7
