AppTimestamp(s),MAC,Frequency,RSSI
1.6745,20:23:00:00:00:73,2437,-57
1.6745,20:23:00:00:00:01,2437,-63
1.6745,20:23:00:00:00:90,2437,-65
1.6745,20:23:00:00:00:09,5200,-70
1.6745,20:23:00:00:00:69,2422,-70
1.6745,20:23:00:00:00:12,2417,-77
1.6745,20:23:00:00:00:15,2452,-79
1.6745,20:23:00:00:00:55,2427,-80
1.6745,20:23:00:00:00:44,2462,-81
1.6745,20:23:00:00:00:45,2412,-82
1.6745,20:23:00:00:00:79,5220,-85
1.6745,20:23:00:00:00:80,5220,-85
1.6745,20:23:00:00:00:65,2437,-88
1.6745,20:23:00:00:01:82,2462,-93
1.6745,20:23:00:00:02:54,5200,-94
1.6745,20:23:00:00:01:81,2462,-94
3.6906,20:23:00:00:00:73,2437,-59
3.6906,20:23:00:00:00:01,2437,-62
3.6906,20:23:00:00:00:90,2437,-63
3.6906,20:23:00:00:00:09,5200,-66
3.6906,20:23:00:00:00:65,2437,-72
3.6906,20:23:00:00:00:55,2427,-72
3.6906,20:23:00:00:00:69,2422,-73
3.6906,20:23:00:00:00:15,2452,-77
3.6906,20:23:00:00:00:44,2462,-78
3.6906,20:23:00:00:00:12,2417,-80
3.6906,20:23:00:00:00:82,2462,-80
3.6906,20:23:00:00:00:45,2412,-82
3.6906,20:23:00:00:00:79,5220,-84
3.6906,20:23:00:00:00:80,5220,-86
3.6906,20:23:00:00:00:88,2462,-92
3.6906,20:23:00:00:00:89,2452,-96
5.6767,20:23:00:00:00:73,2437,-59
5.6767,20:23:00:00:00:01,2437,-59
5.6767,20:23:00:00:00:90,2437,-61
5.6767,20:23:00:00:00:09,5200,-69
5.6767,20:23:00:00:00:55,2427,-73
5.6767,20:23:00:00:00:65,2437,-76
5.6767,20:23:00:00:00:82,2462,-78
5.6767,20:23:00:00:00:15,2452,-80
5.6767,20:23:00:00:00:45,2412,-82
5.6767,20:23:00:00:00:79,5220,-84
5.6767,20:23:00:00:00:44,2462,-84
5.6767,20:23:00:00:00:80,5220,-88
5.6767,20:23:00:00:01:71,2462,-90
5.6767,20:23:00:00:01:82,2462,-92
5.6767,20:23:00:00:00:88,2462,-92
7.6534,20:23:00:00:00:90,2437,-58
7.6534,20:23:00:00:00:73,2437,-60
7.6534,20:23:00:00:00:01,2437,-62
7.6534,20:23:00:00:00:55,2427,-70
7.6534,20:23:00:00:00:65,2437,-76
7.6534,20:23:00:00:00:12,2417,-76
7.6534,20:23:00:00:00:09,5200,-77
7.6534,20:23:00:00:00:44,2462,-78
7.6534,20:23:00:00:00:15,2452,-80
7.6534,20:23:00:00:00:82,2462,-82
7.6534,20:23:00:00:00:79,5220,-82
7.6534,20:23:00:00:00:45,2412,-85
7.6534,20:23:00:00:00:80,5220,-88
7.6534,20:23:00:00:00:69,2422,-89
