AppTimestamp(s),MAC,Frequency,RSSI
1.6745,20:23:00:00:00:73,2437,-57
1.6745,20:23:00:00:00:01,2437,-63
1.6745,20:23:00:00:00:90,2437,-65
1.6745,20:23:00:00:00:09,5200,-70
1.6745,20:23:00:00:00:69,2422,-70
1.6745,20:23:00:00:00:12,2417,-77
3.6906,20:23:00:00:00:73,2437,-59
3.6906,20:23:00:00:00:01,2437,-62
3.6906,20:23:00:00:00:90,2437,-63
3.6906,20:23:00:00:00:09,5200,-66
3.6906,20:23:00:00:00:65,2437,-72
3.6906,20:23:00:00:00:55,2427,-72
5.6767,20:23:00:00:00:73,2437,-59
5.6767,20:23:00:00:00:01,2437,-59
5.6767,20:23:00:00:00:90,2437,-61
5.6767,20:23:00:00:00:09,5200,-69
5.6767,20:23:00:00:00:55,2427,-73
5.6767,20:23:00:00:00:65,2437,-76
7.6534,20:23:00:00:00:90,2437,-58
7.6534,20:23:00:00:00:73,2437,-60
7.6534,20:23:00:00:00:01,2437,-62
7.6534,20:23:00:00:00:55,2427,-70
7.6534,20:23:00:00:00:65,2437,-76
7.6534,20:23:00:00:00:12,2417,-76
9.6835,20:23:00:00:00:73,2437,-58
9.6835,20:23:00:00:00:90,2437,-58
9.6835,20:23:00:00:00:01,2437,-61
9.6835,20:23:00:00:00:09,5200,-63
9.6835,20:23:00:00:00:12,2417,-69
9.6835,20:23:00:00:00:55,2427,-74
11.6649,20:23:00:00:00:90,2437,-58
11.6649,20:23:00:00:00:73,2437,-60
11.6649,20:23:00:00:00:01,2437,-64
11.6649,20:23:00:00:00:09,5200,-71
11.6649,20:23:00:00:00:55,2427,-75
11.6649,20:23:00:00:00:82,2462,-75
13.6785,20:23:00:00:00:73,2437,-58
13.6785,20:23:00:00:00:90,2437,-62
13.6785,20:23:00:00:00:01,2437,-65
13.6785,20:23:00:00:00:09,5200,-71
13.6785,20:23:00:00:00:12,2417,-74
13.6785,20:23:00:00:00:65,2437,-76
15.7013,20:23:00:00:00:73,2437,-55
15.7013,20:23:00:00:00:01,2437,-58
15.7013,20:23:00:00:00:90,2437,-61
15.7013,20:23:00:00:00:09,5200,-65
15.7013,20:23:00:00:00:82,2462,-73
15.7013,20:23:00:00:00:65,2437,-74
17.6738,20:23:00:00:00:73,2437,-60
17.6738,20:23:00:00:00:90,2437,-61
17.6738,20:23:00:00:00:01,2437,-63
17.6738,20:23:00:00:00:09,5200,-67
17.6738,20:23:00:00:00:12,2417,-69
17.6738,20:23:00:00:00:55,2427,-70
19.6725,20:23:00:00:00:90,2437,-60
19.6725,20:23:00:00:00:73,2437,-61
19.6725,20:23:00:00:00:01,2437,-65
19.6725,20:23:00:00:00:09,5200,-67
19.6725,20:23:00:00:00:65,2437,-76
19.6725,20:23:00:00:00:82,2462,-77
21.6869,20:23:00:00:00:01,2437,-60
