AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.033,956.6478,24.8,-27,-18.4
0.0342,956.6678,24.8,-27,-18.3
0.0368,956.6878,24.8,-27.1,-18.3
0.056,956.7078,24.9,-27,-18.3
0.0819,956.7279,24.8,-27.1,-18.3
0.1022,956.7479,24.8,-27,-18.3
0.1176,956.7679,24.6,-27,-18.4
0.1346,956.788,24.6,-26.9,-18.4
0.1546,956.808,24.4,-26.8,-18.6
0.1776,956.828,24.1,-26.6,-19
0.1943,956.848,21.4,-25.1,-22.3
0.2148,956.8681,20.3,-24.1,-23.9
0.2372,956.8881,19.1,-24.3,-25.4
0.2571,956.9081,19,-23.4,-24.8
0.2764,956.9282,17.5,-23.7,-27.2
0.296,956.9482,17.2,-23.3,-27.6
0.3153,956.9682,17.5,-22.8,-26.9
0.3375,956.9882,16.7,-22.9,-26.2
0.357,957.0083,16.8,-22.7,-27.4
0.3745,957.0283,15.8,-23.2,-27.8
0.3949,957.0483,16.8,-23.1,-28.1
0.4167,957.0684,16.8,-23,-27.4
0.4343,957.0884,16.8,-23,-27.7
0.4551,957.1084,16.4,-22.8,-28.1
0.4784,957.1284,16.1,-22.7,-28.4
0.4949,957.1485,15.9,-22.7,-28.4
0.5191,957.1685,15.7,-22.7,-28.6
0.5521,957.1885,15.5,-22.6,-28.7
0.5601,957.2085,15.5,-22.6,-28.7
0.5766,957.2285,15.4,-22.5,-28.7
0.5967,957.2484,15.4,-22.4,-28.6
0.6153,957.2684,15.4,-22.4,-28.7
0.6385,957.2884,15.4,-22.3,-28.7
0.6595,957.3084,15.5,-22.2,-28.7
0.6767,957.3284,15.6,-22.1,-28.7
0.6961,957.3484,15.6,-21.9,-28.6
0.7203,957.3684,15.6,-21.8,-28.7
0.7608,957.3884,15.5,-21.7,-28.8
0.7669,957.4084,15.5,-21.6,-28.9
0.7826,957.4284,15.5,-21.5,-28.9
0.8018,957.4484,15.5,-21.4,-29.1
0.8142,957.4684,15.4,-21.4,-29.1
0.8366,957.4884,15.3,-21.3,-29.1
0.8538,957.5084,15,-21.3,-29.1
0.873,957.5284,14.7,-21.4,-29.3
0.8979,957.5484,14.3,-21.5,-29.4
0.9211,957.5684,13.9,-21.6,-29.4
0.9437,957.5884,13.3,-21.9,-29.4
0.9626,957.6084,11.1,-22.9,-29.2
0.9749,957.6284,7.4,-24.4,-28.7
0.9931,957.6483,2.7,-26.1,-27.1
1.0158,957.6683,-0.8,-28.4,-26.3
1.0341,957.6883,-5,-30.9,-23.4
1.0541,957.7083,-9.2,-33.5,-20.4
1.0862,957.7283,-11.8,-35.3,-12
1.0992,957.7483,-13.7,-36.7,-8
1.1194,957.7683,-14,-35.9,-0.2
1.1379,957.7883,-15.7,-35.4,5.2
1.1583,957.8083,-16.4,-33.5,9.8
1.1814,957.8283,-18.9,-31.4,13.8
1.1996,957.8483,-20.4,-27.8,18.7
1.2151,957.8683,-21.7,-23.2,22.6
1.2394,957.8883,-22.3,-17.8,27.5
1.2565,957.9083,-22.7,-10.9,29.4
1.2742,957.9283,-23.9,-4.6,29.7
1.2951,957.9483,-24.2,1.9,32.8
1.3183,957.9683,-22.2,8.3,34.1
1.3354,957.9883,-20.4,15.8,35
1.3582,958.0083,-20.4,19.2,29.8
1.3852,958.0283,-20.1,22.4,28
1.3963,958.0483,-20.7,25.1,27.5
1.4148,958.0682,-22.8,27.9,24.6
1.4425,958.0882,-24.6,27.6,21
1.4541,958.1082,-27,27.5,17.8
1.4763,958.1282,-28.7,27.3,15.2
1.5021,958.1482,-33.1,24.8,14.9
1.5195,958.1682,-34.5,20.8,10.9
1.5389,958.1882,-36.5,16.2,7.5
1.5565,958.2082,-39.5,8.9,4.6
1.5774,958.2282,-40.1,2.1,3.1
1.5989,958.2482,-40,-5.4,-1.4
1.6155,958.2682,-36.3,-19.1,-3.3
1.6336,958.2882,-31.6,-26,-2.6
1.6615,958.3082,-26,-32.9,-4.5
1.7169,958.3282,-19.2,-37.5,-3.4
1.7189,958.3482,-14.2,-40.9,-3.1
1.7206,958.3682,-7,-44.3,-4.1
1.7364,958.3882,-1.6,-43.9,-1.4
1.754,958.4082,4.8,-45.1,-3.5
1.7734,958.4282,10.5,-42.8,-1.1
1.7956,958.4482,15.9,-41.4,-2.9
1.8212,958.4682,20.6,-38.9,-5.6
1.8493,958.4882,27.8,-35.7,-9.5
