AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0325,956.6478,-1.86035,7.24986,6.35441,0.27355,-0.3671,-0.14961,24.8,-27.0,-18.4,47.062958,11.961075,94.446548,0.5887432911615722,0.19955701,0.356336,0.69755501
0.0339,956.6678,-2.30569,7.22832,6.0216,-0.02882,-0.609,0.02082,24.8,-27.0,-18.3,47.275208,11.69369,94.154976,0.5907164537131159,0.203292,0.35563299,0.69516301
0.0365,956.6878,-2.03992,7.45098,6.20835,-0.3422,-0.65359,0.29144,24.8,-27.1,-18.3,47.147903,10.824145,94.379234,0.5924108321520796,0.20715401,0.350833,0.69502002
0.0566,956.7078,-1.16122,7.59943,6.59144,-0.35441,-0.69086,0.01594,24.9,-27.0,-18.3,46.824097,9.7701,94.841034,0.5937369284188744,0.210327,0.34439,0.69615698
0.0814,956.7279,-0.98405,7.75506,6.74228,-0.35197,-0.54791,-0.29316,24.8,-27.1,-18.3,46.449215,9.152363,94.772232,0.5970523027712554,0.21217801,0.33892199,0.69544297
0.1014,956.7479,-1.44614,7.72393,6.49567,-0.62992,-0.71651,-0.16916,24.8,-27.0,-18.3,45.990578,8.836632,94.416176,0.6014120343258352,0.212558,0.33399799,0.69395101
0.1167,956.7679,-1.7143,7.55394,6.10301,-1.11067,-1.09036,0.24012,24.6,-27.0,-18.4,45.196339,8.000441,94.495712,0.605498514173321,0.21292301,0.32519799,0.69446498
0.1334,956.788,-1.73345,7.30014,5.7702,-1.76796,-1.53507,0.57182,24.6,-26.9,-18.4,43.947887,6.283138,95.263779,0.6088455090144288,0.214232,0.31029299,0.69794703
0.1578,956.808,-1.34798,6.95776,5.96653,-2.45885,-2.68594,1.11366,24.4,-26.8,-18.6,42.063126,3.68973,96.563713,0.6121890926635328,0.216271,0.287738,0.70402998
0.1792,956.828,0.20591,6.68482,7.34563,-2.66165,-2.95289,1.09106,24.1,-26.6,-19.0,39.490807,-0.515562,98.387619,0.6162227097222076,0.223983,0.252951,0.71141899
