AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.3595,49.461206636646,11.11131516231,-2
64.4834,49.461200018466,11.111290033024,-2
73.4313,49.461176340101,11.111193054533,-2
76.3494,49.461168518031,11.111160778085,-2
81.7216,49.461153083282,11.111096418398,-2
89.2938,49.461131579896,11.111006458661,-2
121.9862,49.461131579896,11.111006458661,-2
129.8483,49.461153083282,11.111096418398,-2
134.694,49.461168518031,11.111160778085,-2
137.1583,49.461176340101,11.111193054533,-2
144.2219,49.461200018466,11.111290033024,-2
146.4461,49.461206636646,11.11131516231,-2
