AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0656,84430.8872,2.3535,9.24641,4.55856
0.0723,84430.9071,2.46124,10.12747,7.35978
0.0781,84430.9272,2.51391,10.36929,7.28316
0.0827,84430.9472,1.08697,9.90481,4.7884
0.0866,84430.9671,-1.6089,7.58722,3.95043
0.0972,84430.9872,-2.17394,7.52258,5.30555
0.121,84431.0072,-3.51469,10.68532,9.21768
0.1341,84431.0271,-4.02465,12.22479,9.36851
0.179,84431.0471,-3.77566,10.18254,12.65096
0.1829,84431.0672,-7.29513,9.78271,11.57596
0.1949,84431.0871,-5.23851,9.24641,9.93833
0.2126,84431.1071,-5.2864,8.00861,10.62786
0.2351,84431.1272,-7.16824,4.84586,8.51618
0.2558,84431.1471,-8.43956,1.85551,5.91607
0.2761,84431.1671,-7.82665,0.9912,5.14035
0.2939,84431.1881,-4.14676,0.85952,5.99508
0.3147,84431.2082,-2.08056,0.7015,6.74686
0.3387,84431.2282,-0.87628,0.9481,2.71263
0.3544,84431.2481,-0.3304,0.40941,1.64242
0.3754,84431.2682,0.47884,0.59855,0.79248
0.3999,84431.2892,0.40941,0.90022,0.4956
0.4202,84431.3092,-0.90261,1.88424,2.02549
0.4399,84431.3302,-1.84114,2.23618,4.34069
0.4579,84431.3501,-1.53947,4.0869,6.75404
0.4765,84431.3701,-0.7446,7.52258,9.79468
0.4966,84431.3902,0.7422,11.2312,13.6685
0.5257,84431.4101,2.8898,13.54639,18.72026
0.5416,84431.4301,5.4923,13.33092,21.65316
0.559,84431.4502,5.31752,11.80102,20.16157
0.5916,84431.4712,6.83066,11.25035,18.37071
0.6148,84431.4911,8.42759,10.0772,16.45535
0.6242,84431.5122,6.72292,7.25683,13.25669
0.6424,84431.5321,5.96874,5.89692,9.49301
0.666,84431.5522,7.43639,6.75165,7.89129
0.6815,84431.5722,7.20415,6.51223,6.08127
0.6981,84431.5921,5.40611,4.80995,2.50433
0.7183,84431.6122,5.03261,3.83312,0.6201
0.7379,84431.6322,3.68468,3.67031,0.87867
0.7619,84431.6521,2.32238,3.99113,1.21625
0.7791,84431.6722,3.08134,4.48673,1.26653
0.7974,84431.6922,2.64559,4.2545,2.71024
0.8171,84431.7121,1.47962,4.23774,3.11964
0.8411,84431.7322,-0.42377,3.94086,2.47321
0.8624,84431.7522,-2.06859,3.33273,4.64475
0.8826,84431.7732,-1.075,2.34871,7.87453
0.905,84431.7951,-0.17717,3.80678,9.04769
0.9304,84431.8161,-1.95606,5.36062,7.18021
0.9462,84431.8362,-3.76608,4.20901,5.43005
0.9705,84431.8562,-2.90896,5.64074,5.22415
0.9857,84431.8761,-2.93529,7.00304,8.04931
1.0037,84431.8962,-2.01831,5.43244,8.0948
1.0248,84431.9162,0.84994,2.99754,7.37175
1.0528,84431.9361,-2.19548,3.83312,10.6925
1.0795,84431.9562,-2.40617,4.2928,18.28931
1.0873,84431.9762,-0.11253,2.6408,18.76575
1.1075,84431.9972,-4.46758,3.50511,20.33635
1.1283,84432.0171,-2.59053,4.43406,20.49197
1.1426,84432.0371,-2.6432,5.9065,19.49838
1.165,84432.0572,-3.69425,7.80989,19.74019
1.1922,84432.0772,-6.63433,4.61363,13.61104
1.2075,84432.0971,-2.33435,11.02769,12.02368
1.2259,84432.1172,-6.88572,7.88171,7.69496
1.2542,84432.1382,-6.85699,5.58088,8.29591
1.2699,84432.1592,-5.14035,6.05972,7.22331
1.3007,84432.1792,-5.04458,3.5099,7.62553
