AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0644,84430.8862,-1.11055,0.47281,-0.76786
0.0682,84430.8961,-1.18813,0.48686,-0.88698
0.0711,84430.9062,-1.04275,0.38179,-1.07818
0.0747,84430.9162,-0.79168,0.18754,-1.27854
0.0772,84430.9262,-0.54184,-0.09407,-1.51556
0.0805,84430.9362,-0.35186,-0.38851,-1.69454
0.0821,84430.9462,-0.39156,-0.72388,-1.84848
0.0843,84430.9561,-0.56444,-0.76725,-1.93033
0.0858,84430.9661,-0.66523,-0.80756,-1.78861
0.0881,84430.9762,-0.88331,-1.30908,-1.4954
0.0963,84430.9862,-1.12155,-1.78434,-1.0965
0.1041,84430.9962,-1.03114,-1.74402,-1.01098
0.1205,84431.0062,-0.697,-1.74769,-0.97005
0.1224,84431.0161,-0.37996,-2.05617,-0.91385
0.1336,84431.0261,0.12706,-2.65849,-0.90652
0.1773,84431.0361,0.3934,-2.88206,-0.96944
0.1786,84431.0461,0.61392,-2.24004,-0.95906
0.1811,84431.0562,0.62553,-1.38544,-0.8491
0.1824,84431.0662,0.55589,-0.37751,-0.48625
0.184,84431.0762,0.5339,0.15211,-0.17593
0.1943,84431.0861,0.71471,0.11973,-0.15577
0.2007,84431.0962,1.03969,-0.15088,-0.32926
0.2121,84431.1061,1.38361,-0.24679,-0.49786
0.2256,84431.1162,1.72569,-0.32376,-0.53145
0.2345,84431.1262,1.92117,-0.36163,-0.35675
0.2413,84431.1362,1.94011,-0.38179,-0.03482
0.2538,84431.1461,1.86375,-0.46059,0.43433
0.2603,84431.1562,1.76051,-0.60964,0.93768
0.2756,84431.1662,1.64078,-0.83566,1.46608
0.2848,84431.1771,1.55526,-0.9053,1.83565
0.2933,84431.1872,1.49723,-0.77458,2.00058
0.3016,84431.1972,1.42881,-0.14783,2.09221
0.3138,84431.2072,1.42759,1.69882,2.17957
0.3237,84431.2172,1.37384,2.2883,2.11482
0.338,84431.2272,1.09162,2.36038,1.96515
0.3417,84431.2371,0.81245,2.5522,1.83504
0.3538,84431.2472,0.38118,2.85152,1.68293
0.3617,84431.2572,-0.09041,3.047,1.56259
0.3746,84431.2672,-0.72632,3.33471,1.41171
0.3855,84431.2782,-1.35123,3.53263,1.26022
0.3988,84431.2882,-2.02746,3.54668,1.05374
0.4103,84431.2982,-2.54425,3.52225,0.93096
0.4195,84431.3082,-2.97919,3.46361,0.8937
0.4231,84431.3181,-3.21804,3.39152,0.93951
0.4394,84431.3292,-3.44528,3.34571,1.08245
0.4437,84431.3392,-3.5589,3.2663,1.22662
0.4574,84431.3491,-3.64015,3.11602,1.36712
0.4636,84431.3592,-3.66702,2.95964,1.49723
0.4755,84431.3691,-3.6658,2.77699,1.5913
0.4841,84431.3792,-3.57906,2.52226,1.59069
0.4957,84431.3892,-3.40985,2.15269,1.50334
0.5042,84431.3992,-3.18994,1.87902,1.36589
0.5243,84431.4091,-2.74462,1.62063,1.08795
0.5391,84431.4192,-2.17712,1.4954,0.70494
0.5408,84431.4292,-1.43248,1.48379,0.21686
0.5441,84431.4391,-0.85704,1.45997,-0.07758
0.558,84431.4492,-0.15944,1.36345,-0.32926
0.5744,84431.4592,0.24984,1.15576,-0.44776
0.5908,84431.4702,0.78313,0.82222,-0.65179
0.5935,84431.4802,1.14232,0.69822,-0.84971
0.6137,84431.4901,1.55282,0.62492,-1.13132
0.6221,84431.5012,1.90773,0.56566,-1.35307
0.6236,84431.5112,2.18568,0.52229,-1.40438
0.6269,84431.5211,2.33656,0.51191,-1.35734
0.6417,84431.5312,2.4514,0.42516,-1.28954
0.6454,84431.5412,2.51371,0.29688,-1.29137
0.6651,84431.5512,2.57785,0.32437,-1.43492
0.6716,84431.5612,2.62,0.52779,-1.64139
0.6808,84431.5712,2.62061,0.76053,-1.91873
0.6887,84431.5811,2.56441,0.79229,-2.07389
0.6974,84431.5912,2.43552,0.59437,-2.16307
0.7052,84431.6012,2.29991,0.28588,-2.19667
0.7178,84431.6112,2.09893,-0.07269,-2.25165
0.7252,84431.6212,1.89674,-0.30482,-2.27425
0.7375,84431.6312,1.65606,-0.4948,-2.2712
0.7452,84431.6411,1.4111,-0.63225,-2.24432
0.7575,84431.6511,1.17958,-0.76541,-2.17896
0.7686,84431.6612,0.96822,-0.88637,-2.12703
