AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0667,84430.8872,55.981339,-1.36286,123.060768,0.23294099,0.40753666,0.7735244
0.0733,84430.9071,54.831738,-0.228435,122.027641,0.22467878,0.40191028,0.77604687
0.0788,84430.9272,53.916317,1.12303,120.419395,0.21763979,0.39775166,0.77571726
0.0834,84430.9472,53.586079,2.546362,117.964935,0.21522631,0.39643839,0.76997393
0.0872,84430.9671,53.206104,4.04188,114.821556,0.21447739,0.39404964,0.76138997
0.098,84430.9872,52.371227,5.037303,112.006561,0.21380767,0.38754854,0.75410569
0.1213,84431.0072,51.128521,4.480477,110.240936,0.21765107,0.37389719,0.74912536
0.1346,84431.0271,50.543896,3.846559,108.481819,0.2247117,0.36397386,0.74177527
0.1801,84431.0471,50.723484,2.481639,106.480629,0.24060276,0.3547892,0.72931993
0.1833,84431.0672,51.302921,2.131114,104.532288,0.25162619,0.35256067,0.71772134
0.1956,84431.0871,51.802067,2.907032,103.603661,0.25210205,0.35728484,0.71355963
0.2131,84431.1071,52.610638,3.780847,102.70076,0.25352904,0.36437565,0.70885497
0.2357,84431.1272,53.763901,5.725411,100.430656,0.25474241,0.37553126,0.69901037
0.2577,84431.1471,55.155388,7.697235,98.169708,0.25756279,0.38801941,0.68866366
0.2767,84431.1671,56.342667,8.539613,97.236549,0.26198635,0.39663959,0.68283963
0.2943,84431.1881,57.340328,7.156453,98.460838,0.27121422,0.39839792,0.68274665
0.3156,84431.2082,57.882294,5.399592,100.669327,0.27680761,0.39840546,0.6874544
0.3393,84431.2282,58.288326,6.008073,103.363342,0.26563379,0.40995103,0.70013118
0.355,84431.2481,58.290527,7.136931,105.900177,0.24948323,0.4206996,0.71397275
0.3761,84431.2682,58.692265,7.533909,109.482368,0.23553821,0.43237418,0.72881764
0.4009,84431.2892,57.664268,8.809889,112.957848,0.20943661,0.43800896,0.74863356
0.4208,84431.3092,55.270206,10.497142,115.92408,0.17632775,0.43453696,0.77035105
0.4403,84431.3302,52.002502,12.075615,118.975685,0.13989878,0.42358699,0.79343879
0.4583,84431.3501,48.187378,13.33782,122.681969,0.10143427,0.40663764,0.81835884
0.4771,84431.3701,44.062756,14.01644,126.68483,0.06596057,0.38348049,0.84278899
0.4975,84431.3902,40.360931,14.165265,130.876816,0.03704388,0.35947481,0.86484736
0.53,84431.4101,37.10743,13.798344,134.680939,0.01660885,0.33537859,0.88323873
0.5423,84431.4301,34.626438,14.366253,136.882446,-0.00252959,0.31846872,0.8946079
0.5601,84431.4502,33.380375,15.768175,137.532013,-0.01943753,0.31275487,0.89866924
0.5923,84431.4712,33.300529,17.509447,137.137283,-0.03226635,0.31689143,0.89737093
0.6163,84431.4911,34.106068,19.237444,135.810822,-0.0392596,0.32798699,0.8918041
0.6249,84431.5122,35.545765,21.437632,133.346802,-0.04387668,0.34553576,0.88166052
0.6431,84431.5321,37.324383,23.839254,130.433731,-0.04641606,0.36627927,0.8693223
0.6668,84431.5522,39.276974,26.265657,127.356895,-0.04668109,0.3882466,0.85596311
0.6822,84431.5722,41.16608,28.66098,124.027855,-0.04477705,0.40952665,0.84180063
0.6988,84431.5921,43.053928,29.892637,121.413414,-0.03578131,0.42658007,0.83014858
0.7188,84431.6122,44.764301,30.81061,118.742996,-0.02433746,0.44102883,0.81861037
0.7382,84431.6322,46.190948,30.980659,116.259026,-0.0090413,0.45074162,0.80811876
0.7625,84431.6521,47.278095,30.653479,114.046806,0.00735361,0.45620829,0.79885697
0.7808,84431.6722,48.12553,29.815506,112.280403,0.02446167,0.45807144,0.7911635
0.798,84431.6922,48.493649,28.71513,110.693275,0.04022757,0.45582888,0.7845189
0.8174,84431.7121,48.475979,27.732887,108.931175,0.05380713,0.45134738,0.77758819
0.842,84431.7322,47.979488,27.815746,106.42321,0.06047684,0.44756866,0.76874691
0.8637,84431.7522,46.77853,28.117077,103.316124,0.06402238,0.44034085,0.75813341
0.8835,84431.7732,45.34066,26.627127,100.800362,0.07535207,0.42444137,0.74845076
0.9065,84431.7951,44.436321,25.192438,98.430031,0.08819877,0.41129616,0.73794299
0.9313,84431.8161,44.181156,24.276907,95.686577,0.1023254,0.4033215,0.72460955
0.9469,84431.8362,44.317474,23.251188,92.266777,0.12145935,0.39567956,0.7066803
0.971,84431.8562,44.640141,21.35582,89.436882,0.14458394,0.3843911,0.68963683
0.9862,84431.8761,44.553989,17.959532,87.348663,0.17108124,0.3630386,0.67398047
1.0041,84431.8962,43.733501,13.395345,85.56871,0.19796035,0.33069462,0.65794969
1.0264,84431.9162,41.771961,7.901586,84.639526,0.21963635,0.28705275,0.64569569
1.0668,84431.9361,38.174706,2.394465,83.497604,0.2307712,0.23242833,0.63421774
1.0815,84431.9562,33.648991,-2.863876,82.447273,0.23339623,0.17269094,0.62515467
1.0881,84431.9762,29.839598,-6.639225,81.744965,0.23097615,0.12588744,0.61998224
1.1079,84431.9972,28.394638,-8.440097,81.124077,0.23221099,0.1048575,0.61498928
1.1287,84432.0171,28.921692,-9.148097,80.809738,0.2396041,0.1025456,0.61048567
1.1429,84432.0371,31.247087,-10.633018,81.053993,0.2618109,0.10642337,0.60413748
1.167,84432.0572,35.002254,-12.731157,82.268387,0.29465878,0.11696431,0.59839475
