AppTimestamp(s),MAC,RSSI
0.1307,BE:AC:20:23:00:01,-94
0.2033,BE:AC:20:23:00:02,-81
0.2084,BE:AC:20:23:00:04,-83
0.3683,BE:AC:20:23:00:02,-79
0.3916,BE:AC:20:23:00:04,-84
0.4358,BE:AC:20:23:00:03,-94
0.5812,BE:AC:20:23:00:02,-81
0.6324,BE:AC:20:23:00:04,-77
0.7666,BE:AC:20:23:00:02,-89
0.7909,BE:AC:20:23:00:06,-96
0.9819,BE:AC:20:23:00:02,-85
1.0111,BE:AC:20:23:00:04,-86
1.1807,BE:AC:20:23:00:02,-70
1.2455,BE:AC:20:23:00:04,-84
1.3902,BE:AC:20:23:00:02,-75
1.4205,BE:AC:20:23:00:04,-86
1.6273,BE:AC:20:23:00:04,-78
1.8369,BE:AC:20:23:00:04,-85
2.0087,BE:AC:20:23:00:02,-73
2.0953,BE:AC:20:23:00:04,-84
2.2307,BE:AC:20:23:00:02,-72
2.2604,BE:AC:20:23:00:04,-83
2.6607,BE:AC:20:23:00:04,-88
2.9042,BE:AC:20:23:00:03,-92
3.015,BE:AC:20:23:00:02,-81
3.6134,BE:AC:20:23:00:01,-100
3.6659,BE:AC:20:23:00:04,-73
3.8711,BE:AC:20:23:00:02,-77
3.8848,BE:AC:20:23:00:04,-90
4.0755,BE:AC:20:23:00:04,-82
4.111,BE:AC:20:23:00:03,-98
4.3061,BE:AC:20:23:00:04,-90
4.4434,BE:AC:20:23:00:02,-72
4.5007,BE:AC:20:23:00:04,-80
4.6289,BE:AC:20:23:00:01,-95
4.6928,BE:AC:20:23:00:04,-79
4.8167,BE:AC:20:23:00:01,-91
5.0421,BE:AC:20:23:00:01,-92
5.0513,BE:AC:20:23:00:05,-95
5.2611,BE:AC:20:23:00:02,-81
5.4631,BE:AC:20:23:00:02,-77
5.801,BE:AC:20:23:00:03,-97
5.8662,BE:AC:20:23:00:02,-74
5.9203,BE:AC:20:23:00:06,-98
7.9443,BE:AC:20:23:00:01,-95
7.954,BE:AC:20:23:00:02,-76
7.9638,BE:AC:20:23:00:04,-79
8.1572,BE:AC:20:23:00:02,-84
8.3626,BE:AC:20:23:00:02,-79
8.3675,BE:AC:20:23:00:04,-97
8.5717,BE:AC:20:23:00:02,-90
8.6114,BE:AC:20:23:00:04,-84
8.6312,BE:AC:20:23:00:03,-97
8.6397,BE:AC:20:23:00:06,-95
8.7687,BE:AC:20:23:00:02,-81
8.7832,BE:AC:20:23:00:04,-87
9.0163,BE:AC:20:23:00:02,-71
9.0242,BE:AC:20:23:00:04,-78
9.0297,BE:AC:20:23:00:03,-96
9.2406,BE:AC:20:23:00:03,-93
9.3753,BE:AC:20:23:00:02,-72
9.3987,BE:AC:20:23:00:04,-78
9.5966,BE:AC:20:23:00:02,-73
9.607,BE:AC:20:23:00:04,-89
10.0198,BE:AC:20:23:00:02,-73
10.0255,BE:AC:20:23:00:04,-80
10.1677,BE:AC:20:23:00:01,-94
10.1897,BE:AC:20:23:00:05,-95
11.2407,BE:AC:20:23:00:02,-82
11.2825,BE:AC:20:23:00:04,-75
11.4356,BE:AC:20:23:00:02,-73
11.4626,BE:AC:20:23:00:03,-95
12.069,BE:AC:20:23:00:02,-83
12.4596,BE:AC:20:23:00:04,-91
12.6723,BE:AC:20:23:00:04,-81
12.6896,BE:AC:20:23:00:03,-93
12.8361,BE:AC:20:23:00:01,-92
12.922,BE:AC:20:23:00:06,-97
12.9306,BE:AC:20:23:00:03,-104
13.0993,BE:AC:20:23:00:04,-81
13.2852,BE:AC:20:23:00:04,-81
13.3096,BE:AC:20:23:00:02,-85
13.497,BE:AC:20:23:00:05,-99
13.5241,BE:AC:20:23:00:02,-73
13.53,BE:AC:20:23:00:06,-97
13.8711,BE:AC:20:23:00:01,-92
14.0496,BE:AC:20:23:00:01,-91
14.1266,BE:AC:20:23:00:02,-73
14.1367,BE:AC:20:23:00:04,-73
14.7771,BE:AC:20:23:00:02,-77
