AppTimestamp(s),MAC,Frequency,RSSI
1.6821,20:23:00:00:00:12,2417,-49
1.6821,20:23:00:00:00:73,2437,-53
1.6821,20:23:00:00:00:82,2462,-64
1.6821,20:23:00:00:00:44,2462,-65
1.6821,20:23:00:00:00:55,2427,-65
1.6821,20:23:00:00:00:69,2422,-67
1.6821,20:23:00:00:00:65,2437,-69
1.6821,20:23:00:00:00:15,2452,-70
1.6821,20:23:00:00:00:45,2412,-72
1.6821,20:23:00:00:00:01,2437,-72
1.6821,20:23:00:00:00:90,2437,-75
1.6821,20:23:00:00:00:79,5220,-76
1.6821,20:23:00:00:00:80,5220,-76
1.6821,20:23:00:00:03:25,2437,-83
1.6821,20:23:00:00:00:88,2462,-84
5.7476,20:23:00:00:00:12,2417,-49
5.7476,20:23:00:00:00:73,2437,-58
5.7476,20:23:00:00:00:44,2462,-65
5.7476,20:23:00:00:00:82,2462,-65
5.7476,20:23:00:00:00:69,2422,-67
5.7476,20:23:00:00:00:65,2437,-67
5.7476,20:23:00:00:00:55,2427,-69
5.7476,20:23:00:00:00:15,2452,-73
5.7476,20:23:00:00:00:80,5220,-74
5.7476,20:23:00:00:00:79,5220,-75
5.7476,20:23:00:00:00:45,2412,-76
5.7476,20:23:00:00:00:90,2437,-78
5.7476,20:23:00:00:00:88,2462,-83
5.7476,20:23:00:00:03:25,2437,-87
5.7476,20:23:00:00:00:09,5200,-92
9.6563,20:23:00:00:00:12,2417,-49
9.6563,20:23:00:00:00:73,2437,-58
9.6563,20:23:00:00:00:44,2462,-65
9.6563,20:23:00:00:00:55,2427,-67
9.6563,20:23:00:00:00:65,2437,-67
9.6563,20:23:00:00:00:82,2462,-67
9.6563,20:23:00:00:00:15,2452,-69
9.6563,20:23:00:00:00:69,2422,-69
9.6563,20:23:00:00:00:90,2437,-74
9.6563,20:23:00:00:00:01,2437,-77
9.6563,20:23:00:00:00:80,5220,-81
9.6563,20:23:00:00:00:79,5220,-83
9.6563,20:23:00:00:00:88,2462,-86
9.6563,20:23:00:00:03:25,2437,-87
9.6563,20:23:00:00:00:09,5200,-87
9.6563,20:23:00:00:01:01,2462,-87
9.6563,20:23:00:00:03:11,2462,-89
13.7045,20:23:00:00:00:12,2417,-49
13.7045,20:23:00:00:00:73,2437,-54
13.7045,20:23:00:00:00:15,2452,-64
13.7045,20:23:00:00:00:44,2462,-65
13.7045,20:23:00:00:00:69,2422,-65
13.7045,20:23:00:00:00:82,2462,-67
13.7045,20:23:00:00:00:45,2412,-67
13.7045,20:23:00:00:00:55,2427,-69
13.7045,20:23:00:00:00:90,2437,-70
13.7045,20:23:00:00:00:65,2437,-71
13.7045,20:23:00:00:00:01,2437,-76
13.7045,20:23:00:00:00:79,5220,-79
13.7045,20:23:00:00:00:80,5220,-79
13.7045,20:23:00:00:00:88,2462,-84
13.7045,20:23:00:00:03:25,2437,-87
17.682,20:23:00:00:00:12,2417,-47
17.682,20:23:00:00:00:73,2437,-50
17.682,20:23:00:00:00:65,2437,-62
17.682,20:23:00:00:00:15,2452,-64
17.682,20:23:00:00:00:55,2427,-65
17.682,20:23:00:00:00:44,2462,-66
17.682,20:23:00:00:00:69,2422,-67
17.682,20:23:00:00:00:82,2462,-67
17.682,20:23:00:00:00:01,2437,-68
17.682,20:23:00:00:00:90,2437,-69
17.682,20:23:00:00:00:45,2412,-71
17.682,20:23:00:00:00:79,5220,-75
17.682,20:23:00:00:00:80,5220,-75
17.682,20:23:00:00:00:88,2462,-85
17.682,20:23:00:00:00:09,5200,-86
21.6854,20:23:00:00:00:73,2437,-59
21.6854,20:23:00:00:00:69,2422,-62
21.6854,20:23:00:00:00:44,2462,-65
21.6854,20:23:00:00:00:65,2437,-66
21.6854,20:23:00:00:00:55,2427,-67
21.6854,20:23:00:00:00:82,2462,-67
21.6854,20:23:00:00:00:90,2437,-70
21.6854,20:23:00:00:00:15,2452,-72
21.6854,20:23:00:00:00:45,2412,-74
21.6854,20:23:00:00:00:01,2437,-76
21.6854,20:23:00:00:00:79,5220,-79
21.6854,20:23:00:00:00:80,5220,-79
21.6854,20:23:00:00:00:09,5200,-84
25.6606,20:23:00:00:00:12,2417,-52
25.6606,20:23:00:00:00:73,2437,-59
25.6606,20:23:00:00:00:69,2422,-61
25.6606,20:23:00:00:00:15,2452,-64
25.6606,20:23:00:00:00:65,2437,-67
25.6606,20:23:00:00:00:01,2437,-68
25.6606,20:23:00:00:00:44,2462,-69
25.6606,20:23:00:00:00:55,2427,-70
25.6606,20:23:00:00:00:82,2462,-70
25.6606,20:23:00:00:00:90,2437,-72
25.6606,20:23:00:00:00:45,2412,-73
25.6606,20:23:00:00:00:79,5220,-76
25.6606,20:23:00:00:00:80,5220,-76
25.6606,20:23:00:00:00:88,2462,-86
29.6832,20:23:00:00:00:12,2417,-56
29.6832,20:23:00:00:00:73,2437,-59
29.6832,20:23:00:00:00:69,2422,-61
29.6832,20:23:00:00:00:65,2437,-66
29.6832,20:23:00:00:00:55,2427,-68
