AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0632,84430.8819,18.72,-33.18,-8.1
0.0694,84430.9019,18.96,-32.88,-8.46
0.0763,84430.9219,19.68,-32.04,-8.94
0.0814,84430.9419,20.16,-31.56,-9.12
0.0849,84430.9619,20.88,-31.44,-9.36
0.0954,84430.9819,21.66,-30.78,-9.24
0.1198,84431.0019,22.38,-30.06,-9.72
0.133,84431.0218,22.74,-29.58,-10.8
0.1781,84431.0419,22.8,-28.44,-11.58
0.1818,84431.0619,22.68,-28.02,-13.2
0.1932,84431.0819,22.26,-28.14,-14.16
0.2113,84431.1018,22.2,-27.9,-14.16
0.2335,84431.1219,22.2,-28.2,-14.58
0.2514,84431.1419,22.2,-28.44,-13.44
0.275,84431.1619,22.08,-28.38,-12.48
0.2924,84431.1829,21.84,-28.8,-11.76
0.3127,84431.2029,21.24,-29.34,-10.56
0.3369,84431.2229,20.82,-30.12,-10.02
0.3528,84431.2429,19.86,-31.8,-9.06
0.3733,84431.2629,18.72,-33.06,-7.86
0.3977,84431.2839,18.24,-33.3,-6.78
0.4184,84431.3039,17.64,-33.72,-5.82
0.4389,84431.3249,17.52,-33.18,-5.52
0.4566,84431.3449,17.82,-32.64,-5.34
0.4746,84431.3648,17.82,-32.76,-5.82
0.4947,84431.3849,17.34,-32.58,-6.66
0.52,84431.4049,16.98,-32.1,-7.14
0.54,84431.4249,16.32,-32.1,-8.28
0.5566,84431.4449,16.32,-31.38,-9.12
0.5897,84431.4659,16.38,-30.6,-9.6
0.6119,84431.4859,16.62,-30.18,-9.96
0.6229,84431.5069,17.16,-29.52,-9.12
0.6409,84431.5269,17.34,-29.28,-7.98
0.6638,84431.5469,17.46,-29.16,-7.08
0.68,84431.5669,17.82,-29.22,-5.52
0.6965,84431.5869,18.24,-28.8,-4.02
0.7171,84431.6069,18.3,-28.86,-2.7
0.7369,84431.6269,19.2,-28.2,-1.02
0.7573,84431.6468,20.16,-27.54,-0.06
0.7764,84431.6669,21.3,-27,0.36
0.7964,84431.6869,22.56,-25.38,0.36
0.8162,84431.7069,23.7,-24.72,0.18
0.8382,84431.7269,24.96,-24,-0.12
0.8584,84431.7469,26.22,-23.04,-0.54
0.8795,84431.7679,27.72,-22.44,-0.96
0.9019,84431.7899,29.22,-21.12,-1.86
0.928,84431.8109,30.3,-19.8,-2.76
0.9445,84431.8309,31.14,-18.84,-4.44
0.9681,84431.8509,31.56,-18.06,-5.4
0.984,84431.8709,31.56,-17.4,-7.14
1.0022,84431.8909,31.44,-16.92,-9.18
1.0225,84431.9109,31.26,-15.6,-11.82
1.0414,84431.9309,30.42,-14.7,-15.48
1.078,84431.9509,29.1,-13.56,-19.2
1.0858,84431.9709,26.7,-11.46,-23.1
1.1058,84431.9919,23.82,-9.9,-25.92
1.1255,84432.0119,21.66,-8.1,-27.96
1.1416,84432.0319,20.1,-7.62,-29.16
1.1628,84432.0519,19.56,-8.34,-29.82
1.1883,84432.0719,19.14,-10.56,-30.12
1.2052,84432.0919,18.42,-13.5,-30.42
1.2237,84432.1119,16.68,-16.2,-29.64
1.2522,84432.1329,14.7,-19.56,-28.8
1.2645,84432.1539,13.32,-21.96,-28.32
1.2962,84432.1739,11.4,-24.06,-27.18
1.3087,84432.1939,10.14,-25.86,-27.12
1.3266,84432.2139,8.52,-27.12,-26.52
1.3462,84432.2339,5.76,-28.14,-25.56
1.3658,84432.2539,2.94,-28.74,-25.08
1.3849,84432.2739,-0.72,-29.52,-23.46
1.4065,84432.2939,-4.8,-30.42,-21.66
1.4235,84432.3139,-8.76,-30.96,-19.32
1.444,84432.3339,-12.18,-31.74,-16.26
1.4647,84432.3539,-15.48,-31.62,-13.8
1.4841,84432.3739,-18.06,-30.6,-11.34
1.5107,84432.3939,-20.28,-29.76,-9.72
1.524,84432.4139,-23.1,-27.78,-8.28
1.5436,84432.4339,-25.5,-26.52,-6.48
1.5666,84432.4539,-27.9,-24.78,-4.92
1.5886,84432.4739,-29.64,-23.1,-3.3
1.6037,84432.4939,-30.72,-21.66,-2.16
1.6302,84432.5139,-31.5,-20.1,-1.74
1.6448,84432.5339,-31.38,-19.62,-2.16
1.6646,84432.5539,-31.26,-19.56,-2.4
1.7348,84432.5739,-30.96,-20.34,-2.64
1.7369,84432.5939,-29.76,-21.84,-3.06
1.7386,84432.6139,-28.56,-23.34,-3.3
1.7467,84432.6339,-26.76,-25.08,-3.66
1.7724,84432.6539,-23.46,-27.72,-4.62
1.7843,84432.6739,-19.8,-30.12,-4.5
1.8065,84432.6939,-15.78,-32.22,-4.2
1.8247,84432.7139,-11.34,-33.96,-4.02
1.8443,84432.7339,-7.38,-34.56,-3.24
1.8648,84432.7549,-3.54,-34.86,-3.66
1.888,84432.7749,0.36,-34.86,-4.32
1.9125,84432.7949,3.54,-34.68,-5.94
1.9275,84432.8149,6.84,-33.96,-8.04
1.9451,84432.8349,9.54,-32.88,-9.84
1.9653,84432.8549,12.12,-31.44,-11.52
1.985,84432.8749,14.28,-29.88,-12.24
2.0163,84432.8959,15.6,-28.68,-13.26
2.0374,84432.9159,17.34,-27.42,-13.74
2.0603,84432.9369,17.76,-26.4,-14.58
2.0731,84432.9569,18.66,-25.68,-15.78
2.1031,84432.9768,18.6,-24.96,-17.4
2.1145,84432.9969,17.82,-24.72,-19.44
2.1319,84433.0169,16.92,-24.48,-21.54
2.1659,84433.0369,15.06,-24.36,-23.34
2.1705,84433.0569,13.32,-23.76,-24.24
2.2079,84433.0769,11.22,-22.98,-25.62
2.2202,84433.0979,8.7,-22.26,-27.24
2.2333,84433.1179,6.42,-20.88,-28.44
2.2507,84433.1379,3.54,-20.16,-29.58
2.2709,84433.1579,0.66,-19.62,-30.12
2.2875,84433.1779,-1.92,-19.86,-29.76
2.3087,84433.1979,-4.38,-21.12,-29.58
2.3315,84433.2179,-6.12,-22.68,-28.44
2.3482,84433.2379,-7.8,-24.36,-27.24
2.371,84433.2579,-8.88,-26.28,-25.2
2.3954,84433.2779,-9.48,-28.86,-22.08
2.4097,84433.2979,-8.82,-31.68,-19.02
2.4284,84433.3179,-7.32,-34.56,-15.06
2.4476,84433.3379,-4.2,-36.96,-11.22
2.4679,84433.3579,-0.18,-38.04,-7.86
2.4873,84433.3779,4.02,-38.4,-4.8
2.5082,84433.3979,8.7,-37.62,-1.38
2.5293,84433.4178,13.32,-35.76,1.32
2.5488,84433.4387,18,-33.06,3.78
2.5698,84433.4589,22.62,-29.34,5.76
2.5909,84433.4789,26.94,-24.78,6.36
2.6084,84433.4989,30.66,-19.92,6.78
2.6288,84433.5189,33.24,-13.26,6.06
2.649,84433.5389,34.86,-6.66,5.22
2.6707,84433.5589,36,-1.2,4.32
2.6898,84433.5789,35.94,3.72,3.18
2.7097,84433.5989,35.22,6.6,2.46
2.7292,84433.6189,34.62,8.58,1.86
2.7508,84433.6389,34.08,10.44,1.92
2.7701,84433.6589,33.24,12.12,2.94
2.7912,84433.6799,32.52,13.8,4.8
2.8121,84433.6999,31.2,15.3,7.2
2.8332,84433.7199,29.22,16.92,9.78
2.8612,84433.7399,27.6,18.3,12.48
2.8826,84433.7599,25.68,18.42,15.96
2.8971,84433.7799,23.52,17.94,19.5
2.9158,84433.7999,21.12,16.5,23.34
2.9313,84433.8207,18,13.86,27.36
2.9515,84433.8409,14.76,11.1,30.36
2.9833,84433.8609,11.22,7.32,33.78
2.9913,84433.8809,7.8,2.64,35.82
3.0112,84433.9009,5.34,-1.86,36.54
3.0313,84433.9209,2.82,-7.32,36.3
3.0517,84433.9409,1.14,-12.48,34.26
3.0727,84433.9609,0,-17.28,31.74
3.0946,84433.9809,-1.38,-22.44,28.68
3.1114,84434.0009,-1.14,-26.46,24.96
