AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
55.0177,84485.9107,-0.0009707827579551215,0.020014217994349225,0.02348794294894674,0.09285,-0.01466,0.02443,19.98,-24.9,-17.34
55.0359,84485.9307,-0.04370175188105091,0.016059939781253307,0.0038937776153940007,-0.011,-0.01772,-0.00672,19.92,-25.2,-17.28
55.0586,84485.9507,-0.07523695761054375,0.0278892583205011,-0.013070310408785701,-0.11179,0.05437,-0.00061,19.86,-25.32,-16.86
55.0799,84485.9707,-0.09701028555062131,0.03256471533537681,-0.02370910626686573,-0.02871,0.03848,-0.00122,20.34,-25.62,-17.34
55.1017,84485.9907,-0.10837858447227708,0.021579274090204135,-0.02359677027100915,0.09407,0.01772,0.00977,20.28,-25.62,-17.04
55.1196,84486.0107,-0.10462346401500686,0.005113768907541963,-0.009190357028849405,0.13073,-0.05376,0.03299,20.58,-25.74,-16.86
55.1389,84486.0307,-0.08381792935812257,-0.011538319383296589,0.019308303686900175,0.02627,-0.04459,0.03176,20.58,-25.74,-17.16
55.1583,84486.0508,-0.046970127119109466,-0.022890447906714583,0.055672377447107735,-0.06292,0.00794,0.01833,20.34,-25.86,-16.92
55.1819,84486.0718,-0.003366906170623502,-0.029735700865944525,0.0883140398131701,-0.07025,0.0391,0.00183,20.64,-26.22,-17.34
55.1991,84486.0928,0.03175708084135551,-0.043953671582561644,0.1045837529797673,-0.02993,0.011,0.00428,20.76,-25.92,-17.82
55.2237,84486.1127,0.04746867961974022,-0.06073340184943352,0.09656739117222557,0.04337,-0.02138,0.011,21.0,-26.16,-17.4
55.24,84486.1327,0.04255191269955073,-0.06305971482654239,0.0648580804162826,0.09957,-0.00916,0.00855,21.06,-25.74,-17.28
55.26,84486.1528,0.02105002423462067,-0.049585031087684195,0.018106745263409607,0.04704,-0.02199,-0.01038,21.12,-25.5,-17.04
55.2848,84486.1727,-0.0052550279810941606,-0.016107611558416245,-0.030781279081191215,-0.05192,0.02993,0.00183,21.12,-25.62,-16.38
55.2994,84486.1927,-0.03295587903256148,0.016206097578927825,-0.0695879022068624,-0.06842,0.00977,-0.01527,20.88,-25.32,-16.68
55.3206,84486.2128,-0.053554357981649134,0.04020340243204668,-0.09002577706132797,-0.0672,0.07391,-0.02505,21.12,-25.08,-17.04
55.3387,84486.2327,-0.07109832408081683,0.03732488570396689,-0.08893035596684484,-0.02443,0.00977,0.00733,21.06,-25.38,-17.28
55.3578,84486.2527,-0.0832617076839531,0.012219898498471708,-0.06775910826971554,0.09896,-0.06414,0.04704,21.36,-25.44,-17.64
55.3824,84486.2727,-0.08760054345183003,-0.02212807390175767,-0.03124595996403734,0.1295,-0.09591,0.04215,21.36,-25.68,-17.16
55.4016,84486.2927,-0.07267123474664393,-0.041474763777194584,0.014069686788095837,-0.02627,-0.0336,0.00183,21.18,-25.92,-16.92
55.4217,84486.3127,-0.04678300160649802,-0.04807827055850672,0.06047029887552391,-0.11301,0.04826,-0.03787,21.18,-25.68,-16.08
55.4466,84486.3327,-0.021252987218026133,-0.05170731005054535,0.10040402217570588,-0.09285,0.0507,-0.00733,20.82,-25.62,-16.5
55.4631,84486.3528,-0.008114096884801528,-0.06718595139676947,0.12800447261082226,0.0226,-0.02993,0.01222,20.4,-25.56,-17.1
55.4958,84486.3727,-0.01227868283024272,-0.09506247746156836,0.14011546700946198,0.13439,-0.07269,0.02749,20.34,-25.56,-17.34
55.505,84486.3927,-0.007934842411126474,-0.08586488708000958,0.1366689916085182,0.07636,-0.09041,-0.02688,20.34,-25.38,-17.94
55.5238,84486.4128,-0.005827263381413648,-0.0567596841026094,0.11857512690938599,-0.04887,0.01833,-0.00916,20.4,-25.14,-17.58
55.5461,84486.4327,-0.006555215849295958,-0.011501367336573184,0.08759188461572265,-0.0562,0.06353,-0.01344,20.94,-25.2,-17.4
