AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.038,2267.204,-2.74144,7.47253,6.34004
0.0412,2267.224,-2.35357,7.57309,6.83087
0.0541,2267.2441,-1.79331,7.63055,7.95618
0.07,2267.2641,-1.47248,7.58506,8.81572
0.1232,2267.2841,-1.36953,7.54915,8.71037
0.1241,2267.3041,-1.46051,7.59464,7.50366
0.1286,2267.3242,-1.7167,7.47493,5.74387
0.1472,2267.3442,-1.35995,7.11578,5.02319
0.173,2267.3642,-0.72786,6.93382,5.23628
0.1876,2267.3843,-0.60096,7.09663,5.87555
0.2071,2267.4043,-0.66321,7.00086,6.17483
0.2356,2267.4242,-0.90743,6.68242,6.07667
0.2551,2267.4442,0.01676,6.04794,6.34004
0.2674,2267.4642,1.39347,6.74467,9.54358
0.2916,2267.4842,2.54751,5.47571,10.69762
0.3076,2267.5042,1.53473,5.01601,9.88836
0.3557,2267.5242,1.14207,5.08065,8.31292
0.3586,2267.5442,1.62811,5.41106,7.64971
0.3718,2267.5642,2.50202,5.14769,7.45098
0.3873,2267.5842,1.96331,5.15487,7.5683
0.4082,2267.6042,1.75021,5.09981,7.8628
0.4331,2267.6242,1.6736,5.07347,7.81731
0.4487,2267.6442,1.87232,5.20276,7.18043
0.4786,2267.6642,2.14527,5.34402,6.41666
0.4918,2267.6842,2.07584,5.30092,6.56031
0.5072,2267.7042,2.15485,5.2291,7.30014
0.53,2267.7242,2.50202,5.27219,7.30014
0.5482,2267.7442,2.71511,5.37275,6.88593
0.5725,2267.7642,2.68638,5.36557,6.92424
0.6133,2267.7842,2.74623,5.25543,7.07987
0.6153,2267.8042,2.7175,5.17163,7.11578
0.6305,2267.8242,2.55948,5.11178,7.0272
0.6508,2267.8441,2.59061,5.09981,7.52521
0.6703,2267.8641,2.70314,5.24586,7.98251
0.6869,2267.8841,2.88989,5.46613,8.22912
0.7088,2267.9041,3.04552,5.73429,7.89392
0.7269,2267.9241,3.36635,6.03836,7.3193
0.7469,2267.9441,4.03435,6.22751,6.93143
0.7769,2267.9641,4.54194,6.27061,7.13015
