AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.038,2267.204,-2.74144,7.47253,6.34004,-0.03432,-0.56074,0.29816,23.1,-29.7,-18.7,47.192638,12.365101,99.989891,0.5526569797255979,0.180235,0.36827901,0.725573
0.0412,2267.224,-2.35357,7.57309,6.83087,-0.58471,-0.72018,0.39406,23.3,-29.8,-18.4,47.055599,11.339113,100.545746,0.5528012766494844,0.18422601,0.36340901,0.726915
0.0541,2267.2441,-1.79331,7.63055,7.95618,-0.59204,-0.80998,0.18392,23.6,-29.9,-18.2,46.425301,10.111244,101.195526,0.5542673253354196,0.18663301,0.35478401,0.72944099
0.07,2267.2641,-1.47248,7.58506,8.81572,-0.05998,-0.79043,0.0251,23.8,-30.1,-18.2,45.896996,9.097484,101.485977,0.556938398029315,0.18940499,0.34717199,0.73035401
0.1232,2267.2841,-1.36953,7.54915,8.71037,0.62236,-0.83563,-0.06775,24.1,-30.2,-17.9,45.996552,8.335783,101.440498,0.5592639412197598,0.194916,0.34398699,0.72863197
0.1241,2267.3041,-1.46051,7.59464,7.50366,0.7708,-1.21498,-0.1771,24.3,-30.3,-18.0,46.708447,7.633607,101.095612,0.5617045391561466,0.20414799,0.344248,0.72408903
0.1286,2267.3242,-1.7167,7.47493,5.74387,0.0121,-1.8741,-0.09524,24.3,-30.3,-17.9,47.29488,6.403995,100.655891,0.5666290945361515,0.216281,0.34092,0.71828097
0.1472,2267.3442,-1.35995,7.11578,5.02319,-0.98849,-1.54485,0.2554,24.3,-30.5,-17.8,46.982292,4.597928,100.580894,0.5731730585449386,0.226162,0.32990399,0.71518302
0.173,2267.3642,-0.72786,6.93382,5.23628,-1.67144,-1.24186,0.40567,24.3,-30.5,-18.0,45.685413,2.712811,101.13372,0.5781011700679906,0.22965901,0.31360799,0.71743
0.1876,2267.3843,-0.60096,7.09663,5.87555,-1.68916,-1.07387,0.40933,21.7,-30.0,-20.2,43.944759,1.221365,101.776993,0.5818831576141036,0.228349,0.29653701,0.72203499
0.2071,2267.4043,-0.66321,7.00086,6.17483,-1.68121,-1.27912,0.34275,19.4,-29.0,-22.0,42.302235,-0.113908,102.315521,0.5852054713372048,0.227026,0.28046,0.726179
0.2356,2267.4242,-0.90743,6.68242,6.07667,-1.82843,-1.94802,0.49669,18.7,-28.2,-24.0,40.695705,-1.688537,102.710243,0.5894606386112813,0.22791401,0.262923,0.72901499
0.2551,2267.4442,0.01676,6.04794,6.34004,-2.4228,-2.89058,0.88153,15.2,-27.1,-26.2,38.829437,-4.18709,103.28299,0.5944234860114462,0.233162,0.239097,0.731525
0.2674,2267.4642,1.39347,6.74467,9.54358,-2.27009,-3.79833,1.29631,12.3,-26.3,-29.7,36.198364,-8.245007,104.071877,0.6008234785935214,0.244488,0.20225701,0.73370898
0.2916,2267.4842,2.54751,5.47571,10.69762,-0.19987,-0.61022,0.54495,10.9,-25.3,-31.1,34.376537,-11.621621,105.164291,0.6012659108068903,0.25545701,0.17472699,0.73667598
0.3076,2267.5042,1.53473,5.01601,9.88836,0.47514,-0.00791,0.04526,10.6,-25.6,-29.3,34.494404,-12.077657,105.445724,0.6000468861190265,0.25852901,0.17376401,0.736826
0.3557,2267.5242,1.14207,5.08065,8.31292,-0.03188,-0.97063,0.67323,9.1,-25.9,-30.2,34.870197,-12.39703,105.858353,0.5975583671773993,0.26175201,0.175575,0.73728102
0.3586,2267.5442,1.62811,5.41106,7.64971,-0.59265,-1.13068,0.99454,8.9,-25.4,-31.7,34.419548,-14.08899,106.770729,0.5945512729153641,0.26916599,0.165822,0.73929799
0.3718,2267.5642,2.50202,5.14769,7.45098,-0.45154,-0.05006,0.67323,8.5,-25.0,-30.7,33.483604,-15.495733,107.815033,0.5903513127332062,0.27246499,0.154595,0.74387401
0.3873,2267.5842,1.96331,5.15487,7.5683,-0.14306,0.69886,-0.03293,7.4,-25.0,-31.3,32.956753,-15.438866,108.263229,0.5876437554352973,0.26907301,0.15231,0.74771398
0.4082,2267.6042,1.75021,5.09981,7.8628,0.18131,0.24743,0.15582,8.1,-25.5,-31.6,32.882202,-14.709545,108.25164,0.5867806371425185,0.26398101,0.155505,0.749547
0.4331,2267.6242,1.6736,5.07347,7.81731,0.37985,0.17352,0.11856,8.6,-25.3,-32.8,33.113064,-14.606175,108.513985,0.5847897080918231,0.264007,0.158234,0.75052202
0.4487,2267.6442,1.87232,5.20276,7.18043,0.33708,0.58768,0.26639,8.7,-25.5,-30.1,33.497852,-14.441626,108.825943,0.5822890276150667,0.264254,0.16245501,0.751477
0.4786,2267.6642,2.14527,5.34402,6.41666,-0.02455,0.41114,0.09168,9.5,-25.5,-31.1,33.724285,-13.987142,109.271988,0.5785659925134897,0.26165801,0.16734999,0.75418198
0.4918,2267.6842,2.07584,5.30092,6.56031,-0.26828,-0.10626,0.09596,8.7,-25.5,-31.1,33.590256,-13.697598,109.311043,0.5779697692096357,0.25908399,0.16797,0.75538898
0.5072,2267.7042,2.15485,5.2291,7.30014,-0.03371,-0.29074,0.27067,9.0,-25.4,-31.4,33.320278,-14.01581,109.477791,0.5774989886307853,0.25971299,0.164868,0.75621599
0.53,2267.7242,2.50202,5.27219,7.30014,0.23263,-0.4569,0.10024,8.6,-25.3,-31.6,33.337173,-14.563676,109.800591,0.5761422259242408,0.26294401,0.162964,0.75654697
0.5482,2267.7442,2.71511,5.37275,6.88593,0.10007,-0.57235,-0.00728,8.4,-25.4,-31.8,33.569748,-15.236787,109.948151,0.5759954235755689,0.26822001,0.161543,0.75511003
0.5725,2267.7642,2.68638,5.36557,6.92424,0.1581,-0.86679,-0.02866,8.4,-25.6,-31.7,33.712444,-15.988881,109.939201,0.5770329661578787,0.273819,0.158733,0.75290102
0.6133,2267.7842,2.74623,5.25543,7.07987,0.14527,-0.84907,-0.04943,8.3,-25.7,-31.7,33.924576,-17.073889,109.940231,0.5784128878558289,0.281874,0.154745,0.74969298
0.6153,2267.8042,2.7175,5.17163,7.11578,0.12634,-0.45262,0.04281,8.3,-25.8,-31.7,34.102741,-17.947371,109.938965,0.5795161705267594,0.288367,0.151572,0.747015
0.6305,2267.8242,2.55948,5.11178,7.0272,-0.02943,-0.34144,0.14544,8.4,-26.0,-31.8,34.200672,-18.50613,110.039925,0.5795566688920417,0.29230401,0.149685,0.74583298
0.6508,2267.8441,2.59061,5.09981,7.52521,-0.01416,-0.43307,0.29877,8.5,-26.0,-31.8,34.065857,-19.019344,110.247574,0.5789135631013492,0.29478699,0.146681,0.74595201
0.6703,2267.8641,2.70314,5.24586,7.98251,0.22835,-0.8729,0.32259,8.6,-26.2,-31.6,34.002205,-19.882235,110.647964,0.5774152145469668,0.299622,0.14292,0.74591702
0.6869,2267.8841,2.88989,5.46613,8.22912,0.54111,-1.3005,0.29877,8.8,-26.4,-31.5,34.185848,-21.312971,111.171211,0.5757325244949775,0.30906799,0.1384,0.744214
0.7088,2267.9041,3.04552,5.73429,7.89392,0.78118,-1.65297,0.28594,8.8,-26.6,-31.3,34.689281,-23.25865,111.808533,0.5738678977933858,0.323026,0.13394301,0.74053299
0.7269,2267.9241,3.36635,6.03836,7.3193,0.83677,-2.14899,0.33542,8.7,-26.9,-31.1,35.354469,-25.652243,112.535759,0.5719491877538246,0.34031701,0.128777,0.73517001
0.7469,2267.9441,4.03435,6.22751,6.93143,0.62663,-1.93336,0.29021,8.4,-27.1,-31.0,35.968761,-28.521521,113.324417,0.5701570848243839,0.360201,0.121237,0.72833902
0.7769,2267.9641,4.54194,6.27061,7.13015,0.58693,-1.54057,0.28777,7.0,-27.5,-30.6,36.377621,-30.887486,113.949402,0.5687742022292853,0.376093,0.114386,0.72247201
0.8023,2267.9841,4.91066,6.26103,7.4438,0.78424,-2.0427,0.21752,3.6,-28.1,-30.3,36.80817,-33.071262,114.623131,0.5668797656412335,0.39074099,0.108876,0.71701801
0.809,2268.0041,5.35839,6.22751,7.37437,1.01942,-2.32126,0.12162,0.9,-28.8,-31.1,37.455776,-35.980537,115.425133,0.5649847055251486,0.41039801,0.101914,0.70850497
0.8293,2268.0241,5.43261,6.12695,7.22832,1.10067,-2.19114,0.06969,-1.0,-29.3,-30.7,38.252884,-39.004181,116.254921,0.5631537573770417,0.430942,0.095741,0.69855601
0.8471,2268.0441,5.30571,6.00484,7.05114,1.28576,-2.55888,0.07641,-3.3,-30.2,-27.2,39.077003,-42.004753,117.214478,0.5606132599251996,0.45096201,0.090574,0.68857998
