AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
60.4109,49.461057929696,11.110709726607,-2
65.2494,49.461041927299,11.110645513288,-2
69.9845,49.46102585842,11.110580662576,-2
73.8986,49.461013377334,11.110529162966,-2
77.8622,49.460977913111,11.110549932924,-2
86.0578,49.460902498572,11.110594031717,-2
118.8635,49.460902498572,11.110594031717,-2
127.5325,49.460977913111,11.110549932924,-2
131.247,49.461013377334,11.110529162966,-2
135.5488,49.46102585842,11.110580662576,-2
140.1236,49.461041927299,11.110645513288,-2
144.7649,49.461057929696,11.110709726607,-2
