AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0447,6703.3888,14.8,-17.6,7.3
0.0468,6703.4088,14.7,-17.7,7.2
0.0484,6703.4289,14.7,-17.7,7.2
0.0685,6703.4489,14.6,-17.7,7.2
0.0767,6703.4689,14.7,-17.7,7
0.1098,6703.4889,14.8,-17.8,6.7
0.1162,6703.509,14.8,-17.8,6.4
0.1372,6703.529,14.9,-17.9,5.9
0.1549,6703.549,14.9,-17.9,5.5
0.1844,6703.5691,15,-18,5.2
0.1967,6703.5891,15.1,-18,5.1
0.2153,6703.6091,15.2,-18,4.8
0.2352,6703.6291,15.4,-18,4.6
0.2605,6703.6492,15.5,-18.1,4.5
0.2838,6703.6692,15.7,-18.2,4.3
0.2962,6703.6892,15.7,-18.3,4.1
0.3175,6703.7093,15.8,-18.3,4
0.3349,6703.7293,15.8,-18.4,3.9
0.3568,6703.7493,15.8,-18.5,3.8
0.3828,6703.7693,15.7,-18.6,3.8
0.3955,6703.7894,15.6,-18.8,3.7
0.4156,6703.8094,15.5,-18.9,3.7
0.471,6703.8294,15.3,-19,4.1
0.4732,6703.8495,15.1,-19.1,4.4
0.482,6703.8695,14.8,-19.3,4.7
0.496,6703.8895,14.5,-19.5,4.7
0.5149,6703.9095,14.2,-19.7,5
0.5355,6703.9296,13.8,-19.9,5.2
0.5567,6703.9496,13.4,-20.1,5.5
0.5755,6703.9696,13,-20.2,6
0.5973,6703.9895,11.9,-20.7,6.8
0.6167,6704.0095,10.9,-21.1,7.4
0.6356,6704.0295,9.9,-21.6,8.1
0.6618,6704.0495,9,-21.9,8.1
0.682,6704.0695,8.6,-22.3,8.6
0.7001,6704.0895,8.5,-22.2,8.7
0.7236,6704.1095,8,-22.2,9.1
0.743,6704.1295,7.3,-22.6,9
0.7557,6704.1495,6.9,-22.6,9.3
0.7766,6704.1695,6,-22.8,9.4
0.8,6704.1895,5.8,-23,9.1
0.8179,6704.2095,5.5,-23.2,9.4
0.8358,6704.2295,5.3,-23.4,9.5
0.8603,6704.2495,4.9,-23.5,9.3
0.8924,6704.2695,4.5,-23.7,9.1
0.9141,6704.2895,4.1,-23.9,8.8
0.9197,6704.3095,3.8,-24.1,8.4
0.9407,6704.3295,3.6,-24.2,8.1
0.9564,6704.3495,3.4,-24.3,7.8
0.9831,6704.3695,3.3,-24.3,7.4
0.9985,6704.3895,3.2,-24.3,7
1.0156,6704.4095,3.3,-24.3,6.6
1.0432,6704.4296,3.4,-24.3,6.3
1.0614,6704.4496,3.7,-24.2,5.9
1.0791,6704.4696,4.1,-24.1,5.7
1.0982,6704.4897,4.6,-23.9,5.5
1.1231,6704.5097,5.2,-23.7,5.1
1.137,6704.5297,6.8,-23.1,5
1.1579,6704.5497,7.7,-22.6,4.7
1.1803,6704.5698,9.4,-21.7,5.3
1.1996,6704.5898,11,-20.9,5.5
1.2212,6704.6098,12.3,-19.8,4.9
1.2385,6704.6299,13.8,-19,5.1
1.2592,6704.6499,14.4,-18.1,4.9
1.2865,6704.6699,15.7,-15.9,3.9
1.3002,6704.6899,17.1,-14.7,3.5
1.3168,6704.71,17.6,-14,1.9
1.3381,6704.73,17.7,-13.6,2.7
1.356,6704.75,18.6,-12.6,2.4
1.3809,6704.7701,19.9,-11.2,2.1
1.4092,6704.7901,20.5,-10.8,2.5
1.4202,6704.8101,20.4,-10.9,0.4
1.4389,6704.8301,21,-10.4,2.9
1.4581,6704.8502,21.3,-10.4,0
1.4807,6704.8702,21.7,-10.3,1.3
1.5009,6704.8902,20.9,-10.7,1.5
1.5192,6704.9103,20.7,-10.6,0.8
1.542,6704.9303,20.4,-10.5,1.7
1.5658,6704.9503,20.8,-10.3,1.4
1.5787,6704.9703,20.9,-10.1,1.2
1.5985,6704.9903,20.9,-10.1,1.1
1.617,6705.0103,20.9,-10.2,1.2
1.6376,6705.0303,20.8,-10.3,1.3
1.6564,6705.0503,20.5,-10.9,1.8
1.6773,6705.0703,19.1,-12.8,3.4
1.6997,6705.0903,18,-14.4,4.7
1.7169,6705.1103,16.8,-15.7,5.9
1.7367,6705.1303,16.1,-16.9,6.4
1.759,6705.1503,14.9,-18,7.9
1.7795,6705.1703,14.1,-18.5,8.4
1.8004,6705.1903,13,-19.2,8.8
1.8274,6705.2102,11.6,-19.7,9.8
1.8427,6705.2302,10.4,-20.5,11.1
1.8609,6705.2502,9.5,-21,10.1
1.8893,6705.2702,8.6,-21.4,11.4
1.9023,6705.2902,7.5,-21.9,12.3
1.9171,6705.3102,6.2,-22.6,12.2
1.9385,6705.3302,6.3,-22.8,11.6
1.957,6705.3502,5,-23.6,11
1.976,6705.3702,3.3,-23.8,11.2
1.9981,6705.3902,3.2,-23.9,10
2.0157,6705.4102,2.4,-24.4,11.5
2.0366,6705.4302,2.2,-24.2,10.8
2.0692,6705.4502,2,-24.5,10.2
2.077,6705.4702,1.5,-24.2,12
2.0986,6705.4902,1.8,-24.3,11.5
2.1189,6705.5102,1.5,-24.4,11
2.1355,6705.5302,1.4,-24.4,11.1
2.1602,6705.5502,1.4,-24.5,11.1
2.1792,6705.5702,1.1,-24.6,11
2.1959,6705.5902,0.8,-24.8,10.7
2.2172,6705.6102,0.6,-24.9,10.4
2.239,6705.6302,0.4,-25,10.1
2.2584,6705.6501,0.4,-25,9.9
2.2837,6705.6701,0.5,-24.9,9.7
2.3087,6705.6901,0.8,-24.9,9.5
2.3161,6705.7101,1.2,-24.7,9.4
2.3352,6705.7301,2.6,-24.3,9
2.3582,6705.7501,5,-23.3,9.6
2.3789,6705.7701,7.2,-22.7,9.2
2.3974,6705.7901,9.4,-21.2,9.1
2.4177,6705.8101,11.2,-20.4,8.8
2.4367,6705.8301,13.4,-19,7.9
2.4566,6705.8501,15.2,-18.4,6.9
2.4783,6705.8701,16.4,-16.4,7.6
2.4964,6705.8901,19.4,-14.7,6.5
2.5217,6705.9101,19.3,-14.1,6.2
2.5431,6705.9301,21.2,-12.7,5.6
2.5626,6705.9501,21.8,-11.4,4
2.5766,6705.9701,22.2,-9.3,5.2
2.6023,6705.9901,23.6,-9.1,3.9
2.6159,6706.0101,24.4,-7.3,1.3
2.6371,6706.03,24,-7.1,1.6
2.658,6706.05,24.2,-6,0.7
2.6766,6706.07,24,-5.7,0.1
2.6986,6706.09,22.8,-6.6,0.3
2.7175,6706.11,23.8,-6.4,0.9
2.7355,6706.13,24.3,-6.5,0
2.7549,6706.15,23.4,-8,1.3
2.7774,6706.17,23.5,-7.4,-0.2
2.7982,6706.19,23.6,-7.5,1
2.816,6706.2101,23.8,-6.9,0.8
2.8383,6706.2301,23.8,-6.8,0.7
2.8611,6706.2501,23.8,-6.8,0.6
2.8844,6706.2702,23.8,-6.9,0.6
2.9018,6706.2902,23.2,-7.8,2
2.916,6706.3102,22.4,-9,2.6
2.9368,6706.3302,21.8,-10.2,5.1
2.9601,6706.3503,20.7,-11.8,7
2.9767,6706.3703,20,-12.9,6.6
2.9968,6706.3903,19.1,-13.9,8.4
3.0179,6706.4104,17.7,-15.4,10.5
3.0364,6706.4304,17,-16.1,11.6
3.0577,6706.4504,15.6,-16.7,12.4
3.0799,6706.4704,15.7,-17.1,10.4
3.098,6706.4905,14.5,-17.8,12.7
3.1258,6706.5105,13.6,-19,12.2
3.1465,6706.5305,11.1,-19.3,11.8
3.1651,6706.5506,9.9,-19.9,12.7
3.1775,6706.5706,8.1,-22.2,10.9
3.1982,6706.5906,7.3,-21.8,12.3
3.2181,6706.6106,5.8,-23.6,12.3
3.2461,6706.6307,4.5,-24.7,11.4
3.261,6706.6507,3.6,-24.4,10.4
3.2781,6706.6707,1.4,-24.8,8.8
3.2976,6706.6908,0.3,-25.2,5.9
3.3191,6706.7108,-0.6,-24.9,6.7
3.3369,6706.7308,-1.4,-25.7,4.2
3.3601,6706.7508,-2.1,-24.7,4.6
3.3893,6706.7709,-2.8,-25.6,4.6
3.4029,6706.7909,-3.6,-24.6,0.2
3.4186,6706.8109,-4.2,-24.1,0.6
3.4396,6706.8309,-4.7,-24,-0.5
3.4571,6706.8509,-4.8,-24.2,-1.6
3.4796,6706.8708,-4,-24,-2.3
3.5023,6706.8908,-3.4,-24.4,-2.7
3.5301,6706.9108,-2.4,-24.1,-1.2
3.545,6706.9308,-1.2,-24.2,-2.6
3.5598,6706.9508,-0.7,-24.5,-3.6
3.5786,6706.9708,0.6,-24.3,-3.5
3.601,6706.9908,2.2,-24.4,-4.9
